Time (s),Evaporation rate (atoms/s),Evaporation rate lb (atoms/s),Evaporation rate ub (atoms/s),DiMES temperature (K),Pebble rod temperature (K)
2.0964902000050643,1511921117197132.2,394771249753281.3,6677798688692564.0,656.7736267089844,1590.3179313758685
2.0974851999999373,1497298433475850.0,390665923619479.9,6624234398648474.0,656.3322814941406,1590.0144067458848
2.098481200002425,1507907654751838.2,393644336855581.3,6663099892155289.0,656.6533874511719,1590.2346136378223
2.099476200004574,1518654031851086.5,396661952561677.7,6702452393723110.0,656.9738830566406,1590.4577193845125
2.1004721999997855,1544691871956304.8,403976107631072.5,6797741892816264.0,657.7323974609375,1590.9984775355524
2.1014672000019345,1541917682285690.5,403196657261705.8,6787593087486753.0,657.6527160644531,1590.940851532735
2.1024622000040836,1458798286688778.5,379864014545726.6,6483051063073224.0,655.1221069335937,1589.215814661111
2.103458199999295,1458798286688778.5,379864014545726.6,6483051063073224.0,655.1221069335937,1589.215814661111
2.104453200001444,1526798558857069.8,398949401226513.9,6732267279454632.0,657.2137817382813,1590.6268397181502
2.105449200003932,1555862390290674.0,407115009034214.75,6838598384415310.0,658.0506958007813,1591.2305374215953
2.106444199998805,1522717202323046.2,397803076965409.25,6717327580350819.0,657.0938781738281,1590.5420874891115
2.1074402000012924,1511921117197132.2,394771249753281.3,6677798688692564.0,656.7736267089844,1590.3179313758685
2.1084352000034414,1533641973310322.0,400871702191951.56,6757312889729499.0,657.4134582519531,1590.7689619407251
2.1094301999983145,1506574064009365.2,393269908507569.3,6658215307982780.0,656.6132873535156,1590.2069304746897
2.110426200000802,1546082856210599.5,404366939844300.25,6802830200643282.0,657.7722534179686,1591.027372241132
2.111421200002951,1637070900975473.8,429949930423941.3,7135260920838601.0,660.2608703613281,1592.91841022009
2.1124171999981627,1647554550315242.2,432899485515064.1,7173518593953411.0,660.5350402832031,1593.1363750507721
2.1134122000003117,1646052246285615.2,432476794811136.6,7168036781275743.0,660.4958862304686,1593.1051401821
2.1144072000024607,1683967432459774.5,443146611233255.44,7306338279746507.0,661.4712585449219,1593.8934877673141
2.1154032000049483,1717934237041842.5,452708405190195.2,7430157728222296.0,662.3246826171875,1594.5997710651766
2.116398199999822,1800035968193117.2,475830201695315.06,7729176350235722.0,664.3237976074219,1596.3067707977661
2.117394200002309,1880763876157794.5,498575578205321.7,8022880167278694.0,666.2226928710937,1597.9845572263448
2.118389200004458,1845072604832129.5,488518356948059.4,7893062694573632.0,665.3899291992186,1597.242885691147
2.119384199999331,1708619188092245.0,450085914128741.7,7396208527094229.0,662.0923828125,1594.4060802474119
2.1203802000018186,1757119734100517.0,463742403841047.5,7572917316505698.0,663.288916015625,1595.4145393659169
2.1213752000039676,1774535680498945.0,468647400450950.9,7636340250721295.0,663.7113403320313,1595.776635873288
2.1223711999991792,1900321689287435.8,504087286889536.44,8093995057226920.0,666.6750854492186,1598.3908860833667
2.1233662000013283,1795239272697777.5,474479009509723.6,7711715941092233.0,664.2091125488281,1596.20705507651
2.1243612000034773,1716379043224395.0,452270553842117.5,7424490096929361.0,662.285986328125,1594.567433506163
2.125357199998689,1744516558771887.2,460193219021481.0,7527010968987091.0,662.9809631347656,1595.1524938057246
2.126352200000838,1702429821455694.5,448343513556138.3,7373648166990594.0,661.9373229980469,1594.277382319149
2.1273482000033255,1656589620448484.0,435441746544412.6,7206483538050671.0,660.7695983886719,1593.324229503213
2.1283431999981985,1685499324134167.8,443577785363304.5,7311924050572742.0,661.5101379394531,1593.9253407033057
2.1293382000003476,1674797621035888.2,440565753863881.5,7272898981085835.0,661.2377075195313,1593.7028193440706
2.130334200002835,1768191470316134.5,466860565005310.44,7613238598789805.0,663.5578674316406,1595.644735293884
2.131329200004984,1856403222472074.8,491710969563140.7,7934280438879777.0,665.65537109375,1597.4783587003199
2.132325200000196,1769775437503672.5,467306679856738.94,7619006608959387.0,663.5962280273437,1595.677667362561
2.133320200002345,1735103137800707.2,457542504915691.9,7492717510696186.0,662.7496398925781,1594.9567646148557
2.134315200004494,1717934237041842.5,452708405190195.2,7430157728222296.0,662.3246826171875,1594.5997710651766
2.1353111999997054,1809644183700216.0,478536870529561.44,7764147889865258.0,664.55283203125,1596.5065033539709
2.1363062000018544,1918298077663729.8,509153683241267.25,8159346943290222.0,667.0886901855469,1598.7642999386283
2.137302200004342,1924845224742150.2,510998986439873.6,8183145691251078.0,667.2388366699219,1598.9002853098427
2.138297199999215,1897059133102049.2,503167816599576.8,8082132972689576.0,666.5997985839844,1598.32310850051
2.139292200001364,1768191470316134.5,466860565005310.44,7613238598789805.0,663.5578674316406,1595.644735293884
2.1402882000038517,1884020013650797.0,499493180964963.2,8034720954124264.0,666.298193359375,1598.0522105131624
