# ******** Mean D flux on the sample **********
# Gamma_D_mean: 1.021E+17 -/+ 2.555E+16 1/cm^2/s
# ******** Mean T_e on the sample **********
# T_e_mean: 5.723E+00 -/+ 1.433E+00 eV
# ************ Lorentzian fit to n_e ************
# amplitude:  1.669E+11 -/+ 8.628E+09 (1/cm^3)
# gamma:      1.433 -/+ 0.158 (cm)
# center:     0.00 (cm)
# yoffset:     9.010E+09 -/+ 6.236E+09 (1/cm^3)
# ************ Gaussian fit to T_e ************
# A:          5.750E+00 -/+ 5.734E+00 (1/cm^3)
# sigma:      3.696 -/+ 3.335 (cm)
# mu:         0.00 (cm)
# baseline:   9.913E-23 -/+ 6.161E+00 (1/cm^3)
x (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV)
-4.0,27989832530.31908,3503348804.950521,3.20102450503439,0.6896505342599528
-3.959798994974874,28332335996.754074,3475326538.8002043,3.2387387224048245,0.6938039297833901
-3.919597989949749,28683775712.024776,3447525108.637633,3.276509606853665,0.6974980511650046
-3.879396984924623,29044448949.76872,3420002709.5927014,3.314328830035628,0.7007065607002366
-3.8391959798994977,29414664635.80952,3392822515.846291,3.352187949724168,0.7034075432218304
-3.798994974874372,29794743850.499073,3366052962.0982966,3.390078412515031,0.7055831993801748
-3.758793969849246,30185020352.74048,3339768018.378024,3.4279915566269916,0.707219570823428
-3.7185929648241207,30585841126.417206,3314047452.319555,3.4659186147988783,0.708306296021875
-3.678391959798995,30997566949.93905,3288977071.86018,3.5038507172819178,0.7088363951324252
-3.6381909547738696,31420572989.59188,3264648940.0556717,3.5417788949263125,0.7088060821282107
-3.5979899497487438,31855249417.345604,3241161552.366761,3.579694082360912,0.7082146023715747
-3.557788944723618,32302002053.7304,3218619965.395617,3.6175871212647044,0.7070640938431066
-3.5175879396984926,32761253036.334312,3197135864.6945004,3.65544876372881,0.7053594703246817
-3.477386934673367,33233441514.402733,3176827558.00579,3.693269675707529,0.7031083249461952
-3.4371859296482414,33719024369.93006,3157819879.2182074,3.731040440556931,0.7003208526260248
-3.3969849246231156,34218476965.523483,3140243987.5543747,3.7687515626593817,0.6970097900505716
-3.35678391959799,34732293919.18396,3124237046.1745133,3.806393471132297,0.6931903719355178
-3.3165829145728645,35260989905.988266,3109941764.638302,3.843956523619356,0.6888803023831729
-3.2763819095477387,35805100486.46236,3097505790.6644983,3.8814310101622906,0.6840997401840718
-3.2361809045226133,36365182961.206955,3087080938.509561,3.918807157151296,0.6788712968997396
-3.1959798994974875,36941817251.06567,3078822244.169116,3.956075131352028,0.6732200464947206
-3.1557788944723617,37535606801.80669,3072886841.5579786,3.993225044007049,0.6671735451499665
-3.115577889447236,38147179511.91696,3069432658.841341,4.030246955009521,0.6607618596712428
-3.0753768844221105,38777188681.671844,3068616940.0720954,4.067130877146866,0.6540176025934833
-3.035175879396985,39426313981.137764,3070594604.023923,4.103866780412,0.6469759716569047
-2.9949748743718594,40095262434.1779,3075516459.2616262,4.140444596379719,0.6396747907790238
-2.9547738693467336,40784769414.8528,3083527301.607833,4.176854222645696,0.632154548953154
-2.914572864321608,41495599651.82431,3094763926.7057824,4.213085527325492,0.624458432656276
-2.8743718592964824,42228548235.46979,3109353095.7499847,4.249128353610918,0.6166323463440808
-2.834170854271357,42984441621.378685,3127409496.0818315,4.284972524380994,0.6087249144539008
-2.7939698492462313,43764138622.71631,3149033739.7326264,4.320607846864689,0.6007874570525493
-2.7537688442211055,44568531382.58238,3174310441.806843,4.35602411735258,0.5928739299064799
-2.7135678391959797,45398546315.94237,3203306416.71869,4.391211125954449,0.5850408184024029
-2.6733668341708543,46255145008.94331,3236069023.867584,4.426158661399859,0.5773469735360032
-2.633165829145729,47139325061.41785,3272624685.767132,4.460856515878593,0.5698533773015164
-2.592964824120603,48052120856.10066,3312977591.5610247,4.495294489917848,0.5626228244910204
-2.5527638190954773,48994604235.50009,3357108588.0639033,4.529462397293011,0.5557195084448069
-2.5125628140703515,49967885064.449005,3404974249.8246303,4.5633500699687595,0.5492085000038675
-2.472361809045226,50973111653.06819,3456506110.067263,4.596947363067219,0.5431551121264608
-2.4321608040201004,52011471011.17232,3511610026.4498343,4.630244159859832,0.5376241475989404
-2.391959798994975,53084188900.9915,3570165649.938941,4.66323037677956,0.5326790341130434
-2.351758793969849,54192529650.429825,3632025962.056693,4.695895968450004,0.5283808595775081
-2.3115577889447234,55337795683.88811,3697016845.4235544,4.72823093272798,0.5247873304382737
-2.271356783919598,56521326721.902176,3764936654.81224,4.760225315756052,0.5219516861797493
-2.2311557788944723,57744498594.442184,3835555760.619374,4.791869217021489,0.5199216128888086
-2.190954773869347,59008721605.64682,3908616043.4485707,4.823152794418106,0.518738206347735
-2.150753768844221,60315438379.99173,3983830327.0592213,4.8540662693073795,0.5184350391097912
-2.1105527638190953,61666121111.3866,4060881746.9849696,4.884599931575237,0.5190373851848374
-2.07035175879397,63062268127.447754,4139423063.460517,4.914744144680906,0.5205616496753391
-2.030150753768844,64505399671.20134,4219075939.8186617,4.944489350694152,0.523015039128426
-1.9899497487437188,65997052791.761856,4299430221.2589855,4.973826075317261,0.526395492575487
-1.949748743718593,67538775224.15697,4380043264.00097,5.0027449328881,0.530691875066429
-1.9095477386934672,69132118126.52077,4460439381.598293,5.031236631360564,0.5358844172606726
-1.8693467336683418,70778627530.50024,4540109494.007582,5.05929197725874,0.5419453686051426
-1.829145728643216,72479834348.11212,4618511086.384073,5.086901880601113,0.5488398196537336
