x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-6.6662099999999995,0.2486820134914711,4024664051.881654,3583232188.9706283,3.742618189419891,4.278991623855379,-0.0004001427007317,0.0054108910700951,-7.322100143123052,5.085324484743689,True
-6.4872,0.3657911256184004,7466831616.625936,28078666356.125805,4.140561592029648,6.218526352678129,-0.0007764078503899,0.042424250902242,-2.31942472435209,23.536278539295907,True
-6.337260000000001,0.3404059338191614,6412369679.50895,4189777346.225079,3.9444445152934504,3.1099730468089613,-0.0006525226420005,0.0069195754310708,-7.489685494363534,4.0410862773418845,True
-6.22251,0.2605882521063914,6827547484.777582,1638196852.4399722,3.307149826551242,1.499270189379613,-0.0006430326178574,0.0015693028387317,-8.491956608714455,1.685479788769781,True
-6.0741,0.3414224060116032,7717069741.992706,1998823668.524998,4.0455171951921685,1.7506329527067397,-0.0007941679698749,0.0030142963022198,-10.235885120860148,2.013118716023863,True
-5.9180399999999995,0.302823899101396,9662821675.0063,5155923984.552591,4.233496732304415,2.637916237261636,-0.0010147598959448,0.0092685313667043,-7.475399964197853,3.633449141375845,True
-5.78646,0.2808812396867839,9232228730.062445,2105059364.165374,4.163974434747139,1.6111193564973467,-0.0009623940423908,0.0030877348547866,-9.55571885385977,1.999917968750962,True
-5.661,0.3113485649044488,10746629450.211254,2097096302.877368,4.4417649727038935,1.498484164609632,-0.0011531388589567,0.0032742453627226,-10.401141299829208,1.756574764550436,True
-5.530950000000001,0.3307508865833088,9876379652.749874,1060592446.8362174,3.8118196777480193,0.8169814049338315,-0.0009899114799371,0.0011315978010196,-12.68347130577016,1.883386701987428,True
-5.367240000000001,0.3080892643597561,13604742685.64689,1973403758.4383705,4.586142532098494,1.226873547156444,-0.0014809925880359,0.002949484432423,-11.967600785192596,1.9279608532184476,True
-5.254020000000001,0.2724849372076738,12505384366.045444,1629994668.7286532,4.554570662992049,1.1361615452043798,-0.0013570863134923,0.0023252583669741,-13.715917207489376,2.284003819281322,True
-5.09337,0.3083156375922228,14771788633.921177,2468555174.3965497,4.926658239392904,1.4460916131870103,-0.0016609922654204,0.0044863109215963,-12.846051063705625,2.4352846859367325,True
-4.95261,0.3414500858707923,15770404316.71106,4053206763.381063,6.375333773679431,2.4296431041718627,-0.0019959883892412,0.0122002162507274,-14.14596133290251,3.275697326759216,True
-4.827150000000001,0.2694026546492514,18954646577.05472,7326301039.098794,6.416256501520777,2.8596206013382117,-0.0024061324292526,0.0260607866252925,-14.141344098676791,4.17455612320523,True
-4.709340000000001,0.296027360668429,16661952349.22911,6237393404.842917,5.78980095235645,2.5369703191052873,-0.0020170312587374,0.0209443972655683,-15.784538384554793,3.710891271374394,True
-4.5594,0.3093548081651871,21446440797.252193,6216159276.884052,8.142746475513864,2.6583223728258023,-0.0030433325037407,0.029084745527048,-14.736653567356177,4.61861306724108,True
