x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-5.478929999999999,0.2402368989360775,66763855227.17848,45686687517.43744,1.4766009145606849,1.2679309637216416,-0.0045307405399848,0.023935548749147,-4.297956558009804,2.477053086195966,True
-5.385599999999999,0.2784244768635049,65994342910.24042,44950282710.43346,1.8577164883167696,1.0696629765357109,-0.0048912604527186,0.0292269496071234,-3.6982543080590298,2.0037005652784834,True
-5.221889999999999,0.4118445187660461,59125357210.314224,39200447852.371544,2.774137629281555,1.1674064143918064,-0.0051640511197562,0.0368659093947169,-2.8279868618564192,2.6290454939082335,True
-5.09184,0.287585607251295,57740412238.39273,41938976293.49499,2.973997180906202,1.2528650398192704,-0.0051947290546695,0.0428715049632995,-2.7789216161872368,2.95676302353338,True
-4.964849999999999,0.2668330588394774,75310300614.42522,47359213271.33275,2.9164973570989705,1.6347288497569616,-0.0067191326540256,0.0436728928352719,-2.4168160919792907,3.4858011960363555,True
-4.811850000000001,0.4451545391539727,63057009546.526276,37914526573.07934,5.801755005593994,1.761513757090074,-0.0076406871507499,0.0680697349382265,2.1883248032311524,4.870316045327866,True
-4.680269999999999,0.3538714151106439,77285416221.23486,58766661041.35528,3.815332897645014,1.4999215394474987,-0.0077494876740317,0.0837357026647906,-3.131100441886472,3.711644321611629,True
-4.53339,0.2350159686334313,78453331777.76033,66734612318.65885,4.160672762684614,1.6501177383010628,-0.0081753054359702,0.1122335258636732,-4.00169407779312,4.5063314448199,True
-4.41252,0.4042059967088377,93786082812.78752,63476991850.18846,5.773958082953623,1.845523625484093,-0.0113390714780629,0.1308478322170793,-0.132240945616257,5.124852551577175,True
-4.2503400000000005,0.3595779078243589,80416163376.8088,72229564771.03368,5.847169855880357,2.265391933264506,-0.0097791633173973,0.1618701078786436,-1.249525342406668,6.773499400946231,True
-4.13253,0.2372539854113005,81007977236.03519,70508777186.22552,6.6482111834821405,2.3338229351696276,-0.0104542953379992,0.1829181992716624,-0.5100911934851382,7.17476612779806,True
-4.025429999999999,0.4247707600133226,100300370916.27554,77145259046.41557,4.853979047449375,2.0035851599839223,-0.0112023506426323,0.1444522525313496,-2.7135554668407327,4.970234162027589,True
-3.834179999999999,0.3348471253390173,72433606381.90279,71124491019.63252,6.471341031080026,3.3180194336019433,-0.0092313785970777,0.2015284226775804,-3.50596803905582,9.45092206585452,True
-3.6811800000000003,0.2883188802498286,98983858156.2701,80434348506.2475,5.063186078138279,2.3305144704559853,-0.0112692356492297,0.1787943093918311,-5.0195543326788155,6.022491318858518,True
-3.5587799999999996,0.4203751792283159,98360815131.3532,84150540088.88312,5.49316539427845,2.4930329152582926,-0.0116230080966954,0.2120355509385832,-5.505937690236581,6.676053306904915,True
