x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-4.76136,0.3489672404550089,90775273186.33733,88083211807.91292,5.473014919689933,2.4213702164653803,-0.0107085989490081,0.2044395281875239,-3.691395131997973,6.534636023704019,True
-4.50432,0.3603074355267958,101334379713.84616,105872656574.2377,5.70151688960034,3.554060139001292,-0.0121807510861327,0.2629698409340725,-4.391837190334891,9.079763131479991,True
-4.417110000000001,0.3420051007169075,93159795467.57568,100211025131.81438,5.672015418971086,3.075613973560759,-0.0111714698343776,0.2602917158822552,-5.250427337533592,8.353691132557296,True
-4.29012,0.3406974684717964,82576517015.76102,97684094331.8209,7.404860874335927,3.747085879219723,-0.0112065508440775,0.3515702354969744,-4.856531908329803,11.341707576478417,True
-4.1493600000000015,0.3641445346152209,113614834441.49564,109231894798.43349,8.474425311343666,3.534735555347993,-0.0164288306675177,0.4029799708425832,-0.6442890642467622,10.37002026459124,True
-4.043790000000001,0.3666928492297808,94609950406.85188,109288567024.7058,6.383979676327784,3.3369378248350747,-0.0119818780252935,0.3701658723442941,-8.20620132258473,9.647430864623413,True
-3.890789999999999,0.3464185203734434,119381164845.28925,109971981499.64552,6.6681354622611355,3.026930187483204,-0.0154279138021461,0.3522100130986536,-5.462388340585445,8.36694215711841,True
-3.7454400000000003,0.3399184421289374,87775290615.37804,80677971247.8629,5.088160744160377,2.686166271977597,-0.0100155547816982,0.2381226132146963,-11.552104751397506,6.596290980490259,True
-3.59244,0.3890125397081296,109022439742.79706,123170994248.66484,7.661511011195804,4.373524135576227,-0.0150338243453237,0.4804856302021354,-6.149997861814011,11.842088296476676,True
-3.4654500000000006,0.3701321715855925,134048508339.09966,125591344342.38908,6.507643017734994,3.5833741769976815,-0.0171283788491859,0.4194060230146167,-7.664886916231143,9.29517544132641,True
-3.3384599999999995,0.3592833455108646,136207181853.2225,131967957089.61124,6.822692922284211,3.658283612665597,-0.0177911371734425,0.4917986760826132,-9.082802866757303,9.77464186939067,True
-3.156390000000001,0.3354460955682241,162082996691.1845,141913386674.5477,11.743535019927153,5.041862659951491,-0.0273753172640982,0.7400604737932995,3.4451453590898207,14.680293054652168,True
-3.08601,0.3391656248933785,159715413320.3944,131759012003.29295,11.991185265973504,4.329091701836463,-0.0272468903615797,0.6821870493390191,4.9211419206546925,13.255875727661545,True
-2.8962899999999996,0.3248025367208964,124712376475.79744,88149292258.67722,5.037901730962279,2.473044670193322,-0.0141661053488606,0.2750803555502706,-13.883118477438932,5.39466112609025,True
-2.7631799999999993,0.3593292337416032,128013487065.84537,95994630787.84666,6.03759046465578,3.0037549687886784,-0.0157991191084958,0.3451804653505364,-12.53606872122333,7.140978925677257,True
-2.62242,0.3485368365573683,200632211739.8012,172881896152.89914,10.145800896223047,4.37648219378279,-0.0315978927112337,0.8298038832583693,-0.9642326578321938,12.107996757300777,True
-2.5183799999999996,0.3748555937436423,175522428120.09198,189166623109.71985,8.642783404963758,5.499056695856703,-0.0256176992903358,0.8717894691707629,-6.989681886573068,14.90925336551132,True
-2.3638499999999993,0.3790873826819195,239630580004.7048,202333866353.4521,10.636343066034373,4.629681886143164,-0.0385995133452908,0.9937605851465146,0.4282345627704613,12.89191756266506,True
-2.229210000000001,0.3244303912018332,253867596795.07465,219738210136.31024,10.628214588259633,4.785558317760007,-0.0408778746229978,1.1102585871478765,-0.5334597726938649,13.261389304356909,True
-2.10069,0.3744154836830444,250368422886.73425,247226300395.00577,12.489121951617753,5.848773725031402,-0.0435549721535851,1.3941178019104716,4.1568710900056685,17.27784791012613,True
-1.9706400000000004,0.3810854483008128,283727063196.59515,266497669270.8394,10.544256820697042,4.547925744291463,-0.0455131926038457,1.3496552737489258,-0.7401578361903737,13.058779498963167,True
-1.8298800000000002,0.391608554720416,322044056869.5085,301015825445.8407,11.232816739595698,4.984310701250848,-0.0532457222238048,1.6606013633722287,-0.583893151012177,14.29402014298872,True
-1.7090099999999993,0.4781506180855783,302595354648.71027,338773305241.9248,11.975699734141806,5.896456943711691,-0.0515897000690402,2.01154230254042,0.2805440126836192,17.81022094811367,True
-1.5422400000000005,0.3483338759783874,336005035826.47003,338240882150.6746,10.17577351915975,4.863969721607974,-0.0529924198863065,1.6163952711988037,-0.5952365006811665,13.417086791765138,True
-1.3693500000000007,0.4885643233015653,371559079215.625,360752401463.1999,11.213342858057407,4.719722557292194,-0.0613813725346681,1.9275776919921144,0.5641159349714725,13.808651492844074,True
-1.1918699999999998,0.3942777876047043,324777728885.97546,423520617584.6206,9.0855034538288,4.827170527100234,-0.0485357778499873,2.195444407210963,-8.10720439421135,14.185424565698026,True
-1.1658600000000003,0.3914889493952112,414145265764.2756,425023645558.2168,8.669541185099563,4.10237044880054,-0.0605333617742172,2.0735731645394653,-8.208762711057652,11.21228920693178,True
-0.9960300000000002,0.3869707851572913,383467040990.1727,451897755688.9185,7.647509371332079,4.968279335784613,-0.0528334251051916,1.9687408534987256,-9.820351847373807,12.770270291346415,True
-0.8522100000000004,0.4403034300023979,402243159359.252,452844583568.7886,6.988952855174538,4.522489390234733,-0.0531333874946019,1.9353524200482572,-12.65077594199962,11.243584508322794,True
-0.7068599999999998,0.4340440058583603,413890151697.60547,373792370658.95264,7.873742573648053,4.233802157741822,-0.057811359862117,1.8541267399751271,-13.41423890660235,9.879358859698783,True
-0.6135299999999999,0.4541240765440021,389218660219.85065,213029384248.96817,8.125039520330496,3.650165825382892,-0.0551750188038511,1.1072239013411198,-15.496171286129805,6.522000907056645,True
-0.5599799999999999,0.4117169337642877,515729927836.6657,24465523036.577785,9.830142725229567,0.858369403904554,-0.0800099105465791,0.0963093569497353,-26.53925797591448,1.605032028062709,False
-0.4360499999999998,0.4982925808230328,580131609206.6107,753279566457.4764,10.752746234178472,7.553375490220995,-0.0939342736052199,5.251577032084875,-12.360080981962998,20.631525737195147,False
-0.4023899999999996,0.3985852032659575,533265924966.9715,35359531072.69126,10.076108494771752,1.145291038913015,-0.0837095624710029,0.1730215596511563,-25.847417549350904,1.852801374248326,False
-0.27998999999999974,0.432106659962115,531856313122.82855,58264920589.15391,10.0553572369241,1.3967062718984504,-0.0834063423620878,0.3802902812437457,-22.598294448071503,2.1194628407312166,False
-0.27845999999999993,0.4685245482246819,584742171895.8395,385075673834.72253,11.38283715427852,4.442714680546928,-0.0972955055131124,3.039435663670753,-15.39319505771772,10.889865952047684,False
-0.21419999999999995,0.4652063015472407,568240458183.4686,148400942863.1354,8.972539600271539,2.0962237742119534,-0.0844177273692496,0.9776562973449384,-22.22554562411655,3.8275334709492097,False
-0.12239999999999984,0.3759066841804466,610676490295.3978,231516765444.86404,11.404779493842913,2.8512788152119892,-0.1017044998314154,1.9123622077168656,-18.156208958450307,6.4594366197303295,False
0.0,0.4208396361235867,644131409104.1635,298853941920.902,11.05092791827435,3.022022156324933,-0.1056698773132815,2.4176820202127094,-18.317397645986944,7.306584575005962,False
0.12239999999999984,0.3759066841804466,610676490295.3978,231516765444.86404,11.404779493842913,2.8512788152119892,-0.1017044998314154,1.9123622077168656,-18.156208958450307,6.4594366197303295,False
0.21419999999999995,0.4652063015472407,568240458183.4686,148400942863.1354,8.972539600271539,2.0962237742119534,-0.0844177273692496,0.9776562973449384,-22.22554562411655,3.8275334709492097,False
0.27845999999999993,0.4685245482246819,584742171895.8395,385075673834.72253,11.38283715427852,4.442714680546928,-0.0972955055131124,3.039435663670753,-15.39319505771772,10.889865952047684,False
0.27998999999999974,0.432106659962115,531856313122.82855,58264920589.15391,10.0553572369241,1.3967062718984504,-0.0834063423620878,0.3802902812437457,-22.598294448071503,2.1194628407312166,False
0.4023899999999996,0.3985852032659575,533265924966.9715,35359531072.69126,10.076108494771752,1.145291038913015,-0.0837095624710029,0.1730215596511563,-25.847417549350904,1.852801374248326,False
0.4360499999999998,0.4982925808230328,580131609206.6107,753279566457.4764,10.752746234178472,7.553375490220995,-0.0939342736052199,5.251577032084875,-12.360080981962998,20.631525737195147,False
0.5599799999999999,0.4117169337642877,515729927836.6657,24465523036.577785,9.830142725229567,0.858369403904554,-0.0800099105465791,0.0963093569497353,-26.53925797591448,1.605032028062709,False
0.6135299999999999,0.4541240765440021,389218660219.85065,213029384248.96817,8.125039520330496,3.650165825382892,-0.0551750188038511,1.1072239013411198,-15.496171286129805,6.522000907056645,False
0.7068599999999998,0.4340440058583603,413890151697.60547,373792370658.95264,7.873742573648053,4.233802157741822,-0.057811359862117,1.8541267399751271,-13.41423890660235,9.879358859698783,False
0.8522100000000004,0.4403034300023979,402243159359.252,452844583568.7886,6.988952855174538,4.522489390234733,-0.0531333874946019,1.9353524200482572,-12.65077594199962,11.243584508322794,False
0.9960300000000002,0.3869707851572913,383467040990.1727,451897755688.9185,7.647509371332079,4.968279335784613,-0.0528334251051916,1.9687408534987256,-9.820351847373807,12.770270291346415,False
1.1658600000000003,0.3914889493952112,414145265764.2756,425023645558.2168,8.669541185099563,4.10237044880054,-0.0605333617742172,2.0735731645394653,-8.208762711057652,11.21228920693178,False
1.1918699999999998,0.3942777876047043,324777728885.97546,423520617584.6206,9.0855034538288,4.827170527100234,-0.0485357778499873,2.195444407210963,-8.10720439421135,14.185424565698026,False
1.3693500000000007,0.4885643233015653,371559079215.625,360752401463.1999,11.213342858057407,4.719722557292194,-0.0613813725346681,1.9275776919921144,0.5641159349714725,13.808651492844074,False
1.5422400000000005,0.3483338759783874,336005035826.47003,338240882150.6746,10.17577351915975,4.863969721607974,-0.0529924198863065,1.6163952711988037,-0.5952365006811665,13.417086791765138,False
1.7090099999999993,0.4781506180855783,302595354648.71027,338773305241.9248,11.975699734141806,5.896456943711691,-0.0515897000690402,2.01154230254042,0.2805440126836192,17.81022094811367,False
1.8298800000000002,0.391608554720416,322044056869.5085,301015825445.8407,11.232816739595698,4.984310701250848,-0.0532457222238048,1.6606013633722287,-0.583893151012177,14.29402014298872,False
1.9706400000000004,0.3810854483008128,283727063196.59515,266497669270.8394,10.544256820697042,4.547925744291463,-0.0455131926038457,1.3496552737489258,-0.7401578361903737,13.058779498963167,False
2.10069,0.3744154836830444,250368422886.73425,247226300395.00577,12.489121951617753,5.848773725031402,-0.0435549721535851,1.3941178019104716,4.1568710900056685,17.27784791012613,False
2.229210000000001,0.3244303912018332,253867596795.07465,219738210136.31024,10.628214588259633,4.785558317760007,-0.0408778746229978,1.1102585871478765,-0.5334597726938649,13.261389304356909,False
2.3638499999999993,0.3790873826819195,239630580004.7048,202333866353.4521,10.636343066034373,4.629681886143164,-0.0385995133452908,0.9937605851465146,0.4282345627704613,12.89191756266506,False
2.5183799999999996,0.3748555937436423,175522428120.09198,189166623109.71985,8.642783404963758,5.499056695856703,-0.0256176992903358,0.8717894691707629,-6.989681886573068,14.90925336551132,False
2.62242,0.3485368365573683,200632211739.8012,172881896152.89914,10.145800896223047,4.37648219378279,-0.0315978927112337,0.8298038832583693,-0.9642326578321938,12.107996757300777,False
2.7631799999999993,0.3593292337416032,128013487065.84537,95994630787.84666,6.03759046465578,3.0037549687886784,-0.0157991191084958,0.3451804653505364,-12.53606872122333,7.140978925677257,False
2.8962899999999996,0.3248025367208964,124712376475.79744,88149292258.67722,5.037901730962279,2.473044670193322,-0.0141661053488606,0.2750803555502706,-13.883118477438932,5.39466112609025,False
3.08601,0.3391656248933785,159715413320.3944,131759012003.29295,11.991185265973504,4.329091701836463,-0.0272468903615797,0.6821870493390191,4.9211419206546925,13.255875727661545,False
3.156390000000001,0.3354460955682241,162082996691.1845,141913386674.5477,11.743535019927153,5.041862659951491,-0.0273753172640982,0.7400604737932995,3.4451453590898207,14.680293054652168,False
3.3384599999999995,0.3592833455108646,136207181853.2225,131967957089.61124,6.822692922284211,3.658283612665597,-0.0177911371734425,0.4917986760826132,-9.082802866757303,9.77464186939067,False
3.4654500000000006,0.3701321715855925,134048508339.09966,125591344342.38908,6.507643017734994,3.5833741769976815,-0.0171283788491859,0.4194060230146167,-7.664886916231143,9.29517544132641,False
3.59244,0.3890125397081296,109022439742.79706,123170994248.66484,7.661511011195804,4.373524135576227,-0.0150338243453237,0.4804856302021354,-6.149997861814011,11.842088296476676,False
3.7454400000000003,0.3399184421289374,87775290615.37804,80677971247.8629,5.088160744160377,2.686166271977597,-0.0100155547816982,0.2381226132146963,-11.552104751397506,6.596290980490259,False
3.890789999999999,0.3464185203734434,119381164845.28925,109971981499.64552,6.6681354622611355,3.026930187483204,-0.0154279138021461,0.3522100130986536,-5.462388340585445,8.36694215711841,False
4.043790000000001,0.3666928492297808,94609950406.85188,109288567024.7058,6.383979676327784,3.3369378248350747,-0.0119818780252935,0.3701658723442941,-8.20620132258473,9.647430864623413,False
4.1493600000000015,0.3641445346152209,113614834441.49564,109231894798.43349,8.474425311343666,3.534735555347993,-0.0164288306675177,0.4029799708425832,-0.6442890642467622,10.37002026459124,False
4.29012,0.3406974684717964,82576517015.76102,97684094331.8209,7.404860874335927,3.747085879219723,-0.0112065508440775,0.3515702354969744,-4.856531908329803,11.341707576478417,False
4.417110000000001,0.3420051007169075,93159795467.57568,100211025131.81438,5.672015418971086,3.075613973560759,-0.0111714698343776,0.2602917158822552,-5.250427337533592,8.353691132557296,False
4.50432,0.3603074355267958,101334379713.84616,105872656574.2377,5.70151688960034,3.554060139001292,-0.0121807510861327,0.2629698409340725,-4.391837190334891,9.079763131479991,False
4.76136,0.3489672404550089,90775273186.33733,88083211807.91292,5.473014919689933,2.4213702164653803,-0.0107085989490081,0.2044395281875239,-3.691395131997973,6.534636023704019,False
4.85163,0.3314224140035068,79387511374.58727,73097290946.14067,7.543516446429772,2.73540930860457,-0.0108678454727099,0.2083572808443273,1.4543723901235344,8.77770672916668,False
4.96485,0.3232869740704394,86343883988.15262,62058915682.25783,9.42952599262102,3.161566154847483,-0.0131330055758382,0.1850386567962185,8.1918838092142,9.26054108715373,False
5.142329999999999,0.3379612470675329,61321577264.01618,53625117403.37254,8.466211149708615,2.7237661850617556,-0.0088631089424557,0.1617008941846778,4.225456083028805,9.358541767471689,False
5.27544,0.3282736937355687,63831918675.874565,48249955871.44767,8.014748359724036,2.8083184384536164,-0.00899067082524,0.1214580821640072,5.741511277283243,8.160942100778007,False
5.414669999999999,0.3059095293432484,52717997292.22982,45470672462.97576,4.78767319328498,2.1791582298348944,-0.0058513960722892,0.0852306197850227,-3.018473258263808,5.87121848475801,False
5.530950000000001,0.3097820192336506,52373859829.17994,45674977847.80551,3.4813745983692876,1.5775898602106575,-0.0050442823954028,0.0561773094350129,-2.643785990945089,4.072015134902035,False
5.68089,0.3369356796562663,48367145219.72846,41071239012.8685,5.931003365802122,2.2911329257891753,-0.0059204962828209,0.0800302118184436,1.5291223264129146,6.78071214750102,False
5.77575,0.3158319611562992,48649154984.287285,37457514542.801025,4.2375134621529105,1.814137147525961,-0.005111152267394,0.0508076945870486,-0.5952969745772342,4.578362239656595,False
5.94558,0.2694650980933689,40968949960.42292,34154612318.440727,4.5751174917452175,1.84178880908304,-0.0044549842513121,0.0449255168413833,1.3611655665645224,5.066556987712522,False
6.0893999999999995,0.3354844947255861,35834785010.074814,39072274793.17509,3.313394982921105,2.343070097644329,-0.0033777615548366,0.0369131034030812,-0.4743022339761761,5.2526856544586735,False
6.2102699999999995,0.4276117175298444,26320992492.64206,37262639856.65319,2.5319211855751864,2.3030470200536715,-0.002212226063845,0.0279429177369775,-1.6247547198330865,5.135211747977116,False
6.40917,0.3414354873988822,21370773978.455284,36495657954.217445,1.5321892220635287,2.266137890352273,-0.001470518906519,0.0189640524142354,-3.347421194022271,4.158315055473029,False
6.53769,0.2545731656695261,29675591706.01602,43484365884.290146,0.3516101218543007,1.2937822796821838,-0.0013218679843643,0.0100746224350124,-4.986537100075145,2.034296442258148,False
6.661619999999999,0.3528144167484792,15930284425.753963,44781060931.71674,0.4228102477256171,2.8388293998145495,-0.0007386658546103,0.0109367953827157,-4.994117275400942,3.8998848535141497,False
6.840629999999999,0.4635589284942872,18904426623.352848,59017322334.00772,0.1066276798288859,2.6068560549654363,-0.0007107107928192,0.0096912907842332,-5.719826791394546,4.446104762266633,False
