x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-3.9932999999999996,0.3658572850421884,90943353505.78978,106197840179.22678,0.3378102190325652,1.576353629337322,-0.0040180198772523,0.0204386182929557,-6.53652362177492,4.046341267362276,True
-3.8785500000000006,0.4791969435783974,105540032303.8476,598908383333.9999,0.2098518090444932,7.850589698314264,-0.0042920953277838,0.0235805208376877,-7.063677658646852,31.749607096384103,True
-3.7301400000000005,0.2736702170963958,91102571884.72734,77550665318.70367,0.2588375452788785,0.3241151147703269,-0.0038306575800551,0.025415982572209,-7.223001663484319,0.3569679833259584,True
-3.5450099999999996,0.1433955878603387,83737158359.5636,47786194844.31398,1.000693995461783,0.4299871927107306,-0.0049514520873212,0.0249883439481017,-6.090374489180877,0.7284619627203641,True
-3.442500000000001,0.3149946857349608,71302383283.43571,62669628322.66883,1.0814798692221184,0.5931654154367674,-0.0043281686008149,0.0344020268053524,-5.96596861272675,1.1203723410313522,True
-3.30021,0.4731933265067179,70458698625.38527,79430318142.67595,0.6975823778273856,0.4821946362589088,-0.003721822058338,0.0353212838715748,-6.409726067424936,0.920953814001252,True
-3.156390000000002,0.2748098188407477,31448724890.896084,19382848795.059227,0.7685911679394446,0.5691066919609111,-0.0017097482690832,0.010529374157941,-8.404383544514712,0.5296154211199466,True
-3.0049200000000003,0.1664550730175502,76861625139.17531,64132233904.89882,1.9923601945685487,0.950949725981398,-0.005857108318028,0.0588449425316266,-6.3635076351675695,2.0780232179126727,True
-2.8672200000000014,0.3720770165496956,100593507458.94511,79962128933.38539,1.3640444691896514,0.6525783356082466,-0.0066292801924913,0.0572510575489714,-7.011074178630065,1.311201699010316,True
-2.729519999999999,0.4144971112960406,70266141650.20454,60035543446.26304,3.575093397287124,1.5682085243726975,-0.0068467296535718,0.0849944460763671,-4.168151026185222,3.7955466413531624,True
-2.5627499999999994,0.1704225575652302,72288886273.50827,58708339279.993126,4.180435247838143,1.3806705369087977,-0.0075488873413498,0.0958148640437761,-3.330108582603648,4.030264484081837,True
-2.4128100000000003,0.2502492014290947,78051339605.00432,64862206275.256355,3.963660149735565,1.7497110372744609,-0.0079596544004927,0.1070203401831406,-4.74600266841464,4.207202792721888,True
-2.2980599999999995,0.3931398336380139,87101667532.46051,60996674494.75484,5.046343405957146,2.102565299729054,-0.0099014349132007,0.1185382511039182,-2.6169615845806837,5.076750418168145,True
-2.1328200000000006,0.2190831645364933,80908613754.99237,69653681539.324,5.028493404776363,1.862769494983489,-0.0091826165178847,0.140126210823589,-2.975237731341093,5.1894680973307095,True
-1.9997100000000003,0.2396344127183965,92225310856.0154,77356476906.89256,5.712948097217889,2.3290289091720533,-0.0110960212587869,0.1694994014673221,-1.536757308847995,6.180428016777982,True
-1.8834300000000006,0.4002115085420142,102793558027.64536,84393395547.72789,4.178587384179418,2.1190775239205513,-0.0107322692833545,0.1427048524524224,-4.309677598512692,4.868932965825311,True
-1.7212500000000004,0.194337373907411,120110983615.6812,108522716046.21248,1.5973266073094037,0.8781061102974885,-0.0083962245782581,0.1037348282253931,-9.243799339704244,1.776965175286275,True
-1.5651900000000012,0.2711387579533205,110931311852.3458,112415464269.38116,3.4913982960816767,1.779788647868222,-0.0106975659436246,0.1917685368817966,-7.649185295664956,4.47364421476775,True
-1.4366700000000003,0.4265299898301304,142532906289.44232,119042153479.64703,3.2781092023485727,1.5067746077461384,-0.0133727487029953,0.1934592775557737,-7.994747314049984,3.5567372315987003,True
-1.2851999999999997,0.1714684038850664,144362316287.80573,143294072280.43924,3.475584640262552,1.9765895997315113,-0.0138938508782473,0.2441909326752641,-7.857769270989111,4.400868814272447,True
-1.1322,0.3118959435047564,158960984557.18304,146853724864.8294,4.353729014137099,2.152710248307278,-0.0169042768406053,0.3072880504340692,-7.206376239080461,5.36572605769939,True
-1.0143900000000006,0.362422744616551,162019911759.37137,137047390353.60815,6.293178811003292,2.387554838167718,-0.0203832393437049,0.3756086715175862,-3.387543288315376,6.561211096321934,True
-0.861390000000001,0.1950809007698418,188565148469.4999,191802307716.5624,2.8119293407029495,1.9090378772307623,-0.0165641917116891,0.3056713621959548,-10.485739350300411,4.064515175562342,True
-0.7206299999999999,0.3136751660707603,202209965843.01523,188379628431.22397,3.3663260654681384,1.5580040756992837,-0.0191919933335854,0.3453310587968696,-9.67634248980122,3.7707803249148215,True
-0.5676300000000003,0.272119084699982,218610902360.76004,170771716978.59024,6.579064988830811,2.0090397566702896,-0.0280755359932875,0.6554889732960173,-10.658808332191043,5.9572560409566515,False
-0.4314600000000004,0.262178865964914,214768877484.36908,159956855985.55484,5.40015561977221,1.7723483879353772,-0.0251809070624058,0.5125721282669241,-11.707386142675158,4.6847406809086465,False
-0.29223,0.3236432914032233,223308092090.1247,162054631846.43555,3.845074192689385,1.4720913048492403,-0.0224683587133028,0.4212739491755133,-15.044743264927456,3.1888284715696003,False
-0.1346399999999992,0.287046951406843,238602444983.002,238948600041.3279,6.4644213268869235,2.4259108967540213,-0.0303938487271206,0.8617413394900458,-9.355318158930457,7.554013036323925,False
0.0,0.3032839521160346,285917137509.0596,267516718637.31055,3.6253756984777343,1.702202398078084,-0.0280311057473958,0.6217065400027019,-13.428999169958272,4.254227763204543,False
0.15300000000000047,0.324629204741763,256447758104.53488,242662472515.8388,3.885711305391999,2.025141693508576,-0.0259231167951874,0.5321547856097856,-10.717056537978216,4.5906672826411645,False
0.29070000000000107,0.2112904740487386,122002180047.70229,61151459075.23191,2.9259849245831893,1.3919626655088877,-0.0109000528717794,0.1131694858237135,-13.939562397131226,1.8723865834372797,False
0.41616000000000053,0.3469286417715167,199554704470.21906,187525520719.43097,5.238309896322797,2.293266059021991,-0.0230739665946549,0.4736635870710645,-6.638301113565367,5.780859482923875,False
0.5737500000000004,0.3136751660707603,202209965843.01523,188379628431.22397,3.3663260654681384,1.5580040756992837,-0.0191919933335854,0.3453310587968696,-9.67634248980122,3.7707803249148215,False
0.7206299999999999,0.1950809007698418,188565148469.4999,191802307716.5624,2.8119293407029495,1.9090378772307623,-0.0165641917116891,0.3056713621959548,-10.485739350300411,4.064515175562342,False
0.861390000000001,0.362422744616551,162019911759.37137,137047390353.60815,6.293178811003292,2.387554838167718,-0.0203832393437049,0.3756086715175862,-3.387543288315376,6.561211096321934,False
1.0143900000000006,0.3118959435047564,158960984557.18304,146853724864.8294,4.353729014137099,2.152710248307278,-0.0169042768406053,0.3072880504340692,-7.206376239080461,5.36572605769939,False
1.1322,0.1714684038850664,144362316287.80573,143294072280.43924,3.475584640262552,1.9765895997315113,-0.0138938508782473,0.2441909326752641,-7.857769270989111,4.400868814272447,False
1.2851999999999997,0.4265299898301304,142532906289.44232,119042153479.64703,3.2781092023485727,1.5067746077461384,-0.0133727487029953,0.1934592775557737,-7.994747314049984,3.5567372315987003,False
1.4366700000000003,0.2711387579533205,110931311852.3458,112415464269.38116,3.4913982960816767,1.779788647868222,-0.0106975659436246,0.1917685368817966,-7.649185295664956,4.47364421476775,False
1.5651900000000012,0.194337373907411,120110983615.6812,108522716046.21248,1.5973266073094037,0.8781061102974885,-0.0083962245782581,0.1037348282253931,-9.243799339704244,1.776965175286275,False
1.7212500000000004,0.4002115085420142,102793558027.64536,84393395547.72789,4.178587384179418,2.1190775239205513,-0.0107322692833545,0.1427048524524224,-4.309677598512692,4.868932965825311,False
1.8834300000000006,0.2396344127183965,92225310856.0154,77356476906.89256,5.712948097217889,2.3290289091720533,-0.0110960212587869,0.1694994014673221,-1.536757308847995,6.180428016777982,False
1.9997100000000003,0.2190831645364933,80908613754.99237,69653681539.324,5.028493404776363,1.862769494983489,-0.0091826165178847,0.140126210823589,-2.975237731341093,5.1894680973307095,False
2.1328200000000006,0.3931398336380139,87101667532.46051,60996674494.75484,5.046343405957146,2.102565299729054,-0.0099014349132007,0.1185382511039182,-2.6169615845806837,5.076750418168145,False
2.2980599999999995,0.2502492014290947,78051339605.00432,64862206275.256355,3.963660149735565,1.7497110372744609,-0.0079596544004927,0.1070203401831406,-4.74600266841464,4.207202792721888,False
2.4128100000000003,0.1704225575652302,72288886273.50827,58708339279.993126,4.180435247838143,1.3806705369087977,-0.0075488873413498,0.0958148640437761,-3.330108582603648,4.030264484081837,False
2.5627499999999994,0.4144971112960406,70266141650.20454,60035543446.26304,3.575093397287124,1.5682085243726975,-0.0068467296535718,0.0849944460763671,-4.168151026185222,3.7955466413531624,False
2.729519999999999,0.3720770165496956,100593507458.94511,79962128933.38539,1.3640444691896514,0.6525783356082466,-0.0066292801924913,0.0572510575489714,-7.011074178630065,1.311201699010316,False
2.8672200000000014,0.1664550730175502,76861625139.17531,64132233904.89882,1.9923601945685487,0.950949725981398,-0.005857108318028,0.0588449425316266,-6.3635076351675695,2.0780232179126727,False
3.0049200000000003,0.2748098188407477,31448724890.896084,19382848795.059227,0.7685911679394446,0.5691066919609111,-0.0017097482690832,0.010529374157941,-8.404383544514712,0.5296154211199466,False
3.156390000000002,0.4731933265067179,70458698625.38527,79430318142.67595,0.6975823778273856,0.4821946362589088,-0.003721822058338,0.0353212838715748,-6.409726067424936,0.920953814001252,False
3.30021,0.3149946857349608,71302383283.43571,62669628322.66883,1.0814798692221184,0.5931654154367674,-0.0043281686008149,0.0344020268053524,-5.96596861272675,1.1203723410313522,False
3.442500000000001,0.1433955878603387,83737158359.5636,47786194844.31398,1.000693995461783,0.4299871927107306,-0.0049514520873212,0.0249883439481017,-6.090374489180877,0.7284619627203641,False
3.5450099999999996,0.2736702170963958,91102571884.72734,77550665318.70367,0.2588375452788785,0.3241151147703269,-0.0038306575800551,0.025415982572209,-7.223001663484319,0.3569679833259584,False
3.7301400000000005,0.4791969435783974,105540032303.8476,598908383333.9999,0.2098518090444932,7.850589698314264,-0.0042920953277838,0.0235805208376877,-7.063677658646852,31.749607096384103,False
3.8785500000000006,0.3658572850421884,90943353505.78978,106197840179.22678,0.3378102190325652,1.576353629337322,-0.0040180198772523,0.0204386182929557,-6.53652362177492,4.046341267362276,False
3.9932999999999996,0.1527019106916764,74647023790.31532,181086934085.87967,0.1000000031569037,2.6944084238925288,-0.0027909779979752,0.0152685881726197,-6.366842683762192,3.597907956067817,False
