x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-3.25737,0.1179259806697328,63851279812.60533,44429860619.87429,2.373982250459687,0.9836761653337036,-0.0052249235095681,0.022512982286592,0.8047670226625251,2.1259491662790664,True
-3.1395599999999995,0.3115310750249044,129060135629.36015,86127159728.1479,0.2111308827051982,0.2215766440459508,-0.0052533359710387,0.0153949399964023,-3.775501159917829,0.206342425667692,True
-3.02022,0.4503289801794801,93283240779.51186,61173833835.82474,2.12627797571759,1.2185057773497516,-0.0072969649647659,0.0351931243455955,-1.441046563613822,2.38177812800618,True
-2.850389999999999,0.1928516914832798,73729376822.73918,47902302859.784,3.1759124258325997,0.9085232736988296,-0.0068232523103567,0.041737344310557,-0.0165801714225527,2.4073816618651325,True
-2.6958599999999997,0.232099158954023,101083732463.4734,58235819091.45659,1.964311059937878,0.8032957781736825,-0.0076594453589651,0.0377295168388455,-2.9794695558741493,1.522627643949,True
-2.5780499999999993,0.4865988350486614,99164997001.41628,63263096422.83214,1.3713378543335155,0.595043901602186,-0.0065479113965572,0.0329609484467415,-3.9819155551609433,1.0638010801952924,True
-2.4128100000000003,0.2759057048808024,96434313020.82228,64819265540.29772,1.6115866586607612,0.7679745210386677,-0.0067640114689896,0.0368390402381752,-3.5344846053311154,1.371551239429703,True
-2.2399199999999997,0.1941774078676231,100983572297.15717,91754372744.749,0.4735975311377043,0.3412542393846507,-0.0048095977018928,0.0280865314414198,-5.05716953523638,0.4761120777929957,True
-2.1205800000000004,0.400653516868222,96062603168.355,65556468761.25564,2.1745359833835685,1.050281725348761,-0.0075831014032379,0.0521086985009393,-3.960137873737344,2.0495929007284186,True
-2.0042999999999997,0.2601447121699923,94249902993.57326,68431756445.41178,2.645441261219899,0.9665389746287034,-0.0080684477557063,0.0657842634003737,-3.5195134763006166,2.30032533491448,True
-1.823760000000001,0.2221932944137239,100915362810.07497,70155670538.91386,2.8536126918705182,0.9551005783780266,-0.0089203527333266,0.0704201928521184,-3.0068912670395083,2.3654194728766105,True
-1.7227799999999993,0.4321728504136547,106244770376.79866,81812096695.52802,3.053651319185599,1.1398369192160702,-0.0096674794672191,0.0919122345529212,-3.4333769354556796,2.8184707703848946,True
-1.5606,0.2420888194996635,149393590109.83795,105586986315.31738,1.8187666324216605,1.1046188307153488,-0.0109806683497663,0.0803684228748162,-5.523314059324963,2.0275025127998485,True
-1.4091299999999993,0.2525950966857515,135594939479.78728,101488922460.8975,3.3356228751441845,1.522438231255224,-0.0128182790326802,0.1292270732278636,-3.9461739722089417,3.318280911856834,True
-1.2867300000000004,0.4062778226248202,141339236997.13745,104321706651.60902,3.284347099298792,1.3409194634957653,-0.0132716986998703,0.1347627167769272,-4.299123950804913,2.992796901862925,True
-1.13373,0.2207563071551143,135180606625.81184,122894255439.63556,2.6646363034253313,1.1913768877617057,-0.0116076574568463,0.1413717711457023,-5.674316214581919,2.8797925733598384,True
-1.0036800000000001,0.2971279476228339,187854251127.12628,136523999223.04909,5.194353044343921,1.7133538928467615,-0.0216377207648319,0.3625274360455723,-7.97918850426329,4.822635168782226,False
-0.8873999999999995,0.2798792053606482,212580243796.68307,161721531898.17358,3.030530113217752,0.9732954710814616,-0.0192801829428654,0.2954985337081246,-11.382296434950735,2.448677404953157,False
-0.7068599999999998,0.26419745816359,201308787809.92697,175646733498.6013,3.7533172322669377,1.2355379592493354,-0.0200398705191541,0.3891012231005237,-11.297638588620474,3.459951527486531,False
-0.5859899999999998,0.2975408758528243,230762332216.4695,183972906863.05295,4.90809108228486,1.3146881901859038,-0.0259033067062584,0.4847889675815858,-9.017883315706822,4.119781368056208,False
-0.4513499999999997,0.2958677384252575,270870876307.48825,235889278499.8927,3.5034001055705764,1.0556740472790258,-0.0261604433897287,0.4913915212753229,-11.297134924155616,3.0472943786619737,False
-0.3121200000000002,0.2695743382792084,265969830853.4372,178662124217.1266,3.2762958005960954,1.0786105664432766,-0.0249478813273987,0.3414389156358084,-11.01602939533996,2.5552248743347494,False
-0.17748000000000008,0.3418220349775795,331304096690.78674,251964959504.0578,3.120557205229345,1.45438075524912,-0.0304286582521284,0.4230895388497613,-9.59361880612429,3.074817212381909,False
0.0,0.299002139288851,353551083145.49316,318634700362.0947,1.104688716217549,0.6758652362812902,-0.0216180173517933,0.294114229151614,-12.195941201733124,1.2186683666757574,False
0.12393000000000054,0.2517318794179924,306701095050.94037,264466114437.86505,1.50782289034898,1.0941412247637694,-0.0209771419375516,0.274311827915707,-11.461920817736576,1.8827007184005016,False
0.2692800000000002,0.3599576386458214,243516794029.8148,200488064159.2233,2.5368822402314204,1.2728480668046385,-0.0204838309510944,0.2555142893890811,-8.044569203141238,2.527849351663519,False
0.4238099999999996,0.3102370266389573,214443766623.4832,181169426414.57208,2.5036440620211913,1.1002779736363948,-0.0179393188808382,0.2231520136159752,-7.552206995066125,2.569204645125133,False
0.5676300000000003,0.2218639438703917,216564913742.2436,186927596211.4324,1.4658408165392125,0.672978303096025,-0.0146565097219265,0.1610308231122686,-8.560600593189308,1.438974688056332,False
0.7053299999999991,0.3858820282747218,175244100430.88593,140485884812.51822,2.624573017987095,1.1778411299885625,-0.0149522667086385,0.1589358009085693,-5.746127547080792,2.6423649223719043,False
0.8522099999999995,0.2896903156371556,165945457665.3985,131347237051.59515,3.196614932936403,1.250040483036197,-0.0154005334936678,0.1768545953912055,-5.240911424018986,2.9880728245733112,False
1.0052100000000008,0.2207563071551143,135180606625.81184,122894255439.63556,2.6646363034253313,1.1913768877617057,-0.0116076574568463,0.1413717711457023,-5.674316214581919,2.8797925733598384,False
1.13373,0.4062778226248202,141339236997.13745,104321706651.60902,3.284347099298792,1.3409194634957653,-0.0132716986998703,0.1347627167769272,-4.299123950804913,2.992796901862925,False
1.2867300000000004,0.2525950966857515,135594939479.78728,101488922460.8975,3.3356228751441845,1.522438231255224,-0.0128182790326802,0.1292270732278636,-3.9461739722089417,3.318280911856834,False
1.4091299999999993,0.2420888194996635,149393590109.83795,105586986315.31738,1.8187666324216605,1.1046188307153488,-0.0109806683497663,0.0803684228748162,-5.523314059324963,2.0275025127998485,False
1.5606,0.4321728504136547,106244770376.79866,81812096695.52802,3.053651319185599,1.1398369192160702,-0.0096674794672191,0.0919122345529212,-3.4333769354556796,2.8184707703848946,False
1.7227799999999993,0.2221932944137239,100915362810.07497,70155670538.91386,2.8536126918705182,0.9551005783780266,-0.0089203527333266,0.0704201928521184,-3.0068912670395083,2.3654194728766105,False
1.823760000000001,0.2601447121699923,94249902993.57326,68431756445.41178,2.645441261219899,0.9665389746287034,-0.0080684477557063,0.0657842634003737,-3.5195134763006166,2.30032533491448,False
2.0042999999999997,0.400653516868222,96062603168.355,65556468761.25564,2.1745359833835685,1.050281725348761,-0.0075831014032379,0.0521086985009393,-3.960137873737344,2.0495929007284186,False
2.1205800000000004,0.1941774078676231,100983572297.15717,91754372744.749,0.4735975311377043,0.3412542393846507,-0.0048095977018928,0.0280865314414198,-5.05716953523638,0.4761120777929957,False
2.2399199999999997,0.2759057048808024,96434313020.82228,64819265540.29772,1.6115866586607612,0.7679745210386677,-0.0067640114689896,0.0368390402381752,-3.5344846053311154,1.371551239429703,False
2.4128100000000003,0.4865988350486614,99164997001.41628,63263096422.83214,1.3713378543335155,0.595043901602186,-0.0065479113965572,0.0329609484467415,-3.9819155551609433,1.0638010801952924,False
2.5780499999999993,0.232099158954023,101083732463.4734,58235819091.45659,1.964311059937878,0.8032957781736825,-0.0076594453589651,0.0377295168388455,-2.9794695558741493,1.522627643949,False
2.6958599999999997,0.1928516914832798,73729376822.73918,47902302859.784,3.1759124258325997,0.9085232736988296,-0.0068232523103567,0.041737344310557,-0.0165801714225527,2.4073816618651325,False
2.850389999999999,0.4503289801794801,93283240779.51186,61173833835.82474,2.12627797571759,1.2185057773497516,-0.0072969649647659,0.0351931243455955,-1.441046563613822,2.38177812800618,False
3.02022,0.3115310750249044,129060135629.36015,86127159728.1479,0.2111308827051982,0.2215766440459508,-0.0052533359710387,0.0153949399964023,-3.775501159917829,0.206342425667692,False
3.1395599999999995,0.1179259806697328,63851279812.60533,44429860619.87429,2.373982250459687,0.9836761653337036,-0.0052249235095681,0.022512982286592,0.8047670226625251,2.1259491662790664,False
3.25737,0.3071352349216254,65095275804.569176,43844217579.849625,2.2315445838473176,0.9790570315842646,-0.0051930428688041,0.0202570780902133,0.7620150876229528,2.037058371478285,False
3.427200000000001,0.4378742809290381,60001382696.69788,34327666792.98249,3.1207382312293026,0.8301728897717728,-0.0055109708270124,0.0200944948010445,2.9293222798946745,2.092169625338359,False
3.5801999999999996,0.2693656095426276,54376381910.81185,35149958056.18064,2.2675400493134283,0.9954441104085524,-0.0043664204662052,0.0139905437176917,1.7321505864719826,2.0488919642612853,False
3.7041299999999993,0.1768280560289195,58756674907.07948,32917467014.33262,1.0756058693659447,0.7554727550790481,-0.0035599942399666,0.0059978658863258,0.039367674341267,1.353304546794875,False
3.85407,0.3079382065550559,43911325314.50123,27860775665.355156,1.0223271277022752,0.609372624320502,-0.0026151633900921,0.0046077535962669,0.3108599874484021,1.0091527577627362,False
4.004009999999999,0.3574513376019832,44907813557.390656,27227568847.4774,0.9006322449350422,0.8047831575112913,-0.0025653832848826,0.0025594934264541,1.1125312217469427,1.4059663526640125,False
4.152419999999999,0.2845846081708217,34351997432.67753,24019071666.709103,0.9812195877510376,0.9566048420172318,-0.002018041102653,0.0025574181041839,1.1512245979407991,1.719993716968956,False
4.27788,0.1987368952681163,22492893237.327976,20352389857.719906,0.9747143379048304,0.9386055960480596,-0.0013184618346278,0.0022955508294401,1.1234138215878773,1.590990797407809,False
4.41558,0.3213301802261161,16158229373.232536,17430766281.821754,0.8393935593416125,1.1732157094495763,-0.000902643297276,0.0018126845272849,0.7382378654344767,2.035602638742813,False
4.56705,0.3132558375228972,17150486255.525644,23760702774.870884,0.1730914165396989,0.9124821733143242,-0.0006791750971999,0.0008657332280174,0.1714013135148324,1.1314672418942058,False
4.709339999999999,0.2484021092864893,7502360154.660782,19056483609.91799,0.1002824953950515,0.7431003175856734,-0.000280571812737,0.0006950922383533,0.2006860070007938,0.8060153422935741,False
4.83633,0.2453119377148298,15989284414.313848,27182848212.52594,0.1002627873054924,1.519208870857088,-0.0005979543472096,0.0008458291378815,-0.4869750050233332,3.239211653051882,False
