x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sc (eV),V_sc error (eV),synthetic
-4.85316,0.3188477033215406,19360117000.73089,20786536285.462116,0.5899502111789623,1.0096645592253797,-0.0009756175344382,0.0010666579628268,1.2427035147901229,1.605756545589842,True
-4.707809999999999,0.2485401036302682,21610322541.6962,12352353522.195375,1.99493065034113,0.9473778916297952,-0.0016476265353314,0.001777207855336,4.248493320189003,1.7359233263645768,True
-4.562459999999999,0.2023903268439247,27809720294.89577,17214168647.34998,2.954939670473885,1.6528243985054267,-0.0024950838465894,0.0046720695392486,5.73157005470008,3.585900765672773,True
-4.430879999999999,0.3313784795145371,30895699256.986862,20484913398.461716,3.622833730457096,1.3977104849467814,-0.0030280582745597,0.0083440696046757,6.68239788943956,3.210973285367384,True
-4.285529999999999,0.3600993287370866,38779479286.52872,25646532076.26905,2.209547167663464,1.377631836238372,-0.0030811910002891,0.0062912969991484,3.4273381292775476,2.7576767587601037,True
-4.137119999999999,0.2027177323926811,54643784251.7496,35804325273.23053,1.4189759711321837,0.6120209705724915,-0.0036537920448504,0.006504271470985,1.6372699677600555,1.1037972409038463,True
-4.002479999999999,0.1620471750302749,78209913018.96541,51864122039.21547,0.5943760690738624,0.575621614580357,-0.0039492387197663,0.0056992454855014,-0.3748529371484019,0.8764637462131999,True
-3.8556,0.3893326288442932,79819003432.09618,52908924544.42988,0.9279907441785724,0.4430411389143922,-0.0046040209060628,0.0099258605417519,-0.4119957795241312,0.7090057514902074,True
-3.72708,0.4139389146260309,117829580000.51898,75103663694.34021,0.5329607458773414,0.5232426581250847,-0.0057804883234692,0.0121799197550567,-1.874785972197964,0.7635269246484868,True
-3.56337,0.1968524172757225,129962879546.41164,80739106623.84117,0.460184798466118,0.336386821458362,-0.0061470256866082,0.0156620046050301,-2.7824966066737526,0.3979806139791764,True
-3.40731,0.1568508520407751,93128908506.64374,56981575817.72767,1.9342904166692036,0.7103236057054587,-0.0070135677609082,0.0288318406340669,-1.0503830324811505,1.4424556160088793,True
-3.2971499999999994,0.422304098856392,86719635181.10503,46950170766.166756,3.805280902183196,0.9019384567317084,-0.0086853330791232,0.0438545012796473,1.955926256843187,2.403314631654235,True
-3.156390000000001,0.4328681871401379,103864400204.90324,65335964526.178215,2.0656012667391206,0.7542145335710209,-0.0080302596466472,0.0373753290747962,-1.354902642267159,1.549964584062453,True
-2.97891,0.1662410569921771,104770294512.29626,71524447996.58829,2.175271922852848,1.0748793984566438,-0.0082716170578993,0.0423211095823541,-1.2657116451538268,2.0890139502278986,True
-2.836619999999999,0.2345900572969624,96459693148.33316,59995786129.72777,2.5627168110284617,0.8121067981953476,-0.0081483108176988,0.0472237976740971,-1.8047038831912396,1.8715349060046675,True
-2.715749999999999,0.4925291652824087,109496074436.20135,81018835696.76514,1.798269742395985,0.8125803425362617,-0.0080124870170009,0.0550587459437343,-4.12730941669906,1.6332070830171663,True
-2.56581,0.2872061475562709,152287154819.289,117909002353.80666,0.4480382191647175,0.3864511987845766,-0.0071572219529683,0.0423980623753899,-6.534240763339767,0.4189555439962067,True
-2.388329999999999,0.1683325557421561,103765109905.9748,68906939119.83769,3.048029393146618,1.2403071768815463,-0.0094343773858785,0.0736749549919366,-3.020988798056522,2.690404857106834,True
-2.2720499999999992,0.399822370721537,129927993510.0587,90086696877.47375,1.72988432561083,0.9630735946760683,-0.0093650950304906,0.0607369115949682,-4.6221998583145485,1.7003410593916364,True
-2.146589999999999,0.3414683711572092,119179182167.17303,84771850477.4577,3.0583949096957737,1.3591515623211796,-0.0108516496176782,0.0940072637995133,-3.446601078703688,2.9252899818452276,True
-1.975229999999999,0.1713726897126853,126220624331.39836,85090928494.17165,3.3290592458448747,1.2518319624936294,-0.0119218775450386,0.0990796669605441,-2.695075253452666,2.8281639320366265,True
-1.8574199999999994,0.3631952409028918,131294651463.37875,96398154627.69415,3.0572780987379886,1.2141918860961065,-0.0119529260743394,0.1115580827364423,-3.873302345557194,2.7298550461345275,True
-1.7304299999999992,0.3656430003793089,163827473065.36273,114465359251.1293,2.3768825227488968,0.966136172962754,-0.0134126961472412,0.1185082255737648,-5.873193464383124,2.0459949008446476,True
-1.5575399999999986,0.1913029835298876,153314028791.99512,135136398635.54262,1.919725346220806,0.8401528643211278,-0.0115115345857772,0.1259574832961683,-6.87235216511998,1.818123919521626,True
-1.4091299999999993,0.3234229084037082,168819515648.29205,122229201345.25851,4.736909756407758,1.5542196127612682,-0.0186478378678718,0.2248333524503381,-2.7872764105260583,4.11357511837412,True
-1.2913199999999998,0.3855789561591531,183688175729.2985,141592956808.74942,3.52809760756645,1.273136293987995,-0.0177950611000306,0.2068010009909248,-4.79905873876826,3.1712344253244527,True
-1.1306699999999985,0.2001507063635999,182316640368.70117,148485882505.14716,3.7600586760328394,1.3935198518530836,-0.0181636192429693,0.2362117080966871,-5.001391949077466,3.586264150472807,True
-0.9899099999999992,0.2671233644877001,219421972475.153,197193800381.6121,2.198831808058048,0.955404441117072,-0.0173994818131965,0.2334091360803187,-8.60701556863718,2.247221841200135,True
-0.8583299999999987,0.3831528114236663,257057053875.63983,198501579032.52267,2.8190215580898914,1.555972612799478,-0.0226049136331035,0.2640072362065767,-7.414508032349867,3.166901298643073,True
-0.7833600000000001,0.2374469156303508,243448276177.3587,191855061602.5916,3.928884022143708,1.4471900611982371,-0.0247298878691214,0.3294797592257137,-5.480104184243644,3.433233822275694,True
-0.5737500000000004,0.2628092494404366,218269951958.643,207473865604.65625,5.261616730363894,1.6408153311790272,-0.0252891612163923,0.6380737982687202,-11.054768404694274,5.491155348313243,False
-0.4299300000000006,0.258353209790402,269308999273.81305,168977402365.4562,3.8074680309551354,1.1977006271153776,-0.0269792695487571,0.4196556534263749,-14.004413768503778,2.811993788279672,False
-0.30447000000000024,0.3031074879881863,273443011590.80536,132309148111.35857,4.167598213140821,0.9610113259038684,-0.0285155564388612,0.3342115556009794,-12.28847262986131,2.3048949516251405,False
-0.14994000000000085,0.3320732184973158,338534076382.32227,273429354100.40555,5.304347135451281,1.3391980004660595,-0.0393683641633956,0.7695035659166939,-8.526824050879297,4.403971008688228,False
0.0,0.2896362218347559,356217100662.2447,263136858737.8188,5.379085320295458,2.232530854125109,-0.0416905798559269,0.6493979478169934,-5.687907131306716,5.234345556392762,False
0.13004999999999978,0.2449250577229681,329752146727.33734,251133451684.2977,4.309230682890646,1.5538878800457132,-0.0349054889394022,0.5338883443285473,-7.617013375571637,3.653763699613614,False
0.2723399999999998,0.3390139332193186,304258278427.1912,243663756574.44867,3.469792156524772,1.4256201414949277,-0.0292613647572167,0.4201074183084394,-7.977096535894925,3.271627420199705,False
0.4268699999999992,0.2891523133132909,249592101961.96396,207146585876.96127,3.494815049776588,1.3954243384690228,-0.0240795001131694,0.3378129508894735,-6.792262379065004,3.386202016165329,False
0.5615100000000002,0.2374469156303508,243448276177.3587,191855061602.5916,3.928884022143708,1.4471900611982371,-0.0247298878691214,0.3294797592257137,-5.480104184243644,3.433233822275694,False
0.7833600000000001,0.3831528114236663,257057053875.63983,198501579032.52267,2.8190215580898914,1.555972612799478,-0.0226049136331035,0.2640072362065767,-7.414508032349867,3.166901298643073,False
0.8583299999999987,0.2671233644877001,219421972475.153,197193800381.6121,2.198831808058048,0.955404441117072,-0.0173994818131965,0.2334091360803187,-8.60701556863718,2.247221841200135,False
0.9899099999999992,0.2001507063635999,182316640368.70117,148485882505.14716,3.7600586760328394,1.3935198518530836,-0.0181636192429693,0.2362117080966871,-5.001391949077466,3.586264150472807,False
1.1306699999999985,0.3855789561591531,183688175729.2985,141592956808.74942,3.52809760756645,1.273136293987995,-0.0177950611000306,0.2068010009909248,-4.79905873876826,3.1712344253244527,False
1.2913199999999998,0.3234229084037082,168819515648.29205,122229201345.25851,4.736909756407758,1.5542196127612682,-0.0186478378678718,0.2248333524503381,-2.7872764105260583,4.11357511837412,False
1.4091299999999993,0.1913029835298876,153314028791.99512,135136398635.54262,1.919725346220806,0.8401528643211278,-0.0115115345857772,0.1259574832961683,-6.87235216511998,1.818123919521626,False
1.5575399999999986,0.3656430003793089,163827473065.36273,114465359251.1293,2.3768825227488968,0.966136172962754,-0.0134126961472412,0.1185082255737648,-5.873193464383124,2.0459949008446476,False
1.7304299999999992,0.3631952409028918,131294651463.37875,96398154627.69415,3.0572780987379886,1.2141918860961065,-0.0119529260743394,0.1115580827364423,-3.873302345557194,2.7298550461345275,False
1.8574199999999994,0.1713726897126853,126220624331.39836,85090928494.17165,3.3290592458448747,1.2518319624936294,-0.0119218775450386,0.0990796669605441,-2.695075253452666,2.8281639320366265,False
1.975229999999999,0.3414683711572092,119179182167.17303,84771850477.4577,3.0583949096957737,1.3591515623211796,-0.0108516496176782,0.0940072637995133,-3.446601078703688,2.9252899818452276,False
2.146589999999999,0.399822370721537,129927993510.0587,90086696877.47375,1.72988432561083,0.9630735946760683,-0.0093650950304906,0.0607369115949682,-4.6221998583145485,1.7003410593916364,False
2.2720499999999992,0.1683325557421561,103765109905.9748,68906939119.83769,3.048029393146618,1.2403071768815463,-0.0094343773858785,0.0736749549919366,-3.020988798056522,2.690404857106834,False
2.388329999999999,0.2872061475562709,152287154819.289,117909002353.80666,0.4480382191647175,0.3864511987845766,-0.0071572219529683,0.0423980623753899,-6.534240763339767,0.4189555439962067,False
2.56581,0.4925291652824087,109496074436.20135,81018835696.76514,1.798269742395985,0.8125803425362617,-0.0080124870170009,0.0550587459437343,-4.12730941669906,1.6332070830171663,False
2.715749999999999,0.2345900572969624,96459693148.33316,59995786129.72777,2.5627168110284617,0.8121067981953476,-0.0081483108176988,0.0472237976740971,-1.8047038831912396,1.8715349060046675,False
2.836619999999999,0.1662410569921771,104770294512.29626,71524447996.58829,2.175271922852848,1.0748793984566438,-0.0082716170578993,0.0423211095823541,-1.2657116451538268,2.0890139502278986,False
2.97891,0.4328681871401379,103864400204.90324,65335964526.178215,2.0656012667391206,0.7542145335710209,-0.0080302596466472,0.0373753290747962,-1.354902642267159,1.549964584062453,False
3.156390000000001,0.422304098856392,86719635181.10503,46950170766.166756,3.805280902183196,0.9019384567317084,-0.0086853330791232,0.0438545012796473,1.955926256843187,2.403314631654235,False
3.2971499999999994,0.1568508520407751,93128908506.64374,56981575817.72767,1.9342904166692036,0.7103236057054587,-0.0070135677609082,0.0288318406340669,-1.0503830324811505,1.4424556160088793,False
3.40731,0.1968524172757225,129962879546.41164,80739106623.84117,0.460184798466118,0.336386821458362,-0.0061470256866082,0.0156620046050301,-2.7824966066737526,0.3979806139791764,False
3.56337,0.4139389146260309,117829580000.51898,75103663694.34021,0.5329607458773414,0.5232426581250847,-0.0057804883234692,0.0121799197550567,-1.874785972197964,0.7635269246484868,False
3.72708,0.3893326288442932,79819003432.09618,52908924544.42988,0.9279907441785724,0.4430411389143922,-0.0046040209060628,0.0099258605417519,-0.4119957795241312,0.7090057514902074,False
3.8556,0.1620471750302749,78209913018.96541,51864122039.21547,0.5943760690738624,0.575621614580357,-0.0039492387197663,0.0056992454855014,-0.3748529371484019,0.8764637462131999,False
4.002479999999999,0.2027177323926811,54643784251.7496,35804325273.23053,1.4189759711321837,0.6120209705724915,-0.0036537920448504,0.006504271470985,1.6372699677600555,1.1037972409038463,False
4.137119999999999,0.3600993287370866,38779479286.52872,25646532076.26905,2.209547167663464,1.377631836238372,-0.0030811910002891,0.0062912969991484,3.4273381292775476,2.7576767587601037,False
4.285529999999999,0.3313784795145371,30895699256.986862,20484913398.461716,3.622833730457096,1.3977104849467814,-0.0030280582745597,0.0083440696046757,6.68239788943956,3.210973285367384,False
4.430879999999999,0.2023903268439247,27809720294.89577,17214168647.34998,2.954939670473885,1.6528243985054267,-0.0024950838465894,0.0046720695392486,5.73157005470008,3.585900765672773,False
4.562459999999999,0.2485401036302682,21610322541.6962,12352353522.195375,1.99493065034113,0.9473778916297952,-0.0016476265353314,0.001777207855336,4.248493320189003,1.7359233263645768,False
4.707809999999999,0.3188477033215406,19360117000.73089,20786536285.462116,0.5899502111789623,1.0096645592253797,-0.0009756175344382,0.0010666579628268,1.2427035147901229,1.605756545589842,False
4.85316,0.2920744295827246,16689277924.74032,21202643748.92453,1.8560107237106445,4.662547257754668,-0.0012365009889065,0.0023070738643017,3.387876655396726,12.578828646578923,False
