x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-5.301450000000001,0.3069707641757903,0.0,0.0,0.1001634333901501,1713435.4396685848,0.0001061661927623,55.08037464650438,0.7140480024809118,85211.32511262294,True
-5.1408000000000005,0.2824225977870364,9417282131.466331,22290055893.512707,0.100166361783688,1.5053101474660884,-0.0003521516246915,0.0007032576209933,0.3155350730742149,3.2726543327731488,True
-4.996980000000001,0.2584302859931986,12984624345.071918,20312906300.6253,0.2073189096219674,1.083889589269082,-0.0005271149255509,0.0007284557223784,0.8064310777859802,1.6581832964941432,True
-4.86234,0.2668720987530675,26683569848.03802,27497106488.749363,0.4998907213568979,1.4959488711293965,-0.0012879188208689,0.0009460102414264,1.1601712641237003,3.302813213526664,True
-4.724640000000001,0.2946230663405713,10743812232.9098,16984877069.0222,0.6799609330945945,1.1425296594050949,-0.0005633269303894,0.0013201095019467,0.8476822074868695,1.72030605734795,True
-4.5747,0.2667857290838315,25073764728.979935,20264797003.263187,0.511952622166006,0.5142941549380298,-0.001217497073989,0.0010873780373395,0.9370412062863686,0.6366187575337402,True
-4.4278200000000005,0.3039230710063191,26262416985.893955,25639786645.1248,0.4762226169002383,0.7652457654144575,-0.0012524990778309,0.0014341162912907,0.6249698349631049,1.0933806882728878,True
-4.30236,0.288507775167433,40248553221.344925,27875882431.339764,1.2179408430355512,0.8793381433819443,-0.0025463767828584,0.0038617949831481,1.512976268535859,1.5010065054136796,True
-4.15701,0.2866481163694431,33257762215.409813,24760155407.061275,1.6046244710432864,0.6721832141661737,-0.0023288880979765,0.0054519793654791,1.751226179956963,1.3686165607011525,True
-4.007070000000001,0.2934267244316303,51578497973.071465,38484825799.070946,1.0701976248993958,0.7381773876364404,-0.0031197093783217,0.0060440703937774,0.6584746845444149,1.2503239667636905,True
-3.8663100000000004,0.3104117352411231,44278777687.62667,32212458605.41057,2.047076099895849,0.9315743854489824,-0.0034110247741446,0.0121712985624872,1.1673171983917892,1.961297657876435,True
-3.7224900000000005,0.3424363032241921,60211766228.74282,31128659986.84662,2.2635090983998243,0.8500392450147212,-0.0048314791067579,0.0131475876071677,1.358900212728657,1.7192633762382985,True
-3.5786700000000007,0.3067012528393572,71485541516.0241,42726713414.76757,1.3384663348817056,0.5901794663976234,-0.0046785830365842,0.0122473651206285,-0.4265398110171482,1.0789311003244362,True
-3.4317900000000012,0.2625386000977,72913328849.88408,46839504815.085365,2.022655385475897,0.9688410498685665,-0.0055899018090616,0.0224834587706309,-0.4283515452395808,1.8975467973855944,True
-3.29256,0.3070230416887715,68899449494.51347,40857780468.979095,2.401741209220531,0.9050495535946136,-0.0056651756557449,0.0245071480200314,-0.2996712155580499,1.8857303360517423,True
-3.1747499999999995,0.34399344058587,76851782557.07349,52491196505.60501,1.8589515439275484,0.989107819489414,-0.0056974660357325,0.0273422125581529,-1.7517795441639377,1.846565435109252,True
-3.0309299999999997,0.2890407472194309,101345430900.59006,67060630634.66499,0.8746950324632238,0.5457740881617327,-0.0057355575902398,0.0223613288908911,-3.4821841196474463,0.8343412213727621,True
-2.87181,0.2644745801602166,105423250912.60709,69837417883.59276,0.7516371147270299,0.4871048758047046,-0.0056930357409571,0.0210781316383305,-3.516169999965993,0.7125023308013345,True
-2.7111600000000013,0.2927234123523351,97632397459.2919,56461757028.80908,1.8766052736706864,0.90907298499362,-0.0072650862045529,0.0316069718588925,-2.2966772933123805,1.6908201761627657,True
-2.5964100000000006,0.3147742863459584,93661110312.57433,57071322287.71133,2.359587160145003,0.9029970742864766,-0.0076450311737407,0.0490182338940764,-3.784308224896274,1.891301111145462,True
-2.4311700000000007,0.2897308192099856,81305024178.73032,61557030350.64764,1.8087877517727216,0.7952039746716189,-0.0059631766907953,0.0444761171144918,-4.650579951273082,1.600616498055496,True
-2.295,0.2224513348668228,97083902482.41396,68036751493.49075,1.3983179866060589,0.5326739698796117,-0.0064565422355998,0.0396280705908764,-4.694808359908657,1.116241393548893,True
-2.1496500000000003,0.2845078254238806,127257346213.72736,80272231643.6346,0.9133238464995834,0.441982203076102,-0.0073025072248065,0.0372000879790908,-5.545967273183551,0.699654212478241,True
-2.00124,0.2825002913404673,103630085092.7773,80857620043.65663,1.7363908355570743,0.9579963661149342,-0.007480454683483,0.0557913778027111,-4.6959892262666925,1.8035820437847432,True
-1.8666,0.2866919242038946,117991778893.70464,85216410698.79561,2.703812393217823,1.2987112753767542,-0.010194210026508,0.0830588554594421,-3.618143682056417,2.6792764465040753,True
-1.7304300000000001,0.2695857412783619,106664356259.1128,96230941725.9838,1.8652030536148665,0.9283823990326598,-0.0079181153057536,0.0756971547320758,-5.224608357986638,1.930285766623923,True
-1.5789600000000004,0.270901663181132,156694000954.54492,115560820652.67244,1.501759437540379,1.1537773102020814,-0.0107010551368618,0.0743082362802233,-5.708874341807441,2.089090283037762,True
-1.430550000000001,0.3205970869676315,155971928948.9781,123208612477.33116,1.445889809766362,0.9879060380251088,-0.0105020445132035,0.086629628484974,-6.6675458485060055,1.740318635608256,True
-1.2806099999999994,0.2873126550123282,191444056353.01935,150360003760.27783,0.997969522445879,0.5447698856241142,-0.0113099755456871,0.0952649129042742,-7.99628684765142,0.9320651591852096,True
-1.1429099999999996,0.2485720826470273,212327953256.1863,182085460293.47665,0.98991250621803,0.7893016648255534,-0.0125099578318495,0.1372974860429861,-10.475122412749135,1.2226668773470308,True
-1.011330000000001,0.3187795741754516,263608100957.61804,216560506213.3852,0.7207429284637653,0.6410719593497759,-0.0140585053551511,0.1382417337655932,-10.456902741746603,0.9594032004541688,True
-0.8736299999999995,0.3245924305308935,188093875590.3054,157096089645.9082,2.669399956791796,1.4925771089747877,-0.0161633533948965,0.1956085739513233,-7.085236443444014,2.9547851003563785,True
