,Photon Energy (eV),Reflectivity
132,2.6539149574787397,28.891641008599535
133,2.6739294647323666,28.90200226031383
134,2.693943971985993,28.912363512028122
135,2.71395847923962,28.922724763742412
136,2.7339729864932467,28.93308601545671
137,2.7539874937468736,28.918832504463612
138,2.7740020010005004,28.90454572611509
139,2.7940165082541273,28.89025894776656
140,2.814031015507754,28.875972169418038
141,2.834045522761381,28.861685391069518
142,2.854060030015008,28.847398612720994
143,2.8740745372686347,28.81903625721952
144,2.894089044522261,28.788250306062125
145,2.914103551775888,28.757464354904723
146,2.934118059029515,28.72667840374733
147,2.9541325662831417,28.69589245258993
148,2.9741470735367685,28.675797376165566
