,Wavelength (um),Reflectivity
151,8.192075537768885,70.52795583838267
152,8.245069534767383,70.64756972238663
153,8.298063531765882,70.76718360639062
154,8.351057528764382,70.8867974903946
155,8.404051525762881,71.00641137439857
156,8.45704552276138,71.12602525840254
157,8.51003951975988,71.24563914240653
158,8.563033516758379,71.3652530264105
159,8.616027513756878,71.48486691041447
160,8.669021510755377,71.60448079441846
161,8.722015507753877,71.72409467842243
162,8.775009504752376,71.84370856242641
163,8.828003501750874,71.96332244643038
164,8.880997498749375,72.08293633043436
165,8.933991495747874,72.20255021443835
166,8.986985492746372,72.32216409844231
167,9.039979489744871,72.4417779824463
168,9.092973486743372,72.56139186645028
169,9.14596748374187,72.68100575045425
170,9.198961480740369,72.80061963445822
171,9.25195547773887,72.94297515917089
172,9.304949474737368,73.24474410466772
