label;model;x0;ampli;fwhm;fwhm_l;fwhm_r;alpha
1;Lorentzian;433.20349460895653;461399232644.5572;0.11135163642346235;;;
2;Lorentzian;432.9005792826066;687134128610.6276;0.2182823474908835;;;
3;Lorentzian;432.59338975799733;573792382861.2148;0.08611739760203685;;;
4;Lorentzian;431.66762604155275;769868947054.944;0.32785836131714596;;;
5;Lorentzian;431.1078062039009;708138388461.2106;0.15736122872517244;;;
6;Lorentzian;430.9855151017139;652213092181.6387;0.11346591792386063;;;
7;Lorentzian;430.69286322947175;974582438892.2971;0.10147051500901672;;;
8;Lorentzian;430.36399197837886;732605527769.4512;0.17291187119149454;;;
9;Lorentzian;430.1307375916997;394706206039.0393;0.07450332626086631;;;
10;Lorentzian;429.830609541783;860720265788.0447;0.1660549314530524;;;
11;Lorentzian;429.45970067799425;429346480823.5729;0.2227807289969408;;;
