Time (s),Temperature (K),Temperature error (K)
244.74474474474474,1035.2866346755304,4.4309905422288685
249.63963963963965,1036.158808051169,4.585835542545797
254.53453453453454,1037.0080736346802,4.742397793222217
259.42942942942943,1037.834611985009,4.900631494782768
264.3243243243243,1038.6386029116086,5.060491212567825
269.2192192192192,1039.4202254758163,5.221931875872931
274.1141141141141,1040.179657992231,5.384908777090109
279.009009009009,1040.917078030088,5.549377570851102
283.9039039039039,1041.632662414639,5.715294273172536
288.7987987987988,1042.326587228525,5.882615260603064
293.6936936936937,1042.999027813156,6.051297269372516
298.5885885885886,1043.6501587700861,6.221297394543093
303.4834834834835,1044.28015396239,6.392573089162627
308.3783783783784,1044.889186516041,6.5650821634199445
313.2732732732733,1045.4774288212875,6.738782783802385
318.16816816816817,1046.0450525340277,6.9136334722554755
323.06306306306305,1046.5922285771883,7.089593105344836
327.95795795795794,1047.1191271421012,7.266620913420318
332.85285285285283,1047.6259176898793,7.44467647978244
337.7477477477477,1048.1127689527932,7.623719739851141
342.64264264264267,1048.5798489356482,7.803710980336889
347.53753753753756,1049.0273249171612,7.984610838414183
352.43243243243245,1049.4553634513377,8.166380300897526
357.32732732732734,1049.864130368847,8.348980703419855
362.22222222222223,1050.2537907784001,8.532373729613463
367.1171171171171,1050.6245090681266,8.716521410293536
372.012012012012,1050.9764489069505,8.901386122644256
376.9069069069069,1051.3097732459673,9.086930589407572
381.8018018018018,1051.624644319821,9.273117878074636
386.6966966966967,1051.9212236480803,9.459911400079985
391.5915915915916,1052.1996720366153,9.647274909998522
396.4864864864865,1052.4601495789748,9.835172504745286
401.3813813813814,1052.7028156577624,10.023568622778104
406.2762762762763,1052.9278289460128,10.212428043303182
411.1711711711712,1053.13534740857,10.401715885483636
416.06606606606607,1053.325528303462,10.591397607651048
420.96096096096096,1053.4985281832794,10.781439006520078
425.85585585585585,1053.6545028965509,10.971806216406215
430.75075075075074,1053.7936075891198,11.162465708446648
435.64564564564563,1053.9159967055216,11.353384289824408
440.5405405405405,1054.0218239903606,11.544529102995734
445.43543543543547,1054.1112424896862,11.73586762492078
450.33033033033036,1054.1844045523683,11.927367666297727
455.22522522522524,1054.2414618314772,12.118997370800278
460.12012012012013,1054.282565285657,12.31072521431865
465.015015015015,1054.3078651805047,12.502520004204175
469.9099099099099,1054.317511089946,12.69435087851741
474.8048048048048,1054.3116518976103,12.886187305279998
479.6996996996997,1054.2904357982106,13.077999081730166
484.5945945945946,1054.2540102989176,13.269756333582091
489.4894894894895,1054.2025222207385,13.461429514289042
494.38438438438436,1054.1361176998914,13.652989404310462
499.2792792792793,1054.0549421891833,13.84440711038302
504.1741741741742,1053.959140459387,14.035654064795672
509.0690690690691,1053.8488566006174,14.22670202466886
513.9639639639639,1053.724234023708,14.417523071237845
518.8588588588589,1053.5854154615877,14.608089609140263
523.7537537537538,1053.4325429706578,14.798374365708055
528.6486486486486,1053.2657579321683,14.98835039026362
533.5435435435436,1053.0852010535948,15.1779910534206
538.4384384384384,1052.8910123700148,15.367270046389015
543.3333333333334,1052.6833312454855,15.556161380285044
548.2282282282282,1052.4622963744189,15.744639385445465
553.1231231231232,1052.22804578296,15.932678710746814
558.018018018018,1051.9807168303628,16.12025432292936
562.9129129129129,1051.7204462103657,16.30734150592593
567.8078078078078,1051.4473699525706,16.493915860195706
572.7027027027027,1051.161623423819,16.67995330206311
577.5975975975977,1050.8633413295668,16.86543006306169
582.4924924924925,1050.5526577152632,17.050322689283313
587.3873873873874,1050.229705967726,17.234608040732535
592.2822822822823,1049.8946188165194,17.418263290686433
597.1771771771772,1049.5475283353294,17.60126592505979
602.072072072072,1049.1885659433412,17.783593741775817
606.966966966967,1048.8178624066175,17.965224850142533
611.8618618618618,1048.4355478394714,18.14613767023478
616.7567567567568,1048.041751705846,18.32631093228209
621.6516516516516,1047.6366028206912,18.505723676062292
626.5465465465466,1047.2202293513385,18.684355250301238
631.4414414414415,1046.7927588188782,18.862185312078484
636.3363363363363,1046.354318099539,19.039193826239092
641.2312312312313,1045.9050334260594,19.215361064811717
646.1261261261261,1045.4450303890694,19.390667606433013
651.021021021021,1044.974433938464,19.56509433577837
655.9159159159159,1044.4933683847812,19.738622442999308
660.8108108108108,1044.001957400579,19.911233423167293
665.7057057057057,1043.5003240218107,20.08290907572447
670.6006006006006,1042.9885906492025,20.253631503940955
675.4954954954954,1042.4668790496307,20.423383114379167
680.3903903903904,1041.9353103574977,20.5921466163652
685.2852852852853,1041.3940050761084,20.759905021467123
690.1801801801802,1040.8430830790473,20.92664164298056
695.0750750750751,1040.2826636115556,21.092340095421573
699.96996996997,1039.712865291907,21.256984294026914
704.8648648648649,1039.1338061127854,21.420558454261748
709.7597597597597,1038.5456034426604,21.583047091334997
714.6546546546547,1037.948374027165,21.744435019722335
719.5495495495495,1037.3422339904719,21.904707352697024
724.4444444444445,1036.72729883667,22.063849501868667
729.3393393393393,1036.1036834511415,22.221847176729803
734.2342342342342,1035.4715021019383,22.37868638421083
739.1291291291292,1034.8308684411588,22.53435342824301
744.024024024024,1034.1818955063243,22.688834909329717
748.918918918919,1033.5246957217566,22.84211772412621
753.8138138138138,1032.8593808999533,22.99418906502794
758.7087087087087,1032.1860622429654,23.145036419767255
763.6036036036036,1031.5048503437745,23.294647571019123
768.4984984984985,1030.815855187668,23.443010596015373
773.3933933933934,1030.1191861536163,23.590113866168135
778.2882882882883,1029.4149520156507,23.735946046702004
783.1831831831832,1028.7032609442392,23.880496096295573
788.0780780780781,1027.984220507662,24.023753266732015
792.972972972973,1027.2579376733904,24.165707102559
797.8678678678679,1026.5245188094625,24.306347440758124
802.7627627627628,1025.7840696858589,24.445664410423657
807.6576576576576,1025.0366954758806,24.583648432451017
812.5525525525526,1024.2825007575263,24.720290219234805
817.4474474474474,1023.521589514867,24.855580774376786
822.3423423423424,1022.7540651394248,24.989511392403518
827.2372372372372,1021.9800304315477,25.122073658493974
832.1321321321321,1021.1995876017884,25.25325944821738
837.0270270270271,1020.4128382722788,25.383060927280745
841.9219219219219,1019.6198834781081,25.51147055128694
846.8168168168169,1018.8208236687,25.638481065502884
851.7117117117117,1018.0157587091867,25.764085504637958
856.6066066066066,1017.2047878817888,25.88827719263284
861.5015015015015,1016.3880098871902,26.01104974245884
866.3963963963964,1015.565522845915,26.132397055927726
871.2912912912913,1014.7374242997048,26.252313323511878
876.1861861861862,1013.9038112128942,26.370793024175324
881.081081081081,1013.0647799737889,26.4878309252152
885.975975975976,1012.2204263960415,26.603422082114022
890.8708708708709,1011.3708457200287,26.717561838402368
895.7657657657658,1010.516132614227,26.830245825532675
900.6606606606607,1009.6563811765906,26.941469962763346
905.5555555555555,1008.7916849359276,27.051230457053972
910.4504504504505,1007.9221368532769,27.159523802970966
915.3453453453453,1007.0478293232835,27.26634678260408
920.2402402402403,1006.1688541755782,27.371696465493642
925.1351351351351,1005.2853026761504,27.47557020856842
930.03003003003,1004.3972655287282,27.577965656094058
934.9249249249249,1003.5048328761542,27.67888073963228
939.8198198198198,1002.6080943017594,27.778313678010527
944.7147147147148,1001.7071388307444,27.876262977301966
949.6096096096096,1000.8020549315531,27.97272743081613
954.5045045045046,999.8929305172496,28.067706119099515
959.3993993993994,998.9798529468974,28.161198409946767
964.2942942942943,998.0629090269315,28.253203958421523
969.1891891891892,997.1421850125392,28.34372270688746
974.0840840840841,996.2177666090353,28.432754885048933
978.978978978979,995.289738973239,28.52030101000127
983.8738738738739,994.3581867148495,28.60636188629069
988.7687687687687,993.4231938978241,28.690938605982875
993.6636636636637,992.4848440417547,28.774032548741236
998.5585585585586,991.5432201232439,28.85564538191327
1003.4534534534534,990.5984045772814,28.935779060625872
1008.3483483483484,989.6504792986226,29.014435827888512
1013.2432432432432,988.6995256431621,29.09161821470459
1018.1381381381382,987.7456244293136,29.16732904018976
1023.033033033033,986.7888559393854,29.241571411698388
1027.9279279279278,985.8292999209551,29.314348724955753
1032.822822822823,984.8670355882505,29.38566466419744
1037.7177177177177,983.9021416235217,29.45552320231425
1042.6126126126126,982.9346961784214,29.52392860100268
1047.5075075075076,981.9647768753798,29.590885410920514
1052.4024024024025,980.9924608089811,29.6563984718466
1057.2972972972973,980.0178245473412,29.720472912844848
1062.1921921921921,979.040944133484,29.783114152431136
1067.0870870870872,978.061895086718,29.844327898743032
1071.981981981982,977.0807524040122,29.904120149711552
1076.8768768768768,976.0975905613747,29.962497193234043
1081.7717717717717,975.112483515228,30.01946560734752
1086.6666666666667,974.1255047037854,30.075032260401876
1091.5615615615616,973.1367270484284,30.12920431123173
1096.4564564564564,972.146222955084,30.181989209326275
1101.3513513513515,971.1540643155994,30.23339469499643
1106.2462462462463,970.1603225091209,30.28342879953765
1111.1411411411411,969.1650684034696,30.332099845387976
1116.036036036036,968.1683723565171,30.37941644627977
1120.930930930931,967.1703042175644,30.425387507384713
1125.8258258258259,966.1709333287164,30.470022225449824
1130.7207207207207,965.1703285262602,30.513330088924235
1135.6156156156155,964.1685581420408,30.55532087807463
1140.5105105105106,963.1656900048381,30.59600466508871
1145.4054054054054,962.1617914417441,30.635391814164244
1150.3003003003003,961.1569292795382,30.673492981583987
1155.1951951951953,960.1511698460661,30.71031911577206
1160.0900900900901,959.1445789716139,30.7458814573333
1164.984984984985,958.1372219902868,30.78019153907142
1169.8798798798798,957.1291637413848,30.813261185985773
1174.7747747747749,956.1204685707802,30.845102515243816
1179.6696696696697,955.1112003322924,30.875727936127667
1184.5645645645645,954.1014223890675,30.905150149953723
1189.4594594594594,953.0911976149525,30.93338214996067
1194.3543543543544,952.0805883958728,30.96043722116725
1199.2492492492493,951.0696566312105,30.986328940194173
1204.144144144144,950.0584637351769,31.01107117505028
1209.0390390390392,949.0470706381944,31.034678084878486
1213.933933933934,948.0355377882695,31.057164119661525
1218.8288288288288,947.0239251523703,31.07854401988141
1223.7237237237237,946.0122922178051,31.098832816133896
1228.6186186186187,945.000697993595,31.118045828691233
1233.5135135135135,943.9892010118558,31.136198667013748
1238.4084084084084,942.9778593291701,31.153307229204202
1243.3033033033032,941.9667305279669,31.16938770140462
1248.1981981981983,940.9558717178971,31.184456557130034
1253.093093093093,939.9453395372097,31.198530556537555
1257.987987987988,938.9351901541299,31.21162674562638
1262.882882882883,937.9254792682354,31.223762455365446
1267.7777777777778,936.9162621118313,31.23495530074548
1272.6726726726727,935.9075934513295,31.24522317975193
1277.5675675675675,934.8995275886241,31.25458427225315
1282.4624624624626,933.892118362467,31.26305703880333
1287.3573573573574,932.8854191498473,31.270660219352468
1292.2522522522522,931.8794828673643,31.277412831862044
1297.147147147147,930.8743619726087,31.283334170821046
1302.042042042042,929.8701084655343,31.28844380565804
1306.936936936937,928.8667738898396,31.292761579045127
1311.8318318318318,927.8644093343408,31.29630760508961
1316.7267267267268,926.8630654343497,31.299102267408006
1321.6216216216217,925.8627923730517,31.301166217078855
1326.5165165165165,924.86363988288,31.302520370469068
1331.4114114114113,923.8656572468936,31.303185906928185
1336.3063063063064,922.8688933001558,31.30318426634752
1341.2012012012012,921.8733964311061,31.302537146578615
1346.096096096096,920.8792145829432,31.30126650070365
1350.990990990991,919.8863952549956,31.29939453415782
1355.885885885886,918.894985504102,31.29694370169313
1360.7807807807808,917.9050319459881,31.293936704183025
1365.6756756756756,916.91658075664,31.29039648525894
1370.5705705705707,915.9296776736846,31.286346227777425
1375.4654654654655,914.9443679977652,31.281809350108333
1380.3603603603603,913.9606965939162,31.276809502243765
1385.2552552552552,912.9787078929426,31.271370561718697
1390.1501501501502,911.9984458927946,31.265516629339896
1395.045045045045,911.0199541599465,31.259272024717465
1399.93993993994,910.0432758307708,31.252661281595493
1404.8348348348347,909.0684536129155,31.245709142974807
1409.7297297297298,908.0955297866841,31.238440556023015
1414.6246246246246,907.1245462064062,31.23088066676959
1419.5195195195195,906.1555443018201,31.223054814578823
1424.4144144144145,905.188565079446,31.214988526395885
1429.3093093093094,904.2236491239638,31.20670751076409
1434.2042042042042,903.2608365995891,31.198237651606288
1439.099099099099,902.300167251452,31.189605001768285
1443.993993993994,901.3416804069695,31.180835776320173
1448.888888888889,900.3854149772285,31.17195634560984
1453.7837837837837,899.4314094583559,31.16299322806872
1458.6786786786786,898.4797019328995,31.153973082764285
1463.5735735735736,897.5303300712035,31.14492270169588
1468.4684684684685,896.5833311327847,31.135869001835246
1473.3633633633633,895.6387419677103,31.126839016902753
1478.2582582582584,894.6965990179738,31.117859888886127
1483.1531531531532,893.7569383188708,31.10895885929162
1488.048048048048,892.8197955003792,31.100163260133172
1492.9429429429429,891.8852057885299,31.091500504655183
1497.837837837838,890.9532040067904,31.08299807779021
1502.7327327327328,890.0238245774357,31.0746835263509
1507.6276276276276,889.0971015229287,31.066584448959247
1512.5225225225224,888.173068467295,31.058728485709967
1517.4174174174175,887.2517586374998,31.051143307575845
1522.3123123123123,886.3332048648264,31.043856605551607
1527.2072072072071,885.4174395862495,31.036896079544523
1532.1021021021022,884.5044948458157,31.03028942701002
1536.996996996997,883.5944022960169,31.02406433134156
1541.8918918918919,882.6871931991684,31.018248450017143
1546.7867867867867,881.782898428787,31.012869402506976
1551.6816816816818,880.8815484709646,31.00795475795114
1556.5765765765766,879.9831734257476,31.003532022612507
1561.4714714714714,879.0878030085129,30.999628627112106
1566.3663663663665,878.195466551342,30.996271913457857
1571.2612612612613,877.3061930044026,30.99348912187113
1576.1561561561562,876.4200109373219,30.99130737742628
1581.051051051051,875.5369485405627,30.98975367650927
1585.945945945946,874.657033626803,30.98885487310913
1590.8408408408409,873.7802936323101,30.988637664952527
1595.7357357357357,872.9067556183194,30.989128579497308
1600.6306306306305,872.0364462724079,30.99035395979273
1605.5255255255256,871.1693919098745,30.992339950226366
1610.4204204204204,870.3056184751154,30.995112482170935
1615.3153153153153,869.4451515429998,30.99869725953984
1620.2102102102103,868.5880163202472,31.003119744283577
1625.1051051051052,867.7342376468051,31.008405141823204
1630.0,866.8838399972232,31.01457838645411
1634.8948948948948,866.0368474820336,31.021664126733004
1639.78978978979,865.1932838491239,31.029686710864194
1644.6846846846847,864.3531724851166,31.038670172106002
1649.5795795795796,863.5165364167448,31.048638214220656
1654.4744744744744,862.683398312228,31.059614196979076
1659.3693693693695,861.8537804826501,31.071621121750862
1664.2642642642643,861.0277048833356,31.084681617192047
1669.1591591591591,860.2051931152264,31.09881792505448
1674.0540540540542,859.3862664262584,31.114051886141375
1678.948948948949,858.5709457127379,31.130404926424305
1683.8438438438438,857.7592515207187,31.14789804334767
1688.7387387387387,856.9512040473794,31.16655179234085
1693.6336336336337,856.1468231423976,31.186386273558988
1698.5285285285286,855.3461283093297,31.20742111887284
1703.4234234234234,854.5491387069857,31.229675479134702
1708.3183183183182,853.7558731508071,31.25316801173257
1713.2132132132133,852.9663501142428,31.277916868461457
1718.1081081081081,852.1805877301236,31.303939683728515
1723.003003003003,851.3986037920453,31.33125356311056
1727.897897897898,850.6204157557379,31.359875072290897
1732.7927927927929,849.8460407404464,31.389820226381733
1737.6876876876877,849.0754955303075,31.4211044796669
1742.5825825825825,848.3087965757259,31.453742715768026
1747.4774774774776,847.5459599947488,31.487749238261348
1752.3723723723724,846.7870015744459,31.523137761753695
1757.2672672672672,846.0319367722839,31.559921403441926
1762.162162162162,845.2807807175046,31.59811267516191
1767.0570570570571,844.5335482125001,31.637723475945428
1771.951951951952,843.7902537341906,31.678765085095954
1776.8468468468468,843.0509114354012,31.72124815579682
1781.7417417417419,842.3155351462368,31.7651827092598
1786.6366366366367,841.5841383754615,31.810578129421927
1791.5315315315315,840.8567343118732,31.857443158208334
1796.4264264264264,840.1333358256811,31.905785891351464
1801.3213213213214,839.4139554698838,31.95561377478957
1806.2162162162163,838.6986054816406,32.00693360164063
1811.111111111111,837.9872977836569,32.05975150974756
1816.006006006006,837.280043985552,32.114072979820364
1820.900900900901,836.5768553852427,32.169902834144025
1825.7957957957958,835.877742970315,32.227245235881185
1830.6906906906906,835.1827174194052,32.2861036889492
1835.5855855855857,834.4917891035718,32.34648103847497
1840.4804804804805,833.8049680876768,32.40837947182594
1845.3753753753754,833.1222641317584,32.47180052020588
1850.2702702702702,832.4436866924116,32.536745060814226
1855.1651651651653,831.7692449241613,32.60321331955921
1860.06006006006,831.0989476808418,32.67120487431629
1864.954954954955,830.4328035169713,32.7407186587234
1869.8498498498498,829.770820689129,32.81175296649705
1874.7447447447448,829.113007157334,32.884305456267114
1879.6396396396397,828.459370586419,32.95837315690716
1884.5345345345345,827.8099183474092,33.0339524733559
1889.4294294294295,827.1646575188972,33.11103919290911
1894.3243243243244,826.5235948884205,33.18962849196874
1899.2192192192192,825.8867369538405,33.2697149432342
1904.114114114114,825.2540899247133,33.35129252332142
1909.009009009009,824.6256597236724,33.43435462078737
1913.903903903904,824.0014519878041,33.518894044543586
1918.7987987987988,823.3814720700195,33.604903032651805
1923.6936936936936,822.7657250404377,33.69237326146189
1928.5885885885887,822.1542156877591,33.78129585509525
1933.4834834834835,821.5469485206418,33.871661395240736
1938.3783783783783,820.9439277690803,33.96345993125036
1943.2732732732734,820.3451573857798,34.05668099051081
1948.1681681681682,819.7506410475341,34.15131358908014
1953.063063063063,819.160382156603,34.24734624255557
1957.957957957958,818.5743838420883,34.34476697717103
1962.852852852853,817.9926489613089,34.44356334109066
1967.7477477477478,817.415180101181,34.543722415884574
1972.6426426426426,816.8419795795909,34.64523082817109
1977.5375375375374,816.2730494467758,34.74807476140039
1982.4324324324325,815.7083914866957,34.852239967765854
1987.3273273273273,815.148007218415,34.957711780221935
1992.2222222222222,814.5918978974753,35.06447512459702
1997.1171171171172,814.0400645172739,35.17251453177237
2002.012012012012,813.4925078104413,35.281814149924365
2006.906906906907,812.9492282502147,35.392357756801054
2011.8018018018017,812.4102260518194,35.50412877202286
2016.6966966966968,811.8755011738411,35.61711026939848
2021.5915915915916,811.3450533196044,35.73128498922124
2026.4864864864865,810.8188819385509,35.84663535056216
2031.3813813813813,810.2969862276123,35.963143463509006
2036.2762762762763,809.7793651325908,36.08079114137184
2041.1711711711712,809.2660173495352,36.19955991282332
2046.066066066066,808.7569413261135,36.319431033964875
2050.960960960961,808.2521352629949,36.44038550030971
2055.8558558558557,807.7515971152246,36.56240405867533
2060.7507507507507,807.2553245935994,36.68546721896552
2065.645645645646,806.7633151660444,36.809555265839165
2070.5405405405404,806.2755660589912,36.93464827025745
2075.4354354354355,805.7920742587557,37.06072610090373
2080.3303303303305,805.3128365129094,37.18776843545064
2085.225225225225,804.8378493316616,37.3157547716966
2090.12012012012,804.3671089892357,37.444664438537814
2095.0150150150153,803.9006115252407,37.57447660678477
2099.90990990991,803.4383527460545,37.70517029981616
2104.804804804805,802.9803282261953,37.836724404060384
2109.6996996996995,802.5265333097033,37.96911767930498
2114.5945945945946,802.0769631115116,38.102328768825316
2119.4894894894896,801.6316125188282,38.23633620933679
2124.3843843843842,801.1904761925093,38.37111844076
2129.2792792792793,800.753548568438,38.50665381579584
2134.1741741741744,800.3208238588994,38.64292060932335
2139.069069069069,799.8922960539586,38.77989702759107
2143.963963963964,799.4679589228351,38.917561217235196
2148.858858858859,799.047806015284,39.055891274091906
2153.7537537537537,798.6318306629677,39.19486525181533
2158.6486486486488,798.2200259808363,39.3344611703271
2163.5435435435434,797.8123848685012,39.4746570240364
2168.4384384384384,797.408900011613,39.615430789902575
2173.3333333333335,797.0095638832411,39.756760435281834
2178.228228228228,796.6143687452447,39.89862392560871
2183.123123123123,796.2233066496563,40.0409992318555
2188.018018018018,795.8363694400509,40.18386433784624
2192.912912912913,795.4535487529292,40.32719724734939
2197.807807807808,795.0748360190903,40.47097599101375
2202.702702702703,794.7002224650084,40.615178633105366
2207.5975975975975,794.3296991142137,40.75978327808275
2212.4924924924926,793.9632567886646,40.90476807698493
2217.387387387387,793.6008861101258,41.050111233655215
2222.2822822822823,793.242577501544,41.19579101078481
2227.1771771771773,792.8883211884298,41.3417857358045
2232.072072072072,792.5381072002242,41.48807380660331
2236.966966966967,792.1919253716871,41.63463369709049
2241.861861861862,791.8497653442649,41.78144396259113
2246.7567567567567,791.5116165674718,41.92848324511089
2251.6516516516517,791.177468300263,42.075730278424764
2256.546546546547,790.8473096124194,42.22316389303961
2261.4414414414414,790.5211293859107,42.370763020994325
2266.3363363363364,790.1989163162864,42.51850670055107
2271.231231231231,789.8806589140418,42.66637408070672
2276.126126126126,789.5663455060023,42.8143444256201
2281.021021021021,789.2559642366932,42.962397118870534
2285.915915915916,788.9495030697234,43.110511667619484
2290.810810810811,788.6469497891544,43.25866770663156
2295.705705705706,788.3482920008861,43.40684500219075
2300.6006006006005,788.0535171340232,43.55502345589456
2305.4954954954956,787.7626124422625,43.70318310834594
2310.3903903903906,787.4755650052603,43.85130414272328
2315.285285285285,787.1923617300149,43.99936688826644
2320.1801801801803,786.9129893522396,44.14735182364012
2325.075075075075,786.637434437746,44.295239580224134
2329.96996996997,786.3656833838102,44.443010945288606
2334.864864864865,786.0977224205581,44.59064686509588
2339.7597597597596,785.8335376123399,44.7381284478988
2344.6546546546547,785.5731148591049,44.88543696687676
2349.5495495495497,785.3164398977788,45.03255386296339
2354.4444444444443,785.063498303643,45.1794607476278
2359.3393393393394,784.8142754917067,45.32613940555258
2364.2342342342345,784.5687567180883,45.47257179725853
2369.129129129129,784.3269270813901,45.61874006165036
2374.024024024024,784.0887715240735,45.764626518509594
2378.9189189189187,783.8542748338382,45.9102136709033
2383.813813813814,783.6234216449957,46.05548420754995
2388.708708708709,783.3961964398513,46.20042100513117
2393.6036036036035,783.1725835500738,46.34500713051935
2398.4984984984985,782.9525671580798,46.48922584298272
2403.3933933933936,782.7361312984024,46.63306059633065
2408.288288288288,782.5232598590756,46.776495041002526
2413.1831831831832,782.3139365830045,46.91951302612111
2418.0780780780783,782.108145069348,47.06209860150063
2422.972972972973,781.9058687748891,47.20423601959726
2427.867867867868,781.7070910154173,47.345909737448395
2432.7627627627626,781.5117949670994,47.48710441855932
2437.6576576576576,781.3199636678648,47.62780493474018
2442.5525525525527,781.1315800187735,47.76799636793999
2447.4474474474473,780.9466267853961,47.90766401202727
2452.3423423423424,780.7650865991932,48.04679337453704
2457.2372372372374,780.5869419588847,48.18537017841392
2462.132132132132,780.412175231837,48.32338036369835
2467.027027027027,780.2407686554316,48.4608100892166
2471.921921921922,780.0727043384434,48.59764573421362
2476.8168168168168,779.9079642624206,48.73387390000685
2481.711711711712,779.7465302830551,48.86948141157473
2486.6066066066064,779.5883841315674,49.00445531914658
2491.5015015015015,779.4335074160756,49.13878289979249
2496.3963963963965,779.2818816229778,49.272451658951844
2501.291291291291,779.133488118325,49.40544933199187
2506.186186186186,778.9883081492014,49.53776388571902
2511.0810810810813,778.8463228450946,49.669383519890225
2515.975975975976,778.7075132192817,49.80029666871233
2520.870870870871,778.5718601701974,49.93049200232397
2525.765765765766,778.439344482816,50.059958428269105
2530.6606606606606,778.3099468300259,50.188685092966026
2535.5555555555557,778.1836477740053,50.31666138314941
2540.4504504504503,778.0604277676036,50.44387692733212
2545.3453453453453,777.9402671557084,50.570321597230226
2550.2402402402404,777.8231461766384,50.695985509202686
2555.135135135135,777.7090449635014,50.82085902566532
2560.03003003003,777.5979435455822,50.944932756518256
2564.924924924925,777.4898218497194,51.06819756055818
2569.8198198198197,777.3846597016783,51.190644546877806
2574.714714714715,777.2824368275267,51.31226507628003
2579.60960960961,777.1831328550168,51.43305076266193
2584.5045045045044,777.086727314957,51.55299347442939
2589.3993993993995,776.9931996425913,51.67208533586593
2594.294294294294,776.9025291789765,51.79031872853467
2599.189189189189,776.8146951723537,51.90768629266342
2604.084084084084,776.7296767795316,52.02418092852236
2608.978978978979,776.6474530672617,52.13979579779739
2613.873873873874,776.5680030136098,52.254524324976394
2618.768768768769,776.4913055093389,52.36836019871699
2623.6636636636636,776.4173393592846,52.48129737321677
2628.5585585585586,776.3460832837288,52.593330069580574
2633.4534534534537,776.2775159197796,52.704452777191726
2638.3483483483483,776.2116158227471,52.814660255065554
2643.2432432432433,776.1483614675167,52.923947533208235
2648.138138138138,776.0877312499306,53.03230991398328
2653.033033033033,776.0297034881664,53.139742973456045
2657.927927927928,775.9742564241035,53.24624256272988
2662.8228228228227,775.9213682247108,53.35180480931372
2667.7177177177177,775.8710169834187,53.456426118449926
2672.612612612613,775.8231807214969,53.560103174445985
2677.5075075075074,775.7778373894234,53.662832942001124
2682.4024024024025,775.7349648682767,53.76461266754662
2687.2972972972975,775.6945409711011,53.86543988054365
2692.192192192192,775.6565434442826,53.965312394814916
2697.087087087087,775.6209499689338,54.06422830981026
2701.981981981982,775.587738162264,54.16218601195393
2706.876876876877,775.5568855789562,54.2591841758863
2711.771771771772,775.5283697125477,54.35522176576306
2716.6666666666665,775.5021679968053,54.45029803650712
2721.5615615615616,775.4782578070967,54.544412535080276
2726.4564564564566,775.4566164617758,54.63756510172122
2731.3513513513512,775.4372212235553,54.72975587116298
2736.2462462462463,775.4200493008782,54.8209852738593
2741.1411411411414,775.4050778493067,54.911254037198916
2746.036036036036,775.392283972888,55.00056318666781
2750.930930930931,775.3816447255329,55.088914047043694
2755.8258258258256,775.3731371123989,55.17630824350906
2760.7207207207207,775.3667380912591,55.262747702836975
2765.6156156156158,775.3624245738833,55.348234654460356
