# SDTrimSP: VERSION 7.03    17.08.2025
T -> B  flux=5E20                                                               
#flu.-step out-layer     atoms  each-out max-layer calc_mom.  n-projec stat./dyn
#       nh       nqx       ncp     idout      nqxm  ncp_proj     idrel
     10000      1000         2      1000      5000         1         0
D         B         
# fluence-step,dsurface                   : fluc,srrc
# surface atomic fraction                 : csf(ncp)
# Momente                                 : flib(5,qbeam)
# areal densities (atoms/A^2)             : ard(1:ncp)
# number projectils                       : nproj
# number particle backscattered           : iback_p(1:ncp)
# energy particle backscattered           : eback_p(1:ncp)
# number particle transmission            : itran_p(1:ncp)
# energy particle transmission            : etran_p(1:ncp)
# number particle backsputtering          : iback_r(1:ncp)
# energy particle backsputtering          : eback_r(1:ncp)
# number particle transmission sputtering : itran_r(1:ncp)
# energy particle transmission sputtering : etran_r(1:ncp)
# energy all projectils                   : e_tot_p(1:ncp)
# number particle reemission              : reem   (1:ncp)
# number particle chemical erosion        : d_chem (1:ncp)
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.10000000E+01 !--- csf(ncp)      
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.13090000E+04 !--- ard(1:ncp)    
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  0.00000000E+00
#  center[A]  density[a/A^3]  atomic fraction  
#  xxx(*)       dns(*)        (qux(*,jp),jp=1,ncp)
0.500000E+01   0.130900E+00      0.00000  1.00000
0.150000E+02   0.130900E+00      0.00000  1.00000
0.250000E+02   0.130900E+00      0.00000  1.00000
0.350000E+02   0.130900E+00      0.00000  1.00000
0.450000E+02   0.130900E+00      0.00000  1.00000
0.550000E+02   0.130900E+00      0.00000  1.00000
0.650000E+02   0.130900E+00      0.00000  1.00000
0.750000E+02   0.130900E+00      0.00000  1.00000
0.850000E+02   0.130900E+00      0.00000  1.00000
0.950000E+02   0.130900E+00      0.00000  1.00000
0.105000E+03   0.130900E+00      0.00000  1.00000
0.115000E+03   0.130900E+00      0.00000  1.00000
0.125000E+03   0.130900E+00      0.00000  1.00000
0.135000E+03   0.130900E+00      0.00000  1.00000
0.145000E+03   0.130900E+00      0.00000  1.00000
0.155000E+03   0.130900E+00      0.00000  1.00000
0.165000E+03   0.130900E+00      0.00000  1.00000
0.175000E+03   0.130900E+00      0.00000  1.00000
0.185000E+03   0.130900E+00      0.00000  1.00000
0.195000E+03   0.130900E+00      0.00000  1.00000
0.205000E+03   0.130900E+00      0.00000  1.00000
0.215000E+03   0.130900E+00      0.00000  1.00000
0.225000E+03   0.130900E+00      0.00000  1.00000
0.235000E+03   0.130900E+00      0.00000  1.00000
0.245000E+03   0.130900E+00      0.00000  1.00000
0.255000E+03   0.130900E+00      0.00000  1.00000
0.265000E+03   0.130900E+00      0.00000  1.00000
0.275000E+03   0.130900E+00      0.00000  1.00000
0.285000E+03   0.130900E+00      0.00000  1.00000
0.295000E+03   0.130900E+00      0.00000  1.00000
0.305000E+03   0.130900E+00      0.00000  1.00000
0.315000E+03   0.130900E+00      0.00000  1.00000
0.325000E+03   0.130900E+00      0.00000  1.00000
0.335000E+03   0.130900E+00      0.00000  1.00000
0.345000E+03   0.130900E+00      0.00000  1.00000
0.355000E+03   0.130900E+00      0.00000  1.00000
0.365000E+03   0.130900E+00      0.00000  1.00000
0.375000E+03   0.130900E+00      0.00000  1.00000
0.385000E+03   0.130900E+00      0.00000  1.00000
0.395000E+03   0.130900E+00      0.00000  1.00000
0.405000E+03   0.130900E+00      0.00000  1.00000
0.415000E+03   0.130900E+00      0.00000  1.00000
0.425000E+03   0.130900E+00      0.00000  1.00000
0.435000E+03   0.130900E+00      0.00000  1.00000
0.445000E+03   0.130900E+00      0.00000  1.00000
0.455000E+03   0.130900E+00      0.00000  1.00000
0.465000E+03   0.130900E+00      0.00000  1.00000
0.475000E+03   0.130900E+00      0.00000  1.00000
0.485000E+03   0.130900E+00      0.00000  1.00000
0.495000E+03   0.130900E+00      0.00000  1.00000
0.505000E+03   0.130900E+00      0.00000  1.00000
0.515000E+03   0.130900E+00      0.00000  1.00000
0.525000E+03   0.130900E+00      0.00000  1.00000
0.535000E+03   0.130900E+00      0.00000  1.00000
0.545000E+03   0.130900E+00      0.00000  1.00000
0.555000E+03   0.130900E+00      0.00000  1.00000
0.565000E+03   0.130900E+00      0.00000  1.00000
0.575000E+03   0.130900E+00      0.00000  1.00000
0.585000E+03   0.130900E+00      0.00000  1.00000
0.595000E+03   0.130900E+00      0.00000  1.00000
0.605000E+03   0.130900E+00      0.00000  1.00000
0.615000E+03   0.130900E+00      0.00000  1.00000
0.625000E+03   0.130900E+00      0.00000  1.00000
0.635000E+03   0.130900E+00      0.00000  1.00000
0.645000E+03   0.130900E+00      0.00000  1.00000
0.655000E+03   0.130900E+00      0.00000  1.00000
0.665000E+03   0.130900E+00      0.00000  1.00000
0.675000E+03   0.130900E+00      0.00000  1.00000
0.685000E+03   0.130900E+00      0.00000  1.00000
0.695000E+03   0.130900E+00      0.00000  1.00000
0.705000E+03   0.130900E+00      0.00000  1.00000
0.715000E+03   0.130900E+00      0.00000  1.00000
0.725000E+03   0.130900E+00      0.00000  1.00000
0.735000E+03   0.130900E+00      0.00000  1.00000
0.745000E+03   0.130900E+00      0.00000  1.00000
0.755000E+03   0.130900E+00      0.00000  1.00000
0.765000E+03   0.130900E+00      0.00000  1.00000
0.775000E+03   0.130900E+00      0.00000  1.00000
0.785000E+03   0.130900E+00      0.00000  1.00000
0.795000E+03   0.130900E+00      0.00000  1.00000
0.805000E+03   0.130900E+00      0.00000  1.00000
0.815000E+03   0.130900E+00      0.00000  1.00000
0.825000E+03   0.130900E+00      0.00000  1.00000
0.835000E+03   0.130900E+00      0.00000  1.00000
0.845000E+03   0.130900E+00      0.00000  1.00000
0.855000E+03   0.130900E+00      0.00000  1.00000
0.865000E+03   0.130900E+00      0.00000  1.00000
0.875000E+03   0.130900E+00      0.00000  1.00000
0.885000E+03   0.130900E+00      0.00000  1.00000
0.895000E+03   0.130900E+00      0.00000  1.00000
0.905000E+03   0.130900E+00      0.00000  1.00000
0.915000E+03   0.130900E+00      0.00000  1.00000
0.925000E+03   0.130900E+00      0.00000  1.00000
0.935000E+03   0.130900E+00      0.00000  1.00000
0.945000E+03   0.130900E+00      0.00000  1.00000
0.955000E+03   0.130900E+00      0.00000  1.00000
0.965000E+03   0.130900E+00      0.00000  1.00000
0.975000E+03   0.130900E+00      0.00000  1.00000
0.985000E+03   0.130900E+00      0.00000  1.00000
0.995000E+03   0.130900E+00      0.00000  1.00000
0.100500E+04   0.130900E+00      0.00000  1.00000
0.101500E+04   0.130900E+00      0.00000  1.00000
0.102500E+04   0.130900E+00      0.00000  1.00000
0.103500E+04   0.130900E+00      0.00000  1.00000
0.104500E+04   0.130900E+00      0.00000  1.00000
0.105500E+04   0.130900E+00      0.00000  1.00000
0.106500E+04   0.130900E+00      0.00000  1.00000
0.107500E+04   0.130900E+00      0.00000  1.00000
0.108500E+04   0.130900E+00      0.00000  1.00000
0.109500E+04   0.130900E+00      0.00000  1.00000
0.110500E+04   0.130900E+00      0.00000  1.00000
0.111500E+04   0.130900E+00      0.00000  1.00000
0.112500E+04   0.130900E+00      0.00000  1.00000
0.113500E+04   0.130900E+00      0.00000  1.00000
0.114500E+04   0.130900E+00      0.00000  1.00000
0.115500E+04   0.130900E+00      0.00000  1.00000
0.116500E+04   0.130900E+00      0.00000  1.00000
0.117500E+04   0.130900E+00      0.00000  1.00000
0.118500E+04   0.130900E+00      0.00000  1.00000
0.119500E+04   0.130900E+00      0.00000  1.00000
0.120500E+04   0.130900E+00      0.00000  1.00000
0.121500E+04   0.130900E+00      0.00000  1.00000
0.122500E+04   0.130900E+00      0.00000  1.00000
0.123500E+04   0.130900E+00      0.00000  1.00000
0.124500E+04   0.130900E+00      0.00000  1.00000
0.125500E+04   0.130900E+00      0.00000  1.00000
0.126500E+04   0.130900E+00      0.00000  1.00000
0.127500E+04   0.130900E+00      0.00000  1.00000
0.128500E+04   0.130900E+00      0.00000  1.00000
0.129500E+04   0.130900E+00      0.00000  1.00000
0.130500E+04   0.130900E+00      0.00000  1.00000
0.131500E+04   0.130900E+00      0.00000  1.00000
0.132500E+04   0.130900E+00      0.00000  1.00000
0.133500E+04   0.130900E+00      0.00000  1.00000
