#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Emission time: 0.5 s
#	Laser power setpoint: 80 %
#	Measurement time: 5 s
#	Photodiode Gain: 40"
#	Sample Name: R4N23_Graphite_granules_row188
#Data:
Measurement Time (s),Photodiode Voltage (V),Trigger (V),TC1 (C),TC2 (C),Pressure (Torr),Laser output power (W),Laser output peak power (W)
4.5632,0,0.04,23.5,23.5,0.02,0,0
4.5664,0,0.04,23.5,23.5,0.02,0,0
4.5696,0,0.04,23.5,23.5,0.019935948,0,0
4.5728,0,0.04,23.5,23.5,0.019780991,0,0
4.576,0,0.04,23.5,23.5,0.019626033,0,0
4.5792,0,0.04,23.5,23.5,0.019471076,0,0
4.5824,-0.04,0.04,23.5,23.5,0.019316118,0,0
4.5856,0,0.04,23.5,23.5,0.019161161,0,0
4.5888,0,0.04,23.5,23.5,0.019006203,0,0
4.592,0,0.04,23.5,23.5,0.019,0,0
4.5952,0,0.04,23.5,23.5,0.019,0,0
4.5984,0,0.04,23.5,23.5,0.019,0,0
4.6016,0,0.04,23.5,23.5,0.019,0,0
4.6048,0,0.04,23.5,23.5,0.019,0,0
4.608,0,0.04,23.5,23.5,0.019,0,0
4.6112,-0.04,0.04,23.5,23.5,0.019,0,0
4.6144,0,0.04,23.5,23.5,0.019,0,0
4.6176,0,0.04,23.5,23.5,0.019,0,0
4.6208,0,0.04,23.5,23.5,0.019,0,0
4.624,0,0.04,23.5,23.5,0.019,0,0
4.6272,0,0.04,23.5,23.5,0.019,0,0
4.6304,0,0,23.5,23.5,0.019,0,0
4.6336,0,0.04,23.5,23.5,0.019,0,0
4.6368,0,0.04,23.5,23.5,0.019,0,0
4.64,0,0.04,23.5,23.5,0.019,0,0
4.6432,0,0.04,23.5,23.5,0.019,0,0
4.6464,0,0.04,23.5,23.5,0.019,0,0
4.6496,0,0.04,23.5,23.5,0.019,0,0
4.6528,0,0.04,23.5,23.5,0.019,0,0
4.656,0,0,23.5,23.5,0.019,0,0
4.6592,0,0.04,23.5,23.5,0.019,0,0
4.6624,0,0,23.5,23.5,0.019,0,0
4.6656,0,0,23.5,23.5,0.019,0,0
4.6688,0,0.04,23.5,23.5,0.019,0,0
4.672,0,0.04,23.5,23.5,0.018924882,0,0
4.6752,0,0.04,23.5,23.5,0.018728854,0,0
4.6784,0,0.04,23.5,23.5,0.018532827,0,0
4.6816,0,0.04,23.5,23.5,0.018336799,0,0
4.6848,0,0.04,23.5,23.5,0.018140771,0,0
4.688,0,0.04,23.5,23.5,0.018,0,0
4.6912,0,0.04,23.5,23.5,0.018,0,0
4.6944,0,0.04,23.5,23.5,0.018,0,0
4.6976,0,0.04,23.5,23.5,0.018,0,0
4.7008,0,0.04,23.5,23.5,0.018,0,0
4.704,0,0.04,23.5,23.5,0.018,0,0
4.7072,0,0.04,23.5,23.5,0.018,0,0
4.7104,0,0.04,23.5,23.5,0.018,0,0
4.7136,0,0.04,23.5,23.5,0.018,0,0
4.7168,0,0.04,23.5,23.5,0.018,0,0
4.72,0,0,23.5,23.5,0.018,0,0
4.7232,0,0.04,23.5,23.5,0.018,0,0
4.7264,0,0.04,23.5,23.5,0.018,0,0
4.7296,0,0.04,23.5,23.5,0.018,0,0
4.7328,0,0.04,23.5,23.5,0.018,0,0
4.736,0,0.04,23.5,23.5,0.018,0,0
4.7392,0,0.04,23.5,23.5,0.018,0,0
4.7424,0,0.04,23.5,23.5,0.018,0,0
4.7456,0,0.04,23.5,23.5,0.018,0,0
4.7488,0,0.04,23.5,23.5,0.017864408,0,0
4.752,0,0,23.5,23.5,0.017708318,0,0
4.7552,0,0,23.5,23.5,0.017552227,0,0
4.7584,0,0.04,23.5,23.5,0.017396137,0,0
4.7616,0,0.04,23.5,23.5,0.017240047,0,0
4.7648,0,0.04,23.5,23.5,0.017083956,0,0
4.768,0,0.04,23.5,23.5,0.017,0,0
4.7712,0,0.04,23.5,23.5,0.017,0,0
4.7744,0,0.04,23.5,23.5,0.017,0,0
4.7776,0,0.04,23.5,23.5,0.017,0,0
4.7808,0,0.04,23.5,23.5,0.017,0,0
4.784,0,0.04,23.5,23.5,0.017,0,0
4.7872,0,0.04,23.5,23.5,0.017,0,0
4.7904,0,0.04,23.5,23.5,0.017,0,0
4.7936,0,0.04,23.5,23.5,0.017,0,0
4.7968,-0.04,0.04,23.5,23.5,0.017,0,0
4.8,0,0.04,23.5,23.5,0.017,0,0
4.8032,0,0.04,23.5,23.5,0.017,0,0
4.8064,0,0.04,23.5,23.5,0.017,0,0
4.8096,-0.04,0.04,23.5,23.5,0.017,0,0
4.8128,0,0.04,23.5,23.5,0.017,0,0
4.816,0,0.04,23.5,23.5,0.017,0,0
4.8192,0,0.04,23.5,23.5,0.017,0,0
4.8224,0,0.04,23.5,23.5,0.017,0,0
4.8256,0,0.04,23.5,23.5,0.017,0,0
4.8288,0,0.04,23.5,23.5,0.017,0,0
4.832,0,0.04,23.5,23.5,0.017,0,0
4.8352,0,0.04,23.5,23.5,0.017,0,0
4.8384,0,0.04,23.5,23.5,0.017,0,0
4.8416,0,0,23.5,23.5,0.017,0,0
4.8448,0,0.04,23.5,23.5,0.017,0,0
4.848,-0.04,0.04,23.5,23.5,0.016971723,0,0
4.8512,-0.04,0.04,23.5,23.5,0.016802034,0,0
4.8544,-0.04,0.04,23.5,23.5,0.016632345,0,0
4.8576,0,0.04,23.5,23.5,0.016462657,0,0
4.8608,0,0.04,23.5,23.5,0.016292968,0,0
4.864,0,0.04,23.5,23.5,0.016123279,0,0
4.8672,0,0.04,23.5,23.5,0.016,0,0
4.8704,0,0.04,23.5,23.5,0.016,0,0
4.8736,0,0.04,23.5,23.5,0.016,0,0
4.8768,0,0.04,23.5,23.5,0.016,0,0
4.88,-0.04,0.04,23.5,23.5,0.016,0,0
4.8832,0,0.04,23.5,23.5,0.016,0,0
4.8864,0,0,23.5,23.5,0.016,0,0
4.8896,0,0.04,23.5,23.5,0.016,0,0
4.8928,0,0,23.5,23.5,0.016,0,0
4.896,0,0.04,23.5,23.5,0.016,0,0
4.8992,0,0.04,23.5,23.5,0.016,0,0
4.9024,0,0.04,23.5,23.5,0.016,0,0
4.9056,0,0,23.5,23.5,0.016,0,0
4.9088,-0.04,0.04,23.5,23.5,0.016,0,0
4.912,0,0,23.5,23.5,0.016,0,0
4.9152,0,0.04,23.5,23.5,0.016,0,0
4.9184,-0.04,0.04,23.5,23.5,0.016,0,0
4.9216,0,0.04,23.5,23.5,0.016,0,0
4.9248,0,0.04,23.5,23.5,0.016,0,0
4.928,0,0.04,23.5,23.5,0.016,0,0
4.9312,0,0,23.5,23.5,0.016,0,0
4.9344,-0.04,0.04,23.5,23.5,0.016,0,0
4.9376,0,0.04,23.5,23.5,0.016,0,0
4.9408,0,0.04,23.5,23.5,0.016,0,0
4.944,0,0.04,23.5,23.5,0.016,0,0
4.9472,0,0.04,23.5,23.5,0.015944785,0,0
4.9504,0,0,23.5,23.5,0.015836546,0,0
4.9536,-0.04,0.04,23.5,23.5,0.015728306,0,0
4.9568,0,0,23.5,23.5,0.015620066,0,0
4.96,0,0.04,23.5,23.5,0.015511827,0,0
4.9632,-0.04,0.04,23.5,23.5,0.015403587,0,0
4.9664,0,0.04,23.5,23.5,0.015295348,0,0
4.9696,0,0.04,23.5,23.5,0.015187108,0,0
4.9728,0,0.04,23.5,23.5,0.015078869,0,0
4.976,0,0.04,23.5,23.5,0.015,0,0
4.9792,0,0.04,23.5,23.5,0.015,0,0
4.9824,0,0.04,23.5,23.5,0.015,0,0
4.9856,-0.04,0.04,23.5,23.5,0.015,0,0
4.9888,0,0.04,23.5,23.5,0.015,0,0
4.992,0,0.04,23.5,23.5,0.015,0,0
4.9952,0,0.04,23.5,23.5,0.015,0,0
4.9984,0,0.04,23.5,23.5,0.015,0,0
5.0016,0,0.04,23.5,23.5,0.015,0,0
5.0048,0,0.04,23.5,23.5,0.015,0,0
5.008,0,0.04,23.5,23.5,0.015,0,0
5.0112,0,0,23.5,23.5,0.015,0,0
5.0144,0,0.04,23.5,23.5,0.015,0,0
5.0176,0,0.04,23.5,23.5,0.015,0,0
5.0208,0,0.04,23.5,23.5,0.015,0,0
5.024,0,0.04,23.5,23.5,0.015,0,0
5.0272,0,0.04,23.5,23.5,0.015,0,0
5.0304,0,0.04,23.5,23.5,0.015,0,0
5.0336,0,0.04,23.5,23.5,0.015,0,0
5.0368,0,0.04,23.5,23.5,0.015,0,0
5.04,0,0,23.5,23.5,0.015,0,0
5.0432,0,0.04,23.5,23.5,0.015,0,0
5.0464,0,0.04,23.5,23.5,0.014939125,0,0
5.0496,0,0.04,23.5,23.5,0.014779582,0,0
5.0528,-0.04,0.04,23.5,23.5,0.014620039,0,0
5.056,0,0.04,23.5,23.5,0.014460496,0,0
5.0592,0,0,23.5,23.5,0.014300953,0,0
5.0624,0,0.04,23.5,23.5,0.01414141,0,0
5.0656,0,0,23.5,23.5,0.014,0,0
5.0688,0,0.04,23.5,23.5,0.014,0,0
5.072,0,0.04,23.5,23.5,0.014,0,0
5.0752,0,0.04,23.5,23.5,0.014,0,0
5.0784,0,0.04,23.5,23.5,0.014,0,0
5.0816,0,0.04,23.5,23.5,0.014,0,0
5.0848,0,0.04,23.5,23.5,0.014,0,0
5.088,0,0,23.5,23.5,0.014,0,0
5.0912,0,0.04,23.5,23.5,0.014,0,0
5.0944,0,0.04,23.5,23.5,0.014,0,0
5.0976,0,0.04,23.5,23.5,0.014,0,0
5.1008,0,0.04,23.5,23.5,0.014,0,0
5.104,0,0.04,23.5,23.5,0.014,0,0
5.1072,0,0.04,23.5,23.5,0.014,0,0
5.1104,0,0.04,23.5,23.5,0.014,0,0
5.1136,0,0.04,23.5,23.5,0.014,0,0
5.1168,0,0.04,23.5,23.5,0.014,0,0
5.12,0,0.08,23.5,23.5,0.014,0,0
5.1232,0,0.04,23.5,23.5,0.014,0,0
5.1264,0,0.04,23.5,23.5,0.014,0,0
5.1296,0,0.04,23.5,23.5,0.014,0,0
5.1328,0,0.04,23.5,23.5,0.014,0,0
5.136,0,0.04,23.5,23.5,0.014,0,0
5.1392,0,0.04,23.5,23.5,0.014,0,0
5.1424,0,0.04,23.5,23.5,0.014,0,0
5.1456,0,0.04,23.5,23.5,0.014,0,0
5.1488,0,0.04,23.5,23.5,0.014,0,0
5.152,0,0.04,23.5,23.5,0.014,0,0
5.1552,0,0,23.5,23.5,0.014,0,0
5.1584,0,0.04,23.5,23.5,0.014,0,0
5.1616,0,0.04,23.5,23.5,0.014,0,0
5.1648,0,0,23.5,23.5,0.013958741,0,0
5.168,0,0.04,23.5,23.5,0.013796522,0,0
5.1712,0,0,23.5,23.5,0.013634303,0,0
5.1744,0,0.04,23.5,23.5,0.013472084,0,0
5.1776,0,0.04,23.5,23.5,0.013309865,0,0
5.1808,0,0,23.5,23.5,0.013147647,0,0
5.184,0,0.04,23.5,23.5,0.013,0,0
5.1872,0,0.08,23.5,23.5,0.013,0,0
5.1904,-0.04,0.04,23.5,23.5,0.013,0,0
5.1936,0,0.04,23.5,23.5,0.013,0,0
5.1968,-0.04,0.04,23.5,23.5,0.013,0,0
5.2,0,0.04,23.5,23.5,0.013,0,0
5.2032,0,0.04,23.5,23.5,0.013,0,0
5.2064,0,0.04,23.5,23.5,0.013,0,0
5.2096,0,0.04,23.5,23.5,0.013,0,0
5.2128,0,0.04,23.5,23.5,0.013,0,0
5.216,0,0.04,23.5,23.5,0.013,0,0
5.2192,-0.04,0,23.5,23.5,0.013,0,0
5.2224,0,0.04,23.5,23.5,0.013,0,0
5.2256,-0.04,0.04,23.5,23.5,0.013,0,0
5.2288,0,0.04,23.5,23.5,0.013,0,0
5.232,0,0.04,23.5,23.5,0.013,0,0
5.2352,-0.04,0.04,23.5,23.5,0.013,0,0
5.2384,0,0.04,23.5,23.5,0.013,0,0
5.2416,0,0.04,23.5,23.5,0.013,0,0
5.2448,0,0.04,23.5,23.5,0.013,0,0
5.248,0,0.04,23.5,23.5,0.013,0,0
5.2512,0,0,23.5,23.5,0.013,0,0
5.2544,0,0.04,23.5,23.5,0.013,0,0
5.2576,0,0.04,23.5,23.5,0.013,0,0
5.2608,0,0.04,23.5,23.5,0.013,0,0
5.264,0,0.04,23.5,23.5,0.013,0,0
5.2672,0,0,23.5,23.5,0.013,0,0
5.2704,0,0.04,23.5,23.5,0.013,0,0
5.2736,-0.04,0.04,23.5,23.5,0.013,0,0
5.2768,0,0.04,23.5,23.5,0.013,0,0
5.28,0,0.04,23.5,23.5,0.013,0,0
5.2832,0,0.04,23.5,23.5,0.013,0,0
5.2864,0,0.04,23.5,23.5,0.012860663,0,0
5.2896,0,0.04,23.5,23.5,0.012712458,0,0
5.2928,0,0,23.5,23.5,0.012564254,0,0
5.296,0,0.04,23.5,23.5,0.012416049,0,0
5.2992,0,0.04,23.5,23.5,0.012267845,0,0
5.3024,0,0.04,23.5,23.5,0.01211964,0,0
5.3056,0,0.04,23.5,23.5,0.012033077,0,0
5.3088,0,0,23.5,23.5,0.012204696,0,0
5.312,0,0.04,23.5,23.5,0.012376315,0,0
5.3152,0,0.04,23.5,23.5,0.012547933,0,0
5.3184,0,0.04,23.5,23.5,0.012719552,0,0
5.3216,0,0.04,23.5,23.5,0.012891171,0,0
5.3248,0,0.04,23.5,23.5,0.012937326,0,0
5.328,0,0.04,23.5,23.5,0.012766023,0,0
5.3312,0,0.04,23.5,23.5,0.01259472,0,0
5.3344,0,0.04,23.5,23.5,0.012423417,0,0
5.3376,0,0.04,23.5,23.5,0.012252113,0,0
5.3408,0,0.04,23.5,23.5,0.01208081,0,0
5.344,0,0.04,23.5,23.5,0.012,0,0
5.3472,0,0.04,23.5,23.5,0.012,0,0
5.3504,0.04,0.04,23.5,23.5,0.012,0,0
5.3536,0,0.04,23.5,23.5,0.012,0,0
5.3568,-0.04,0.04,23.5,23.5,0.012,0,0
5.36,-0.04,0,23.5,23.5,0.012,0,0
5.3632,-0.04,0,23.5,23.5,0.012,0,0
5.3664,0,0.04,23.5,23.5,0.012,0,0
5.3696,0,0.04,23.5,23.5,0.012,0,0
5.3728,0,0.04,23.5,23.5,0.012,0,0
5.376,0,0.04,23.5,23.5,0.012,0,0
5.3792,0,0.04,23.5,23.5,0.012,0,0
5.3824,0,0.04,23.5,23.5,0.012,0,0
5.3856,0,0,23.5,23.5,0.012,0,0
5.3888,0,0.04,23.5,23.5,0.012,0,0
5.392,0.04,0.04,23.5,23.5,0.012,0,0
5.3952,0,0.04,23.5,23.5,0.012,0,0
5.3984,0,0.04,23.5,23.5,0.012,0,0
5.4016,0,0.04,23.5,23.5,0.012,0,0
5.4048,-0.04,0,23.5,23.5,0.012,0,0
5.408,0,0.04,23.5,23.5,0.012,0,0
5.4112,0,0.04,23.5,23.5,0.012,0,0
5.4144,0,0.04,23.5,23.5,0.012,0,0
5.4176,0,0.04,23.5,23.5,0.012,0,0
5.4208,0,0.04,23.5,23.5,0.012,0,0
5.424,0,0.04,23.5,23.5,0.012,0,0
5.4272,0,0.04,23.5,23.5,0.012,0,0
5.4304,0,0,23.5,23.5,0.012,0,0
5.4336,0,0,23.5,23.5,0.012,0,0
5.4368,0,0.04,23.5,23.5,0.012,0,0
5.44,0,0.04,23.5,23.5,0.012,0,0
5.4432,0,0.04,23.5,23.5,0.012,0,0
5.4464,0,0,23.5,23.5,0.012,0,0
5.4496,0,0.04,23.5,23.5,0.012,0,0
5.4528,0,0.04,23.5,23.5,0.012,0,0
5.456,-0.04,0.04,23.5,23.5,0.012,0,0
5.4592,0,0.04,23.5,23.5,0.012,0,0
5.4624,0,0.04,23.5,23.5,0.011995672,0,0
5.4656,0,0.04,23.5,23.5,0.011881362,0,0
5.4688,0,0,23.5,23.5,0.011767052,0,0
5.472,0,0.04,23.5,23.5,0.011652742,0,0
5.4752,0,0.04,23.5,23.5,0.011538432,0,0
5.4784,0,0.04,23.5,23.5,0.011424121,0,0
5.4816,0,0.04,23.5,23.5,0.011309811,0,0
5.4848,0,0.04,23.5,23.5,0.011195501,0,0
5.488,0,0.04,23.5,23.5,0.011081191,0,0
5.4912,0,0.04,23.5,23.5,0.011,0,0
5.4944,0,0.04,23.5,23.5,0.011,0,0
5.4976,0,0.04,23.5,23.5,0.011,0,0
5.5008,0,0.04,23.5,23.5,0.011,0,0
5.504,0,0.04,23.5,23.5,0.011,0,0
5.5072,0,0.04,23.5,23.5,0.011,0,0
5.5104,0,0.04,23.5,23.5,0.011,0,0
5.5136,0,0.04,23.5,23.5,0.011,0,0
5.5168,0,0.04,23.5,23.5,0.011,0,0
5.52,0,0.04,23.5,23.5,0.011,0,0
5.5232,0,0.04,23.5,23.5,0.011,0,0
5.5264,0,0.04,23.5,23.5,0.011,0,0
5.5296,0,0.04,23.5,23.5,0.011,0,0
5.5328,0,0.04,23.5,23.5,0.011,0,0
5.536,0,0.04,23.5,23.5,0.011,0,0
5.5392,0,0.04,23.5,23.5,0.011,0,0
5.5424,0,0,23.5,23.5,0.011,0,0
5.5456,0,0.04,23.5,23.5,0.011,0,0
5.5488,0,0.04,23.5,23.5,0.011,0,0
5.552,0,0.04,23.5,23.5,0.011,0,0
5.5552,0,0.04,23.5,23.5,0.011,0,0
5.5584,0,0.04,23.5,23.5,0.011,0,0
5.5616,0,0.04,23.5,23.5,0.011,0,0
5.5648,0,0,23.5,23.5,0.011,0,0
5.568,0,0.04,23.5,23.5,0.011,0,0
5.5712,0,0,23.5,23.5,0.011,0,0
5.5744,0,0.04,23.5,23.5,0.011,0,0
5.5776,0,0.04,23.5,23.5,0.011,0,0
5.5808,0,0.04,23.5,23.5,0.011,0,0
5.584,0,0.04,23.5,23.5,0.011,0,0
5.5872,0,0.04,23.5,23.5,0.011,0,0
5.5904,0,0.04,23.5,23.5,0.011,0,0
5.5936,0,0,23.5,23.5,0.011,0,0
5.5968,0,0.04,23.5,23.5,0.011,0,0
5.6,0,0,23.5,23.5,0.011,0,0
5.6032,0,0.04,23.5,23.5,0.011,0,0
5.6064,0,0,23.5,23.5,0.011,0,0
5.6096,0,0.04,23.5,23.5,0.011,0,0
5.6128,0,0.04,23.5,23.5,0.011,0,0
5.616,0,0,23.5,23.5,0.011,0,0
5.6192,0,0.04,23.5,23.5,0.011,0,0
5.6224,0,0.04,23.5,23.5,0.011,0,0
5.6256,0,0.04,23.5,23.5,0.011,0,0
5.6288,0,0.04,23.5,23.5,0.011,0,0
5.632,0,0.04,23.5,23.5,0.011,0,0
5.6352,-0.04,0.04,23.5,23.5,0.011,0,0
5.6384,0,0.04,23.5,23.5,0.011,0,0
5.6416,0,0.04,23.5,23.5,0.011,0,0
5.6448,0,0.04,23.5,23.5,0.011,0,0
5.648,0,0.04,23.5,23.5,0.011,0,0
5.6512,0,0.04,23.5,23.5,0.011,0,0
5.6544,0,0.04,23.5,23.5,0.011,0,0
5.6576,0,0.04,23.5,23.5,0.011,0,0
5.6608,0,0.08,23.5,23.5,0.011,0,0
5.664,0,0.04,23.5,23.5,0.011,0,0
5.6672,0,0.04,23.5,23.5,0.011,0,0
5.6704,0,0.04,23.5,23.5,0.011,0,0
5.6736,0,0.04,23.5,23.5,0.011,0,0
5.6768,0,0.04,23.5,23.5,0.011,0,0
5.68,0,0,23.5,23.5,0.011,0,0
5.6832,0,0.04,23.5,23.5,0.011,0,0
5.6864,0,0.04,23.5,23.5,0.011,0,0
5.6896,0,0.04,23.5,23.5,0.011,0,0
5.6928,0,0.04,23.5,23.5,0.011,0,0
5.696,0,0.04,23.5,23.5,0.011,0,0
5.6992,-0.04,0.04,23.5,23.5,0.011,0,0
5.7024,0,0.04,23.5,23.5,0.011,0,0
5.7056,0,0,23.5,23.5,0.011,0,0
5.7088,0,0.04,23.5,23.5,0.011,0,0
5.712,0,0.04,23.5,23.5,0.011,0,0
5.7152,0,0.04,23.5,23.5,0.011,0,0
5.7184,0,0,23.5,23.5,0.011,0,0
5.7216,0,0.04,23.5,23.5,0.010961412,0,0
5.7248,0,0.04,23.5,23.5,0.010800874,0,0
5.728,0,0.04,23.5,23.5,0.010640335,0,0
5.7312,0,0.04,23.5,23.5,0.010479796,0,0
5.7344,0,0.04,23.5,23.5,0.010319257,0,0
5.7376,0,0,23.5,23.5,0.010158718,0,0
5.7408,0,0,23.5,23.5,0.01,0,0
5.744,0,0.04,23.5,23.5,0.01,0,0
5.7472,0,0,23.5,23.5,0.01,0,0
5.7504,0,0.04,23.5,23.5,0.01,0,0
5.7536,0,0.04,23.5,23.5,0.01,0,0
5.7568,0,0.04,23.5,23.5,0.01,0,0
5.76,0,0.04,23.5,23.5,0.01,0,0
5.7632,0,0.04,23.5,23.5,0.01,0,0
5.7664,0,0.04,23.5,23.5,0.01,0,0
5.7696,0,0.04,23.5,23.5,0.01,0,0
5.7728,0,0.04,23.5,23.5,0.01,0,0
5.776,0,0,23.5,23.5,0.01,0,0
5.7792,0,0.04,23.5,23.5,0.01,0,0
5.7824,0,0.04,23.5,23.5,0.01,0,0
5.7856,0,0.04,23.5,23.5,0.01,0,0
5.7888,0,0.04,23.5,23.5,0.01,0,0
5.792,0,0.04,23.5,23.5,0.01,0,0
5.7952,0,0,23.5,23.5,0.01,0,0
5.7984,0,0.04,23.5,23.5,0.01,0,0
5.8016,0,0.04,23.5,23.5,0.01,0,0
5.8048,0,0.04,23.5,23.5,0.01,0,0
5.808,0,0.04,23.5,23.5,0.01,0,0
5.8112,0,0.04,23.5,23.5,0.01,0,0
5.8144,0,0.04,23.5,23.5,0.01,0,0
5.8176,0,0.04,23.5,23.5,0.01,0,0
5.8208,0,0.04,23.5,23.5,0.01,0,0
5.824,0,0.04,23.5,23.5,0.01,0,0
5.8272,0,0.04,23.5,23.5,0.01,0,0
5.8304,0,0.04,23.5,23.5,0.01,0,0
5.8336,0,0.04,23.5,23.5,0.01,0,0
5.8368,0,0.04,23.5,23.5,0.01,0,0
5.84,0,0,23.5,23.5,0.01,0,0
5.8432,0.04,0,23.5,23.5,0.01,0,0
5.8464,0,0.04,23.5,23.5,0.01,0,0
5.8496,0,0,23.5,23.5,0.01,0,0
5.8528,0,0.04,23.5,23.5,0.01,0,0
5.856,0,0.04,23.5,23.5,0.01,0,0
5.8592,0,0.04,23.5,23.5,0.01,0,0
5.8624,0,0.04,23.5,23.5,0.01,0,0
5.8656,0,0,23.5,23.5,0.01,0,0
5.8688,0,0.04,23.5,23.5,0.01,0,0
5.872,0,0.04,23.5,23.5,0.01,0,0
5.8752,0,0,23.5,23.5,0.01,0,0
5.8784,0.04,0.04,23.5,23.5,0.01,0,0
5.8816,0,0.04,23.5,23.5,0.01,0,0
5.8848,0,0.04,23.5,23.5,0.01,0,0
5.888,0,0.04,23.5,23.5,0.01,0,0
5.8912,0,0,23.5,23.5,0.01,0,0
5.8944,0,0,23.5,23.5,0.01,0,0
5.8976,0,0,23.5,23.5,0.01,0,0
5.9008,0,0.04,23.5,23.5,0.01,0,0
5.904,0,0.04,23.5,23.5,0.01,0,0
5.9072,0,0.04,23.5,23.5,0.01,0,0
5.9104,-0.04,0.04,23.5,23.5,0.01,0,0
5.9136,0,0.04,23.5,23.5,0.01,0,0
5.9168,0,0,23.5,23.5,0.01,0,0
5.92,0,0.04,23.5,23.5,0.01,0,0
5.9232,0,0.04,23.5,23.5,0.01,0,0
5.9264,0,0.04,23.5,23.5,0.01,0,0
5.9296,0,0.04,23.5,23.5,0.01,0,0
5.9328,0,0.04,23.5,23.5,0.01,0,0
5.936,0,0.04,23.5,23.5,0.01,0,0
5.9392,0,0.04,23.5,23.5,0.01,0,0
5.9424,0,0.04,23.5,23.5,0.01,0,0
5.9456,0,0.04,23.5,23.5,0.01,0,0
5.9488,-0.04,0.04,23.5,23.5,0.01,0,0
5.952,0,0.04,23.5,23.5,0.01,0,0
5.9552,0,0.04,23.5,23.5,0.01,0,0
5.9584,0,0.04,23.5,23.5,0.01,0,0
5.9616,0,0.04,23.5,23.5,0.01,0,0
5.9648,0,0.04,23.5,23.5,0.01,0,0
5.968,0,0.04,23.5,23.5,0.01,0,0
5.9712,-0.04,0.04,23.5,23.5,0.01,0,0
5.9744,0,0.04,23.5,23.5,0.01,0,0
5.9776,0,0.04,23.5,23.5,0.01,0,0
5.9808,0,0.04,23.5,23.5,0.01,0,0
5.984,0,0.04,23.5,23.5,0.01,0,0
5.9872,0,0.04,23.5,23.5,0.01,0,0
5.9904,-0.04,0.04,23.5,23.5,0.01,0,0
5.9936,0,0.04,23.5,23.5,0.01,0,0
5.9968,0,0.04,23.5,23.5,0.01,0,0
6,0,0,23.5,23.5,0.01,0,0
6.0032,0,0.04,23.5,23.5,0.01,0,0
6.0064,0,0.04,23.5,23.5,0.01,0,0
6.0096,0,0,23.5,23.5,0.01,0,0
6.0128,0,0.04,23.5,23.5,0.01,0,0
6.016,0,0.08,23.5,23.5,0.01,0,0
6.0192,0,0.04,23.5,23.5,0.01,0,0
6.0224,0,0.04,23.5,23.5,0.01,0,0
6.0256,0,0.04,23.5,23.5,0.01,0,0
6.0288,-0.04,0.04,23.5,23.5,0.01,0,0
6.032,0,0,23.5,23.5,0.01,0,0
6.0352,0,0.04,23.5,23.5,0.01,0,0
6.0384,0,0.04,23.5,23.5,0.01,0,0
6.0416,0,0.04,23.5,23.5,0.009991484,0,0
6.0448,0,0.04,23.5,23.5,0.009974441,0,0
6.048,0,0,23.5,23.5,0.009957398,0,0
6.0512,0,0.04,23.5,23.5,0.009940356,0,0
6.0544,0,0.04,23.5,23.5,0.009923313,0,0
6.0576,0,0.04,23.5,23.5,0.00990627,0,0
6.0608,0,0.04,23.5,23.5,0.0099,0,0
6.064,0,0.04,23.5,23.5,0.0099,0,0
6.0672,0,0.04,23.5,23.5,0.0099,0,0
6.0704,0,0,23.5,23.5,0.0099,0,0
6.0736,0,0.04,23.5,23.5,0.0099,0,0
6.0768,0,0.04,23.5,23.5,0.0099,0,0
6.08,0,0.04,23.5,23.5,0.009891204,0,0
6.0832,0,0.04,23.5,23.5,0.009875685,0,0
6.0864,0,0.04,23.5,23.5,0.009860165,0,0
6.0896,0,0.04,23.5,23.5,0.009844646,0,0
6.0928,0,0,23.5,23.5,0.009829127,0,0
6.096,0,0.04,23.5,23.5,0.009813608,0,0
6.0992,0,0.04,23.5,23.5,0.0098,0,0
6.1024,0,0.04,23.5,23.5,0.0098,0,0
6.1056,0,0.04,23.5,23.5,0.0098,0,0
6.1088,0,0.04,23.5,23.5,0.0098,0,0
6.112,0,0.04,23.5,23.5,0.0098,0,0
6.1152,0,0.04,23.5,23.5,0.0098,0,0
6.1184,0,0.04,23.5,23.5,0.0098,0,0
6.1216,0,0.04,23.5,23.5,0.0098,0,0
6.1248,0,0.04,23.5,23.5,0.0098,0,0
6.128,-0.04,0.04,23.5,23.5,0.0098,0,0
6.1312,0,0,23.5,23.5,0.0098,0,0
6.1344,0,0.04,23.5,23.5,0.0098,0,0
6.1376,0,0.04,23.5,23.5,0.0098,0,0
6.1408,0,0.04,23.5,23.5,0.0098,0,0
6.144,-0.04,0.04,23.5,23.5,0.0098,0,0
6.1472,0,0.04,23.5,23.5,0.0098,0,0
6.1504,0,0.04,23.5,23.5,0.009777962,0,0
6.1536,0,0.04,23.5,23.5,0.00975444,0,0
6.1568,0,0.04,23.5,23.5,0.009730917,0,0
6.16,0,0.04,23.5,23.5,0.009707395,0,0
6.1632,0,0.04,23.5,23.5,0.009687023,0,0
6.1664,0,0.04,23.5,23.5,0.009668096,0,0
6.1696,0,0,23.5,23.5,0.009649169,0,0
6.1728,0,0.04,23.5,23.5,0.009630242,0,0
6.176,-0.04,0.04,23.5,23.5,0.009611316,0,0
6.1792,-0.04,0.04,23.5,23.5,0.0096,0,0
6.1824,0,0.04,23.5,23.5,0.0096,0,0
