##################################################
# SHOT: 203781
# T_RANGE_CHARGE: [1500, 3500]
##################################################
t (s),q (C)
0.06824000000000047,53.81624515117791
0.06826000000000045,53.83174821672912
0.06828000000000066,53.84724461603537
0.06830000000000086,53.86273490165309
0.06831999999999994,53.87821816182693
0.06834000000000015,53.89370662633229
0.06836000000000035,53.90919487090839
0.06838000000000034,53.92468363702332
0.06840000000000032,53.94017564856284
0.06842000000000076,53.955667366182915
0.06843999999999983,53.97115808963524
0.06846000000000003,53.986648905838166
0.06848000000000025,54.00213907393865
0.06850000000000023,54.017629171091805
0.06852000000000044,54.03311964057268
0.06854000000000064,54.04860771135022
0.06856000000000063,54.064096091570164
0.06857999999999993,54.07958434373337
0.06860000000000013,54.09507266611601
0.06862000000000013,54.110564985236515
0.06864000000000033,54.12605739351302
0.0686600000000003,54.14154993658635
0.06868000000000052,54.1570420253788
0.06870000000000073,54.17254137665758
0.06872000000000003,54.18804442894711
0.06874000000000001,54.20354508320124
0.06876000000000022,54.21904520141026
0.06878000000000042,54.234545888830255
0.06880000000000042,54.250045643282455
0.06882000000000062,54.26554937977893
0.06884000000000083,54.281055551942
0.06886000000000013,54.2965568674351
0.06888000000000011,54.31205526442127
0.06890000000000032,54.32755602032485
0.0689200000000003,54.34306071200211
0.06894000000000051,54.358566909057586
0.06896000000000072,54.37407499318737
0.06897999999999979,54.38958665174272
0.069,54.40510232922823
0.0690200000000002,54.420623211053176
0.0690400000000002,54.436143371555715
0.0690600000000004,54.45166170860475
0.06908000000000061,54.467179104265334
0.06910000000000059,54.482692744148615
0.06912000000000013,54.49819971055905
0.0691400000000001,54.513701085713166
0.06916000000000008,54.52919705545959
0.0691800000000003,54.54468835484998
0.0692000000000005,54.560173938663546
0.06922000000000049,54.57565395472352
0.06924000000000093,54.59113210047008
0.06925999999999999,54.60660735588405
0.06927999999999998,54.622077231885825
0.06930000000000018,54.637539719647414
0.0693200000000004,54.652997619615164
0.06934000000000037,54.668458871225056
0.06936000000000059,54.683921161391645
0.06938000000000079,54.69938075863044
0.06939999999999986,54.714837640695166
0.06942000000000008,54.7302905392662
0.06944000000000028,54.74574668752249
0.06946000000000027,54.76121261544614
0.06948000000000047,54.77668448056298
0.06950000000000091,54.7921580292055
0.06952000000000066,54.80763445658626
0.06953999999999996,54.82310968854657
0.06956000000000018,54.83858029495914
0.06958000000000016,54.85404591121281
0.06960000000000037,54.869507251450955
0.06962000000000057,54.884966343408266
0.06964000000000033,54.90042184737582
0.06965999999999986,54.915874103433666
0.06968000000000006,54.931322745529215
0.06970000000000028,54.94677126794816
0.06972000000000025,54.96222293069942
0.06974000000000047,54.97767341422301
0.06976000000000045,54.99312004873853
0.06978000000000066,55.00856577326198
0.06979999999999996,55.024007659272506
0.06982000000000016,55.03944120790014
0.06984000000000015,55.0548660736836
0.06986000000000035,55.07028694816979
0.06988000000000034,55.08570916633484
0.06990000000000032,55.101131620576005
0.06992000000000076,55.116555335714246
0.06994000000000006,55.13197462179007
0.06996000000000004,55.14738607272668
0.06998000000000025,55.16279523643699
0.07000000000000045,55.17819743362841
0.07002000000000044,55.19359023060675
0.07004000000000064,55.20897916208176
0.07006000000000086,55.224362076246365
0.07007999999999993,55.23973943748748
0.07010000000000013,55.25511512830799
0.07012000000000035,55.270489395106495
0.07014000000000033,55.28586347795586
0.0701600000000003,55.301236325521316
0.07018000000000074,55.31660981908725
0.07019999999999982,55.33198631187567
0.07022000000000003,55.34736327676371
0.07024000000000023,55.362739397419276
0.07026000000000023,55.378112586635645
0.07028000000000043,55.39348216067168
0.07030000000000064,55.40885333928033
0.07032000000000062,55.42422699278682
0.07033999999999992,55.43959723001303
0.07036000000000013,55.45496342108524
0.07038000000000011,55.47033114366866
0.07040000000000032,55.48570121498554
0.07042000000000052,55.501073720943154
0.07044000000000052,55.51644621133808
0.07046000000000072,55.53182217711327
0.07048000000000001,55.547199867597016
0.07050000000000001,55.56258007223129
0.07052000000000021,55.577967324265245
0.07054000000000042,55.59335535012472
0.0705600000000004,55.60874293253761
0.07058000000000061,55.624131103782005
0.07060000000000081,55.63951777316443
0.07062000000000011,55.654902303057376
0.0706400000000001,55.670282335486284
0.0706600000000003,55.685662134013896
0.0706800000000003,55.701045553811696
0.0707000000000005,55.71643552089768
0.07072000000000071,55.73183083613064
0.07074000000000091,55.74722761782249
0.07075999999999999,55.76262794763599
0.0707800000000002,55.77802826556426
0.07080000000000018,55.793427798219184
0.0708200000000004,55.80882505970638
0.0708400000000006,55.82421900148108
0.07086000000000059,55.83961536446899
0.07088000000000011,55.85500964168678
0.07090000000000009,55.87040096693104
0.07092000000000008,55.88579795442237
0.07094000000000028,55.90119590763491
0.0709600000000005,55.91659035541798
0.07098000000000047,55.93198213372344
0.07100000000000091,55.947372271096796
0.07101999999999999,55.962761168840665
0.07103999999999996,55.978151579523306
0.07106000000000018,55.993542579819
0.07108000000000038,56.00892958642669
0.07110000000000037,56.02431047485097
0.07112000000000057,56.039688288932055
0.07114000000000079,56.05506053102642
0.07115999999999986,56.07042640868917
0.07118000000000006,56.08578714903922
0.07120000000000028,56.1011466272427
0.07122000000000026,56.11650847632519
0.07124000000000047,56.13187210414691
0.0712600000000009,56.14723919866193
0.07128000000000066,56.16260917331106
0.07129999999999996,56.17797756430912
0.07132000000000016,56.1933453661857
0.07134000000000015,56.20871174064702
0.07136000000000035,56.22407666966019
0.07138000000000033,56.23944369409072
0.07140000000000032,56.25481248658198
0.07141999999999984,56.27018905922254
0.07144000000000006,56.285574485673635
0.07146000000000004,56.30096480186174
0.07148000000000025,56.31635829573683
0.07150000000000045,56.33175221527581
0.07152000000000044,56.34714861687702
0.07154000000000064,56.36254679965753
0.07155999999999994,56.37794738942772
0.07157999999999994,56.393353725209245
0.07160000000000014,56.40876562703215
0.07162000000000035,56.424182597361565
0.07164000000000033,56.43960003387164
0.0716600000000003,56.45501045146561
0.07168000000000074,56.470419124157004
0.07170000000000004,56.48582640662596
0.07172000000000003,56.50123163246862
0.07174000000000023,56.516639897728794
0.07176000000000023,56.5320479574288
0.07178000000000043,56.54745729994984
0.07180000000000064,56.56286892210912
0.07182000000000062,56.57828109900147
0.07183999999999992,56.593697810861315
0.07186000000000013,56.60912274108545
0.07188000000000033,56.6245531338147
0.07190000000000032,56.63999153978996
0.07192000000000053,56.65543683718283
0.07194000000000052,56.67088354621006
0.07196000000000072,56.68633022384114
0.07198000000000002,56.70177910475652
0.07200000000000023,56.71722871773328
0.07202000000000021,56.73267706405595
0.07204000000000042,56.748124264581506
0.07206000000000062,56.76356628859591
0.07208000000000062,56.77900052425791
0.07209999999999991,56.794435011784394
0.07212000000000011,56.80986687325071
0.0721400000000001,56.82529775541023
0.07216000000000031,56.84072795042434
0.07218000000000052,56.85615388967549
0.0722000000000005,56.8715749574676
0.07222000000000071,56.886996436384486
0.07224000000000001,56.90241857014507
0.07225999999999999,56.91783902998703
0.0722800000000002,56.93326004038212
0.0723000000000004,56.94868361002242
0.0723200000000004,56.9641091800855
0.0723400000000006,56.97952902298423
0.07236000000000081,56.994945726045145
0.07238000000000011,57.0103600176561
0.07240000000000009,57.02576688157585
0.0724200000000003,57.04117071470097
0.07244000000000028,57.05657580562386
0.0724600000000005,57.071981542051375
0.07248000000000093,57.08738263266288
0.07250000000000091,57.10278111289498
0.07251999999999999,57.118178268716385
0.07254000000000019,57.13358181297541
0.07256000000000018,57.148993257375665
0.07258000000000038,57.16440793923817
0.0726000000000006,57.17982168869222
0.07262000000000057,57.19523254475884
0.07264000000000011,57.21064215814839
0.07266000000000009,57.22604971884324
0.07268000000000006,57.24145630736808
0.07270000000000028,57.256867546099414
0.07272000000000048,57.27228352074998
0.07274000000000047,57.28770059500654
0.07276000000000091,57.30311535529141
