x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.06802,0.0,1.4513077582823983,0.00022140883130416977,-3.0504247331613965,-0.0003959020246974202,0.29598346481144133,0.0,19.218729275584483,0.0061132595969792345,47.176566603419225
10.92267,144965277.76408824,0.4163208011786555,-6.698168282066512e-06,-1.0330008281845282,-0.0010266681575385498,0.2989109865372372,1288812287.4367702,9.636473385433902,0.00016636310999036587,27.497328238128254
10.788030000000001,367153729.6933165,0.18676391473250775,-1.4686556070929398e-05,0.6031037721917787,-0.0008173695116582942,0.3079511323311108,15934837966.745531,14.646272492206831,0.0006627887315955413,16.180358910649478
10.647269999999999,54903314.98438841,0.12905241136973764,-2.1018913972522453e-06,0.1709084922412358,-0.001164871633064015,0.3491233248207301,10390666746.449049,39.85932831233353,0.0009909691935946377,96.54326870029932
10.47132,20500590881.45316,0.10049026245369386,-0.0007668097971544821,0.26592217193455314,-0.001189360939445355,0.3341034024834157,156786318163.22437,8.964180710688849,0.0006617179993172448,32.69030597143959
10.33056,15989284414.313848,0.10026278730549244,-0.000597954347209613,-0.48697500502333324,-0.0020101668158682014,0.24531193771482987,27182848212.52594,1.5192088708570881,0.0008458291378815662,3.239211653051882
10.20357,7502360154.660782,0.10028249539505159,-0.0002805718127370118,0.20068600700079384,-0.002552377284046556,0.2484021092864893,19056483609.91799,0.7431003175856734,0.0006950922383533473,0.8060153422935741
10.06128,17150486255.525644,0.1730914165396989,-0.0006791750971999141,0.17140131351483248,-0.003741770182330086,0.3132558375228972,23760702774.870884,0.9124821733143242,0.000865733228017488,1.1314672418942058
9.90981,16158229373.232536,0.8393935593416125,-0.0009026432972760035,0.7382378654344767,-0.004456332756992336,0.3213301802261161,17430766281.821754,1.1732157094495763,0.001812684527284997,2.035602638742813
9.77211,22492893237.327976,0.9747143379048303,-0.0013184618346278384,1.1234138215878773,-0.00543771582426658,0.1987368952681163,20352389857.719906,0.9386055960480596,0.002295550829440123,1.590990797407809
9.64665,34351997432.67753,0.9812195877510376,-0.002018041102653084,1.1512245979407991,-0.0058311715587910816,0.2845846081708217,24019071666.709106,0.9566048420172318,0.0025574181041839836,1.7199937169689559
9.498240000000001,44907813557.390656,0.9006322449350422,-0.002565383284882693,1.1125312217469427,-0.007564061279068749,0.3574513376019832,27227568847.477398,0.8047831575112913,0.002559493426454182,1.4059663526640125
9.3483,43911325314.501236,1.0223271277022752,-0.002615163390092146,0.3108599874484021,-0.008353304048117021,0.30793820655505594,27860775665.355156,0.609372624320502,0.004607753596266949,1.0091527577627362
9.19836,58756674907.07948,1.0756058693659447,-0.0035599942399666914,0.03936767434126704,-0.009567416581349924,0.1768280560289195,32917467014.33262,0.7554727550790481,0.005997865886325812,1.353304546794875
9.07443,54376381910.81185,2.2675400493134283,-0.004366420466205226,1.7321505864719826,-0.011451099298250904,0.2693656095426276,35149958056.18064,0.9954441104085525,0.013990543717691723,2.0488919642612853
8.92143,60001382696.69788,3.1207382312293026,-0.005510970827012439,2.9293222798946745,-0.012464603543668929,0.43787428092903813,34327666792.98249,0.8301728897717728,0.020094494801044582,2.092169625338359
8.7516,65095275804.569176,2.2315445838473176,-0.005193042868804172,0.7620150876229528,-0.013229165620980076,0.3071352349216254,43844217579.849625,0.9790570315842646,0.020257078090213355,2.037058371478285
8.63379,63851279812.60533,2.373982250459687,-0.005224923509568147,0.8047670226625251,-0.012783495252859543,0.11792598066973284,44429860619.87429,0.9836761653337036,0.022512982286592015,2.1259491662790664
8.51445,129060135629.36017,0.21113088270519823,-0.005253335971038781,-3.775501159917829,-0.014508208633969098,0.3115310750249044,86127159728.1479,0.22157664404595087,0.01539493999640233,0.206342425667692
8.344619999999999,93283240779.51186,2.12627797571759,-0.0072969649647659125,-1.4410465636138219,-0.014067044315550612,0.45032898017948014,61173833835.82474,1.2185057773497516,0.035193124345595586,2.38177812800618
8.19009,73729376822.73918,3.1759124258325997,-0.0068232523103567665,-0.0165801714225527,-0.015591078996460232,0.1928516914832798,47902302859.784004,0.9085232736988296,0.04173734431055704,2.4073816618651325
8.07228,101083732463.4734,1.964311059937878,-0.007659445358965106,-2.9794695558741493,-0.015078025738167994,0.232099158954023,58235819091.45659,0.8032957781736825,0.03772951683884554,1.522627643949
7.90704,99164997001.41629,1.3713378543335157,-0.006547911396557253,-3.9819155551609433,-0.01570770155313492,0.48659883504866147,63263096422.83214,0.595043901602186,0.03296094844674155,1.0638010801952924
7.73415,96434313020.82227,1.6115866586607612,-0.006764011468989637,-3.5344846053311154,-0.015024097949601653,0.27590570488080246,64819265540.29772,0.7679745210386677,0.03683904023817529,1.371551239429703
7.61481,100983572297.15715,0.4735975311377043,-0.004809597701892871,-5.05716953523638,-0.016801865972116442,0.19417740786762316,91754372744.749,0.3412542393846507,0.02808653144141986,0.4761120777929957
7.49853,96062603168.35501,2.1745359833835685,-0.007583101403237932,-3.960137873737344,-0.017452782584539393,0.400653516868222,65556468761.25564,1.050281725348761,0.05210869850093936,2.0495929007284186
7.317990000000001,94249902993.57326,2.645441261219899,-0.008068447755706388,-3.5195134763006166,-0.018222580703064747,0.2601447121699923,68431756445.41178,0.9665389746287034,0.0657842634003737,2.30032533491448
7.217009999999999,100915362810.07497,2.8536126918705182,-0.008920352733326652,-3.0068912670395083,-0.019126642722056744,0.22219329441372396,70155670538.91386,0.9551005783780266,0.07042019285211841,2.3654194728766105
7.05483,106244770376.79866,3.053651319185599,-0.009667479467219147,-3.4333769354556796,-0.020573189559558593,0.4321728504136547,81812096695.52802,1.1398369192160702,0.09191223455292127,2.8184707703848946
6.903359999999999,149393590109.83795,1.8187666324216605,-0.010980668349766366,-5.523314059324963,-0.021108167456461366,0.2420888194996635,105586986315.31738,1.1046188307153488,0.08036842287481626,2.0275025127998485
6.78096,135594939479.78728,3.3356228751441845,-0.01281827903268024,-3.9461739722089413,-0.02371177159462646,0.2525950966857515,101488922460.8975,1.522438231255224,0.12922707322786367,3.318280911856834
6.62796,141339236997.13745,3.284347099298792,-0.013271698699870382,-4.299123950804913,-0.0241592720297487,0.40627782262482026,104321706651.60902,1.3409194634957653,0.1347627167769272,2.9927969018629246
6.499440000000001,135180606625.81183,2.6646363034253313,-0.011607657456846348,-5.674316214581919,-0.02657489296009841,0.2207563071551143,122894255439.63556,1.1913768877617055,0.14137177114570237,2.8797925733598384
6.346439999999999,165945457665.3985,3.196614932936403,-0.015400533493667842,-5.240911424018986,-0.026191138484644987,0.28969031563715564,131347237051.59515,1.250040483036197,0.17685459539120554,2.9880728245733112
6.199559999999999,175244100430.88593,2.624573017987095,-0.014952266708638553,-5.746127547080792,-0.02997082417857679,0.38588202827472184,140485884812.51822,1.1778411299885625,0.15893580090856937,2.6423649223719043
6.06186,216564913742.24362,1.4658408165392125,-0.014656509721926569,-8.560600593189308,-0.030960682040027124,0.2218639438703917,186927596211.4324,0.672978303096025,0.16103082311226866,1.4389746880563319
5.9180399999999995,214443766623.4832,2.5036440620211913,-0.01793931888083827,-7.5522069950661255,-0.034032757248198695,0.31023702663895736,181169426414.57208,1.1002779736363948,0.22315201361597528,2.569204645125133
5.76351,243516794029.81482,2.5368822402314204,-0.020483830951094417,-8.044569203141238,-0.03603973893703384,0.3599576386458214,200488064159.2233,1.2728480668046385,0.2555142893890811,2.5278493516635194
5.6181600000000005,306701095050.94037,1.5078228903489799,-0.020977141937551624,-11.461920817736576,-0.04163002599894143,0.2517318794179924,264466114437.86502,1.0941412247637694,0.274311827915707,1.8827007184005016
5.49423,353551083145.49316,1.104688716217549,-0.02161801735179334,-12.195941201733124,-0.0432487655070276,0.299002139288851,318634700362.0947,0.6758652362812902,0.294114229151614,1.2186683666757574
5.31675,331304096690.78674,3.120557205229345,-0.03042865825212846,-9.59361880612429,-0.05302283462460777,0.34182203497757957,251964959504.0578,1.4543807552491201,0.42308953884976136,3.074817212381909
5.18211,265969830853.4372,3.2762958005960954,-0.024947881327398717,-11.016029395339961,-0.0615925211723916,0.26957433827920846,178662124217.1266,1.0786105664432766,0.34143891563580847,2.5552248743347494
5.04288,270870876307.48825,3.5034001055705764,-0.02616044338972874,-11.297134924155616,-0.058544318975367195,0.29586773842525754,235889278499.8927,1.0556740472790258,0.4913915212753229,3.0472943786619737
4.90824,230762332216.46954,4.90809108228486,-0.02590330670625842,-9.017883315706822,-0.0509315114473252,0.29754087585282435,183972906863.05295,1.3146881901859038,0.48478896758158585,4.119781368056208
4.78737,201308787809.92694,3.7533172322669377,-0.020039870519154134,-11.297638588620474,-0.04820637544585497,0.26419745816359,175646733498.6013,1.2355379592493354,0.38910122310052375,3.459951527486531
4.60683,212580243796.68307,3.030530113217752,-0.019280182942865414,-11.382296434950735,-0.04618283364514672,0.27987920536064825,161721531898.17358,0.9732954710814616,0.2954985337081246,2.448677404953157
4.49055,187854251127.12628,5.194353044343921,-0.021637720764831975,-7.97918850426329,-0.04563845383202599,0.2971279476228339,136523999223.04909,1.7133538928467615,0.3625274360455723,4.822635168782226
4.32531,143164091327.68155,3.4935455830285895,-0.01380961953716488,-11.255867962749392,-0.04523930214631778,0.26769638997404915,55856841393.88352,0.9335260075400797,0.11165475720786537,1.7595435624308244
4.2075000000000005,199837553352.4877,5.7565873791698206,-0.024127601465654597,-7.89283558270408,-0.047978792565965114,0.3080943285801902,151532669455.69907,1.5900640000671782,0.4539691546511978,4.893713062523402
4.01778,183373280836.18903,4.609157696637919,-0.020006863019757418,-10.701817840362633,-0.047801932542697545,0.27254099309946694,166728534417.6325,1.3442670305471367,0.44170734551484175,4.491692914768599
3.92139,169402800752.37646,4.7933504225464665,-0.018812832927061485,-11.172605076761716,-0.05233934845345032,0.2726509168721751,72876385920.6061,1.25151060543591,0.1986977325074038,2.7752311924192163
3.75768,181662596871.44427,5.21755656655784,-0.020967132648003903,-11.244924779900439,-0.05333494358072071,0.2885642455084914,185294308278.17215,1.6633959249432264,0.5695377512750198,5.9129733286552515
3.6322200000000002,178673109849.84363,4.850219912758114,-0.019948640451139532,-13.16786910321411,-0.05734043535516365,0.2867030209336912,67217018536.38268,1.1899641892378376,0.1985054726068188,2.552218368685068
3.46239,175794511180.28223,5.129756139223012,-0.020133458887416012,-14.051461822335625,-0.058594122893171,0.29543518806653674,50810460183.32019,1.0085591266331733,0.16266639708172684,2.0771235836958546
3.33234,164923368398.95718,5.480181452598606,-0.019467387190185943,-14.511066547281649,-0.06192018198546548,0.2803180500122934,28409031617.371136,0.7664222359918496,0.09611194624839997,1.3930626839784885
3.1931100000000003,180300243551.23492,6.672602986400658,-0.023307892121698245,-13.5715388455352,-0.05659703878004796,0.2820523695248046,46496800197.07391,0.9937982843472151,0.194286302805028,2.301132680169067
3.06918,164648107390.71024,6.690644572669892,-0.02131125098141818,-13.898881528846335,-0.058289541140486185,0.2897234632599434,33825435631.34232,0.884749029464504,0.14171265132923064,1.9697886975083776
2.9161799999999998,158494806891.04004,6.99575430905623,-0.020945512835818997,-14.707083094449674,-0.05916563803120231,0.29859864270881986,23896791493.419018,0.8497196947192647,0.10418364143345075,1.6107375076562107
2.76165,148696117373.42798,7.020380218695892,-0.019682842510987217,-15.451954190308882,-0.05732358761012805,0.31508888276268704,16023865435.597672,0.744350532200623,0.06848891441834618,1.2634807446495255
2.61477,145409177710.01703,7.147657613204087,-0.01940994596036459,-16.688456398389107,-0.05692743328114462,0.2916575745627097,10906540770.005537,0.6417295287170726,0.04565170961288852,1.1362813121317679
2.4694200000000004,126182186229.2434,5.986358007210332,-0.01551196424482814,-17.990478061344174,-0.0557311347955993,0.2866327954212596,4460312710.886859,0.4030312899907509,0.008812914016347415,0.8980359986689557
2.33631,126454449101.34386,6.24502075288184,-0.015852364462047065,-18.018298660880504,-0.05535121543175457,0.28312270155349645,5511730133.129828,0.5058136644318276,0.012271317501418163,0.9818951353729055
2.20779,119602998305.87769,6.104554655911292,-0.014836522717903249,-17.512410161485285,-0.05360498346503901,0.27794685512194595,5121433843.818296,0.4793814588935277,0.011517053855503575,0.9601086830489898
2.0532600000000003,116373025802.06017,5.993138473493858,-0.01431356941560246,-17.847328749184808,-0.05026125073084772,0.2952112896075462,4690536167.435513,0.45941581009803834,0.00929124265360043,1.0276976214552818
1.9109700000000003,117477365905.16202,6.499439181982682,-0.015002171017929158,-17.637104461551747,-0.050474455831840286,0.29193350811274144,6635037534.383945,0.6516775260913725,0.017130278815591104,1.126960663177698
1.7686799999999998,108227329249.58557,5.509315349901424,-0.012806124760555114,-16.78587887813429,-0.050499721856670905,0.2667180114980201,4892380056.219172,0.4731492806449822,0.00893306910757969,1.0130300970603336
1.6340400000000002,107079344641.88104,5.2928045811760125,-0.012439944222305925,-16.252611867081637,-0.05032816820373131,0.2903179872142016,5199515493.934786,0.4870620453013723,0.009181973225614582,0.9764744666297585
1.48869,105849003860.68706,5.415805359053164,-0.012426877095771872,-16.34577998840044,-0.04935401508028932,0.29071549441297573,5446923625.751864,0.531174791876154,0.009592485124389042,1.03366244896125
1.32345,105678557295.46298,5.405198532764776,-0.012395738817787855,-16.32853724399592,-0.04739694679632834,0.2892595881232393,5435261711.056704,0.5338692647765066,0.009280514635491156,1.0777322238677627
1.19646,107378106802.3977,5.151670901806012,-0.012321752031990586,-16.49302183902549,-0.04969913586847233,0.28660500233706826,4620555436.409311,0.4231320666564766,0.007878220124873497,0.9198916254375948
1.0556999999999999,112151332007.98389,5.501521107027105,-0.013261828107943177,-16.901157982561976,-0.05173683708634692,0.2863422329037296,5764427604.287053,0.5471647074834385,0.009803589988132308,1.1134293883493047
0.91953,120826914296.24428,5.180839777155406,-0.013900750372715275,-17.03871667364564,-0.054606844100383925,0.29607188277953106,6712604432.786447,0.5370112450541402,0.012592343117187304,1.1345951606974136
0.77724,113974233748.93718,5.239531140917892,-0.01317993228624137,-17.422267699904058,-0.05016919152290286,0.2968140874693177,6699141722.3798685,0.5435067200453592,0.014705780937299767,1.2316305332848039
0.63189,97671908188.9698,5.080173252164415,-0.011136835469140271,-16.444367328824292,-0.04574959807362563,0.2812217821785594,7262797041.596544,0.6711749888950189,0.014907126842162062,1.4434123318640353
0.49266000000000004,75032017900.522,4.535895154889983,-0.008127430341394353,-14.435766728463697,-0.035553082736091944,0.2573354279521976,8030313768.561977,0.8507817774302451,0.014542027354777411,1.3711888202940177
0.36108,64509690430.299286,4.438288977741166,-0.006919608086921791,-14.122061446467104,-0.031008095900638598,0.25957096093469617,4543843534.688621,0.6082561180725286,0.006109706510143228,1.3220119327224271
0.31977,61249937051.75254,4.509472176872602,-0.00661713386798149,-14.222727902902326,-0.028686540912599187,0.08187388536096658,4110707677.0933976,0.6199762249227732,0.004267914035657397,1.3068922655526656
0.30600000000000005,54852902191.47967,3.7757559985130764,-0.005474876876994047,-12.662311944727177,-0.027357996899348515,0.08903038109311466,4033013088.242333,0.5741411106913934,0.003576796366519497,1.243641811181277
