x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.19501,446412326.6393472,2.5887118154026445,-3.786981316223639e-05,6.17040957902483,-0.0004536623996532145,0.2810603230067342,494706799.55137485,2.216424172951824,7.629261775794352e-05,5.779401175741186
11.074140000000002,317226311.1170354,3.692426069710249,-3.1352357101321306e-05,3.518389158982039,-0.00029659044357761805,0.26910285133016176,422914553.0538327,4.3676304335029315,0.0002930642988149246,11.790468397100444
10.94715,596076214.0748838,7.782539803529596,-8.28041011982544e-05,17.34431636050447,-0.0006246379777953016,0.300388205456791,1265226482.9798424,32.26858412873717,0.0005812790057043045,58.541020520548294
10.752839999999999,506422721.48173255,25.438155874849127,-0.00012449474509042204,21.646547206601962,-0.00027513876541308504,0.2953779290279608,608395739.6333537,57.88767886541389,0.002681372162497746,118.23491397274374
10.62279,2269087050.4703803,7.014117315022621,-0.00030023300464498726,52.13269333590613,-0.0007534276131643371,0.31419002163108334,6576461253104.451,42776.83793018139,0.4026197792447339,417341.05753456237
10.460609999999999,0.0,0.3903914162590786,0.00032945204183837797,21.706667260567734,-0.0014930567192089298,0.2750038815289631,0.0,1.1102230246251565e-16,0.01436951535119,0.0
10.309140000000001,14756310422.767517,0.4648436667100928,-0.0006996398654261317,1.843297734249788,-0.002415773550835801,0.2589596089048546,24495098490.070194,2.106605646226013,0.0009487306838738331,3.9773345189189016
10.16991,3431464438.0644927,0.8103562454087485,-0.00018960181201152152,1.4518835098217067,-0.0030868941903927512,0.30298936691905054,12833713029.112516,2.258838168342216,0.0009733701990514834,3.512148776095169
10.039860000000001,25780882700.179607,0.8820943503358197,-0.0014629683085231296,2.6419047428281277,-0.003429262394619686,0.27048245076888877,17028405864.236794,1.0656480736964422,0.0007787680844136556,2.0787631967456144
9.89298,16715955837.36106,2.711196869586615,-0.0014458823976210137,5.41500181644294,-0.0042561947410074755,0.21683667012904748,12568449252.234236,1.72866342818562,0.0029349390273018276,3.511598808422839
9.75987,24360549689.16067,1.3081131196372393,-0.0015811321596039035,2.377975681448818,-0.006091371342649726,0.28576584241263386,19004986074.926632,1.1539777717370394,0.0020684209979295576,2.0820177248358633
9.60993,23560371315.294403,1.1038788994657525,-0.0014402444398172913,1.6188919052142232,-0.006386624665336351,0.37829757152312427,22416624466.2057,0.6070444144113751,0.002639298893801718,1.1295381803493525
9.463049999999999,47605799749.81437,0.9957554131700058,-0.002810337294260206,0.6982650099118481,-0.007393266824213723,0.2848219082614194,34334756679.7884,0.9584745774528914,0.0045166181038214055,1.6112045441177638
9.333,43205254513.03729,1.7042042933243517,-0.0030962126410021816,1.8453346724991908,-0.009129107892848305,0.18466290036004127,28897256076.24302,0.8855228354013076,0.0067379277570011374,1.665905530728033
