#Temperatures Spanned = 305.841 to 1144.210 [K]
#D  Retention = 1.6467e+23 [ D/m^2] where D = 2 x D2 + 1 x HD
Time[s]     Temp[K]     [D/m^2/s]   [HD/m^2/s]  [D2/m^2/s] 
6.0723e+02	3.0584e+02	3.8148e+14	7.1185e+13	1.5515e+14
6.2808e+02	3.1196e+02	4.8965e+14	-3.8277e+13	2.6396e+14
6.4893e+02	3.1553e+02	3.9336e+14	-1.0818e+14	2.5077e+14
6.6978e+02	3.2380e+02	5.7362e+13	-1.3112e+14	9.4243e+13
6.9063e+02	3.2927e+02	-4.2267e+13	-1.3391e+14	4.5821e+13
7.1148e+02	3.3571e+02	-2.0557e+14	-1.6465e+14	-2.0461e+13
7.3233e+02	3.4189e+02	-4.0710e+14	-2.2606e+14	-9.0518e+13
7.5318e+02	3.4851e+02	-5.1626e+14	-2.8869e+14	-1.1378e+14
7.7403e+02	3.5366e+02	-4.7589e+14	-4.0972e+14	-3.3086e+13
7.9488e+02	3.6103e+02	-8.8087e+14	-6.5213e+14	-1.1437e+14
8.1572e+02	3.6639e+02	-1.6829e+15	-9.3642e+14	-3.7322e+14
8.3657e+02	3.7337e+02	-2.5872e+15	-1.1388e+15	-7.2419e+14
8.5742e+02	3.7838e+02	-3.2426e+15	-1.2671e+15	-9.8774e+14
8.7827e+02	3.8685e+02	-3.7977e+15	-1.3919e+15	-1.2029e+15
8.9912e+02	3.9000e+02	-4.5169e+15	-1.4614e+15	-1.5277e+15
9.1997e+02	3.9740e+02	-5.0764e+15	-1.3539e+15	-1.8613e+15
9.4081e+02	4.0452e+02	-5.3956e+15	-1.0535e+15	-2.1710e+15
9.6166e+02	4.0867e+02	-3.5331e+15	1.4891e+15	-2.5111e+15
9.8251e+02	4.1564e+02	-4.2087e+15	1.5969e+15	-2.9028e+15
1.0034e+03	4.2151e+02	-6.7903e+15	-6.6391e+14	-3.0632e+15
1.0242e+03	4.2662e+02	-6.7851e+15	-5.2398e+14	-3.1306e+15
1.0451e+03	4.3371e+02	-4.2805e+15	1.9787e+15	-3.1296e+15
1.0659e+03	4.3968e+02	-6.4641e+15	2.8520e+13	-3.2463e+15
1.0868e+03	4.4401e+02	-6.5642e+15	1.0196e+14	-3.3331e+15
1.1076e+03	4.5209e+02	-6.4251e+15	5.7354e+13	-3.2412e+15
1.1285e+03	4.5821e+02	-6.2083e+15	-3.0369e+13	-3.0890e+15
1.1493e+03	4.6207e+02	-5.9503e+15	1.5328e+13	-2.9828e+15
1.1702e+03	4.6976e+02	-5.6611e+15	2.6356e+14	-2.9623e+15
1.1910e+03	4.7591e+02	-3.0883e+15	2.9015e+15	-2.9949e+15
1.2119e+03	4.8045e+02	-2.9435e+15	2.9684e+15	-2.9560e+15
1.2327e+03	4.8775e+02	-2.5291e+15	3.2019e+15	-2.8655e+15
1.2535e+03	4.9344e+02	-5.0161e+15	6.8127e+14	-2.8487e+15
1.2744e+03	4.9887e+02	-4.8646e+15	9.1055e+14	-2.8876e+15
1.2952e+03	5.0592e+02	-4.6267e+15	1.1481e+15	-2.8874e+15
1.3161e+03	5.1046e+02	-4.3197e+15	1.3140e+15	-2.8169e+15
1.3369e+03	5.1651e+02	-4.0232e+15	1.5145e+15	-2.7688e+15
1.3578e+03	5.2412e+02	-3.7740e+15	1.7427e+15	-2.7584e+15
1.3786e+03	5.2913e+02	-3.5891e+15	1.8204e+15	-2.7048e+15
1.3995e+03	5.3471e+02	-3.4829e+15	1.8842e+15	-2.6835e+15
1.4203e+03	5.4254e+02	-3.1114e+15	2.2009e+15	-2.6562e+15
1.4412e+03	5.4737e+02	-2.5083e+15	2.6810e+15	-2.5947e+15
1.4620e+03	5.5317e+02	-2.1106e+15	3.0684e+15	-2.5895e+15
1.4829e+03	5.6121e+02	-2.0108e+15	3.4270e+15	-2.7189e+15
1.5037e+03	5.6479e+02	-1.4705e+15	3.9349e+15	-2.7027e+15
1.5246e+03	5.7155e+02	-9.1512e+14	4.3046e+15	-2.6099e+15
1.5454e+03	5.7928e+02	-6.4431e+14	4.4836e+15	-2.5640e+15
1.5663e+03	5.8561e+02	-4.1466e+14	4.8533e+15	-2.6340e+15
1.5871e+03	5.9033e+02	3.3199e+15	8.8497e+15	-2.7649e+15
1.6080e+03	5.9813e+02	7.8294e+13	5.5887e+15	-2.7552e+15
1.6288e+03	6.0506e+02	1.3323e+15	6.4874e+15	-2.5776e+15
1.6497e+03	6.0882e+02	3.2714e+15	7.6479e+15	-2.1882e+15
1.6705e+03	6.1597e+02	4.4627e+15	8.5713e+15	-2.0543e+15
1.6914e+03	6.2263e+02	5.6350e+15	9.3740e+15	-1.8695e+15
1.7122e+03	6.2760e+02	7.5727e+15	1.0457e+16	-1.4421e+15
1.7331e+03	6.3461e+02	1.0122e+16	1.1803e+16	-8.4049e+14
1.7539e+03	6.4029e+02	1.2539e+16	1.3044e+16	-2.5241e+14
1.7748e+03	6.4544e+02	1.5177e+16	1.4215e+16	4.8096e+14
1.7956e+03	6.5360e+02	1.8675e+16	1.5435e+16	1.6198e+15
1.8165e+03	6.6004e+02	2.2872e+16	1.6895e+16	2.9885e+15
1.8373e+03	6.6394e+02	2.8347e+16	1.8764e+16	4.7914e+15
1.8582e+03	6.7198e+02	3.5064e+16	2.0435e+16	7.3143e+15
1.8790e+03	6.7960e+02	4.2384e+16	2.1575e+16	1.0405e+16
1.8999e+03	6.8393e+02	5.1489e+16	2.3565e+16	1.3962e+16
1.9207e+03	6.9090e+02	6.3166e+16	2.6411e+16	1.8378e+16
1.9415e+03	6.9849e+02	7.7721e+16	2.9524e+16	2.4098e+16
1.9624e+03	7.0321e+02	9.5153e+16	3.3121e+16	3.1016e+16
1.9832e+03	7.0968e+02	1.1661e+17	3.7854e+16	3.9378e+16
2.0041e+03	7.1669e+02	1.4353e+17	4.3889e+16	4.9821e+16
2.0250e+03	7.2334e+02	1.7561e+17	5.0102e+16	6.2755e+16
2.0458e+03	7.2799e+02	2.1370e+17	5.6491e+16	7.8603e+16
2.0667e+03	7.3576e+02	2.6127e+17	6.4098e+16	9.8584e+16
2.0875e+03	7.4291e+02	3.1983e+17	7.3050e+16	1.2339e+17
2.1084e+03	7.4638e+02	3.9075e+17	8.2716e+16	1.5402e+17
2.1292e+03	7.5425e+02	4.7900e+17	9.3966e+16	1.9252e+17
2.1501e+03	7.6133e+02	5.8646e+17	1.0937e+17	2.3854e+17
2.1709e+03	7.6673e+02	7.1174e+17	1.2751e+17	2.9211e+17
2.1918e+03	7.7263e+02	8.5744e+17	1.4595e+17	3.5575e+17
2.2126e+03	7.8129e+02	1.0648e+18	1.9777e+17	4.3350e+17
2.2335e+03	7.8561e+02	1.2430e+18	1.8774e+17	5.2762e+17
2.2543e+03	7.9198e+02	1.4922e+18	2.1540e+17	6.3838e+17
2.2752e+03	7.9928e+02	1.7935e+18	2.5037e+17	7.7155e+17
2.2960e+03	8.0486e+02	2.1610e+18	2.9061e+17	9.3520e+17
2.3169e+03	8.1040e+02	2.5989e+18	3.3217e+17	1.1334e+18
2.3377e+03	8.1798e+02	3.1122e+18	3.7995e+17	1.3661e+18
2.3586e+03	8.2481e+02	3.6942e+18	4.4207e+17	1.6260e+18
2.3794e+03	8.2968e+02	4.3491e+18	5.1897e+17	1.9151e+18
2.4002e+03	8.3612e+02	5.0897e+18	6.0801e+17	2.2409e+18
2.4211e+03	8.4288e+02	5.9128e+18	7.1401e+17	2.5994e+18
