# SDTrimSP: VERSION 7.03    19.08.2025
T -> B  flux=5E20                                                               
          10   maxnumber (back_sputtered-recoil)       
        4000         640  ! NH NR
#     species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            2            1  0.12500E+00  0.18207E+02  0.18695E+01  0.26161E+02 -0.18201E-01 -0.48481E+01  0.29765E+02 -0.16262E+01  0.67176E+01  0.36037E+01  0.16080E+01  0.79693E+00  0.95814E+00  0.19695E+01  0.30094E+01  0.30094E+01  0.14796E+01  0.00000E+00  0.97103E+01
            2            1  0.12500E+00  0.15787E+01  0.11128E+00  0.93832E+03  0.10130E+03 -0.33368E+01  0.93764E+03  0.99521E+02  0.34481E+01  0.68006E+00  0.17787E+01  0.45952E+00 -0.35713E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41070E-01  0.00000E+00  0.13009E+01
            2            1  0.12500E+00  0.64896E+01  0.48038E+00  0.19267E+02  0.29685E-01 -0.51832E+01  0.20674E+02  0.95424E+00  0.56636E+01  0.14069E+01  0.92456E+00  0.93376E+00  0.83569E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.22604E+00  0.00000E+00  0.36867E+01
            2            1  0.12500E+00  0.17938E+01  0.33694E+00  0.12778E+03 -0.26473E+02 -0.49515E+01  0.12870E+03 -0.24007E+02  0.52885E+01  0.92735E+00  0.24662E+01  0.62083E+00  0.35197E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.12496E+00  0.00000E+00  0.37632E+01
            2            1  0.12500E+00  0.11458E+04  0.10855E+02  0.77826E+02  0.24662E+00 -0.35179E+01  0.98233E+02 -0.40613E+01  0.14372E+02  0.20407E+02  0.43079E+01  0.48457E+00  0.98008E+00  0.17724E+02  0.13766E+03  0.13153E+03  0.90831E+02  0.11288E+03  0.12292E+02
            2            1  0.12500E+00  0.34806E+02  0.58291E+01  0.44399E+02 -0.32215E+00 -0.50693E+01  0.44570E+02 -0.69779E+01  0.10898E+02  0.14355E+01  0.66557E+01  0.89907E+00  0.62604E+00  0.75408E+01  0.53964E+02  0.52282E+02  0.98301E+01  0.00000E+00  0.22742E+02
            2            1  0.12500E+00  0.38557E+02  0.13060E+02  0.10358E+04  0.54300E+02 -0.43359E+01  0.10471E+04  0.67700E+02  0.17396E+02  0.11368E+02  0.13399E+02  0.58939E+00  0.63872E+00  0.17344E+02  0.15301E+03  0.14529E+03  0.31665E+02  0.52073E+02  0.38871E+02
            2            1  0.12500E+00  0.12495E+03  0.26877E+02  0.15524E+03  0.36022E+01 -0.38000E+01  0.16399E+03  0.11560E+02  0.30677E+02  0.87438E+01  0.79577E+01  0.68307E+00  0.26379E+00  0.29499E+02  0.19690E+03  0.18401E+03  0.66974E+02  0.53581E+02  0.45719E+02
            2            1  0.12500E+00  0.21137E+01  0.72265E+00  0.20510E+02 -0.14917E-02 -0.48729E+01  0.21858E+02  0.13340E+01  0.55955E+01  0.13478E+01  0.13355E+01  0.84494E+00  0.71035E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.26334E+00  0.00000E+00  0.73768E+01
            2            1  0.12500E+00  0.36890E+01  0.31385E+01  0.15357E+04 -0.28187E+03 -0.37532E+01  0.15347E+04 -0.28256E+03  0.68917E+01  0.10068E+01  0.13499E+01  0.80967E+00 -0.93116E+00  0.95069E+00  0.17091E+02  0.15746E+02  0.21812E+01  0.00000E+00  0.20024E+02
#ende
          10   number particle from SDTrimSP
