#  b0: 7.562650174223593
#  b0_err: 1.0810878728275757
#  absorbabce: 0.497195172301342
#  absorbance_error: 0.07684583045649974
#  Model: y=b0*x
dT_max (K),E_laser (J/cm^2),E_laser err (J/cm^2)
8.64620506405106,66.10901002632723,3.101088319175391
34.69732384720078,238.4931970464676,7.905546520192075
55.18590365996732,417.22124946906797,13.624569442926235
