# S/XB Lookup Table for B I 821.2 nm (²D₅/₂ → ²F₇/₂)
# Combined direct + resonant excitation pathways
# Generated with simplified CR model - validate with ADAS!
#
# Te range: 0.10 - 100.00 eV
# ne range: 1.00e+18 - 1.00e+20 m^-3
#
# Columns:
#   1: Te (eV)
#   2: ne (m^-3)
#   3: S/XB (photons/ionization)
#   4: PEC (m^3/s)
#   5: Metastable fraction (%)
#
#======================================================================
    0.1425     7.880463e+18     2.353628e-27     7.115538e-39      0.0000
    0.1425     9.236709e+18     2.443088e-27     7.385996e-39      0.0000
    0.1425     1.082637e+19     2.527458e-27     7.641067e-39      0.0000
    0.1425     1.268961e+19     2.606171e-27     7.879032e-39      0.0000
    0.1425     1.487352e+19     2.678857e-27     8.098780e-39      0.0000
    0.1425     1.743329e+19     2.745338e-27     8.299767e-39      0.0000
    0.1425     2.043360e+19     2.805599e-27     8.481948e-39      0.0000
    0.1425     2.395027e+19     2.859763e-27     8.645696e-39      0.0000
    0.1425     2.807216e+19     2.908058e-27     8.791704e-39      0.0000
    0.1425     3.290345e+19     2.950792e-27     8.920898e-39      0.0000
    0.1425     3.856620e+19     2.988320e-27     9.034353e-39      0.0000
    0.1425     4.520354e+19     3.021022e-27     9.133220e-39      0.0000
    0.1425     5.298317e+19     3.049285e-27     9.218665e-39      0.0000
    0.1425     6.210169e+19     3.073484e-27     9.291825e-39      0.0000
    0.1425     7.278954e+19     3.093974e-27     9.353769e-39      0.0000
    0.1425     8.531679e+19     3.111076e-27     9.405473e-39      0.0000
    0.1425     1.000000e+20     3.125078e-27     9.447804e-39      0.0000
    0.1701     1.000000e+18     6.446664e-24     1.948970e-35      0.0000
    0.1701     1.172102e+18     6.804344e-24     2.057104e-35      0.0000
    0.1701     1.373824e+18     7.194054e-24     2.174922e-35      0.0000
    0.1701     1.610262e+18     7.614732e-24     2.302102e-35      0.0000
    0.1701     1.887392e+18     8.064303e-24     2.438017e-35      0.0000
    0.1701     2.212216e+18     8.539623e-24     2.581718e-35      0.0000
    0.1701     2.592944e+18     9.036501e-24     2.731935e-35      0.0000
    0.1701     3.039195e+18     9.549789e-24     2.887113e-35      0.0000
    0.1701     3.562248e+18     1.007357e-23     3.045463e-35      0.0000
    0.1701     4.175319e+18     1.060141e-23     3.205041e-35      0.0000
    0.1701     4.893901e+18     1.112666e-23     3.363836e-35      0.0000
    0.1701     5.736153e+18     1.164280e-23     3.519877e-35      0.0000
    0.1701     6.723358e+18     1.214374e-23     3.671322e-35      0.0000
    0.1701     7.880463e+18     1.262409e-23     3.816543e-35      0.0000
    0.1701     9.236709e+18     1.307938e-23     3.954186e-35      0.0000
    0.1701     1.082637e+19     1.350614e-23     4.083205e-35      0.0000
    0.1701     1.268961e+19     1.390198e-23     4.202878e-35      0.0000
    0.1701     1.487352e+19     1.426555e-23     4.312791e-35      0.0000
    0.1701     1.743329e+19     1.459638e-23     4.412811e-35      0.0000
    0.1701     2.043360e+19     1.489484e-23     4.503040e-35      0.0000
    0.1701     2.395027e+19     1.516189e-23     4.583775e-35      0.0000
    0.1701     2.807216e+19     1.539898e-23     4.655454e-35      0.0000
    0.1701     3.290345e+19     1.560789e-23     4.718612e-35      0.0000
    0.1701     3.856620e+19     1.579057e-23     4.773839e-35      0.0000
    0.1701     4.520354e+19     1.594904e-23     4.821749e-35      0.0000
    0.1701     5.298317e+19     1.608531e-23     4.862946e-35      0.0000
    0.1701     6.210169e+19     1.620130e-23     4.898012e-35      0.0000
    0.1701     7.278954e+19     1.629877e-23     4.927480e-35      0.0000
    0.1701     8.531679e+19     1.637932e-23     4.951833e-35      0.0000
    0.1701     1.000000e+20     1.644434e-23     4.971490e-35      0.0000
    0.2031     1.000000e+18     8.808830e-21     2.663105e-32      0.0000
    0.2031     1.172102e+18     9.306959e-21     2.813700e-32      0.0000
    0.2031     1.373824e+18     9.846937e-21     2.976947e-32      0.0000
    0.2031     1.610262e+18     1.042662e-20     3.152197e-32      0.0000
    0.2031     1.887392e+18     1.104246e-20     3.338381e-32      0.0000
    0.2031     2.212216e+18     1.168952e-20     3.534000e-32      0.0000
    0.2031     2.592944e+18     1.236149e-20     3.737152e-32      0.0000
    0.2031     3.039195e+18     1.305095e-20     3.945592e-32      0.0000
    0.2031     3.562248e+18     1.374962e-20     4.156816e-32      0.0000
    0.2031     4.175319e+18     1.444877e-20     4.368183e-32      0.0000
    0.2031     4.893901e+18     1.513961e-20     4.577038e-32      0.0000
