##############################
# IMAGE_MIN_X: 200
# IMAGE_MIN_Y: 260 
# DIMES_X_PIXELS: 122 - 143 
# DIMES_Y_PIXELS: 334 - 320 
# PIXEL_SCALE: 0
# DiMES SPOT DIAMETER: 3.83 cm
##############################
time (ms),T_mean (C),T_max (C)
1550.9786999973585,169.47368471314306,386.67919921875
1551.9736999995075,169.74888564129265,387.1501159667969
1552.9696999947191,169.87752304596154,387.50238037109375
1553.9646999968681,169.38850454732673,386.24627685546875
1554.9596999990172,169.2095055612577,385.17864990234375
1555.9556999942288,169.73317007467048,386.1280212402344
1556.9506999963778,169.33229272543977,387.032470703125
1557.9466999988654,169.91602891156464,386.7970275878906
1558.9416999937384,169.77338528795306,386.20684814453125
1559.9366999958875,169.7008765084403,386.7970275878906
1560.932699998375,169.91027198843403,386.8363037109375
1561.927700000524,169.89276616102984,386.1674499511719
1562.9236999957357,169.95018731980096,386.6005554199219
1563.9186999978847,170.3008312303193,386.7970275878906
1564.9137000000337,169.7022695217003,386.24627685546875
1565.9096999952453,170.03464440585805,385.8912048339844
1566.9046999973943,170.2523733126063,386.20684814453125
1567.900699999882,169.7728037412475,385.654052734375
1568.895699994755,170.4018675096992,385.4561462402344
1569.890699996904,170.01523730219628,384.9404602050781
1570.8866999993916,170.62383441535795,386.4825439453125
1571.8816999942646,170.73605305159174,387.2284240722656
1572.8776999967522,170.74579822773836,386.4825439453125
1573.8726999989012,170.58106610564147,385.654052734375
1574.8676999937743,170.69591023970622,385.574951171875
1575.8636999962619,170.77566523130247,385.654052734375
1576.8586999984109,170.8313294495044,384.78143310546875
1577.8546999936225,171.10861081493144,386.8755798339844
1578.8496999957715,170.97793739993557,387.07171630859375
1579.8446999979205,170.9519986522441,384.06378173828125
1580.840700000408,170.56990393813774,384.34326171875
1581.8356999952812,170.97588966006325,387.032470703125
1582.8316999977687,170.72568937548164,385.8516845703125
1583.8266999999178,171.0631949496107,383.74383544921875
1584.8216999947908,170.80277387138938,384.18365478515625
1585.8176999972784,170.57497047891422,384.70184326171875
1586.8126999994274,170.50366864885603,384.9404602050781
1587.808699994639,170.63593141724462,384.66204833984375
1588.803699996788,170.57664562406995,384.70184326171875
1589.7996999992756,170.66620885109415,385.0595703125
1590.7946999941487,170.29929331046384,386.24627685546875
1591.7896999962977,170.83690414947716,384.70184326171875
1592.7856999987853,170.54277516060134,384.8609313964844
1593.7806999936583,170.73725283875757,385.3373107910156
1594.776699996146,169.86232679717395,387.4632263183594
1595.771699998295,170.24040497241376,386.4825439453125
1596.766700000444,170.67326448401627,384.90069580078125
1597.7626999956556,170.44641082140865,385.21832275390625
1598.7576999978046,170.78786079251037,386.95404052734375
1599.7537000002922,171.10946099936555,385.8912048339844
1600.7486999951652,171.10673907013978,385.21832275390625
1601.7436999973143,171.48971531666865,384.8211669921875
1602.7396999998018,171.8930068762124,384.66204833984375
1603.7346999946749,171.5398353005753,384.34326171875
1604.7306999971624,171.63981586897455,384.3033447265625
1605.7256999993115,171.9459963428731,384.3831481933594
1606.7206999941845,171.73670466416547,385.1390075683594
1607.716699996672,172.2017005349503,385.6936340332031
1608.7116999988211,172.02232407550423,384.8609313964844
1609.7076999940327,172.04548743630752,385.614501953125
1610.7026999961818,172.28836422874815,385.3373107910156
1611.6976999983308,172.20241473969958,386.67919921875
1612.6937000008184,172.29717763264975,386.0096740722656
1613.6886999956914,172.35743173612218,385.574951171875
1614.684699998179,172.40244718798164,386.04913330078125
1615.679700000328,172.25497405383052,386.52191162109375
1616.674699995201,172.4360493770262,386.28570556640625
1617.6706999976886,171.76417577834357,386.3250732421875
1618.6656999998377,171.80316359331817,385.3769226074219
1619.6616999950493,172.51609272859534,385.0198669433594
1620.6566999971983,174.00779433477493,385.614501953125
1621.6516999993473,175.31407559972232,386.6005554199219
1622.647699994559,175.79884950806493,387.34588623046875
1623.642699996708,175.79862913793448,387.6977233886719
1624.6386999991955,175.47609861205225,388.04876708984375
1625.6336999940686,175.21590226361542,386.7970275878906
1626.6296999965562,175.77503131684801,386.9932556152344
1627.6246999987052,174.7148055511267,387.07171630859375
1628.6197000008542,174.57506244685374,389.6767578125
1629.6156999960658,174.72181130753083,390.25421142578125
1630.6106999982148,174.61692150920427,389.2906799316406
1631.6067000007024,174.55308247261306,388.3601379394531
1632.6016999955755,174.80966004871186,387.65863037109375
1633.5966999977245,172.90660634981532,387.4241638183594
1634.592700000212,173.91330584052469,387.3850402832031
1635.5876999950851,174.78243411317163,386.8755798339844
1636.5836999975727,174.4245448728808,387.07171630859375
1637.5786999997217,173.42701259275682,386.8363037109375
1638.5736999945948,174.02003479003906,386.914794921875
1639.5696999970824,174.16765916266408,387.3067626953125
1640.5646999992314,174.54640981453616,387.3067626953125
1641.560699994443,174.24652270881498,387.3067626953125
1642.555699996592,174.2077929438377,387.34588623046875
1643.550699998741,173.76603786961562,389.0198059082031
1644.5466999939526,173.6534087511958,388.1656188964844
1645.5416999961017,174.43470239963662,387.2676086425781
1646.5376999985892,174.44039340895048,387.1108703613281
1647.5327000007383,174.55877737447517,387.34588623046875
1648.5276999956113,174.280005889685,387.6977233886719
1649.523699998099,173.77624807552417,387.6195983886719
1650.518700000248,173.85721287111036,389.5996398925781
1651.5146999954595,174.30451295813737,390.29266357421875
1652.5096999976085,174.86340010247264,388.7873229980469
1653.5046999997576,174.39579814469732,389.0585632324219
1654.5006999949692,174.37288380317946,391.4791259765625
1655.4956999971182,173.95914895193917,391.669677734375
1656.4916999996058,174.00729780132266,390.44622802734375
1657.4866999944788,174.46101467625624,391.89801025390625
1658.4816999966279,174.1331080741623,393.7508544921875
1659.4776999991154,174.1401999856339,392.5432434082031
1660.4726999939885,174.76396630734814,389.7153625488281
1661.468699996476,174.4195192817117,390.25421142578125
1662.463699998625,174.6880691424519,391.5553894042969
1663.4596999938367,174.45247722807386,392.2779235839844
1664.4546999959857,174.73372032528832,391.40283203125
1665.4496999981347,174.30217955712558,391.78387451171875
1666.4457000006223,174.02106179996412,391.5553894042969
1667.4406999954954,174.251530861368,389.3293151855469
1668.436699997983,175.13563444176498,389.75390625
1669.431700000132,174.68021252690528,391.09735107421875
1670.426699995005,174.9911072919158,389.75390625
1671.4226999974926,175.13100583861475,390.63800048828125
1672.4176999996416,175.02005228055577,389.5996398925781
1673.4136999948532,175.1895017040019,390.25421142578125
1674.4086999970023,174.70716738538678,390.4078674316406
1675.4036999991513,175.40579799729952,391.0591125488281
1676.399699994363,174.9206947793766,390.791259765625
1677.394699996512,174.80824539288372,390.1004638671875
1678.3906999989995,174.50886712106717,390.138916015625
1679.3856999938725,174.8821179136938,390.7529602050781
1680.3806999960216,174.65830599207456,390.06195068359375
1681.3766999985091,175.14532159299267,390.8295593261719
1682.3717000006582,175.0307856968471,391.4791259765625
1683.3676999958698,174.49216855626528,390.63800048828125
1684.3626999980188,174.46408143335458,390.56134033203125
1685.3577000001678,174.31191715577833,391.13555908203125
1686.3536999953794,174.24836077008928,390.94439697265625
1687.3486999975285,174.28359357353781,391.78387451171875
1688.344700000016,173.61891439009685,392.08807373046875
1689.339699994889,174.40015904433062,391.78387451171875
1690.3346999970381,174.09359642599716,391.1737976074219
1691.3306999995257,173.78466511421462,391.8219299316406
1692.3256999943987,173.37684299183542,392.6568603515625
1693.3216999968863,173.29167543787534,392.5811462402344
1694.3166999990353,173.41796999561544,392.12603759765625
1695.3116999939084,173.10197791274712,392.4674987792969
1696.307699996396,173.39980342112432,393.148193359375
1697.302699998545,173.45173811101589,391.8219299316406
1698.2986999937566,173.6844117041348,392.5811462402344
1699.2936999959056,173.53916718359707,393.2990417480469
1700.2896999983932,173.79314604259673,390.9061279296875
1701.2847000005422,173.85190577085325,392.050048828125
1702.2796999954153,173.68916481692776,391.1737976074219
1703.2756999979028,174.2038746528885,391.8219299316406
1704.2707000000519,174.00601689345172,392.050048828125
1705.2666999952635,174.5231487767226,393.1104736328125
1706.2616999974125,174.53637046554462,393.6756591796875
1707.2566999995615,174.10532275349104,393.148193359375
1708.2526999947731,174.4811296008882,393.5627746582031
1709.2476999969222,174.15436891309258,393.60040283203125
1710.2436999994097,174.62846722246027,393.901123046875
1711.2386999942828,174.53476398493967,393.4497985839844
1712.2336999964318,174.4988308861142,393.6380310058594
1713.2296999989194,175.23204471302682,393.6756591796875
1714.2246999937925,175.10182771228608,393.412109375
1715.22069999628,174.9556210057265,393.2613525390625
1716.215699998429,175.14130074637276,394.7627258300781
1717.210700000578,174.70274124664513,393.52508544921875
1718.2066999957897,174.99417358190834,393.7132263183594
1719.2016999979387,174.9376489548456,394.2013244628906
1720.1977000004263,175.0069067818778,394.388671875
1721.1926999952993,175.19600386846633,394.2388610839844
1722.1876999974484,174.80066260512993,394.2762756347656
1723.183699999936,175.10410033764484,394.83740234375
1724.178699994809,174.7421043551698,394.94940185546875
1725.1746999972966,174.51403258446933,394.5384216308594
1726.1696999994456,174.50621126136002,394.8000793457031
1727.1646999943187,174.58093240958493,395.3593444824219
1728.1606999968062,174.8510528875857,395.54534912109375
1729.1556999989552,175.13221102344747,395.21038818359375
1730.1516999941668,174.2838498589133,395.7311096191406
1731.1466999963159,174.94075915278222,396.2872009277344
1732.141699998465,176.55370958808328,395.5081481933594
1733.1376999936765,177.5920871552967,395.17315673828125
1734.1326999958255,179.4700610621446,396.80450439453125
1735.128699998313,179.54316550533787,396.5829772949219
1736.1237000004621,179.88358114852386,396.4721374511719
1737.1196999956737,179.39633516065118,395.7311096191406
1738.1146999978228,178.90255856676166,395.5081481933594
1739.1096999999718,179.0459535040823,396.10205078125
1740.1056999951834,178.7955172791773,395.69403076171875
1741.1006999973324,179.51687315856518,396.6568908691406
1742.09669999982,179.6602001060434,397.87078857421875
1743.091699994693,178.98438532822797,397.7608337402344
1744.086699996842,178.96751481659558,397.0625
1745.0826999993296,179.53283426712972,399.112060546875
1746.0776999942027,179.31865354784492,399.2574462890625
1747.0736999966903,178.13580187323953,396.61993408203125
1748.0686999988393,178.69513001733895,396.767578125
1749.0636999937124,179.18749673025948,399.8016052246094
1750.0596999962,179.32393563199204,400.3800354003906
1751.054699998349,178.70067243511173,399.22113037109375
1752.0507000008365,178.5473666547918,398.8572998046875
1753.0456999957096,179.10283136692178,399.366455078125
1754.0406999978586,178.58768956190875,398.784423828125
1755.0367000003462,178.38312722549958,398.1271057128906
1756.0316999952192,178.81062638678517,399.0757141113281
1757.0276999977068,178.79665587548496,398.6020812988281
1758.0226999998558,178.48248929393534,396.9888610839844
1759.017699994729,178.78119213078298,398.0173034667969
1760.0136999972165,178.65707091247143,398.9301452636719
1761.0086999993655,178.5233340101177,397.13616943359375
1762.004699994577,178.44543550452408,395.5825500488281
1762.9996999967261,178.66672697521392,396.398193359375
1763.9946999988751,179.13468471189745,399.0392761230469
1764.9906999940868,178.75478072393508,398.2002868652344
1765.9856999962358,178.8739755851071,396.69378662109375
1766.9816999987233,179.53930679632694,397.3936462402344
1767.9767000008724,179.50418236142113,398.6385498046875
1768.9716999957454,179.1571437809743,398.7479553222656
1769.967699998233,178.84481951655175,399.33013916015625
1770.962700000382,179.66601764912508,401.0283203125
1771.9586999955936,179.54223855985265,399.765380859375
1772.9536999977427,179.02472925510537,397.7608337402344
1773.9497000002302,179.49568845787826,400.1994934082031
1774.9446999951033,179.66015272075626,401.7814025878906
1775.9396999972523,179.5085595059557,401.2796936035156
1776.9356999997399,179.0524416553731,399.8740234375
1777.930699994613,179.24640650327513,400.8124694824219
1778.9266999971005,179.53636818191632,400.8844299316406
1779.9216999992495,178.87575941020938,400.271728515625
1780.9166999941226,179.21422525003655,400.091064453125
1781.9126999966102,178.02763989506934,398.96649169921875
1782.9076999987592,178.6765747589319,399.765380859375
1783.9036999939708,179.15708601555858,400.4882507324219
1784.8986999961198,178.75431865250982,400.0549011230469
1785.8936999982689,178.95078936726057,400.2356262207031
1786.8897000007564,178.8466111267505,399.4027404785156
1787.8846999956295,178.57880842766795,397.02569580078125
1788.880699998117,178.56813298439494,397.8341369628906
1789.875700000266,178.07706378755114,399.366455078125
1790.8706999951391,178.08284733571162,397.8341369628906
1791.8666999976267,177.81798164211975,395.3965759277344
1792.8616999997757,178.04904102143786,395.91668701171875
1793.8576999949873,177.5400664141389,396.2502136230469
1794.8526999971364,177.60901532854353,396.21319580078125
1795.8476999992854,177.77757854850924,396.4351806640625
1796.843699994497,177.86990408345955,396.767578125
1797.838699996646,177.35663724107806,396.5829772949219
1798.8346999991336,177.48084627527768,396.5460510253906
1799.8296999940067,177.79705338251023,396.2872009277344
1800.8246999961557,177.8311378323302,396.3612060546875
1801.8206999986432,177.66110239872316,396.5829772949219
1802.8157000007923,177.77921196554794,396.4721374511719
1803.8116999960039,177.7905595221487,396.87823486328125
1804.806699998153,177.84317177493557,399.9464111328125
1805.801700000302,178.02126955823834,398.05389404296875
1806.7976999955135,177.9476882519365,396.2502136230469
1807.7926999976626,178.07424361040802,397.099365234375
1808.7887000001501,178.4626484046988,399.8016052246094
1809.7836999950232,178.09722609747024,399.6203918457031
1810.7796999975108,178.47699166641755,399.0392761230469
1811.7746999996598,177.8930007519365,398.34649658203125
1812.7696999945329,178.0484638343863,398.0173034667969
1813.7656999970204,177.82079901662814,396.9888610839844
1814.7606999991694,177.84796879567256,396.2872009277344
1815.756699994381,177.74795065120776,396.61993408203125
1816.75169999653,177.77495881164967,397.02569580078125
1817.746699998679,177.64149054702446,397.20977783203125
1818.7426999938907,177.6745284722776,397.57733154296875
1819.7376999960397,176.89140340584476,397.7608337402344
1820.7336999985273,177.4214742232342,397.7974853515625
1821.7287000006763,176.8738516982721,398.34649658203125
1822.7236999955494,177.12874073884925,398.34649658203125
1823.719699998037,177.20319516966944,398.4195556640625
1824.714700000186,176.77657665849543,398.2002868652344
1825.7106999953976,176.24517848215947,400.3078308105469
1826.7056999975466,176.12684096771034,400.4161071777344
1827.7006999996956,176.38644767294124,400.56036376953125
1828.6966999949072,176.2029232622004,401.3155822753906
1829.6916999970563,176.67429818912427,401.2079162597656
1830.6876999995438,176.21936559352744,400.34393310546875
1831.682699994417,176.33816865674493,401.60235595703125
1832.677699996566,176.1294866029908,402.5309753417969
1833.6736999990535,176.11351402438416,402.0316162109375
1834.6686999939266,176.54104951611993,401.4590759277344
1835.6646999964141,176.7367161342076,402.1744689941406
1836.6596999985632,176.42997383584782,402.8157043457031
1837.6547000007122,176.06886743039502,400.66845703125
1838.6506999959238,176.17818248515226,398.8937072753906
1839.6456999980728,176.65131336653315,398.96649169921875
1840.6417000005604,176.58512068767936,398.96649169921875
1841.6366999954334,176.96333525780918,399.18475341796875
1842.6316999975825,177.97891551945486,400.1272277832031
1843.62770000007,180.9253596091757,400.92041015625
1844.622699994943,182.19496741262424,400.9923400878906
1845.6186999974307,183.3658192952474,401.4949035644531
1846.6136999995797,183.31495842966092,401.2796936035156
1847.6096999947913,183.11762149317735,402.4597473144531
1848.6046999969403,180.14250587930485,400.7044677734375
1849.5996999990894,177.04398065683793,399.9825744628906
1850.595699994301,182.07682473318917,400.9563903808594
1851.59069999645,182.35258940612377,401.2438049316406
1852.5866999989375,182.21772081024793,401.5307312011719
1853.5816999938106,181.3777964066486,402.1030578613281
1854.5766999959596,181.40607665185215,401.8529052734375
1855.5726999984472,181.61126044656143,401.5307312011719
1856.5677000005962,181.7309802827381,402.4953918457031
1857.5636999958078,180.14447711762926,402.281494140625
1858.5586999979569,180.27872441090693,403.17083740234375
1859.553700000106,179.0848875499907,403.383544921875
1860.5496999953175,179.59945740991708,403.8081970214844
1861.5446999974665,180.35303243001303,404.54864501953125
1862.540699999954,180.19771928852109,405.3558044433594
1863.5356999948272,179.2148583340807,402.9223327636719
1864.5306999969762,180.00050597936928,402.245849609375
1865.5266999994637,180.06242344655146,404.44305419921875
1866.5216999943368,179.88275810812607,405.0755310058594
1867.5176999968244,180.3424633830583,404.9351806640625
1868.5126999989734,180.40823680851736,404.30218505859375
1869.5076999938465,180.8340421923164,403.2772521972656
1870.503699996334,180.58199445244406,402.5666198730469
1871.498699998483,180.65501102784864,402.245849609375
1872.4946999936947,180.39242392818943,402.1387939453125
1873.4896999958437,180.06513229681522,402.7801513671875
1874.4846999979927,180.21380527003282,402.8512268066406
1875.4807000004803,180.9956309000651,403.34814453125
1876.4756999953534,180.49104002868236,403.206298828125
1877.471699997841,181.24584727384607,403.73748779296875
1878.46669999999,181.5155767843026,404.1611633300781
1879.461699994863,181.6954420440051,404.0906677246094
1880.4576999973506,181.47517286028182,403.383544921875
1881.4526999994996,181.45996519335273,403.31268310546875
1882.4486999947112,181.86841827184975,403.949462890625
1883.4436999968602,181.91640238859216,403.9141540527344
1884.4396999993478,180.90108874054994,403.383544921875
1885.4346999942209,179.18296092545904,402.8512268066406
1886.42969999637,179.9638300785402,403.02886962890625
1887.4256999988575,180.89185203500347,403.5959777832031
1888.4206999937305,181.10023015859176,403.6313781738281
1889.416699996218,181.3748708192994,403.5959777832031
1890.411699998367,181.7030082235531,403.8081970214844
1891.4067000005161,181.1374661192602,403.7728271484375
1892.4026999957277,181.56377281137065,404.05535888671875
1893.3976999978768,181.28632193844334,404.0906677246094
1894.3937000003643,181.0748260913252,404.3726501464844
1895.3886999952374,181.12742422713714,403.73748779296875
1896.3836999973864,180.90100684133517,402.3884582519531
1897.379699999874,180.85050165085565,403.17083740234375
1898.374699994747,180.6065689398318,404.1611633300781
1899.3706999972346,180.53598967052642,404.30218505859375
1900.3656999993837,180.37442468137158,403.5252380371094
1901.3606999942567,180.36623937905242,402.8512268066406
1902.3566999967443,180.60187997623365,403.2772521972656
1903.3516999988933,180.59934784765957,403.34814453125
1904.347699994105,181.24106613470585,403.206298828125
1905.342699996254,181.22371268758968,403.4189758300781
1906.337699998403,181.2030365613042,403.34814453125
1907.3337000008905,180.98039743851643,402.9223327636719
1908.3286999957636,181.343714811364,402.88677978515625
1909.3246999982512,180.9104056844906,404.4078674316406
1910.3197000004002,180.8159618247934,404.05535888671875
1911.3146999952733,180.824741493277,403.0643615722656
1912.3106999977608,181.69495474886733,404.8649597167969
1913.3056999999098,181.71363965508078,406.9930725097656
1914.3016999951215,180.49923171478065,406.22869873046875
1915.2966999972705,181.10146772942576,405.1456298828125
1916.2916999994195,180.9191739348327,406.0196533203125
1917.287699994631,180.9508942584602,406.7155456542969
1918.2826999967801,180.9066371787973,406.9237060546875
1919.2786999992677,181.40368974127736,407.30474853515625
1920.2736999941408,181.54302215576172,407.40850830078125
1921.2696999966283,181.82099156801394,406.81964111328125
1922.2646999987774,181.397061354449,405.3908386230469
1923.2596999936504,181.35980084477637,405.9498596191406
1924.255699996138,181.41133937705942,406.5418395996094
1925.250699998287,181.29252012084132,404.794677734375
1926.2467000007746,180.96945885898305,402.31719970703125
1927.2416999956477,180.59156596903898,403.17083740234375
1928.2366999977967,181.07275219352877,404.1964416503906
1929.2327000002842,180.74399582220585,402.1387939453125
1930.2276999951573,180.76333851716956,401.99591064453125
1931.2236999976449,180.09979933135364,401.99591064453125
1932.218699999794,180.35861392897002,401.63818359375
1933.213699994667,179.9825297245363,401.5665588378906
1934.2096999971545,180.43040865943544,401.888671875
1935.2046999993036,180.4525745417796,401.7098083496094
1936.2006999945152,179.8336223680146,401.4231872558594
1937.1956999966642,180.27899834250107,401.0642395019531
1938.1906999988132,180.77844233091184,403.099853515625
1939.1866999940248,181.30501546016356,405.775390625
1940.1816999961738,181.63294214780638,404.75958251953125
1941.1776999986614,181.39163130156848,404.1964416503906
1942.1727000008104,180.74985862264828,405.3558044433594
1943.1676999956835,181.4039145229625,405.810302734375
1944.163699998171,181.6843010000631,405.6356201171875
1945.15870000032,181.5066430228097,405.67059326171875
1946.1546999955317,181.35646596895594,406.4027404785156
1947.1496999976807,181.60457092077553,406.1938781738281
1948.1446999998298,181.5551914552442,405.3558044433594
1949.1406999950414,182.0957765125093,405.740478515625
1950.1356999971904,182.31922185988654,406.1590576171875
1951.131699999678,181.9554155310806,405.250732421875
1952.126699994551,184.8239015851702,406.1590576171875
1953.1216999967,187.80512704654615,408.3394775390625
1954.1176999991876,189.21385312242572,408.75152587890625
1955.1126999940607,183.47822674602068,405.810302734375
1956.1086999965482,181.04469413497822,403.9847412109375
1957.1036999986973,179.50757609257082,404.231689453125
1958.0996999939089,186.03314847362284,405.9847717285156
1959.094699996058,186.81691425349436,405.6356201171875
1960.089699998207,181.68431070548337,404.1964416503906
1961.0857000006945,182.6789678456832,403.5606384277344
1962.0806999955676,185.55204596487033,403.4898376464844
1963.0766999980551,185.7805201212565,402.245849609375
1964.0717000002041,185.45947660069888,402.4953918457031
1965.0666999950772,185.14478462893948,402.88677978515625
1966.0626999975648,184.4108829109036,402.7801513671875
1967.0576999997138,183.0601151135503,402.5309753417969
1968.0536999949254,181.0741135473965,402.4241027832031
1969.0486999970744,183.70795643086336,402.5309753417969
1970.0436999992235,182.85173532914143,402.245849609375
1971.039699994435,184.23145143677587,402.4953918457031
1972.034699996584,183.61926093069064,402.1387939453125
1973.0306999990717,183.2487874971766,402.1744689941406
1974.0256999939447,184.50883660348904,405.53076171875
1975.0206999960938,184.46716889880952,404.231689453125
1976.0166999985813,184.50054038949565,401.99591064453125
1977.0117000007303,184.48372940790085,403.2772521972656
1978.007699995942,184.8717182185374,404.4078674316406
1979.002699998091,184.85599180468085,402.5309753417969
1979.99770000024,184.8173885734714,403.7728271484375
1980.9936999954516,184.24657689308634,404.9702453613281
1981.9886999976006,184.15384284817443,403.34814453125
1982.9847000000882,183.52318816931069,402.9933776855469
1983.9796999949613,185.03918482981572,404.05535888671875
1984.9746999971103,184.89834008249295,403.6313781738281
1985.9706999995979,184.1453250184351,402.1744689941406
1986.965699994471,184.45196875747368,403.17083740234375
1987.9616999969585,184.75631921469758,405.3908386230469
1988.9566999991075,185.28222158003825,405.2156982421875
1989.9516999939806,184.55825873134899,402.1030578613281
1990.9476999964681,184.90642879771536,402.60223388671875
1991.9426999986172,184.56418843172034,403.0643615722656
1992.9386999938288,184.35977826799666,402.7445373535156
1993.9336999959778,184.17378395755276,402.3884582519531
1994.9296999984654,184.1047565693758,402.8157043457031
1995.9247000006144,183.83160483431655,403.0643615722656
1996.9196999954875,183.63922056859855,403.9847412109375
1997.915699997975,183.85501352945963,404.54864501953125
1998.910700000124,183.83891680451478,403.099853515625
1999.9066999953357,183.72803533644904,403.666748046875
2000.9016999974847,182.57143490330702,406.1938781738281
2001.8966999996337,182.42478252592542,404.0906677246094
2002.8926999948453,183.00096846599968,402.281494140625
2003.8876999969943,182.57382897617055,404.58380126953125
2004.883699999482,182.61101215388499,406.57659912109375
2005.878699994355,183.14981748619857,404.794677734375
2006.873699996504,181.45672856544962,402.8512268066406
2007.8696999989916,182.88824006164967,402.31719970703125
2008.8646999938646,183.9439740343159,402.4241027832031
2009.8606999963522,183.8817269980502,402.7090148925781
2010.8556999985012,183.19239205081448,402.5309753417969
2011.8507000006502,183.35771303760762,402.4597473144531
2012.8466999958619,184.00227086073687,402.7445373535156
2013.8416999980109,183.69863414115648,402.60223388671875
2014.8377000004984,183.71208465991376,402.4241027832031
2015.8326999953715,183.48204694475447,401.8529052734375
2016.8276999975205,183.64483398645103,402.281494140625
2017.823700000008,183.24712589808874,401.9244384765625
2018.8186999948812,183.04879900873925,401.7098083496094
2019.8146999973687,183.49400838216147,401.60235595703125
2020.8096999995178,183.62506850884884,402.245849609375
2021.8046999943908,182.76738801294442,401.9244384765625
2022.8006999968784,182.76155059191646,401.5307312011719
2023.7956999990274,183.34674804064693,401.5665588378906
2024.791699994239,183.41336433254943,402.245849609375
2025.786699996388,183.11435330968325,402.6378173828125
2026.781699998537,183.07854108745548,403.4543762207031
2027.7776999937487,182.2412494996778,402.1744689941406
2028.7726999958977,182.19170218746677,401.9244384765625
2029.7686999983853,181.98995120509142,404.2669372558594
2030.7637000005343,181.85810743059432,405.775390625
2031.759699995746,181.56511978876023,404.0906677246094
2032.754699997895,182.37529079930312,403.206298828125
2033.749700000044,181.51617203277794,403.5252380371094
2034.7456999952556,181.7840859549386,402.2101745605469
2035.7406999974046,182.33327977186968,401.7098083496094
2036.7366999998922,183.36925179617745,402.9933776855469
2037.7316999947652,182.50347153021366,403.843505859375
2038.7266999969142,182.48989966775284,403.4898376464844
2039.7226999994018,183.42746802089977,402.9933776855469
2040.7176999942749,183.09506957385005,403.6313781738281
2041.7136999967624,183.49230661197583,401.3514709472656
2042.7086999989115,183.80083086701478,401.888671875
2043.7036999937845,184.14398484002976,401.6739807128906
2044.699699996272,183.58270274052003,400.92041015625
2045.6946999984211,183.65763341164103,400.9563903808594
2046.6906999936327,182.8508241614517,400.7764892578125
2047.6856999957818,184.54486774262926,400.9563903808594
2048.680699997931,183.7584205679342,400.4161071777344
2049.6767000004184,184.48915266179714,400.84844970703125
2050.6716999952914,184.6478854847603,400.8844299316406
2051.667699997779,184.51285267524977,401.0642395019531
2052.662699999928,184.73597488922326,400.9563903808594
2053.657699994801,185.0022172992732,400.7764892578125
2054.6536999972886,185.2378610623937,400.84844970703125
