##############################
# IMAGE_MIN_X: 200
# IMAGE_MIN_Y: 260 
# DIMES_X_PIXELS: 122 - 143 
# DIMES_Y_PIXELS: 334 - 320 
# PIXEL_SCALE: 0
# DiMES SPOT DIAMETER: 3.52 cm
##############################
time (ms),T_mean (C),T_max (C)
1697.3322000048938,160.15310637804927,358.9012145996094
1698.3282000001054,160.36789599567854,359.2777404785156
1699.3232000022545,160.32897829847272,359.0425109863281
1700.319200004742,160.66637674967447,359.418701171875
1701.314199999615,160.93824378811584,359.6533203125
1702.3102000021026,161.09915726849823,360.4016418457031
1703.3052000042517,160.91244922041082,360.1214599609375
1704.3001999991247,160.74838262026003,359.8875732421875
1705.2962000016123,161.21069922414767,360.168212890625
1706.2912000037613,160.75586799050674,359.84075927734375
1707.287199998973,160.87786055584343,360.0279541015625
1708.282200001122,161.75246289311622,360.2616271972656
1709.277200003271,161.73502292762808,360.0279541015625
1710.2731999984826,160.79268490538306,359.2777404785156
1711.2682000006316,160.9872054015698,359.55950927734375
1712.2642000031192,161.87566588525058,360.9139099121094
1713.2592000052682,161.23267712236262,361.192626953125
1714.2542000001413,161.5367344966551,359.84075927734375
1715.2502000026288,162.235427026035,360.1214599609375
1716.2452000047779,161.96055052880527,360.2616271972656
1717.2411999999895,161.3588458729439,360.63470458984375
1718.2362000021385,161.34323125307253,360.4016418457031
1719.2312000042875,162.38759732408587,360.8208923339844
1720.2271999994991,162.1379634312221,361.3780822753906
1721.2222000016482,162.0672876267206,361.6559143066406
1722.2182000041357,162.6531353386081,361.9331970214844
1723.2131999990088,161.67591717778419,361.4244384765625
1724.2082000011578,162.6526979199883,361.79461669921875
1725.2042000036454,162.5078372047061,361.8408508300781
1726.1991999985185,162.35872302412176,361.60968017578125
1727.195200001006,162.7555019871718,361.8408508300781
1728.190200003155,162.58516059927388,362.5322265625
1729.185199998028,162.53186029966184,362.1639099121094
1730.1812000005157,162.49978014887597,361.3780822753906
1731.1762000026647,162.16977868112576,362.4862976074219
1732.1722000051523,162.96360259802162,362.76202392578125
1733.1672000000253,160.76466400769291,361.14617919921875
1734.1622000021744,160.8883820618091,361.7484130859375
1735.158200004662,162.4238158245476,361.9331970214844
1736.153199999535,162.2949432061643,361.192626953125
1737.1492000020226,162.3988324119931,362.3481750488281
1738.1442000041716,162.4948172536837,362.670166015625
1739.1401999993832,162.4294979588515,362.9914245605469
1740.1352000015322,162.65385504482555,363.31201171875
1741.1302000036812,162.26401094190118,363.3577575683594
1742.1261999988928,161.505738394601,362.62420654296875
1743.1212000010419,160.79199545724052,362.3481750488281
1744.1172000035294,161.3004636180644,362.76202392578125
1745.1121999984025,161.83114883526653,362.5782470703125
1746.1072000005515,161.3643020318479,362.76202392578125
1747.103200003039,161.43585490531663,363.1747131347656
1748.0982000051881,161.6605266648896,362.71612548828125
1749.0942000003997,161.86030319110066,362.4402770996094
1750.0892000025488,161.691159202939,362.8538513183594
1751.0842000046978,161.98049931947878,363.4034729003906
1752.0801999999094,161.46554295546343,363.4491882324219
1753.0752000020584,160.53993572831965,362.945556640625
1754.071200004546,160.47022828601655,363.1747131347656
1755.066199999419,161.8279062906901,363.4949035644531
1756.061200001568,161.6268076993981,363.0830993652344
1757.0572000040556,162.04081160357208,362.71612548828125
1758.0521999989287,161.9475674791401,362.945556640625
1759.0482000014163,162.04679782374376,363.12890625
1760.0432000035653,162.72259428063217,361.0533447265625
1761.0381999984384,162.86427556251994,360.96038818359375
1762.034200000926,162.84033197934934,362.5322265625
1763.029200003075,162.26970952870894,361.9793395996094
1764.0251999982866,162.70291994055924,360.588134765625
1765.0202000004356,162.52173951856133,362.0255126953125
1766.0152000025846,162.66831228035647,362.4862976074219
1767.0112000050722,162.37215807648744,360.5415344238281
1768.0061999999452,162.43649037679037,358.6181945800781
1769.0022000024328,162.7379028424114,359.7939147949219
1769.9972000045818,162.63116335706647,360.6812744140625
1770.992199999455,162.79576489714538,360.168212890625
1771.9882000019425,162.62451104404164,361.5633544921875
1772.9832000040915,162.55364590599424,362.5782470703125
1773.979199999303,162.7549232950016,363.4034729003906
1774.9742000014521,162.64531998407273,362.9914245605469
1775.9702000039397,162.50763147055696,363.54058837890625
1776.9651999988127,162.01506084000982,364.8594665527344
1777.9602000009618,162.50597319311026,364.9047546386719
1778.9562000034493,162.31744955672698,364.496826171875
1779.9511999983224,162.0370190159804,364.7236022949219
1780.94720000081,162.2627249477672,364.8594665527344
1781.942200002959,161.76655708364888,363.6319274902344
1782.937200005108,162.25601009446748,363.31201171875
1783.9332000003196,162.07039128517619,364.496826171875
1784.9282000024687,161.69860362357835,365.0404968261719
1785.9242000049562,162.70407166772958,364.2242126464844
1786.9191999998293,162.7597180321103,364.6329040527344
1787.9142000019783,162.7511992681594,365.7173156738281
1788.9102000044659,165.69580213066672,364.76885986328125
1789.905199999339,168.14684700479313,364.360595703125
1790.9012000018265,168.45727995788158,366.0321350097656
1791.8962000039755,168.80279260752152,367.4629821777344
1792.8911999988486,168.2802446326431,366.65985107421875
1793.8872000013362,165.45636043418833,364.2696838378906
1794.8822000034852,167.60581549819634,364.54217529296875
1795.8781999986968,167.7392496121984,365.8073425292969
1796.8732000008458,166.91250158815967,366.7939758300781
1797.8682000029949,167.6036426258736,367.3294372558594
1798.8641999982065,167.54597488714725,368.2619323730469
1799.8592000003555,167.04613910078191,369.05670166015625
1800.855200002843,165.18954862218325,367.2848815917969
1801.850200004992,165.1019521181275,367.1065673828125
1802.8451999998651,166.8645910146285,368.1733703613281
1803.8412000023527,166.39868485846486,367.68536376953125
1804.8362000045017,166.21628253962717,368.2176818847656
1805.8321999997133,166.0651448048702,369.4964294433594
1806.8272000018624,163.95574878510973,368.7039794921875
1807.8222000040114,164.90822819301061,369.1007385253906
1808.818199999223,165.2848517489271,369.2327575683594
1809.813200001372,164.3526903009739,368.92449951171875
1810.8092000038596,164.2710198123439,368.3504638671875
1811.8041999987327,164.16667263524062,368.483154296875
1812.8002000012202,163.6623737568758,368.0404357910156
1813.7952000033692,164.78693639015665,368.6156921386719
1814.7901999982423,165.36740013693466,368.96856689453125
1815.7862000007299,164.10818569676405,368.483154296875
1816.781200002879,163.97825440906342,368.4389343261719
1817.7771999980905,164.96491739701253,368.4389343261719
1818.7722000002395,165.27742876325334,368.7481384277344
1819.7672000023886,165.20908194820896,369.1447448730469
1820.7632000048761,164.99376782268084,369.188720703125
1821.7581999997492,165.03902061618103,369.2327575683594
1822.7542000022368,165.02211590202486,369.7157897949219
1823.7492000043858,164.60718697268948,370.15362548828125
1824.7441999992589,165.81535126562832,370.6338195800781
1825.7402000017464,165.97528922152358,370.24102783203125
1826.7352000038954,165.66319160720928,369.9786682128906
1827.731199999107,164.46880221204694,369.8472900390625
1828.726200001256,165.28707278504663,369.9786682128906
1829.721200003405,165.26138814290366,370.3720703125
1830.7171999986167,165.54250989641463,370.4593811035156
1831.7122000007657,166.20199953455503,370.720947265625
1832.7082000032533,164.6566739244526,370.5901794433594
1833.7031999981264,165.4108074473686,370.720947265625
1834.6982000002754,165.66633419114717,370.8515625
1835.694200002763,166.14482054418448,370.76446533203125
1836.689200004912,166.888497385038,371.6329040527344
1837.6852000001236,165.5335439046224,371.1559143066406
1838.6802000022726,165.82659009038184,370.76446533203125
1839.6752000044216,166.0207873493636,371.416259765625
1840.6711999996332,165.41902259255752,370.24102783203125
1841.6662000017823,165.208822393093,369.6719665527344
1842.6622000042698,165.49963721450493,370.15362548828125
1843.657199999143,165.4162666165099,369.8472900390625
1844.652200001292,164.460427264778,370.1098937988281
1845.6482000037795,164.9918309425821,370.8515625
1846.6431999986526,164.84910111200242,370.8515625
1847.6392000011401,164.74401139239876,371.3728942871094
1848.6342000032892,164.5409494516801,371.50299072265625
1849.6301999985008,163.92240833100817,369.584228515625
1850.6252000006498,164.27750407108644,370.3283996582031
1851.6202000027988,163.95836369520953,371.2861328125
1852.6161999980104,164.79953163821682,371.32952880859375
1853.6112000001594,164.20891908399102,370.2847595214844
1854.607200002647,164.22534542992003,370.4593811035156
1855.602200004796,164.2834435287787,370.5466003417969
1856.597199999669,164.27832171381738,369.7157897949219
1857.5932000021567,164.3974185346746,369.584228515625
1858.5882000043057,164.4863614971135,369.89111328125
1859.5841999995173,164.77743743066074,369.62811279296875
1860.5792000016663,165.22938745200227,370.3720703125
1861.5742000038153,164.79433062287416,369.89111328125
1862.570199999027,165.06284327085325,369.89111328125
1863.565200001176,165.07971606611395,370.415771484375
1864.5612000036635,164.83323633103143,370.6773681640625
1865.5561999985366,165.37919403906582,370.720947265625
1866.5512000006856,164.64843428216014,369.5403137207031
1867.5472000031732,165.37508174351282,370.066162109375
1868.5421999980463,165.08721970538704,370.76446533203125
1869.5382000005338,165.46234229470596,370.9385681152344
1870.5332000026829,165.17363484700522,370.9385681152344
1871.528200004832,165.46751185825892,371.1559143066406
1872.5242000000435,165.05131162267153,370.8080139160156
1873.5192000021925,164.86871929557955,370.1973571777344
1874.51520000468,165.15773721292717,369.9786682128906
1875.5101999995532,164.80111066338156,369.4964294433594
1876.5052000017022,164.73300959788213,370.3720703125
1877.5012000041897,164.90230378650483,370.2847595214844
1878.4961999990628,164.45600003612284,369.8472900390625
1879.4922000015504,164.00600718803148,369.8472900390625
1880.4872000036994,164.39780057530825,370.5030212402344
1881.4821999985725,164.0688169310693,371.7195129394531
1882.47820000106,163.9734867640904,370.4593811035156
1883.473200003209,164.4274192342953,370.15362548828125
1884.4691999984207,165.0773906578012,370.2847595214844
1885.4642000005697,165.32509908870776,370.8080139160156
1886.4602000030573,165.2542822182584,370.8080139160156
1887.4552000052063,165.05331187345544,371.1124572753906
1888.4502000000793,165.99268595377603,372.0220642089844
1889.446200002567,165.36525352633728,372.23785400390625
1890.441200004716,165.99510218821416,372.6255187988281
1891.4371999999275,166.19915008544922,373.2265930175781
1892.4322000020766,166.00144859884873,373.05511474609375
1893.4272000042256,166.6087081286372,372.5394592285156
1894.4231999994372,166.68339569714604,372.49639892578125
1895.4182000015862,169.126691390057,374.67657470703125
1896.4142000040738,171.35707922695445,375.3119201660156
1897.4091999989469,172.2265373281881,375.9446716308594
1898.404200001096,171.37125770413147,375.73406982421875
1899.4002000035834,169.373934739301,375.0157470703125
1900.3951999984565,165.86935196441857,373.7826232910156
1901.391200000944,165.07321774229712,373.440673828125
1902.386200003093,164.28859124216092,373.4834289550781
1903.3812000052421,164.85256703694662,373.2265930175781
1904.3772000004537,166.18008568173363,373.2265930175781
1905.3722000026028,169.82194103837824,374.5916442871094
1906.3682000050903,170.94766349532978,375.8604736328125
1907.3631999999634,170.21719131988732,375.98675537109375
1908.3582000021124,170.14873867943174,376.0709228515625
1909.3542000046,169.96864676962093,376.19708251953125
1910.349199999473,169.32637641543434,376.155029296875
1911.3452000019606,168.48749090700733,375.64971923828125
1912.3402000041096,168.96391561079997,375.8604736328125
1913.3351999989827,170.28094876866763,376.19708251953125
1914.3312000014703,168.57843458733592,375.69189453125
1915.3262000036193,169.2782591216418,376.2810974121094
1916.322199998831,166.63327166498925,375.0157470703125
1917.31720000098,168.96582908370868,375.8183288574219
1918.312200003129,168.73236540710033,375.98675537109375
1919.3081999983406,168.67451840355284,376.2810974121094
1920.3032000004896,168.2425770662269,376.155029296875
1921.2992000029772,169.47562398067137,376.44903564453125
1922.2942000051262,169.80775835724916,376.8680725097656
1923.2902000003378,168.8437447061344,376.490966796875
1924.2852000024868,169.71190757491962,375.69189453125
1925.2802000046358,170.4046233300449,375.73406982421875
1926.2761999998474,169.99677178000107,376.155029296875
1927.2712000019965,170.62411898658388,375.69189453125
1928.267200004484,170.40053573919803,373.9106140136719
1929.262199999357,171.03046552178,374.379150390625
1930.2572000015061,168.93976079201212,374.25152587890625
1931.2532000039937,169.76247629178624,374.9309997558594
