##############################
# IMAGE_MIN_X: 200
# IMAGE_MIN_Y: 260 
# DIMES_X_PIXELS: 122 - 143 
# DIMES_Y_PIXELS: 334 - 320 
# PIXEL_SCALE: 0
# DiMES SPOT DIAMETER: 3.95 cm
##############################
time (ms),T_mean (C),T_max (C)
1500.4006000017398,164.5120370047433,363.12890625
1501.3956000038888,164.56382497151694,363.4034729003906
1502.3906000060379,164.21107244167197,363.8600158691406
1503.3866000012495,165.41262210145288,364.496826171875
1504.3816000033985,164.51342233670812,363.9967041015625
1505.377600005886,165.17901393345423,364.76885986328125
1506.3726000007591,164.46446414869658,364.31512451171875
1507.3676000029081,164.73947299256616,364.6782531738281
1508.3636000053957,164.58562869117372,364.31512451171875
1509.3586000002688,164.50660773037242,365.7173156738281
1510.3546000027563,165.03605662235597,366.6150817871094
1511.3496000049054,164.83029802802469,365.3567199707031
1512.3445999997784,164.9842197651766,365.7173156738281
1513.340600002266,164.8069517693552,366.3014831542969
1514.335600004415,164.97436321024992,365.8073425292969
1515.3315999996266,165.37003840232381,366.70452880859375
1516.3266000017757,165.89657966458068,366.3463134765625
1517.3216000039247,165.86412219611967,366.9280090332031
1518.3175999991363,165.35410459349757,366.3463134765625
1519.3126000012853,165.9240820229459,367.552001953125
1520.3086000037729,166.01139058223387,367.6408996582031
1521.303600005922,166.0836721407313,367.774169921875
1522.298600000795,165.0444117954799,367.3294372558594
1523.2946000032825,165.86163475399925,368.96856689453125
1524.2896000054316,166.05003476305072,369.4964294433594
1525.2856000006432,166.10164927787523,369.6719665527344
1526.2806000027922,166.2047717036033,367.8630065917969
1527.2756000049412,166.0819626892505,368.0847473144531
1528.2716000001528,165.85956443734722,368.571533203125
1529.2666000023019,166.40014015249653,368.7481384277344
1530.2626000047894,166.6974326412694,370.24102783203125
1531.2575999996625,166.34164075786563,370.5466003417969
1532.2526000018115,166.13821162009725,369.7157897949219
1533.248600004299,166.11858310829214,369.9786682128906
1534.2435999991721,165.9437214857867,370.5030212402344
1535.2396000016597,166.18649484024567,370.415771484375
1536.2346000038087,165.7880212173981,370.6773681640625
1537.2306000062963,165.70104819576756,370.76446533203125
1538.2256000011694,166.08442677608153,371.50299072265625
1539.2206000033184,166.13783056557585,371.76275634765625
1540.216600005806,165.86866988616737,371.32952880859375
1541.211600000679,165.93319779999402,371.416259765625
1542.2076000031666,165.95271327219854,370.9385681152344
1543.2026000053156,165.67166630751422,371.416259765625
1544.1976000001887,166.31158395364983,372.281005859375
1545.1936000026762,166.81671562973335,373.140869140625
1546.1886000048253,166.58621324811662,372.58251953125
1547.1846000000369,166.87874291867627,372.3672180175781
1548.179600002186,166.16998197594467,372.4103088378906
1549.174600004335,166.14335004326438,372.3240966796875
1550.1705999995465,166.52651910068226,372.8404846191406
1551.1656000016956,167.21464709846342,373.4834289550781
1552.1616000041831,166.59243328068533,372.96929931640625
1553.1565999990562,167.4618804308833,373.65447998046875
1554.1516000012052,167.52391498591624,373.6117248535156
1555.1476000036928,167.56307952258052,373.4834289550781
1556.1426000058418,167.71586811299227,373.140869140625
1557.1386000010534,167.99104833278525,372.7115173339844
1558.1336000032024,168.502684093657,374.5491638183594
1559.1286000053515,168.1420446382899,375.10040283203125
1560.124600000563,167.97169935784373,374.9309997558594
1561.119600002712,168.01513941758344,373.7826232910156
1562.1156000051997,168.4408168662973,374.25152587890625
1563.1106000000727,168.6094853926678,375.9446716308594
1564.1056000022218,168.66429553388738,376.19708251953125
1565.1016000047093,169.30034595930658,376.6586608886719
1566.0965999995824,168.54229762278447,376.6167907714844
1567.09260000207,168.8842627596693,376.490966796875
1568.087600004219,168.1955454300861,375.0580749511719
1569.082599999092,169.04088582149168,376.155029296875
1570.0786000015796,169.0170466105143,376.7424621582031
1571.0736000037286,168.6261268148617,375.3542175292969
1572.0696000062162,168.38172419541547,374.8038330078125
1573.0646000010893,168.5778262598985,374.8038330078125
1574.0606000035768,168.7723320163026,375.8183288574219
1575.0556000057259,168.65751102992468,376.40704345703125
1576.050600000599,168.56018388190236,376.40704345703125
1577.0466000030865,169.22352055140905,376.9935607910156
1578.0416000052355,169.2165463505959,377.8275451660156
1579.0376000004471,168.66033032475684,377.16070556640625
1580.0326000025962,168.8462506767844,377.32769775390625
1581.0276000047452,168.82487181579174,377.24420166015625
1582.0235999999568,168.4613500063111,377.0771179199219
1583.0186000021058,168.85651563787135,377.369384765625
1584.0146000045934,169.44158655283402,377.70269775390625
1585.0095999994664,168.6118811263519,376.909912109375
1586.0046000016155,169.6401732568027,377.28594970703125
1587.000600004103,169.47595500297288,377.369384765625
1587.995600006252,169.37312322084597,377.32769775390625
1588.9916000014637,169.38600630987258,377.369384765625
1589.9866000036127,169.78271058789727,377.9938049316406
1590.9816000057617,169.4354708405579,377.70269775390625
1591.9776000009733,169.33790624709357,377.32769775390625
1592.9726000031224,170.6621245818884,378.8224182128906
1593.96860000561,172.942593944316,380.0571594238281
1594.963600000483,173.95502726236978,380.6708679199219
1595.958600002632,174.54022502250413,381.363525390625
1596.9546000051196,174.5974027153586,382.0935363769531
1597.9495999999926,174.22863162293726,382.29571533203125
1598.9456000024802,175.59175063152702,385.4165344238281
1599.9406000046292,172.89809246452486,383.14208984375
1600.9355999995023,173.2399551495403,381.4041442871094
1601.9316000019899,173.76600211007255,381.60723876953125
1602.926600004139,174.1578811334104,384.1037292480469
1603.9225999993505,173.4974491871944,383.0214538574219
1604.9176000014995,173.70948360728568,382.6186828613281
1605.9126000036485,173.59249078659784,383.3027648925781
1606.908600006136,174.05167186503508,383.383056640625
1607.9036000010092,173.79304966310255,383.7838439941406
1608.8996000034967,173.76285106632986,383.6637268066406
1609.8946000056458,173.517561257291,384.5425720214844
1610.8906000008574,173.70775832610877,384.5027160644531
1611.8856000030064,173.54141173070792,384.98016357421875
1612.8806000051554,173.1417678521604,384.3831481933594
1613.876600000367,172.98148439368424,384.98016357421875
1614.871600002516,173.64055275430485,384.62225341796875
1615.8676000050036,173.06134225235505,384.4628601074219
1616.8625999998767,173.77802899419044,384.8211669921875
1617.8576000020257,173.52368013550634,385.4165344238281
1618.8536000045133,174.09863405811544,385.93072509765625
1619.8485999993864,174.75060915784772,385.654052734375
1620.844600001874,174.2171376546224,386.75775146484375
1621.839600004023,174.15741651885364,387.1893005371094
1622.834600006172,174.31402816253456,386.4825439453125
1623.8306000013836,174.77803610457855,387.3850402832031
1624.8256000035326,174.64728167267884,388.74853515625
1625.8216000060202,174.50749019700655,387.6977233886719
1626.8166000008932,175.19380924977412,387.4241638183594
1627.8116000030423,174.58539705860372,388.1656188964844
1628.8076000055298,174.50372978781357,387.892822265625
1629.802600000403,174.38111093741696,386.20684814453125
1630.7986000028905,174.77060258307424,386.7970275878906
1631.7936000050395,174.80782219504013,386.7184753417969
1632.7885999999125,175.09010413552627,388.9423828125
1633.7846000024,174.83496903400032,387.50238037109375
1634.7796000045491,174.4572791274713,387.7757873535156
1635.7755999997607,174.4534167335147,388.7097473144531
1636.7706000019098,175.12001473563058,389.48382568359375
1637.7656000040588,175.0532706124442,389.44525146484375
1638.7615999992704,174.6696942387795,389.4065856933594
1639.7566000014194,175.19768415178572,390.59967041015625
1640.752600003907,174.96329067515677,389.9850158691406
1641.747600006056,174.9370079819037,389.5224914550781
1642.742600000929,174.97057840775472,390.5229797363281
1643.7386000034166,174.78812081473214,390.7529602050781
1644.7336000055657,175.0214143610325,390.138916015625
1645.7296000007773,174.73617024324378,389.7924499511719
1646.7246000029263,174.5483909139828,390.59967041015625
1647.7206000054139,174.4036578223819,390.94439697265625
1648.715600000287,174.34601063631018,390.8295593261719
1649.710600002436,174.72741050460712,391.09735107421875
1650.7066000049235,174.18019623010338,390.94439697265625
1651.7015999997966,175.22139641379013,391.13555908203125
1652.6976000022842,175.12041156794749,391.2120056152344
1653.6926000044332,174.31437075867944,391.0591125488281
