label;model;x0;ampli;fwhm;fwhm_l;fwhm_r;alpha
1;Lorentzian;433.2334935354147;548147201309.0546;0.10926379714619738;;;
2;Lorentzian;433.03370478626834;529672570456.14984;0.04152916733131118;;;
3;Lorentzian;432.78269344137414;956876643282.0879;0.5503412026066301;;;
4;Lorentzian;431.719251430851;1032644731497.1318;0.14936632922156745;;;
5;Lorentzian;431.57149433468123;1119918983321.3826;0.10479693163951698;;;
6;Lorentzian;431.32792707782875;554287390858.8245;0.0712488325761873;;;
7;Lorentzian;431.10756208849574;1203854052013.0935;0.13312743373032898;;;
8;Lorentzian;430.97813941626356;1177718698823.2644;0.1204992580055797;;;
9;Lorentzian;430.69193380806007;1806274491498.4343;0.10748002952736257;;;
10;Lorentzian;430.3745369074046;1080574853028.8772;0.16432150519755107;;;
11;Lorentzian;430.14405915566624;651812427906.7747;0.10727265353286386;;;
12;Lorentzian;429.85159331113675;1104973509097.5977;0.08639609658742664;;;
13;Lorentzian;429.75378767240034;890759771185.8406;0.15980306521624632;;;
