label;model;x0;ampli;fwhm;fwhm_l;fwhm_r;alpha
1;Lorentzian;433.2888565042746;1836290701069.1055;0.13785806916233323;;;
2;Lorentzian;433.051284704248;3278145793310.975;0.10816683296515084;;;
3;Lorentzian;432.7511105180454;4071296204812.067;0.34201552211866604;;;
4;Lorentzian;431.85227141485404;87953883483971.05;0.00658821173391555;;;
5;Lorentzian;431.7203868216842;2745760020286.4365;0.559328494494371;;;
6;Lorentzian;431.5718394532899;2151924430103.839;0.08485448802136863;;;
7;Lorentzian;431.3147317210504;1799057571778.7144;0.07837664515049081;;;
8;Lorentzian;431.11366354957875;3813141549324.447;0.12153453276405601;;;
9;Lorentzian;430.976333367295;4565624001971.386;0.14688318382950483;;;
10;Lorentzian;430.692101727784;6825047765420.043;0.13338320453680774;;;
11;Lorentzian;430.3759260857428;4715666936026.569;0.22446249346006475;;;
12;Lorentzian;430.1461046622592;2993214862172.5283;0.16415679341844625;;;
13;Lorentzian;429.8543149139505;5540017309326.243;0.10306711804479729;;;
14;Lorentzian;429.74272995026627;3817389546752.5254;0.15474503522825422;;;
