label;model;x0;ampli;fwhm;fwhm_l;fwhm_r;alpha
1;Lorentzian;432.74332533335905;530098970509.8261;0.26169694123965304;;;
2;Lorentzian;432.5886502961039;359991552064.21454;0.05922854850800574;;;
3;Lorentzian;432.0057143811442;215996858480.1685;0.05394063628920698;;;
4;Lorentzian;431.8998563669703;166368819862.0385;0.05762902113608526;;;
5;Lorentzian;431.7265282162797;457534933154.719;0.11712838856965391;;;
6;Lorentzian;431.58608555256546;673805467635.8022;0.11621517018332028;;;
7;Lorentzian;431.32146150573266;585032741909.5834;0.0774913130084931;;;
8;Lorentzian;431.11371101082375;880361390040.1857;0.10307310574876327;;;
9;Lorentzian;430.97995347144246;1298522341276.0703;0.08072795754368034;;;
10;Lorentzian;430.69233264457296;1274098604907.9626;0.0755061401182977;;;
11;Lorentzian;430.5573787941539;271710263170.48376;0.04993839550538892;;;
12;Lorentzian;430.36596452983525;747770351057.0569;0.09502635346148036;;;
13;Lorentzian;430.1850124602489;582591641042.1401;0.06348234719182333;;;
14;Lorentzian;429.8517112048113;1103550421175.5466;0.08861110168343345;;;
15;Lorentzian;429.7446980394832;617890450584.1718;0.09766594117248673;;;
