# SDTrimSP: VERSION 7.03    16.08.2025
T -> B  flux=5E20                                                               
          10   maxnumber (back_sputtered-recoil)       
       10000         640  ! NH NR
#     species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            2            1  0.10000E+00  0.83505E+01  0.13688E+00  0.16711E+02 -0.18442E+01 -0.37156E+01  0.14768E+02 -0.54716E+01  0.38525E+01  0.19427E+01  0.36275E+01  0.65046E+00 -0.66852E+00  0.00000E+00  0.31456E+01  0.31456E+01  0.18534E+00  0.00000E+00  0.20452E+01
            2            1  0.10000E+00  0.60654E+01  0.39151E+00  0.20713E+02  0.16204E+01 -0.45673E+01  0.23565E+02  0.30991E+01  0.49588E+01  0.28520E+01  0.14787E+01  0.72221E+00  0.88777E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.20590E+00  0.00000E+00  0.35061E+01
            2            1  0.10000E+00  0.14927E+02  0.68305E+00  0.20670E+02 -0.12701E+00 -0.40170E+01  0.26648E+02 -0.12677E+01  0.47000E+01  0.59775E+01  0.11407E+01  0.58760E+00  0.96131E+00  0.19695E+01  0.36133E+01  0.30462E+01  0.13910E+01  0.00000E+00  0.10215E+02
            2            1  0.10000E+00  0.10702E+02  0.20557E+00  0.17914E+02  0.47761E+00 -0.43568E+01  0.21557E+02  0.79772E+00  0.45624E+01  0.36426E+01  0.32010E+00  0.77324E+00  0.99122E+00  0.00000E+00  0.14677E+01  0.14677E+01  0.17954E+00  0.00000E+00  0.18985E+01
            2            1  0.10000E+00  0.76717E+01  0.84606E+00  0.15692E+02 -0.78423E+01 -0.43370E+01  0.12857E+02 -0.77331E+01  0.51830E+01  0.28344E+01  0.10920E+00  0.81047E+00 -0.99926E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.46359E+00  0.00000E+00  0.66876E+01
            2            1  0.10000E+00  0.81565E+00  0.28648E-01  0.18805E+02 -0.43646E+00 -0.47578E+01  0.19582E+02 -0.29396E+01  0.47864E+01  0.10134E+01  0.25031E+01  0.69962E+00 -0.19857E+00  0.00000E+00  0.24866E+01  0.18415E+01  0.20284E-01  0.00000E+00  0.48724E+00
            2            1  0.10000E+00  0.35442E+01  0.45289E+00  0.17203E+02  0.23563E+00 -0.40275E+01  0.20026E+02  0.26983E+01  0.44804E+01  0.28226E+01  0.24627E+01  0.53706E+00  0.65773E+00  0.00000E+00  0.85026E+00  0.00000E+00  0.27886E+00  0.00000E+00  0.56675E+01
            2            1  0.10000E+00  0.76956E+01  0.12241E-01  0.20581E+02  0.31253E+01 -0.45769E+01  0.21975E+02  0.53063E+01  0.45891E+01  0.13936E+01  0.21810E+01  0.93415E+00  0.74924E+00 -0.48276E+00  0.13034E+02  0.13034E+02  0.27575E-01  0.00000E+00  0.19107E+00
            2            1  0.10000E+00  0.17635E+02  0.30164E+00  0.21672E+02 -0.58697E+00 -0.33756E+01  0.28226E+02 -0.29520E+01  0.36772E+01  0.65534E+01  0.23650E+01  0.22708E+00  0.94062E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42074E+00  0.00000E+00  0.32915E+01
            2            1  0.10000E+00  0.39453E+01  0.44466E+00  0.17558E+02  0.23954E+00 -0.37389E+01  0.21353E+02  0.19730E+01  0.41836E+01  0.37951E+01  0.17334E+01  0.16553E+00  0.90961E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.24675E+00  0.00000E+00  0.53160E+01
#ende
          10   number particle from SDTrimSP
