# ******** Mean D flux on the sample **********
# Gamma_D_mean: 1.123E+17 -/+ 2.250E+16 1/cm^2/s
# *********** Polynomial fit to n_e ***********
# Order:      10
# a_ 0: 2.590E+11 -/+ 3.282E+10
# a_ 1: -4.451E+09 -/+ 2.222E+10
# a_ 2: -4.841E+10 -/+ 2.011E+10
# a_ 3: 7.419E+08 -/+ 6.605E+09
# a_ 4: 6.041E+09 -/+ 3.897E+09
# a_ 5: -5.084E+07 -/+ 6.736E+08
# a_ 6: -3.845E+08 -/+ 3.173E+08
# a_ 7: 1.306E+06 -/+ 2.759E+07
# a_ 8: 1.109E+07 -/+ 1.137E+07
# a_ 9: -8.088E+03 -/+ 3.913E+05
# a_10: -1.170E+05 -/+ 1.479E+05
# *********** Polynomial fit to T_e ***********
# Order:      10
# a_ 0: 3.052E+00 -/+ 4.980E-01
# a_ 1: -2.298E-01 -/+ 5.272E-01
# a_ 2: -1.513E+00 -/+ 4.109E-01
# a_ 3: 8.784E-02 -/+ 2.277E-01
# a_ 4: 2.883E-01 -/+ 1.118E-01
# a_ 5: -1.121E-02 -/+ 3.163E-02
# a_ 6: -2.448E-02 -/+ 1.240E-02
# a_ 7: 5.819E-04 -/+ 1.724E-03
# a_ 8: 9.510E-04 -/+ 5.876E-04
# a_ 9: -1.036E-05 -/+ 3.198E-05
# a_10: -1.346E-05 -/+ 9.830E-06
x (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV)
-0.2613065326633164,256885690819.2933,51431996347.26021,3.0087734792770173,0.6964936201350934
-0.22110552763819102,257637134820.56332,51655683344.49088,3.0288424617501173,0.6978130324737435
-0.18090452261306522,258236242456.5716,51837501076.96078,3.0441079112818974,0.6990943810826723
-0.14070351758793986,258681426393.39227,51975572338.74417,3.054513544263712,0.7003136613722157
-0.10050251256281406,258971468884.16183,52068302861.15283,3.0600210128654637,0.701443545470941
-0.06030150753768826,259105525777.4089,52114395852.086426,3.0606100624850874,0.7024542434459987
-0.0201005025125629,259083129372.1931,52112864012.05103,3.05627861472399,0.7033143730965903
0.020100502512562457,258904190112.0385,52063039089.52886,3.0470427755993392,0.7039918133607854
0.06030150753768826,258568997112.68185,51964579030.319046,3.032936768966358,0.7044545194556147
0.10050251256281406,258078217521.7053,51817472763.94886,3.014012795386147,0.7046712814139243
0.14070351758793986,257432894711.1682,51622042655.97113,2.9903408169363623,0.7046124114226082
0.18090452261306567,256634445307.4043,51378944638.445404,2.9620082687229345,0.7042503490815455
0.22110552763819058,255684655065.19223,51089166012.56887,2.9291196981101995,0.7035601772198933
0.2613065326633164,254585673596.54068,50754020897.63549,2.8917963329440064,0.7025200441107865
0.3015075376884422,253340007967.34827,50375143279.63045,2.8501755802968183,0.7011114907528253
0.341708542713568,251950515178.1947,49954477591.24875,2.8044104575151247,0.6993196843159434
0.3819095477386938,250420393548.49664,49494266733.5669,2.7546689575970973,0.6971335608920882
0.4221105527638196,248753173026.20578,48997037428.83223,2.7011333511716926,0.6945458823814581
0.4623115577889445,246952704448.1381,48465582775.04968,2.6439994275889642,0.6915532137289873
0.5025125628140703,245023147778.89856,47902941857.85497,2.583475677864498,0.6881558278534604
0.5427135678391961,242968959359.19504,47312376265.70898,2.5197824224481975,0.6843575465306658
0.5829145728643219,240794878197.1176,46697343353.47523,2.453150887008527,0.6801655262427158
0.6231155778894477,238505911338.69293,46061466110.324646,2.383822229637237,0.6755899986180827
0.6633165829145726,236107318356.69388,45408499514.62579,2.3120465230860545,0.6706439755789674
0.7035175879396984,233604594999.29938,44742293305.45334,2.2380816958452083,0.6653429296897012
0.7437185929648242,231003456042.7451,44066751172.19209,2.162192436063501,0.659704460455171
0.78391959798995,228309817394.5775,43385786464.7356,2.084649062490336,0.6537479574338516
0.8241206030150758,225529777496.52792,42703274660.313095,2.0057263667912295,0.6474942709791225
0.8643216080402008,222669598078.338,42023002990.48376,1.9257024317491829,0.6409654011715435
0.9045226130653266,219735684316.10318,41348617831.83592,1.8448574300144767,0.634184215016603
0.9447236180904524,216734564450.8456,40683570690.88641,1.7634724082043538,0.627174201219782
0.9849246231155782,213672868925.07623,40031063857.00995,1.681828061281118,0.6199592707793908
1.025125628140704,210557309097.05728,39393997040.746796,1.600203502251994,0.6125636102301593
1.0653266331658289,207394655594.32196,38774916536.84538,1.5188750323359095,0.6050115926093014
1.1055276381909547,204191716369.74857,38175968625.8994,1.4381149168308638,0.5973277490965927
1.1457286432160805,200955314525.10947,37598859027.47133,1.3581901719900369,0.5895368018100252
1.1859296482412063,197692265968.52368,37044820214.79423,1.279361368274785,0.5816637554435944
1.226130653266332,194409356973.62585,36514588276.09876,1.2018814553976727,0.573734042354695
1.266331658291457,191113321709.52472,36008390750.35493,1.1259946145980744,0.5657737124032282
1.3065326633165828,187810819811.745,35525946479.89703,1.051935143606166,0.557809655388497
1.3467336683417086,184508414065.34302,35066478029.10683,0.9799263797477988,0.5498698404193083
1.3869346733668344,181212548272.2268,34628736652.32797,0.9101796666221583,0.5419835531082541
1.4271356783919602,177929525375.42062,34211039202.27116,0.8428933697458768,0.5341816082560995
1.4673366834170851,174665485913.55963,33811315804.594387,0.778251946500707,0.5264965128820552
1.507537688442211,171426386879.3023,33427166635.403904,0.7164250756465371,0.5189625523099604
1.5477386934673367,168217981055.57983,33055925767.21505,0.6575668515668448,0.511615770853115
1.5879396984924625,165045796903.67645,32694729821.74956,0.6018150482990978,0.5044938188349215
1.6281407035175883,161915119077.03732,32340589093.523815,0.5492904582676673,0.49763563968245805
1.6683417085427132,158830969634.42694,31990458877.88498,0.5000963104808419,0.491080975109897
1.708542713567839,155798090025.61386,31641308928.117485,0.45431777277611424,0.4848696734117761
1.7487437185929648,152820923922.1221,31290189246.270927,0.41202154249843215,0.47904079592777227
1.7889447236180906,149903600964.76852,30934290745.45248,0.3732555297740392,0.47363152987611046
1.8291457286432165,147049921498.69302,30570999672.77496,0.33804863729742657,0.4686759316276282
1.8693467336683414,144263342365.3739,30197945022.37869,0.3064106402800339,0.4642035422084429
1.9095477386934672,141546963819.71057,29813038474.778954,0.2783321699163861,0.4602379348657922
1.949748743718593,138903517638.63287,29414506658.17527,0.25378480340562753,0.4567952708422478
1.9899497487437188,136335356485.86707,29000915732.878746,0.2327212632233811,0.4538829516793148
2.0301507537688446,133844444595.43697,28571188451.59838,0.21507572797010963,0.45149846207748345
2.0703517587939704,131432349834.21558,28124613950.656017,0.20076425672696382,0.44962849481698786
2.1105527638190953,129100237201.34396,27660850588.07728,0.1896853284281278,0.44824843781010754
2.150753768844221,126848863819.61133,27179922173.49137,0.1817204973091832,0.4473222837410002
2.190954773869347,124678575470.93335,26682207942.157505,0.1767351650136087,0.44680299711469756
2.2311557788944727,122589304724.8642,26168426621.557,0.1745794694336941,0.4466333451342317
2.2713567839195985,120580570705.63692,25639614933.883602,0.1750892898270887,0.44674717134938413
2.3115577889447234,118651480539.53603,25097100881.006107,0.1780873671858092,0.4470710678463721
2.351758793969849,116800732520.4588,24542472179.137405,0.18338453823981476,0.44752638525534
2.391959798994975,115026621027.32108,23977540257.069958,0.19078108085201417,0.44803151104272526
2.432160804020101,113327043222.495,23404300312.205257,0.20006816790510756,0.44850434500641834
2.4723618090452266,111699507555.7356,22824888039.41921,0.21102942609242747,0.44886490502873466
2.5125628140703515,110141144093.04219,22241533813.83469,0.22344259530449267,0.44903800367453933
2.5527638190954773,108648716684.6235,21656515321.70717,0.23708128354970442,0.44895594459710025
2.592964824120603,107218636980.5666,21072109891.299465,0.25171681156102793,0.4485611944754026
2.633165829145729,105846980296.96004,20490548069.282864,0.26712014041990806,0.44780898918628137
2.6733668341708547,104529503329.08147,19913970301.61099,0.2830638746738533,0.44666983029360063
2.7135678391959797,103261663701.82108,19344388885.90612,0.2993243325341327,0.4451318182143926
2.7537688442211055,102038641340.77242,18783657631.04596,0.31568367381469425,0.4432027504044765
2.7939698492462313,100855361640.38557,18233451846.580402,0.3319320753119841,0.44091188581516766
2.834170854271357,99706520398.21716,17695261342.384937,0.3478699423273096,0.43831124070204963
2.874371859296483,98586610476.6518,17170398998.619692,0.36331014399829575,0.4354762371015359
2.914572864321608,97489950145.47906,16660027122.019434,0.3780802590332366,0.4325054780570323
2.9547738693467336,96410713050.40196,16165203197.659363,0.39202481733108074,0.42951938126919365
2.9949748743718594,95342959743.91699,15686945743.650146,0.40500752182022615,0.4266573792001452
3.035175879396985,94280670706.02863,15226319750.484802,0.4169134336601905,0.4240734089371101
3.075376884422111,93217780772.96048,14784539602.047207,0.42765110272161055,0.42192949374857314
3.115577889447236,92148214882.36606,14363085380.87122,0.43715462399077376,0.42038738275904874
3.1557788944723617,91065925033.54782,13963825986.740564,0.4453855992347855,0.41959847468433087
3.1959798994974875,89964928350.84499,13589139475.9135,0.45233498191250954,0.4196925874019038
3.2361809045226133,88839346127.63335,13242017450.765696,0.45802478192226115,0.42076648994889665
3.276381909547739,87683443717.32968,12926136378.667728,0.4625096053422002,0.42287339510183525
3.316582914572864,86491671126.33858,12645874968.983662,0.4658780028395797,0.42601471806316915
3.35678391959799,85258704152.09439,12406254395.10865,0.46825359890332496,0.43013527478635044
3.3969849246231156,83979485897.15779,12212779191.822044,0.46979597248707394,0.43512273426594245
3.4371859296482414,82649268477.77272,12071163597.19912,0.47070125803900664,0.440811652455848
3.4773869346733672,81263654732.34583,11986943033.94964,0.47120243423805563,0.4469919546206659
3.517587939698492,79818639721.97275,11964993246.22989,0.4715692660539985,0.4534214417758289
3.557788944723618,78310651801.4147,12009006136.4498,0.4721078640004661,0.4598418552288821
3.5979899497487438,76736593024.79367,12120992876.34916,0.47315982265432677,0.4659982379635836
3.6381909547738696,75093878635.7577,12300890989.986992,0.4751008986728884,0.4716617149220661
3.6783919597989954,73380475376.91635,12546336516.923483,0.4783391866490607,0.4766562744129889
3.7185929648241203,71594938338.00922,12852628076.145462,0.48331274920627987,0.4808905478150108
3.758793969849246,69736446046.49286,13212868914.321257,0.49048665574673667,0.48439578784905596
3.798994974874372,67804833488.04988,13618240881.042257,0.5003493822291301,0.4873709566650351
3.8391959798994977,65800622727.9035,14058350339.52227,0.5134085222649816,0.4902345579548927
3.8793969849246235,63725050786.77496,14521590557.968714,0.5301857576837019,0.4936798048349584
3.9195979899497493,61580094407.834915,14995481313.59519,0.5512110345285617,0.4987240340731569
3.959798994974874,59368491333.08385,15466965691.742357,0.5770158882040555,0.506734887274634
4.0,57093757689.2144,15922660192.413357,0.608125859202227,0.5194074783133588
