Time (s),TC1 (C),TC2 (C)
69.485,408.0,18.0
69.545,408.0,18.0
69.605,408.0,18.0
69.665,408.0,18.0
69.725,408.0,18.0
69.785,408.0,18.0
69.845,407.75,18.0
69.905,408.0,18.0
69.965,408.0,18.0
70.025,408.0,18.0
70.085,408.0,18.0
70.145,408.0,18.0
70.205,408.0,18.0
70.265,408.0,18.0
70.325,408.0,18.0
70.385,408.0,18.0
70.445,408.0,18.0
70.505,408.0,18.0
70.565,408.0,18.0
70.625,408.0,18.0
70.685,408.0,18.0
70.745,408.0,18.0
70.805,408.0,18.0
70.865,408.0,18.0
70.925,408.0,18.0
70.985,408.0,18.0
71.045,408.0,18.0
71.105,408.0,18.0
71.165,408.0,18.0
71.225,408.0,18.0
71.285,408.0,18.0
71.345,408.0,18.0
71.405,408.0,18.0
71.465,408.0,18.0
71.525,408.0,18.0
71.585,408.0,18.0
71.645,408.0,18.0
71.705,408.0,18.0
71.765,408.0,18.0
71.825,408.0,18.0
71.885,408.0,18.0
71.945,408.0,18.0
72.005,408.0,18.0
72.065,408.0,18.0
72.125,408.0,18.0
72.185,408.0,18.0
72.245,408.0,18.0
72.305,408.0,18.0
72.365,408.0,18.0
72.425,408.0,18.0
72.485,408.0,18.0
72.545,408.0,18.0
72.605,408.0,18.0
72.665,408.0,18.0
72.725,408.0,18.0
72.785,408.0,18.0
72.845,408.0,18.0
72.905,408.25,18.0
72.965,408.0,18.0
73.025,408.25,18.0
73.085,408.25,18.0
73.145,408.25,18.0
73.205,408.25,18.0
73.265,408.25,18.0
73.325,408.25,18.0
73.385,408.25,18.0
73.445,408.25,18.0
73.505,408.0,18.0
73.565,408.25,18.0
73.625,408.25,18.0
73.685,408.25,18.0
73.745,408.25,18.0
73.805,408.25,18.0
73.865,408.25,18.0
73.925,408.25,18.0
73.985,408.25,18.0
74.045,408.25,18.0
74.105,408.25,18.0
74.165,408.25,18.0
74.225,408.25,18.0
74.285,408.25,18.0
74.345,408.25,18.0
74.405,408.25,18.0
74.465,408.25,18.0
74.525,408.25,18.0
74.585,408.25,18.0
74.645,408.25,18.0
74.705,408.25,18.0
74.765,408.25,18.0
74.825,408.25,18.0
74.885,408.25,18.0
74.945,408.25,18.0
75.005,408.25,18.0
75.065,408.25,18.0
75.125,408.25,18.0
75.185,408.25,18.0
75.245,408.25,18.0
75.305,408.25,18.0
75.365,408.25,18.0
75.425,408.25,18.0
75.485,408.25,18.0
75.545,408.25,18.0
75.605,408.25,18.0
75.665,408.25,18.0
75.725,408.25,18.0
75.785,408.25,18.0
75.845,408.25,18.0
75.905,408.25,18.0
75.965,408.25,18.0
76.025,408.25,18.0
76.085,408.25,18.0
76.145,408.25,18.0
76.205,408.25,18.0
76.265,408.25,18.0
76.325,408.25,18.0
76.385,408.25,18.0
76.445,408.25,18.0
76.505,408.25,18.0
76.565,408.25,18.0
76.625,408.25,18.0
76.685,408.25,18.0
76.745,408.25,18.0
76.805,408.25,18.0
76.865,408.25,18.0
76.925,408.25,18.0
76.985,408.25,18.0
77.045,408.25,18.0
77.105,408.25,18.0
77.165,408.25,18.0
77.225,408.25,18.0
77.285,408.25,18.0
77.345,408.25,18.0
77.405,408.25,18.0
77.465,408.25,18.0
77.525,408.25,18.0
77.585,408.25,18.0
77.645,408.25,18.0
77.705,408.25,18.0
77.765,408.25,18.0
77.825,408.25,18.0
77.885,408.25,18.0
77.945,408.25,18.0
78.005,408.25,18.0
78.065,408.25,18.0
78.125,408.25,18.0
78.185,408.25,18.0
78.245,408.25,18.0
78.305,408.25,18.0
78.365,408.25,18.0
78.425,408.25,18.0
78.485,408.25,18.0
78.545,408.25,18.0
78.605,408.25,18.0
78.665,408.25,18.0
78.725,408.25,18.0
78.785,408.25,18.0
78.845,408.25,18.0
78.905,408.25,18.0
78.965,408.25,18.0
79.025,408.25,18.0
79.085,408.5,18.0
79.145,408.25,18.0
79.205,408.25,18.0
79.265,408.25,18.0
79.325,408.25,18.0
79.385,408.25,18.0
79.445,408.25,18.0
79.505,408.25,18.0
79.565,408.25,18.0
79.625,408.25,18.0
79.685,408.25,18.0
79.745,408.25,18.0
79.805,408.25,18.0
79.865,408.25,18.0
79.925,408.25,18.0
79.985,408.25,18.0
80.045,408.25,18.0
80.105,408.25,18.0
80.165,408.25,18.0
80.225,408.25,18.0
80.285,408.25,18.0
80.345,408.25,18.0
80.405,408.25,18.0
80.465,408.5,18.0
80.525,408.5,18.0
80.585,408.5,18.0
80.645,408.5,18.0
80.705,408.25,18.0
80.765,408.25,18.0
80.825,408.25,18.0
80.885,408.25,18.0
80.945,408.5,18.0
81.005,408.5,18.0
81.065,408.5,18.0
81.125,408.5,18.0
81.185,408.5,18.0
81.245,408.25,18.0
81.305,408.25,18.0
81.365,408.5,18.0
81.425,408.5,18.0
81.485,408.5,18.0
81.545,408.25,18.0
81.605,408.25,18.0
81.665,408.5,18.0
81.725,408.5,18.0
81.785,408.5,18.0
81.845,408.5,18.0
81.905,408.5,18.0
81.965,408.5,18.0
82.025,408.5,18.0
82.085,408.5,18.0
82.145,408.25,18.0
82.205,408.25,18.0
82.265,408.5,18.0
82.325,408.5,18.0
82.385,408.5,18.0
82.445,408.5,18.0
82.505,408.5,18.0
82.565,408.5,18.0
82.625,408.5,18.0
82.685,408.5,18.0
82.745,408.5,18.0
82.805,408.5,18.0
82.865,408.5,18.0
82.925,408.5,18.0
82.985,408.5,18.0
83.045,408.5,18.0
83.105,408.5,18.0
83.165,408.25,18.0
83.225,408.5,18.0
83.285,408.5,18.0
83.345,408.5,18.0
83.405,408.5,18.0
83.465,408.5,18.0
83.525,408.25,18.0
83.585,408.5,18.0
83.645,408.5,18.0
83.705,408.5,18.0
83.765,408.5,18.0
83.825,408.5,18.0
83.885,408.25,18.0
83.945,408.25,18.0
84.005,408.25,18.0
84.065,408.25,18.0
84.125,408.25,18.0
84.185,408.5,18.0
84.245,408.5,18.0
84.305,408.25,18.0
84.365,408.25,18.0
84.425,408.25,18.0
84.485,408.25,18.0
84.545,408.25,18.0
84.605,408.25,18.0
84.665,408.25,18.0
84.725,408.5,18.0
84.785,408.5,18.0
84.845,408.5,18.0
84.905,408.5,18.0
84.965,408.25,18.0
85.025,408.25,18.0
85.085,408.5,18.0
85.145,408.25,18.0
85.205,408.25,18.0
85.265,408.25,18.0
85.325,408.5,18.0
85.385,408.25,18.0
85.445,408.25,18.0
85.505,408.25,18.0
85.565,408.5,18.0
85.625,408.5,18.0
85.685,408.5,18.0
85.745,408.25,18.0
85.805,408.25,18.0
85.865,408.5,18.0
85.925,408.25,18.0
85.985,408.5,18.0
86.045,408.5,18.0
86.105,408.5,18.0
86.165,408.5,18.0
86.225,408.5,18.0
86.285,408.5,18.0
86.345,408.5,18.0
86.405,408.25,18.0
86.465,408.25,18.0
86.525,408.5,18.0
86.585,408.5,18.0
86.645,408.5,18.0
86.705,408.5,18.0
86.765,408.5,18.0
86.825,408.5,18.0
86.885,408.25,18.0
86.945,408.5,18.0
87.005,408.5,18.0
87.065,408.5,18.0
87.125,408.5,18.0
87.185,408.5,18.0
87.245,408.5,18.0
87.305,408.25,18.0
87.365,408.25,18.0
87.425,408.5,18.0
87.485,408.5,18.0
87.545,408.5,18.0
87.605,408.5,18.0
87.665,408.5,18.0
87.725,408.5,18.0
87.785,408.5,18.0
87.845,408.5,18.0
87.905,408.5,18.0
87.965,408.5,18.0
88.025,408.5,18.0
88.085,408.5,18.0
88.145,408.5,18.0
88.205,408.5,18.0
88.265,408.5,18.0
88.325,408.5,18.0
88.385,408.5,18.0
88.445,408.5,18.0
88.505,408.5,18.0
88.565,408.5,18.0
88.625,408.5,18.0
88.685,408.5,18.0
88.745,408.5,18.0
88.805,408.5,18.0
88.865,408.5,18.0
88.925,408.5,18.0
88.985,408.5,18.0
89.045,408.5,18.0
89.105,408.5,18.0
89.165,408.5,18.0
89.225,408.5,18.0
89.285,408.5,18.0
89.345,408.5,18.0
89.405,408.5,18.0
89.465,408.5,18.0
89.525,408.5,18.0
89.585,408.5,18.0
89.645,408.5,18.0
89.705,408.5,18.0
89.765,408.5,18.0
89.825,408.5,18.0
89.885,408.5,18.0
89.945,408.5,18.0
90.005,408.5,18.0
90.065,408.5,18.0
90.125,408.5,18.0
90.185,408.5,18.0
90.245,408.5,18.0
90.305,408.5,18.0
90.365,408.5,18.0
90.425,408.5,18.0
90.485,408.5,18.0
90.545,408.5,18.0
90.605,408.5,18.0
90.665,408.5,18.0
90.725,408.5,18.0
90.785,408.5,18.0
90.845,408.75,18.0
90.905,408.5,18.0
90.965,408.75,18.0
91.025,408.75,18.0
91.085,408.75,18.0
91.145,408.75,18.0
91.205,408.5,18.0
91.265,408.75,18.0
91.325,408.75,18.0
91.385,408.75,18.0
91.445,408.75,18.0
91.505,408.75,18.0
91.565,408.75,18.0
91.625,408.75,18.0
91.685,408.75,18.0
91.745,408.75,18.0
91.805,408.75,18.0
91.865,408.75,18.0
91.925,408.75,18.0
91.985,408.75,18.0
92.045,408.75,18.0
92.105,408.75,18.0
92.165,408.75,18.0
92.225,408.75,18.0
92.285,408.75,18.0
92.345,408.75,18.0
92.405,408.75,18.0
92.465,408.75,18.0
92.525,408.75,18.0
92.585,408.75,18.0
92.645,408.75,18.0
92.705,408.75,18.0
92.765,408.75,18.0
92.825,408.75,18.0
92.885,408.75,18.0
92.945,408.75,18.0
93.005,408.75,18.0
93.065,408.75,18.0
93.125,408.75,18.0
93.185,408.75,18.0
93.245,408.75,18.0
93.305,408.75,18.0
93.365,408.75,18.0
93.425,408.75,18.0
93.485,408.75,18.0
93.545,408.75,18.0
93.605,408.75,18.0
93.665,408.75,18.0
93.725,408.75,18.0
93.785,408.75,18.0
93.845,408.75,18.0
93.905,408.75,18.0
93.965,408.75,18.0
94.025,408.75,18.0
94.085,408.75,18.0
94.145,408.75,18.0
94.205,408.75,18.0
94.265,408.75,18.0
94.325,408.75,18.0
94.385,408.75,18.0
94.445,408.75,18.0
94.505,408.75,18.0
94.565,408.75,18.0
94.625,408.75,18.0
94.685,408.75,18.0
94.745,408.75,18.0
94.805,408.75,18.0
94.865,409.0,18.0
94.925,408.75,18.0
94.985,408.75,18.0
95.045,408.75,18.0
95.105,408.75,18.0
95.165,408.75,18.0
95.225,408.75,18.0
95.285,408.75,18.0
95.345,408.75,18.0
95.405,408.75,18.0
95.465,408.75,18.0
95.525,408.75,18.0
95.585,408.75,18.0
95.645,408.75,18.0
95.705,409.0,18.0
95.765,409.0,18.0
95.825,408.75,18.0
95.885,408.75,18.0
95.945,408.75,18.0
96.005,408.75,18.0
96.065,408.75,18.0
96.125,408.75,18.0
96.185,408.75,18.0
96.245,408.75,18.0
96.305,408.75,18.0
96.365,408.75,18.0
96.425,408.75,18.0
96.485,408.75,18.0
96.545,408.75,18.0
96.605,408.75,18.0
96.665,408.75,18.0
96.725,408.75,18.0
96.785,409.0,18.0
96.845,409.0,18.0
96.905,408.75,18.0
96.965,408.75,18.0
97.025,408.75,18.0
97.085,409.0,18.0
97.145,408.75,18.0
97.205,409.0,18.0
97.265,408.75,18.0
97.325,408.75,18.0
97.385,409.0,18.0
97.445,408.75,18.0
97.505,409.0,18.0
97.565,408.75,18.0
97.625,408.75,18.0
97.685,408.75,18.0
97.745,408.75,18.0
97.805,408.75,18.0
97.865,408.75,18.0
97.925,408.75,18.0
97.985,408.75,18.0
98.045,408.75,18.0
98.105,408.75,18.0
98.165,409.0,18.0
98.225,409.0,18.0
98.285,409.0,18.0
98.345,408.75,18.0
98.405,408.75,18.0
98.465,408.75,18.0
98.525,408.75,18.0
98.585,408.75,18.0
98.645,409.0,18.0
98.705,408.75,18.0
98.765,409.0,18.0
98.825,408.75,18.0
98.885,408.75,18.0
98.945,408.75,18.0
99.005,408.75,18.0
99.065,409.0,18.0
99.125,408.75,18.0
99.185,408.75,18.0
99.245,409.0,18.0
99.305,408.75,18.0
99.365,408.75,18.0
99.425,408.75,18.0
99.485,408.75,18.0
99.545,408.75,18.0
99.605,409.0,18.0
99.665,408.75,18.0
99.725,409.0,18.0
99.785,409.0,18.0
99.845,408.75,18.0
99.905,408.75,18.0
99.965,408.75,18.0
100.025,408.75,18.0
100.085,408.75,18.0
100.145,409.0,18.0
100.205,409.0,18.0
100.265,409.0,18.0
100.325,408.75,18.0
100.385,408.75,18.0
100.445,408.75,18.0
100.505,408.75,18.0
100.565,408.75,18.0
100.625,409.0,18.0
100.685,408.75,18.0
100.745,408.75,18.0
100.805,409.0,18.0
100.865,408.75,18.0
100.925,408.75,18.0
100.985,408.75,18.0
101.045,408.75,18.0
101.105,409.0,18.0
101.165,408.75,18.0
101.225,409.0,18.0
101.285,409.0,18.0
101.345,409.0,18.0
101.405,409.0,18.0
101.465,409.0,18.0
101.525,408.75,18.0
101.585,409.0,18.0
101.645,409.0,18.0
101.705,409.0,18.0
101.765,409.0,18.0
101.825,409.0,18.0
101.885,408.75,18.0
101.945,408.75,18.0
102.005,408.75,18.0
102.065,408.75,18.0
102.125,408.75,18.0
102.185,409.0,18.0
102.245,408.75,18.0
102.305,408.75,18.0
102.365,409.0,18.0
102.425,408.75,18.0
102.485,408.75,18.0
102.545,409.0,18.0
102.605,409.0,18.0
102.665,409.0,18.0
102.725,408.75,18.0
102.785,409.0,18.0
102.845,409.0,18.0
102.905,409.0,18.0
102.965,408.75,18.0
103.025,409.0,18.0
103.085,409.0,18.0
103.145,409.0,18.0
103.205,409.0,18.0
103.265,408.75,18.0
103.325,408.75,18.0
103.385,408.75,18.0
103.445,408.75,18.0
103.505,408.75,18.0
103.565,409.0,18.0
103.625,408.75,18.0
103.685,409.0,18.0
103.745,409.0,18.0
103.805,409.0,18.0
103.865,409.0,18.0
103.925,408.75,18.0
103.985,408.75,18.0
104.045,409.0,18.0
104.105,409.0,18.0
104.165,409.0,18.0
104.225,409.0,18.0
104.285,409.0,18.0
104.345,409.0,18.0
104.405,409.0,18.0
104.465,409.0,18.0
104.525,409.0,18.0
104.585,409.0,18.0
104.645,409.0,18.0
104.705,409.0,18.0
104.765,409.0,18.0
104.825,409.0,18.0
104.885,409.0,18.0
104.945,409.0,18.0
105.005,409.0,18.0
105.065,409.0,18.0
105.125,409.0,18.0
105.185,409.0,18.0
105.245,409.0,18.0
105.305,409.0,18.0
105.365,409.0,18.0
105.425,409.0,18.0
105.485,409.0,18.0
105.545,409.0,18.0
105.605,409.0,18.0
105.665,409.0,18.0
105.725,409.0,18.0
105.785,409.0,18.0
105.845,409.0,18.0
105.905,409.0,18.0
105.965,409.0,18.0
106.025,409.0,18.0
106.085,409.0,18.0
106.145,409.0,18.0
106.205,409.0,18.0
106.265,409.0,18.0
106.325,409.0,18.0
106.385,409.0,18.0
106.445,409.0,18.0
106.505,409.0,18.0
106.565,409.0,18.0
106.625,409.0,18.0
106.685,409.0,18.0
106.745,409.0,18.0
106.805,409.0,18.0
106.865,409.0,18.0
106.925,409.0,18.0
106.985,409.0,18.0
107.045,409.0,18.0
107.105,409.0,18.0
107.165,409.0,18.0
107.225,409.0,18.0
107.285,409.0,18.0
107.345,409.25,18.0
107.405,409.0,18.0
107.465,409.0,18.0
107.525,409.25,18.0
107.585,409.25,18.0
107.645,409.25,18.0
107.705,409.0,18.0
107.765,409.0,18.0
107.825,409.0,18.0
107.885,409.0,18.0
107.945,409.0,18.0
108.005,409.25,18.0
108.065,409.0,18.0
108.125,409.25,18.0
108.185,409.25,18.0
108.245,409.0,18.0
108.305,409.25,18.0
108.365,409.25,18.0
108.425,409.0,18.0
108.485,409.0,18.0
108.545,409.25,18.0
108.605,409.25,18.0
108.665,409.25,18.0
108.725,409.25,18.0
108.785,409.25,18.0
108.845,409.25,18.0
108.905,409.25,18.0
108.965,409.25,18.0
109.025,409.25,18.0
109.085,409.25,18.0
109.145,409.25,18.0
109.205,409.25,18.0
109.265,409.25,18.0
109.325,409.25,18.0
109.385,409.25,18.0
109.445,409.25,18.0
109.505,409.25,18.0
109.565,409.25,18.0
109.625,409.25,18.0
109.685,409.25,18.0
109.745,409.25,18.0
109.805,409.25,18.0
109.865,409.25,18.0
109.925,409.25,18.0
109.985,409.25,18.0
110.045,409.25,18.0
110.105,409.25,18.0
110.165,409.25,18.0
110.225,409.25,18.0
110.285,409.25,18.0
110.345,409.25,18.0
110.405,409.25,18.0
110.465,409.25,18.0
110.525,409.25,18.0
110.585,409.25,18.0
110.645,409.25,18.0
110.705,409.25,18.0
110.765,409.25,18.0
110.825,409.25,18.0
110.885,409.25,18.0
110.945,409.25,18.0
111.005,409.25,18.0
111.065,409.5,18.0
111.125,409.5,18.0
111.185,409.5,18.0
111.245,409.25,18.0
111.305,409.25,18.0
111.365,409.25,18.0
111.425,409.5,18.0
111.485,409.25,18.0
111.545,409.5,18.0
111.605,409.5,18.0
111.665,409.5,18.0
111.725,409.5,18.0
111.785,409.5,18.0
111.845,409.25,18.0
111.905,409.25,18.0
111.965,409.25,18.0
112.025,409.5,18.0
112.085,409.5,18.0
112.145,409.5,18.0
112.205,409.5,18.0
112.265,409.25,18.0
112.325,409.5,18.0
112.385,409.5,18.0
112.445,409.25,18.0
112.505,409.25,18.0
112.565,409.5,18.0
112.625,409.5,18.0
112.685,409.5,18.0
112.745,409.5,18.0
112.805,409.5,18.0
112.865,409.5,18.0
112.925,409.5,18.0
112.985,409.5,18.0
113.045,409.5,18.0
113.105,409.5,18.0
113.165,409.5,18.0
113.225,409.5,18.0
113.285,409.5,18.0
113.345,409.5,18.0
113.405,409.5,18.0
113.465,409.5,18.0
113.525,409.5,18.0
113.585,409.5,18.0
113.645,409.5,18.0
113.705,409.5,18.0
113.765,409.5,18.0
113.825,409.5,18.0
113.885,409.5,18.0
113.945,409.5,18.0
114.005,409.5,18.0
114.065,409.5,18.0
114.125,409.5,18.0
114.185,409.5,18.0
114.245,409.5,18.0
114.305,409.5,18.0
114.365,409.5,18.0
114.425,409.5,18.0
114.485,409.25,18.0
114.545,409.5,18.0
114.605,409.5,18.0
114.665,409.5,18.0
114.725,409.5,18.0
114.785,409.5,18.0
114.845,409.5,18.0
114.905,409.5,18.0
114.965,409.5,18.0
115.025,409.5,18.0
115.085,409.5,18.0
115.145,409.5,18.0
115.205,409.5,18.0
115.265,409.5,18.0
115.325,409.5,18.0
115.385,409.5,18.0
115.445,409.25,18.0
115.505,409.5,18.0
115.565,409.5,18.0
115.625,409.5,18.0
115.685,409.5,18.0
115.745,409.5,18.0
115.805,409.5,18.0
115.865,409.5,18.0
115.925,409.5,18.0
115.985,409.5,18.0
116.045,409.25,18.0
116.105,409.5,18.0
116.165,409.5,18.0
116.225,409.5,18.0
116.285,409.5,18.0
116.345,409.5,18.0
116.405,409.5,18.0
116.465,409.5,18.0
116.525,409.5,18.0
116.585,409.5,18.0
116.645,409.5,18.0
116.705,409.5,18.0
116.765,409.5,18.0
116.825,409.5,18.0
116.885,409.5,18.0
116.945,409.5,18.0
117.005,409.5,18.0
117.065,409.5,18.0
117.125,409.25,18.0
117.185,409.25,18.0
117.245,409.5,18.0
117.305,409.5,18.0
117.365,409.5,18.0
117.425,409.5,18.0
117.485,409.5,18.0
117.545,409.25,18.0
117.605,409.5,18.0
117.665,409.5,18.0
117.725,409.5,18.0
117.785,409.5,18.0
117.845,409.5,18.0
117.905,409.5,18.0
117.965,409.5,18.0
118.025,409.5,18.0
118.085,409.25,18.0
118.145,409.25,18.0
118.205,409.5,18.0
118.265,409.5,18.0
118.325,409.5,18.0
118.385,409.5,18.0
118.445,409.5,18.0
118.505,409.5,18.0
118.565,409.5,18.0
118.625,409.5,18.0
118.685,409.5,18.0
118.745,409.5,18.0
118.805,409.5,18.0
118.865,409.5,18.0
118.925,409.5,18.0
118.985,409.5,18.0
119.045,409.5,18.0
119.105,409.5,18.0
119.165,409.5,18.0
119.225,409.5,18.0
119.285,409.5,18.0
119.345,409.5,18.0
119.405,409.5,18.0
119.465,409.5,18.0
119.525,409.5,18.0
119.585,409.5,18.0
119.645,409.5,18.0
119.705,409.5,18.0
119.765,409.5,18.0
119.825,409.5,18.0
119.885,409.5,18.0
119.945,409.5,18.0
120.005,409.5,18.0
120.065,409.25,18.0
120.125,409.5,18.0
120.185,409.5,18.0
120.245,409.5,18.0
120.305,409.5,18.0
120.365,409.5,18.0
120.425,409.5,18.0
120.485,409.5,18.0
120.545,409.25,18.0
120.605,409.25,18.0
120.665,409.5,18.0
120.725,409.25,18.0
120.785,409.5,18.0
120.845,409.5,18.0
120.905,409.5,18.0
120.965,409.5,18.0
121.025,409.5,18.0
121.085,409.5,18.0
121.145,409.5,18.0
121.205,409.5,18.0
121.265,409.5,18.0
121.325,409.5,18.0
121.385,409.5,18.0
121.445,409.5,18.0
121.505,409.25,18.0
121.565,409.25,18.0
121.625,409.5,18.0
121.685,409.5,18.0
121.745,409.5,18.0
121.805,409.5,18.0
121.865,409.5,18.0
121.925,409.5,18.0
121.985,409.5,18.0
122.045,409.5,18.0
122.105,409.5,18.0
122.165,409.5,18.0
122.225,409.5,18.0
122.285,409.5,18.0
122.345,409.5,18.0
122.405,409.5,18.0
122.465,409.5,18.0
122.525,409.5,18.0
122.585,409.5,18.0
122.645,409.5,18.0
122.705,409.5,18.0
122.765,409.5,18.0
122.825,409.5,18.0
122.885,409.5,18.0
122.945,409.5,18.0
123.005,409.5,18.0
123.065,409.5,18.0
123.125,409.5,18.0
123.185,409.5,18.0
123.245,409.5,18.0
123.305,409.5,18.0
123.365,409.5,18.0
123.425,409.5,18.0
123.485,409.5,18.0
123.545,409.5,18.0
123.605,409.5,18.0
123.665,409.5,18.0
123.725,409.5,18.0
123.785,409.5,18.0
123.845,409.5,18.0
123.905,409.5,18.0
123.965,409.5,18.0
124.025,409.5,18.0
124.085,409.5,18.0
124.145,409.5,18.0
124.205,409.5,18.0
124.265,409.5,18.0
124.325,409.5,18.0
124.385,409.5,18.0
124.445,409.5,18.0
124.505,409.5,18.0
124.565,409.5,18.0
124.625,409.5,18.0
124.685,409.5,18.0
124.745,409.5,18.0
124.805,409.5,18.0
124.865,409.5,18.0
124.925,409.5,18.0
124.985,409.75,18.0
125.045,409.75,18.0
125.105,409.5,18.0
125.165,409.5,18.0
125.225,409.75,18.0
125.285,409.75,18.0
125.345,409.75,18.0
125.405,409.75,18.0
125.465,409.75,18.0
125.525,409.75,18.0
125.585,409.75,18.0
125.645,409.5,18.0
125.705,409.75,18.0
125.765,409.5,18.0
125.825,409.5,18.0
125.885,409.5,18.0
125.945,409.75,18.0
126.005,409.75,18.0
126.065,409.75,18.0
126.125,409.5,18.0
126.185,409.5,18.0
126.245,409.75,18.0
126.305,409.5,18.0
126.365,409.75,18.0
126.425,409.75,18.0
126.485,409.75,18.0
126.545,409.75,18.0
126.605,409.75,18.0
126.665,409.75,18.0
126.725,409.75,18.0
126.785,409.75,18.0
126.845,409.75,18.0
126.905,409.75,18.0
126.965,409.75,18.0
127.025,409.75,18.0
127.085,410.0,18.0
127.145,410.0,18.0
127.205,409.75,18.0
127.265,409.75,18.0
127.325,409.75,18.0
127.385,409.75,18.0
127.445,409.75,18.0
127.505,409.75,18.0
127.565,409.75,18.0
127.625,409.75,18.0
127.685,409.75,18.0
127.745,409.75,18.0
127.805,409.75,18.0
127.865,409.75,18.0
127.925,409.75,18.0
127.985,409.75,18.0
128.045,409.75,18.0
128.105,410.0,18.0
128.165,409.75,18.0
128.225,409.75,18.0
128.285,410.0,18.0
128.345,410.0,18.0
128.405,410.0,18.0
128.465,410.0,18.0
128.525,410.0,18.0
128.585,410.0,18.0
128.645,409.75,18.0
128.705,409.75,18.0
128.765,409.75,18.0
128.825,410.0,18.0
128.885,409.75,18.0
128.945,410.0,18.0
129.005,410.0,18.0
129.065,410.0,18.0
129.125,410.0,18.0
129.185,410.0,18.0
129.245,409.75,18.0
129.305,409.75,18.0
129.365,410.0,18.0
129.425,410.0,18.0
129.485,410.0,18.0
129.545,410.0,18.0
129.605,410.0,18.0
129.665,410.0,18.0
129.725,409.75,18.0
129.785,410.0,18.0
129.845,410.0,18.0
129.905,410.0,18.0
129.965,410.0,18.0
130.025,410.0,18.0
130.085,410.0,18.0
