#Procedure: <__main__.ExtrusionProcedure>
#Parameters:
#	Bake Time: 60 min
#	Baking Position: 18 in
#	DC Voltage: 0
#	Voltage Mode: PID
#	Sample Length: 5 cm
#	Sample Name: R4N32_CYREZ
#	Ramping rate: 25 C/min
#	Temperature setpoint: 800 C
#	Stabilization Time: 5 min
#Data:
Time (s),Baking Pressure (Torr),Outgassing Pressure (Torr),Baking Temperature (C),Outgassing Temperature (C),Position (in),DC Voltage (V),Is Baking?
1106.3815791606903,0.052000000000000005,0.042,577.0,84.0,8.604527559055118,44.34208610100177,0.0
1107.5224132537842,0.052000000000000005,0.042,577.0,83.5,8.708779527559056,33.12221236979047,0.0
1109.149796962738,0.052000000000000005,0.042,578.0,84.25,8.591496062992125,0,0.0
1110.6018018722534,0.052000000000000005,0.042,578.75,84.5,8.669685039370078,0.2668530328204781,0.0
1112.1581468582153,0.053,0.042,579.0,83.75,8.6305905511811,0,0.0
1113.1820118427277,0.052000000000000005,0.042,579.5,84.75,8.552401574803149,55.63910274864975,0.0
1114.2066252231598,0.053,0.042,579.5,84.0,8.604527559055118,178.94207399684012,0.0
1115.7028636932373,0.053,0.042,580.5,84.0,8.61755905511811,86.14758340541648,0.0
1116.9062905311584,0.053,0.042,581.75,84.75,8.578464566929133,0,0.0
1117.9681656360626,0.053,0.042,581.75,84.75,8.604527559055118,85.27589964625538,0.0
1119.373955488205,0.053,0.042,582.0,85.0,8.643622047244094,86.17232140951558,0.0
1120.4159865379333,0.053,0.042,582.75,84.5,8.591496062992125,85.24237291780577,0.0
1122.0009191036224,0.053,0.042,583.0,85.5,8.6305905511811,152.7350118698604,0.0
1123.0190403461456,0.053,0.042,584.0,84.75,8.604527559055118,0,0.0
1124.036523103714,0.053,0.042,584.0,85.5,8.604527559055118,85.95615577236283,0.0
1125.0639085769653,0.053,0.042,583.75,85.25,8.643622047244094,184.13000176896014,0.0
1126.086727142334,0.053,0.042,584.75,85.5,8.643622047244094,24.419238205102772,0.0
1127.1734647750854,0.053,0.042,585.0,85.5,8.591496062992125,0,0.0
1128.4570317268372,0.053,0.042,585.5,86.0,8.643622047244094,28.31146271227798,0.0
1129.8073694705963,0.053,0.042,585.5,85.25,8.656653543307085,122.71683872802899,0.0
1130.8597421646118,0.053,0.042,587.0,86.25,8.591496062992125,0,0.0
1132.1906599998474,0.053,0.042,587.75,85.75,8.578464566929133,62.769653221871195,0.0
1133.2103426456451,0.053,0.042,587.75,85.75,8.643622047244094,43.61352839732219,0.0
1134.2183933258057,0.053,0.042,588.25,86.0,8.6305905511811,86.05002953312851,0.0
1135.3661351203918,0.053,0.042,589.5,86.5,8.669685039370078,11.49037253352833,0.0
1136.3904650211334,0.053,0.042,589.5,86.0,8.669685039370078,2.6397281125355505,0.0
1138.016288280487,0.053,0.042,590.5,86.25,8.591496062992125,0,0.0
1139.052490234375,0.053,0.042,590.5,86.5,8.578464566929133,122.06601407113743,0.0
1140.337708234787,0.053,0.042,591.5,86.25,8.734842519685039,40.19691463735214,0.0
1141.3596587181091,0.053,0.042,592.0,87.0,8.656653543307085,83.29406387248738,0.0
1142.7101836204529,0.053,0.042,593.25,86.25,8.578464566929133,0,0.0
1143.7634513378143,0.053,0.042,593.5,87.25,8.578464566929133,44.55389150886085,0.0
1144.7873611450195,0.053,0.042,593.5,86.5,8.591496062992125,183.69379739364402,0.0
1146.2198503017426,0.053,0.042,594.0,86.75,8.61755905511811,82.64926247919776,0.0
1147.8059530258179,0.053,0.042,595.25,87.75,8.591496062992125,80.88488865757859,0.0
1148.8213942050934,0.053,0.042,595.0,87.0,8.6305905511811,200.0,0.0
1149.9071230888367,0.053,0.042,595.75,87.75,8.6305905511811,28.42063310583503,0.0
1151.199119567871,0.053,0.042,597.25,87.75,8.604527559055118,19.715041189865154,0.0
1152.2183012962341,0.053,0.042,597.5,87.75,8.552401574803149,18.885833806989353,0.0
1153.2385194301605,0.053,0.042,597.5,87.75,8.656653543307085,80.01162976170718,0.0
1154.5897767543793,0.053,0.042,599.0,88.25,8.565433070866142,0,0.0
1155.6413543224335,0.053,0.042,599.25,87.5,8.61755905511811,77.30110911495315,0.0
1156.6695773601532,0.053,0.043,599.5,88.25,8.578464566929133,131.03258796218864,0.0
1157.9835171699524,0.053,0.043,600.5,88.0,8.6305905511811,75.91057343460469,0.0
1159.0073263645172,0.053,0.043,600.5,88.75,8.565433070866142,77.04366280778113,0.0
1160.0308623313904,0.053,0.043,600.5,88.0,8.6305905511811,78.53268073285983,0.0
1161.039734363556,0.053,0.043,601.25,89.0,8.61755905511811,76.94748819255965,0.0
1162.0596532821655,0.053,0.043,601.25,88.0,8.68271653543307,58.05089743506838,0.0
1163.2190403938293,0.053,0.043,601.0,89.0,8.643622047244094,55.367593175906194,0.0
1164.4356637001038,0.053,0.043,601.25,88.25,8.6305905511811,35.68246098652788,0.0
1165.7940890789032,0.053,0.043,601.5,89.25,8.604527559055118,200.0,0.0
1166.823005914688,0.053,0.043,602.75,89.25,8.604527559055118,35.47443390236583,0.0
1167.9321639537811,0.053,0.043,603.25,88.75,8.6305905511811,0,0.0
1168.952909231186,0.053,0.043,603.5,89.5,8.669685039370078,27.50831438165715,0.0
1170.556438922882,0.053,0.043,605.0,89.5,8.6305905511811,0,0.0
1171.6164503097534,0.053,0.043,605.0,89.25,8.578464566929133,77.87536153940543,0.0
1172.9290776252747,0.054000000000000006,0.043,605.5,89.5,8.656653543307085,34.156412024339375,0.0
1173.94926571846,0.054000000000000006,0.043,605.5,89.5,8.643622047244094,79.01994315708157,0.0
1175.0817637443542,0.054000000000000006,0.043,606.5,89.5,8.643622047244094,77.14270669913192,0.0
1176.121259689331,0.054000000000000006,0.043,607.5,90.0,8.61755905511811,20.54700615752776,0.0
1177.6893396377563,0.054000000000000006,0.043,607.25,89.5,7.27531496062992,108.93352063992394,0.0
1178.6952633857727,0.054000000000000006,0.043,608.5,90.5,8.61755905511811,0,0.0
1179.807326078415,0.054000000000000006,0.043,608.75,89.75,8.643622047244094,75.6399608165576,0.0
1181.4212636947632,0.054000000000000006,0.043,609.0,90.25,8.343897637795276,200.0,0.0
1182.4679279327393,0.053,0.043,609.75,90.0,8.68271653543307,1.7503979854115101,0.0
1183.494154214859,0.054000000000000006,0.043,610.25,90.75,8.552401574803149,0,0.0
1184.9394850730896,0.054000000000000006,0.043,610.5,90.25,8.643622047244094,48.49647265873117,0.0
1185.95170378685,0.054000000000000006,0.043,611.25,91.0,8.695748031496061,74.98504735562733,0.0
1187.5387361049652,0.054000000000000006,0.043,611.25,90.75,8.604527559055118,138.70011406800353,0.0
1188.558268547058,0.054000000000000006,0.043,612.0,91.0,8.604527559055118,0,0.0
1189.5669648647308,0.054000000000000006,0.043,612.0,90.5,8.474212598425195,44.850383026821994,0.0
1190.593747138977,0.054000000000000006,0.043,611.5,91.5,8.513307086614171,175.56885809068814,0.0
1191.7010846138,0.054000000000000006,0.043,612.25,90.75,8.61755905511811,1.9267058121150313,0.0
1192.9597084522247,0.054000000000000006,0.043,612.5,90.75,8.643622047244094,58.03018618849256,0.0
1194.3487482070923,0.054000000000000006,0.043,612.75,91.75,8.591496062992125,6.330652808008566,0.0
1195.6797015666962,0.054000000000000006,0.043,613.0,92.0,8.6305905511811,40.96895234855323,0.0
1196.6913604736328,0.054000000000000006,0.043,612.5,91.25,8.669685039370078,84.6526568130089,0.0
1197.844633102417,0.054000000000000006,0.043,613.0,92.25,8.669685039370078,59.3433478561599,0.0
1199.4185919761658,0.054000000000000006,0.043,614.25,92.0,8.591496062992125,19.246143763339084,0.0
1200.4291706085205,0.054000000000000006,0.043,614.25,91.75,8.578464566929133,171.73256369921603,0.0
1201.4551374912262,0.054000000000000006,0.043,614.5,92.5,8.565433070866142,149.146344244455,0.0
1202.5518095493317,0.054000000000000006,0.043,615.0,91.75,8.565433070866142,85.11068320604186,0.0
1203.5706958770752,0.054000000000000006,0.043,616.25,92.75,8.565433070866142,0,0.0
1204.8483173847198,0.054000000000000006,0.043,616.75,92.75,8.656653543307085,83.29816356050685,0.0
1205.8679611682892,0.054000000000000006,0.043,617.25,92.25,8.591496062992125,39.36668959832974,0.0
1207.2494337558746,0.054000000000000006,0.043,617.0,92.75,8.565433070866142,122.07687286212257,0.0
1208.5799596309662,0.054000000000000006,0.043,617.5,93.25,8.669685039370078,41.46633272018877,0.0
1209.6005640029907,0.054000000000000006,0.043,617.5,93.0,8.6305905511811,65.64438010405203,0.0
1210.6273167133331,0.054000000000000006,0.043,618.25,93.0,8.643622047244094,64.36430143273125,0.0
1211.6440563201904,0.054000000000000006,0.043,619.25,93.0,8.6305905511811,43.32379406945067,0.0
1212.6491577625275,0.054000000000000006,0.043,619.25,93.0,8.61755905511811,46.552824781336525,0.0
1213.6687672138214,0.054000000000000006,0.043,619.25,93.25,8.604527559055118,87.99841916549065,0.0
1214.6943862438202,0.054000000000000006,0.043,620.5,93.5,8.669685039370078,65.65847002155355,0.0
1215.852421283722,0.054000000000000006,0.043,621.25,93.25,8.61755905511811,10.912134953180058,0.0
1216.8767442703247,0.054000000000000006,0.043,621.0,93.75,8.604527559055118,58.90904545613677,0.0
1217.8994908332825,0.054000000000000006,0.043,621.75,93.0,8.669685039370078,110.30989700103416,0.0
1219.4482448101044,0.054000000000000006,0.043,623.0,94.0,8.604527559055118,42.08092904423873,0.0
1220.461409330368,0.054000000000000006,0.043,622.25,93.75,8.669685039370078,88.34618516038249,0.0
1221.4832310676575,0.054000000000000006,0.043,622.5,94.25,8.68271653543307,111.37666720623035,0.0
1222.5096564292908,0.054000000000000006,0.043,623.5,93.5,8.61755905511811,66.62824402908919,0.0
1224.2480819225311,0.054000000000000006,0.043,624.0,94.5,8.61755905511811,0,0.0
1225.5612618923187,0.054000000000000006,0.043,624.75,94.25,8.643622047244094,65.73892293540482,0.0
1226.7058885097504,0.054000000000000006,0.043,624.5,94.25,8.6305905511811,62.92774443242352,0.0
1228.281331539154,0.054000000000000006,0.043,625.25,94.5,8.61755905511811,0,0.0
1229.3677387237549,0.054000000000000006,0.043,625.0,94.25,8.61755905511811,200.0,0.0
1230.3919563293457,0.054000000000000006,0.043,625.25,94.75,8.552401574803149,130.64248239898592,0.0
1232.0153634548187,0.054000000000000006,0.043,626.25,94.5,8.578464566929133,0,0.0
1233.0533301830292,0.054000000000000006,0.043,627.0,95.25,8.604527559055118,18.605915376707358,0.0
1234.0774879455566,0.054000000000000006,0.043,626.75,94.5,8.656653543307085,195.7843378811633,0.0
1235.4095883369446,0.054000000000000006,0.043,627.5,95.25,8.695748031496061,73.79992061668788,0.0
1236.5367920398712,0.054000000000000006,0.043,628.75,95.0,8.61755905511811,39.11501941714332,0.0
1238.1261072158813,0.054000000000000006,0.043,629.0,95.25,8.604527559055118,160.29434195393486,0.0
1239.1997683048248,0.054000000000000006,0.043,630.0,95.5,8.44814960629921,0,0.0
1240.2218840122223,0.054000000000000006,0.043,630.75,95.25,8.61755905511811,0,0.0
1241.2459886074066,0.054000000000000006,0.043,630.5,95.75,8.578464566929133,200.0,0.0
1242.2687072753906,0.054000000000000006,0.043,630.75,95.75,8.61755905511811,168.6846587616921,0.0
1243.7032115459442,0.054000000000000006,0.043,632.0,96.0,8.604527559055118,68.56775935158862,0.0
1245.2608308792114,0.054000000000000006,0.043,633.25,96.5,8.604527559055118,91.64722734823476,0.0
1246.2759900093079,0.054000000000000006,0.043,634.25,95.75,8.643622047244094,48.104666165701246,0.0
1247.2878584861755,0.054000000000000006,0.044000000000000004,634.0,96.75,8.604527559055118,48.43846134444044,0.0
1248.3153784275055,0.054000000000000006,0.043,634.0,96.25,8.669685039370078,72.60169860496949,0.0
1249.438637971878,0.054000000000000006,0.043,635.0,97.0,8.68271653543307,91.88122843498508,0.0
1251.0780987739563,0.054000000000000006,0.043,635.5,96.5,8.604527559055118,166.53379331479783,0.0
1252.3885924816132,0.054000000000000006,0.043,636.0,96.25,8.61755905511811,115.50753194115471,0.0
1253.535751581192,0.054000000000000006,0.043,637.25,97.25,8.643622047244094,66.04245611194281,0.0
1254.5579390525818,0.054000000000000006,0.044000000000000004,637.5,96.5,8.6305905511811,19.422267331117553,0.0
1256.1999504566193,0.054000000000000006,0.043,637.75,97.75,8.591496062992125,21.674000505105894,0.0
1257.479161977768,0.054000000000000006,0.044000000000000004,639.5,97.75,8.695748031496061,11.136578001389054,0.0
1258.6554493904114,0.054000000000000006,0.044000000000000004,639.5,97.25,8.669685039370078,3.51674792848506,0.0
1259.8553519248962,0.054000000000000006,0.044000000000000004,639.75,97.5,8.591496062992125,135.09284453289706,0.0
1260.880355834961,0.054000000000000006,0.043,641.25,98.0,8.61755905511811,0,0.0
1261.9390044212341,0.054000000000000006,0.044000000000000004,641.0,97.5,8.591496062992125,143.91565083280688,0.0
1263.2518389225006,0.055,0.044000000000000004,641.75,97.5,8.578464566929133,89.96943527586424,0.0
1264.2889366149902,0.055,0.044000000000000004,643.0,97.5,8.656653543307085,66.56989101753545,0.0
1265.413608789444,0.055,0.044000000000000004,642.75,98.25,8.591496062992125,36.21050190105195,0.0
1267.0128800868988,0.055,0.044000000000000004,643.75,97.75,8.643622047244094,19.929645904031503,0.0
1268.076299905777,0.055,0.044000000000000004,643.75,98.75,8.565433070866142,126.8142615807075,0.0
1269.3739614486694,0.055,0.044000000000000004,644.75,98.0,8.656653543307085,88.68465771423134,0.0
1270.9247469902039,0.055,0.044000000000000004,644.75,99.0,8.656653543307085,113.78784370425923,0.0
1272.0791277885437,0.055,0.044000000000000004,645.0,98.75,8.591496062992125,68.71686996049115,0.0
1273.1788132190704,0.055,0.044000000000000004,645.0,98.75,8.591496062992125,67.95863718568519,0.0
1274.834014415741,0.055,0.044000000000000004,645.0,99.0,8.61755905511811,44.43854263551211,0.0
1276.1583755016327,0.055,0.044000000000000004,645.0,99.0,8.695748031496061,74.66626957812352,0.0
1277.176151752472,0.055,0.044000000000000004,646.0,99.5,8.656653543307085,95.44120139546506,0.0
1278.3162672519684,0.055,0.044000000000000004,645.75,99.5,8.68271653543307,70.23649117629114,0.0
1279.8916690349579,0.055,0.044000000000000004,646.5,99.0,8.591496062992125,185.29682805485183,0.0
1280.9202466011047,0.055,0.044000000000000004,647.75,100.0,8.61755905511811,31.58204697187781,0.0
1282.001324892044,0.055,0.044000000000000004,648.0,99.0,8.591496062992125,59.30987122705533,0.0
1283.291737318039,0.055,0.044000000000000004,648.5,100.25,8.643622047244094,54.22055169570774,0.0
1284.3135437965393,0.055,0.044000000000000004,649.75,99.75,8.68271653543307,71.99200461983934,0.0
1285.6876275539398,0.055,0.044000000000000004,649.75,100.0,8.604527559055118,143.81398668785926,0.0
1287.0247910022736,0.055,0.044000000000000004,650.5,100.0,8.6305905511811,95.80376790781906,0.0
1288.1457390785217,0.055,0.044000000000000004,651.75,100.0,8.643622047244094,44.12845315491441,0.0
1289.1706290245056,0.055,0.044000000000000004,651.5,100.75,8.656653543307085,46.419564954001785,0.0
1290.7600765228271,0.055,0.044000000000000004,652.5,100.0,8.604527559055118,7.655007916109142,0.0
1291.7799246311188,0.055,0.044000000000000004,652.5,100.75,8.61755905511811,162.40119816316346,0.0
1292.8554456233978,0.055,0.044000000000000004,653.75,100.5,8.6305905511811,0,0.0
1294.1560056209564,0.055,0.044000000000000004,653.5,101.25,8.643622047244094,74.27332046474945,0.0
1295.177749156952,0.055,0.044000000000000004,654.0,101.25,8.591496062992125,96.32399187601226,0.0
1296.1914281845093,0.055,0.044000000000000004,655.0,100.75,8.604527559055118,51.00522656916202,0.0
1297.2139496803284,0.055,0.044000000000000004,654.75,101.75,8.591496062992125,96.82194619087696,0.0
1298.3856546878815,0.055,0.044000000000000004,655.75,101.0,8.68271653543307,95.17705616946927,0.0
1299.5871539115906,0.055,0.044000000000000004,656.0,101.5,8.591496062992125,95.97156499822732,0.0
1300.638620376587,0.055,0.044000000000000004,656.0,101.75,8.656653543307085,134.55182757405754,0.0
1301.662137746811,0.055,0.044000000000000004,656.75,101.0,8.604527559055118,0,0.0
1302.686157464981,0.055,0.044000000000000004,656.25,102.0,8.604527559055118,200.0,0.0
1304.1183068752289,0.055,0.044000000000000004,656.75,101.25,8.656653543307085,124.21961701115708,0.0
1305.6974058151245,0.055,0.044000000000000004,657.25,102.25,8.330866141732283,188.62888103294114,0.0
1306.718002796173,0.055,0.044000000000000004,658.25,101.5,8.61755905511811,3.6580169340009547,0.0
1307.8069021701813,0.055,0.044000000000000004,658.0,102.0,8.61755905511811,200.0,0.0
1308.830896615982,0.055,0.044000000000000004,659.0,102.25,8.565433070866142,0,0.0
1309.854101896286,0.055,0.044000000000000004,659.5,102.0,8.61755905511811,29.66099696009924,0.0
1311.1307880878448,0.055,0.044000000000000004,660.25,102.75,8.669685039370078,61.053777853718245,0.0
1312.5167853832245,0.055,0.044000000000000004,661.75,102.25,8.61755905511811,0,0.0
1313.8476586341858,0.055,0.044000000000000004,662.75,103.0,8.656653543307085,30.740542987853942,0.0
1314.869652748108,0.055999999999999994,0.044000000000000004,662.75,102.5,8.68271653543307,77.06221560648532,0.0
1315.9987752437592,0.055,0.045,664.0,103.0,8.656653543307085,41.71309266183463,0.0
1317.586499929428,0.055999999999999994,0.045,664.5,103.25,8.604527559055118,0,0.0
1318.6038932800293,0.055,0.044000000000000004,664.5,102.75,8.6305905511811,184.17538722237134,0.0
1319.6183338165283,0.055999999999999994,0.044000000000000004,665.75,103.75,8.643622047244094,0,0.0
1320.647370815277,0.055999999999999994,0.044000000000000004,665.75,103.75,8.07023622047244,127.77929351543145,0.0
1321.6550698280334,0.055999999999999994,0.045,667.0,103.25,8.591496062992125,0,0.0
1322.6978895664215,0.055999999999999994,0.045,666.75,103.5,8.604527559055118,159.2801821996228,0.0
1323.7056319713593,0.055999999999999994,0.045,668.0,104.25,8.61755905511811,0,0.0
1324.7311935424805,0.055999999999999994,0.045,668.5,103.75,8.565433070866142,69.98955271381921,0.0
1325.732539176941,0.055999999999999994,0.045,668.0,103.75,8.669685039370078,72.76717917538365,0.0
1326.7559933662415,0.055999999999999994,0.045,668.75,104.0,8.61755905511811,72.25439669074021,0.0
1327.8781831264496,0.055999999999999994,0.045,668.75,104.5,8.61755905511811,44.85341226878495,0.0
1329.4708309173584,0.055999999999999994,0.045,669.25,104.25,8.61755905511811,183.17942202037128,0.0
1330.4979112148285,0.055999999999999994,0.045,670.25,104.25,8.539370078740156,0,0.0
1331.510977268219,0.055999999999999994,0.045,670.0,104.75,8.591496062992125,183.44737776754718,0.0
1332.5303132534027,0.055999999999999994,0.045,671.5,105.0,8.61755905511811,0,0.0
1333.615821838379,0.055999999999999994,0.045,671.25,104.25,8.643622047244094,200.0,0.0
1334.9111437797546,0.055999999999999994,0.045,672.0,104.75,8.61755905511811,181.5369968903192,0.0
1336.0691316127777,0.055999999999999994,0.045,673.0,105.25,8.6305905511811,44.941929467677085,0.0
1337.7087585926056,0.055999999999999994,0.045,675.5,104.75,8.487244094488188,11.141844540335768,0.0
1339.3238279819489,0.055999999999999994,0.045,676.25,105.5,8.604527559055118,0,0.0
1340.3699069023132,0.055999999999999994,0.045,676.25,105.75,8.61755905511811,158.43053309083126,0.0
1341.7046992778778,0.055999999999999994,0.045,677.5,105.25,8.656653543307085,84.95512538178532,0.0
1342.8281631469727,0.055999999999999994,0.045,677.75,105.25,8.643622047244094,61.08519180552082,0.0
1344.4139366149902,0.055999999999999994,0.045,678.5,106.25,8.578464566929133,41.07055546922999,0.0
1345.4403371810913,0.055999999999999994,0.045,678.25,106.5,8.604527559055118,118.39397664547809,0.0
1346.446313381195,0.055999999999999994,0.045,678.5,106.25,8.578464566929133,42.97574591598031,0.0
1347.538831949234,0.055999999999999994,0.045,677.75,105.75,8.591496062992125,163.78646861930181,0.0
1348.8273558616638,0.055999999999999994,0.045,677.75,106.75,8.6305905511811,111.89702458013804,0.0
1350.013412952423,0.055999999999999994,0.045,677.5,106.5,8.68271653543307,93.79120850000042,0.0
1351.6386804580688,0.055999999999999994,0.045,677.75,106.25,8.656653543307085,95.40621849502368,0.0
1353.239783525467,0.055999999999999994,0.045,677.5,107.25,8.591496062992125,98.41135099967191,0.0
1354.265018939972,0.055999999999999994,0.045,677.75,106.75,8.643622047244094,53.39338425169656,0.0
1355.2899363040924,0.055999999999999994,0.045,677.75,106.75,8.604527559055118,100.67512250399668,0.0
1356.3510401248932,0.055999999999999994,0.045,678.0,107.25,8.6305905511811,48.06418694432588,0.0
1357.655974149704,0.055999999999999994,0.045,677.5,107.0,8.6305905511811,105.18571800981518,0.0
1358.6799492835999,0.055999999999999994,0.045,678.25,107.25,8.578464566929133,104.56187585796496,0.0
1360.2348821163177,0.055999999999999994,0.045,679.0,107.75,8.604527559055118,104.0421938537274,0.0
1361.3889887332916,0.055999999999999994,0.045,678.5,107.0,8.604527559055118,200.0,0.0
1362.412227153778,0.055999999999999994,0.045,679.5,107.25,8.61755905511811,0,0.0
1363.51669383049,0.055999999999999994,0.045,679.0,108.0,8.61755905511811,200.0,0.0
1365.1308596134186,0.057,0.045,680.25,107.5,8.6305905511811,21.325375398136643,0.0
1366.1765472888947,0.055999999999999994,0.045,681.25,108.25,8.578464566929133,11.462898613749815,0.0
1367.5081861019135,0.057,0.045,681.75,107.75,8.708779527559056,108.40531088249219,0.0
1368.6321969032288,0.055999999999999994,0.046,682.5,107.75,8.6305905511811,83.1416516261632,0.0
1370.2205286026,0.057,0.045,682.75,108.75,8.578464566929133,0,0.0
1371.2448282241821,0.057,0.045,682.25,108.0,8.552401574803149,200.0,0.0
1372.271028995514,0.055999999999999994,0.045,683.25,108.5,8.61755905511811,47.97921326186675,0.0
1373.6211123466492,0.057,0.045,684.5,108.5,8.643622047244094,50.38366830317294,0.0
1374.7770552635193,0.057,0.045,684.75,108.5,8.68271653543307,83.66874117172203,0.0
1376.339238166809,0.057,0.045,685.25,109.5,8.61755905511811,200.0,0.0
1377.4417870044708,0.057,0.045,686.5,108.75,8.604527559055118,0,0.0
1379.055884361267,0.057,0.045,686.5,109.5,8.591496062992125,183.56806403824402,0.0
1380.0973479747772,0.057,0.046,687.25,109.0,8.604527559055118,75.13417021241119,0.0
1381.4334378242493,0.057,0.046,688.5,109.75,8.6305905511811,89.75015314784133,0.0
1382.4434821605682,0.057,0.046,688.25,110.0,8.61755905511811,91.5337428231107,0.0
1383.469479560852,0.057,0.046,689.5,109.25,8.643622047244094,90.21906693263597,0.0
1384.4810593128204,0.057,0.046,689.75,110.5,8.669685039370078,45.95853622057406,0.0
1385.6321988105774,0.057,0.046,690.5,110.25,8.578464566929133,84.08290591336369,0.0
1387.2703952789307,0.057,0.045,691.75,109.75,8.643622047244094,72.46002482755046,0.0
1388.561823129654,0.057,0.046,692.75,110.5,8.643622047244094,88.91512832850853,0.0
1389.728018283844,0.057,0.046,692.25,110.0,8.68271653543307,111.33411612370104,0.0
1390.7353332042694,0.057,0.046,693.0,110.75,8.578464566929133,110.76167970780162,0.0
1391.9615755081177,0.057,0.046,692.5,111.0,8.578464566929133,200.0,0.0
1393.005698442459,0.057,0.046,693.5,110.5,8.6305905511811,0,0.0
1394.436919927597,0.057,0.046,693.75,111.25,8.643622047244094,60.59824593326855,0.0
1396.035578250885,0.057,0.046,694.5,111.5,8.591496062992125,147.32699930236043,0.0
1397.0494894981384,0.057,0.046,695.25,110.5,8.61755905511811,69.86029645679302,0.0
1398.1258924007416,0.057,0.046,695.25,111.0,8.61755905511811,151.9679223863313,0.0
1399.5570447444916,0.057,0.046,696.25,111.75,8.643622047244094,60.9187966125263,0.0
1401.1335124969482,0.057,0.046,696.5,111.0,8.604527559055118,84.9643753792629,0.0
1402.230188369751,0.057,0.046,696.25,111.0,8.61755905511811,200.0,0.0
1403.652023077011,0.057,0.046,697.75,112.0,8.591496062992125,61.10852243054693,0.0
1404.6756751537323,0.057,0.046,698.0,111.75,8.61755905511811,58.82994249929407,0.0
1405.8842475414276,0.057,0.046,699.5,111.5,8.656653543307085,0,0.0
1406.938731431961,0.057,0.046,699.25,111.5,8.6305905511811,193.4130900786884,0.0
1408.2652790546417,0.057,0.046,700.5,112.75,8.68271653543307,93.56618466125022,0.0
1409.3891787528992,0.057,0.046,700.25,112.5,8.604527559055118,92.44508853734705,0.0
1410.9714102745056,0.057,0.046,701.0,112.0,8.6305905511811,160.88328305358712,0.0
1411.9965295791626,0.057,0.046,702.0,112.25,8.604527559055118,115.66706062337717,0.0
1413.0130982398987,0.057,0.046,702.75,112.75,8.591496062992125,23.407664636370328,0.0
1414.03590798378,0.057,0.046,702.75,113.5,8.591496062992125,200.0,0.0
1415.1232492923737,0.057,0.046,703.75,113.5,8.61755905511811,3.9365722506585286,0.0
1416.151126384735,0.057,0.046,704.0,113.5,8.61755905511811,115.5072627543996,0.0
1417.4281072616577,0.057,0.046,704.75,113.0,8.695748031496061,93.24737451204341,0.0
1418.435045003891,0.057,0.046,706.0,112.75,8.6305905511811,90.31884097744293,0.0
1419.824801683426,0.057,0.046,706.25,113.0,8.6305905511811,148.870654675841,0.0
1420.8548645973206,0.057,0.046,707.0,113.25,8.61755905511811,41.712202232017574,0.0
1421.8808422088623,0.057999999999999996,0.046,707.5,114.25,8.591496062992125,11.642014201456746,0.0
1423.2019546031952,0.057999999999999996,0.046,707.25,114.0,8.6305905511811,115.21594711778079,0.0
1424.2212328910828,0.057999999999999996,0.046,708.0,113.75,8.643622047244094,114.34973811123781,0.0
1425.2361552715302,0.057999999999999996,0.046,708.0,114.0,8.643622047244094,71.1269284353668,0.0
1426.2584612369537,0.057999999999999996,0.046,708.5,114.0,8.656653543307085,93.87980091388164,0.0
1427.411119222641,0.057999999999999996,0.046,709.5,114.5,8.61755905511811,42.073085919402956,0.0
1428.4332480430603,0.057999999999999996,0.047,710.0,114.5,8.656653543307085,57.59821279988907,0.0
1429.9956159591675,0.057999999999999996,0.047,710.25,114.5,8.61755905511811,200.0,0.0
1431.0966334342957,0.057999999999999996,0.046,711.25,114.25,8.604527559055118,0,0.0
1432.7168416976929,0.057999999999999996,0.046,711.5,115.0,8.565433070866142,114.80694326049459,0.0
1433.7303595542908,0.057999999999999996,0.046,711.75,115.5,8.604527559055118,115.8724088441472,0.0
1434.7541961669922,0.057999999999999996,0.046,712.5,115.25,8.6305905511811,0,0.0
1435.8069968223572,0.057999999999999996,0.046,712.25,115.0,8.6305905511811,200.0,0.0
1437.1216368675232,0.057999999999999996,0.047,713.25,114.75,8.708779527559056,116.02205753875589,0.0
1438.14963388443,0.057999999999999996,0.047,714.25,115.0,8.656653543307085,73.4781583256767,0.0
1439.2988469600677,0.057999999999999996,0.047,713.75,115.5,8.6305905511811,89.86087962965584,0.0
1440.927127122879,0.057999999999999996,0.047,714.25,115.75,8.565433070866142,155.0367928866222,0.0
1441.9507112503052,0.057999999999999996,0.047,714.75,116.25,8.578464566929133,118.09721642254796,0.0
1443.2366383075714,0.057999999999999996,0.047,715.75,116.0,8.591496062992125,95.3256937400096,0.0
1444.2582340240479,0.057999999999999996,0.047,715.5,116.25,8.643622047244094,99.59697231547204,0.0
1445.636624097824,0.057999999999999996,0.047,716.25,115.75,8.591496062992125,82.82497471319464,0.0
1446.9761044979095,0.057999999999999996,0.047,718.0,116.0,8.591496062992125,32.06786091410294,0.0
1447.9981582164764,0.057999999999999996,0.047,717.75,117.0,8.643622047244094,95.22440428153034,0.0
1449.1247780323029,0.057999999999999996,0.047,718.75,117.0,8.799999999999999,90.63736447318342,0.0
1450.708708524704,0.057999999999999996,0.047,719.75,116.25,8.552401574803149,0,0.0
1451.7807686328888,0.057999999999999996,0.047,719.5,116.5,8.604527559055118,200.0,0.0
1453.2152936458588,0.057999999999999996,0.047,721.75,117.0,8.6305905511811,64.09945891083098,0.0
