# ********************
# Shot #203784
# BD line brightness
# Wavelength range (Å): [4324, 4329] 
# ********************
time (s),Line brightness (photons/cm^2/ster/s),SX/B,Flux BD (molecules/s)
1e-06,188950507623.56772,0.7078993217639897,6983529574253.091
0.02000100000000002,206113246015.73618,0.707972594360515,7618645512996.085
0.040001000000000037,317751487092.4094,0.7080848344580903,11747036064386.104
0.060001000000000054,326123189525.8752,0.7064635318355034,12028925820830.822
0.08000100000000007,328915397723.6585,0.7051019119073981,12108532577587.592
0.10000100000000009,96258678370.75783,0.7531738615471086,3785214992920.637
0.12000100000000011,51492793745.98919,0.8239296740811988,2215093266759.3364
0.14000100000000013,177659757186.67816,0.826285897110692,7664341052452.758
0.16000100000000014,260717439059.71298,0.7877627435205625,10723114328138.453
0.18000099999999994,94665395584.25684,0.7410139686016218,3662461484877.7876
0.20000099999999996,184422835851.0188,0.7410688918062271,7135570417357.036
0.22000099999999997,298812991316.8656,0.7569963325605286,11809966562812.074
0.240001,158125525204.76447,0.753525626625857,6220931585612.845
0.260001,217815459976.68784,0.7434964301735634,8455182902126.28
0.280001,200800703228.4447,0.7518327838158084,7882099377306.1
0.300001,123945055288.20164,0.7920920343833017,5125783618919.772
0.32000100000000004,171877367298.57965,0.8205067599233489,7363024976805.159
0.34000100000000005,283017549011.7289,0.8346890752735174,12333703740411.402
0.36000100000000007,271744395617.61237,0.8087574676281443,11474514450930.002
0.3800010000000001,397328448068.14636,0.7772893049778324,16124556207740.04
0.4000010000000001,501045439486.0974,0.724020169624558,18940140478331.63
0.4200009999999999,95777550414.91751,0.7042073268534491,3521435046676.54
0.4400009999999999,260037604495.39478,0.8515856153652657,11561651939884.955
0.46000099999999994,293029367411.31134,0.9082931393895566,13896089378940.717
0.48000099999999996,676313197625.4402,0.9339062366950833,32976651563178.82
0.500001,805992096941.9233,1.089592944359459,45851176434901.35
0.520001,771319125712.3618,1.175148513339825,47324090175573.13
0.5400010000000001,890718081696.9933,1.0827482979681575,50352750159852.84
0.5600010000000001,258442245519.20242,1.0588074554975773,14286831213044.857
0.5800010000000001,379244739188.31665,1.0095587371600838,19989713706746.16
0.6000010000000001,248272853764.64548,0.72271258463846,9368073098545.889
0.6200010000000001,259467787049.2988,0.7895079961677819,10695359775928.098
0.6400010000000002,290725029953.148,0.9584837552402,14548646715514.018
0.6600010000000002,277666509433.8723,0.7115923204194148,10315972379590.537
0.6800010000000002,172074978405.86658,0.5674978750320936,5098440799040.353
0.7000010000000002,67095537960.22917,0.5670605429448227,1986453878871.113
0.7200010000000002,306206427332.26843,0.5311328776998082,8491274982528.734
0.7400010000000002,357356565861.5082,0.48857029532870333,9115578640596.182
0.7600010000000003,226357173987.9127,0.454804622110277,5374951506819.273
0.7800010000000003,632995180433.8582,0.45113312929120264,14909412884636.957
0.8000010000000003,910985793063.5428,0.5249902707134937,24969984718768.26
0.8200009999999999,935039649106.4438,0.5930272082846288,28950766311374.938
0.8400009999999999,654463906667.5348,0.5753131495374396,19658275554255.387
0.8600009999999999,870458153858.3623,0.5310105706282798,24132731542693.305
0.8800009999999999,899579115710.82,0.5122407875458765,24058521713712.273
0.9000009999999999,832404972535.1595,0.5297832339833504,23024398505046.74
0.920001,1252643838517.5686,0.5384306846330017,35213794536222.81
0.940001,967084094626.1191,0.5441768341894224,27476392257345.543
0.960001,1115509510307.7825,0.5476469223513823,31895494962109.555
0.980001,758484610643.6171,0.5488238079007343,21733773349537.773
1.000001,1103437022908.1355,0.5434389613752291,31307885760231.91
1.020001,1129997176180.7795,0.5448533793633679,32144925569520.04
1.040001,1301492648993.6394,0.5508621891356712,37431747326047.05
1.060001,1028394547964.7704,0.5551104060606652,29805372345422.07
1.080001,1010512200948.0287,0.5569240455942235,29382784387637.566
1.100001,1028205411976.8463,0.5352151198478395,28731855702407.164
1.120001,878294855772.6138,0.4868196816545025,22323582132827.223
1.140001,775589100199.1298,0.44876084595179766,18171972566851.82
1.160001,822712907021.8927,0.4369015997960527,18766676302247.63
1.180001,444302695191.581,0.4254765871660694,9869838177231.736
1.200001,969355888756.0153,0.40627641625585875,20561759885851.582
1.2200010000000001,708378608118.764,0.5045603913646023,18660961204859.656
1.2400010000000001,805949540100.5634,0.8871041062508583,37328269654780.51
1.2600010000000001,332374069198.0068,0.9121461908444484,15828763868060.31
1.2800010000000002,897426061364.4209,0.5895071563705311,27621240313469.367
1.3000010000000002,1049649804886.8633,0.5015495585881445,27486136525282.35
1.3200009999999998,810746438972.7008,0.502275813290011,21260953261967.758
1.3400009999999998,691313837055.393,0.43664836729007805,15760228420756.02
1.3600009999999998,767982895609.762,0.34243169858452704,13730328411898.246
