x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.188889999999999,571448062.822419,0.1002228311252879,-2.1369841938488144e-05,-5.59135163458332,-0.0010460547844043995,0.27375563681855725,1062875549.0132236,1.652159983675541,0.00015717205005649036,3.00566454251051
11.05119,15584288876.424318,0.20439953547296486,-0.0006313421863820241,-5.020814160671841,-0.001074823274614533,0.2222494106272334,84152736544.72302,6.83569882516876,0.007873921559198032,19.434198578451003
10.91808,741259975.7532673,0.10000000000000002,-2.7714973385621217e-05,-6.499312612666744,-0.0004903333945451812,0.3421333191495838,709447343.213281,1.127948969328956,1.3801755903457972e-05,3.3788867171551966
10.7559,21074744846.042336,0.10002635145286028,-0.0007879810562340376,-6.08798402166743,-0.0015653691103228228,0.3726562721002594,55936636317.08509,2.310229753429123,0.00911789548467342,4.9141526149270724
10.60443,17008463116.594002,0.10190496568959398,-0.0006369382426519156,-3.306604058645801,-0.0036414543035966527,0.2472621858593364,47698001751.9881,2.1961640543403225,0.005016379350553969,4.192903371634577
10.48356,19478913343.40982,0.3018096672284496,-0.0008419157987094641,-3.01910112430807,-0.002987435213450542,0.20790595184662464,42192377813.6031,2.100112851244967,0.005821155608760621,3.486637814428316
10.33974,38758604755.52539,0.10000000000000003,-0.0014491456903114245,-2.8967414081609775,-0.00312551271497287,0.3779455545887258,47655668525.95712,0.883812547947272,0.004729639795134379,1.9378159637013
10.17297,3200395195.6392784,0.10054382267227796,-0.00011971380961482287,-3.3863167983755127,-0.004310475959278397,0.3864723981513424,2423638573.926541,0.6172247368261015,0.00025724262009528813,0.4891595068698087
10.044450000000001,16077593376.491371,0.39930468990650775,-0.0007359405946020514,-3.1478882625114157,-0.0045937476519647795,0.16663383775739146,32950804702.907463,0.7998528740148239,0.006560094649233614,1.0230295729200916
9.92664,35135622079.83374,1.9058468062803635,-0.002630570356136748,0.28982105728547547,-0.003398596423174415,0.1632219183458014,26822758089.889023,1.9472912000968348,0.009330272351965097,3.909369033329994
9.78435,29497404057.59472,2.4826788830663085,-0.002458981925917601,1.8876678476609687,-0.004182171966035083,0.38783856462143784,24829605944.20539,2.6990717320693034,0.009787364016482865,6.051456227214729
9.626759999999999,35276131142.95753,2.1210807879910707,-0.002756699590047274,-0.8487287756084735,-0.004563980932928154,0.38769158168784296,25952386502.480476,1.9519885357235083,0.01265510405592506,4.144413515300893
9.49365,30499317390.848324,2.946505376268292,-0.0027330519648031105,1.5620682148148235,-0.005701632255981992,0.12632611011885483,22343125090.84872,2.04573900744932,0.013398701563428253,4.399740648037858
9.357479999999999,23263509706.51741,2.0968266402226994,-0.0018095267381517534,-2.070890394559536,-0.006826608034580379,0.23679172957604464,25457525774.121727,1.3037367048284225,0.01621454546543547,3.068833427600245
9.22131,50810154972.66737,2.580065777010942,-0.004304263049062252,-0.188787490343144,-0.006039962896363927,0.4436914978065763,29280520920.017654,1.607896224676173,0.01758917522501194,3.4112257642883446
9.0576,30938352138.917862,2.0931425843163773,-0.002404798356688844,-2.4197455204289904,-0.007820450283202189,0.2643216521998624,28493733068.727036,1.183087661896188,0.018767283248652535,2.5933244456140634
8.9505,41549006272.37482,1.962150844182389,-0.0031469240328340616,-2.216256395725543,-0.006891974822647472,0.14056069906899474,30443092311.21896,1.2525545128931015,0.0176096653446464,2.3480121453802303
8.808209999999999,11803620524.179163,0.4924444537818008,-0.0005675924801703051,-4.629899969592255,-0.008014958808336727,0.37941339499621374,6095441166.981517,0.3719576070292552,0.001686656575474324,0.41242141207370064
8.63838,37621698259.3231,2.614248455044307,-0.0032046699965927973,-1.7252095397300136,-0.006010931603266303,0.3392487168462173,26724410278.02112,1.2625451497277504,0.020954812850222992,2.6514684796732397
8.531279999999999,36141293656.734604,3.2565318568867903,-0.003381158435217344,-1.414444033724372,-0.007906659441448827,0.13678516091178056,27548185802.13743,1.4011177192966016,0.028026963074834804,3.3704545412079976
8.38287,37533936334.22956,2.7957227498204062,-0.003289029263503739,-2.9453351371901753,-0.007181826120433918,0.37911801278563767,30178639150.6156,1.3081750941492087,0.02911979330982082,3.0050453180300054
8.20692,41978747583.64252,2.509645248879278,-0.0035152435572399746,-3.4323255703049815,-0.00858665139246011,0.347833405484497,31032066934.404095,1.5026119529040907,0.026858577767606504,3.0813478224213062
8.087579999999999,58808066777.35795,3.0774804314706974,-0.005369005216781404,-0.3783986095362123,-0.00729272703025808,0.13822864639303775,29582995677.92807,1.5103470275261066,0.023595568243372684,3.2850296119331266
7.9407000000000005,46639282422.39111,4.328560647019902,-0.004946852882052638,0.42940545682696657,-0.010796863446570168,0.4397919589409947,28381592457.349277,1.7507580596967989,0.03613204893633646,4.167518881709588
7.7769900000000005,52601733684.5302,3.7476663524564793,-0.005232913379483791,-0.24099799783369988,-0.00885353005987418,0.24727244352466646,31465268418.566948,1.3326241194709403,0.03477362647788581,3.1145624355394794
7.66989,49325683800.50066,3.4056214106382314,-0.004705290869771201,-1.0628159275770412,-0.012289962896363932,0.24382711823819553,32217661207.987476,1.308149600703755,0.03359572195748882,3.113163094841142
7.50771,54601657023.45683,4.242136845112767,-0.005739329430770846,0.18595612833219616,-0.012094739767873926,0.35991561943533584,33836273335.961178,1.4136143479383767,0.04338125351431443,3.588216360572484
7.38837,73498243585.47275,4.302606620024399,-0.007774702110316109,-0.4130406496773788,-0.012089651849649575,0.14251256305757648,37132419820.31972,1.9790862540421887,0.047732565966637545,4.598773382798153
