x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.22255,383950944.8592846,0.10000000003993179,-1.4355544028530252e-05,-4.142864356738248,-0.0006309254304453066,0.3081734419421891,3308663356.446955,3.792416746462858,0.0005246150463002191,6.165731026362365
11.0925,167456527.6194374,0.10802307317781179,-6.302754644513816e-06,-4.208856082236387,-3.533867569537065e-05,0.2950277883224674,25071057250.339844,15.806586633818984,0.00436428220622653,17.3685135131588
10.95633,0.0,0.10001214965501702,0.0006192214898428602,-2.173787020434558,-0.001956675512576904,0.1903792128793655,0.0,13185.142055859475,0.6376620993241117,810.9202389496475
10.82475,29413474355.301468,0.10001247450386883,-0.001099751989635965,-3.250103293468786,-0.0005170442388530953,0.33970553024035033,111559008029.94339,4.24091533764381,0.004861955691226438,11.075507789491784
10.64421,6305778900.309562,0.29076543973538094,-0.0002706642324783628,-3.4474336674953454,-0.0033605192065629783,0.5044055659440593,33965846150.446243,1.543203007999412,0.006354356756477722,2.493911982432517
10.47897,28765051870.441425,0.24594462816418802,-0.001199186543527617,-3.3225652645742394,-0.0026610108018184854,0.2579869202231707,49898776436.9594,1.817966564691115,0.006079729909617775,4.068063871638247
10.33515,8562424591.602784,0.6685407514094658,-0.0004467730629850826,-3.2449853080373967,-0.005057382521877456,0.23780488615327328,30110713949.606293,1.6595343456095382,0.008219347306585518,3.3392777653279047
10.21122,35603822489.08462,0.776491796746038,-0.0019416633395982288,-2.811984816153762,-0.003316247370288265,0.3455417221068879,31066475990.257637,0.9666581354314633,0.00796082902845043,1.50612906830214
10.05057,12821115385.002916,1.7342847856351284,-0.0009250460699685762,0.061431182020727775,-0.004600694373406814,0.31349813233743284,23002835165.773975,1.897703455596943,0.008438156919750464,4.070815846226298
9.91746,22362648776.320087,2.175256838240481,-0.0017655266356141406,0.6726431777279317,-0.00382416674226332,0.19748519265379927,22692988430.210197,2.04314074972631,0.009827400358883858,4.107956934801919
9.79659,17423509349.887413,2.9951616210396343,-0.0015723077454017742,1.4920688176638952,-0.0051939132646916875,0.204472942953031,20558780973.845406,2.1318344669166107,0.013531879296341934,4.975510117371199
