x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.12616,0.0,0.1000320668109586,0.001322464242754668,7.253307427966317,-0.0006911723696694322,0.2803643127219073,0.0,1.6887218953446237,0.008069378863019134,4.290808947943627
10.983870000000001,0.0,14.59808222812255,5.4939082645966185e-05,21.546807265098458,-0.002210453681469808,0.3167960398983894,0.0,193.8071411700854,0.1240950388725242,252.95679620149477
10.84158,0.0,13.901940585747512,0.0013325093457106911,36.874435537076934,-0.0009493892588949359,0.282325700776927,0.0,80.0224907887596,0.0132259202512183,262.50875296769493
10.702350000000001,16379973403.310574,1.2463711742244865,-0.0010448399241692996,0.8552382950769062,-0.0020483323786635475,0.25570300736039986,39028391386.65126,6.693183766129554,0.004363596413231997,16.602410943100796
10.55088,3766948557.1477814,1.6018523974109535,-0.0002636083035239858,-0.3404654470728978,-0.002650376569654792,0.29216394134356666,22150070516.985996,4.9740226391203155,0.007956211039686177,13.007983783932675
10.39482,17886426265.880836,1.3228709211945118,-0.0011656544465510502,0.5244550607863372,-0.0025085920275403823,0.3503236844689169,28327415330.67947,3.4887902001518123,0.005221443351702114,7.567463740052521
10.24947,3432842106.268711,1.277356263880685,-0.00022090694142444018,-3.1056155196362245,-0.00404246854349223,0.2967291053112637,23014317387.968376,5.112948469219743,0.010137155771071979,14.12628729580557
10.11483,16637204380.967571,2.893659031616973,-0.0014793902229976773,2.552737751895871,-0.0034169625910534813,0.1824939637538797,19079771688.821095,2.837165764701718,0.009783451027954883,5.944142708489782
10.00314,16548161216.395319,3.056636804759018,-0.001506391276548621,1.9171175423694067,-0.004893585852167367,0.2894792095387321,19451782815.825615,3.395064983795968,0.011805932668176535,7.4250660071790255
9.84861,7608431806.0877,2.254680174226565,-0.000609535541041083,-0.31169608504119206,-0.00471858560246277,0.45855036207098976,20463288062.9761,3.0413851624138717,0.011460147560081452,9.056622796891947
9.69561,31558467794.34794,1.9593770175947294,-0.0023888933101369877,0.9294325856501707,-0.0044555326223487506,0.30148544708469516,25197577264.511597,2.102664977946956,0.00807369015699194,4.497294947339755
9.5778,17798102604.82257,1.5777302989477835,-0.0012383305357623053,-0.44593199530108724,-0.00567414613933089,0.11338329592976112,24303467607.425125,1.8004149989010554,0.008443073899203487,3.435714544311563
9.450809999999999,33626299636.847263,3.1777259000011244,-0.0031126984348250116,3.7233863433893655,-0.0058904518312955425,0.2480330111044466,23089715272.31415,2.4232383062290226,0.010995124117125924,5.490626957258633
9.311580000000001,25322049583.67432,3.3784936435936657,-0.0024071252387084584,1.5500885037298506,-0.0069748004006676976,0.46892888368880925,21758605799.26781,1.5511141249261597,0.01736955460187915,3.8819511145007928
