x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.20113,468631244.93557215,2.8510763971881214,-4.140870940016899e-05,-7.861160188570698,-0.00013017136253715156,0.2749148936389041,1428319704.4838467,15.854854729493075,0.001276855252293469,16.752310318756678
11.05425,843260220.0404537,1.4449817406651342,-5.676591823248884e-05,-5.673007799273287,6.26183254251569e-05,0.25020709787571377,575606686.4641671,2.5394979956700867,9.787521760366398e-05,5.236539752951346
10.92726,394052915.10748035,0.4677175020894702,-1.871100574634642e-05,-3.519285933103002,-0.0008444111530328929,0.3534575714289191,197035260.61749446,0.9369206553099343,1.3247458823805706e-05,3.37581984253312
10.76661,1664666876.2853658,0.6370079692005535,-8.567959045422846e-05,-3.035861728353779,-0.0017861224435038402,0.35417138309007784,1131239409.9368005,1.342807785567574,0.00015072101150737744,2.0983660925541106
10.61514,2976046803.592405,0.3157094959622938,-0.00012974057120251355,-2.3834910104863263,-0.002124480432132435,0.24220387356614145,27317698561.595524,2.4559555570157863,0.004084596525743449,3.9474327729087473
10.48662,19487829074.22018,0.3356038103147304,-0.0008598683371688697,-2.1931061515863153,-0.0018617671839815904,0.2336564136579403,42295424050.693886,2.131680734541739,0.005013560423315824,3.8922507019421517
10.3428,47730895790.97938,0.2834450985417316,-0.0020392579243469957,-2.9964530122488373,-0.00236912987178184,0.3591622281305411,126197210170.80959,3.902451564294786,0.006062261984729516,13.549296990070646
10.18827,8367468103.663286,0.11573368381701568,-0.00031692668742541697,-3.831149894830155,-0.003967369827507439,0.36731379279262866,41682341069.08976,1.2243433986461072,0.006642246072653024,0.8851942352708431
10.06128,72881915420.28622,0.11378741418783045,-0.0027561132371251356,-3.9217601194870877,-0.0032263765956317297,0.167422012633262,119608628002.6003,1.8755745072644356,0.006306916321141882,6.529496611577307
9.946530000000001,8436312228.246714,0.5645120658763816,-0.0004201421257124492,-2.5000611997604034,-0.004842032822575794,0.22168380689521255,26730102995.773148,0.9787801112103647,0.005677044541901712,2.17534416308147
9.8073,33288430395.160824,3.488284667549405,-0.0032088889077227845,4.68376540476433,-0.004031510448607117,0.406762514569402,22547800012.12071,2.73955576557868,0.010921179222708343,6.4010852482104
9.639,12817228650.74709,1.6079979851103374,-0.0008982506026165851,-2.4626719379117037,-0.00600315930578807,0.38882564888691296,26971234478.254807,1.7886630283478797,0.01360776816211511,4.260378807312256
9.50436,30129393720.449284,3.395558711359954,-0.00287040752130638,2.1996393234892793,-0.00576672750611593,0.19126206884218414,24368560285.28156,1.9469329650879792,0.017738905511292473,4.272050482246552
9.39267,15259203925.226522,1.1475789146164652,-0.0009454167213092175,-4.122477763750913,-0.008083316975669287,0.17692448289287643,20467312316.08831,1.0489646970559898,0.009391545166108208,2.0490594262668913
9.25191,22173038217.44732,3.130764842065257,-0.002039353703173738,-1.065403119442768,-0.005947266926503391,0.4042973765198807,25127464916.47113,1.6730192470141376,0.023753944509136676,4.727507079435434
9.08667,20768406329.638794,3.329929242664454,-0.0019618546895718318,-1.5455753397770153,-0.006964293094203155,0.40775342217508237,26618777381.92736,2.039426465568077,0.02845725656271113,5.9484596351617505
8.94438,41060522463.77934,2.3635920458412585,-0.0033538862918232317,-1.55348027892788,-0.006135649972029289,0.1683109868876384,31769745913.00949,1.8509679938869148,0.020437717672974576,3.7983868980619873
8.83728,31742048223.493397,3.3307277869679734,-0.002998775007579331,-1.1398969207354792,-0.007836000232459202,0.2304401245557048,28883533301.167633,1.7564684417273342,0.029478552215192706,4.227657341157849
8.67969,36599623607.57877,3.3033899418618455,-0.003445326111153903,-0.9000265102055353,-0.005985291014316554,0.44243340475347753,29428227355.790493,1.7729539116429,0.028735167052086338,3.9103321350748756
8.523629999999999,35102274687.79943,3.6598895512845253,-0.00345576697480582,0.3202386132736917,-0.008276939227611555,0.3072745933348453,31294986098.717457,2.006756181668349,0.0317098296547067,4.686586127319112
8.384400000000001,36958080994.57978,3.759064108247208,-0.0036815846545250382,-0.22506797371928836,-0.007114433176916094,0.15814712709044457,28931491639.327038,1.4087058932738161,0.032496029376209566,3.6921092250614937
8.25282,46695976906.443985,3.3619320003966844,-0.004429452679723766,-1.1804256066033505,-0.009751221153788027,0.3696230161707123,31423945348.94052,1.2709863413960014,0.03265284112262484,3.0325994279558333
8.08299,36150230536.820946,4.306591936918582,-0.003825586160165622,-0.7341363359157385,-0.008608641461658986,0.37771572229337347,29073146104.215656,1.7152449880914151,0.041032601892418155,4.628739352523331
7.94682,17527902792.26411,2.4929694694464315,-0.0014636909546972075,-6.562292092619621,-0.00914024034506781,0.16767650179787857,5470733400.585562,0.9970888704976693,0.005402717838547024,1.2184358554444499
7.810650000000001,17850648286.797024,2.5875202277620155,-0.001514004578474216,-7.5292218890870455,-0.009696645004410797,0.3695862520963673,3261999154.2842956,0.7558479954808224,0.003105465220749775,0.865254370325161
7.65918,19490949040.617077,2.3877326110174897,-0.0015987470801096392,-7.495792473009991,-0.01170729976723421,0.3392040255873257,2543854575.451247,0.526227243928588,0.0021606180613346075,0.6333940078889633
7.55514,44361870189.125824,4.755398346517961,-0.004908863504702967,-0.21782714749579166,-0.011505298188746488,0.1667366527898034,35814148499.78793,1.9168222830681483,0.0559952397955506,5.262561159236722
7.41285,58691027687.678474,6.374104693668584,-0.00742759259981792,4.395269732427678,-0.014177187409956719,0.3804925556105278,34346580302.70792,2.1181681004089077,0.061813715727717204,5.574474525946009
7.258319999999999,57239713116.99412,5.732625256630637,-0.006897651461369317,2.7016316694736804,-0.013445504566821406,0.29327186129719124,35156667773.93302,1.9145670344312817,0.05953151597026782,5.026199336873988
7.131329999999999,79190640474.76123,7.422882307585639,-0.010759293319139551,7.9875024280755,-0.014890476035804635,0.2009564040407068,35831802319.07359,1.987235543551873,0.06686253469577295,5.249725101406598
7.03188,65111506114.65926,4.422419329322793,-0.006972930468686377,-1.3631046514611913,-0.014965228901945415,0.41781060922116436,41004489219.29145,1.8816814734983787,0.06124458535831057,4.4633359561802886
6.85593,92342412437.49634,3.919714371901856,-0.009370582911244325,-1.062606058891967,-0.01626569747917303,0.23996770078031165,47255747752.75107,1.3649044104713752,0.05868917313843287,3.117553464904142
6.6937500000000005,69813302006.5622,6.0910098813026465,-0.008651321480976049,2.6602449357474325,-0.017742381862336884,0.2460344168759411,52916345860.66656,2.8481722886658023,0.0981748510661743,7.301580988702931
6.57594,101652510372.42401,4.277414239422162,-0.010724643082676774,-1.578689993504504,-0.01876572567123557,0.3384148497381516,57249073770.88944,1.7282381880483975,0.0824540043613035,4.000363534166539
6.432119999999999,85930009131.32875,6.445730403680169,-0.010931307435474033,3.3604483850518463,-0.020484625654273503,0.21939379185082936,62258878581.19925,2.4246878496055286,0.1229120803753646,6.639736534707389
6.33573,100341339859.33363,4.652741931624245,-0.01099429488944364,-0.7016160477705471,-0.02086092469730402,0.28377544976130215,76424357079.78532,2.1300625746216166,0.11825334317286954,5.117668263630953
6.15978,110759358671.08447,7.057354672859932,-0.014697166840041433,4.70783231116025,-0.02242963845588903,0.34357357234276326,66525682949.14148,2.075558431509134,0.14160754367298822,5.7273585381684144
6.02667,117724372136.69576,5.303897934185209,-0.013689719692744115,0.6723145272790211,-0.02329180734808539,0.18118524206981518,89988663191.13107,2.584909146065571,0.15262269548023466,6.250627738093756
5.89662,41957175292.42026,0.9459008354582451,-0.00243525131308651,-8.129632044506572,-0.023498503926499745,0.2996179122711238,12815312407.81685,0.5673358287571323,0.006203982476283704,0.672263420656539
