x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.268450000000001,1223354100.4573698,9.07429397418199,-0.00018271485208910723,-7.134238694970886,-0.001377796023818759,0.24139746832691739,3305898532.0330067,18.08752897409525,0.01586092706078193,46.21789914105611
11.150640000000001,8626109457.546816,7.189505392285546,-0.0011546024033776167,12.227960605489905,-0.0014783245653320494,0.3611316040993208,16704795390.990744,8.831837183147222,0.020024052626255097,22.956991249738387
10.97469,2827612309.456382,2.8709541570165635,-0.00025059048486025196,-1.661595210525929,-0.001846931216954902,0.4891382003559026,20335224918.510403,5.540714149700821,0.018477846015052875,26.699147430833655
10.84923,23707472123.85465,3.7687720143184746,-0.002364313263356262,5.210181950121817,-0.0020153764527028493,0.3141951741489827,26095288326.559143,4.030652246156724,0.01446271926286761,9.14459061781816
10.714590000000001,4024664051.8816533,3.7426181894198916,-0.0004001427007317051,-7.322100143123052,-0.001811714804788332,0.24868201349147115,3583232188.9706283,4.278991623855379,0.005410891070095109,5.085324484743689
10.53558,7466831616.6259365,4.140561592029648,-0.0007764078503899007,-2.31942472435209,-0.0035519949789068086,0.3657911256184004,28078666356.125805,6.218526352678129,0.04242425090224204,23.536278539295907
10.38564,6412369679.50895,3.9444445152934504,-0.0006525226420005588,-7.489685494363534,-0.0036206912353823097,0.34040593381916145,4189777346.2250795,3.1099730468089613,0.006919575431070838,4.0410862773418845
10.27089,6827547484.777582,3.307149826551242,-0.0006430326178574066,-8.491956608714455,-0.004005528121087052,0.26058825210639147,1638196852.4399722,1.499270189379613,0.001569302838731775,1.685479788769781
10.12248,7717069741.992706,4.0455171951921685,-0.0007941679698749101,-10.235885120860148,-0.0046425456155344035,0.3414224060116032,1998823668.524998,1.7506329527067397,0.0030142963022198057,2.013118716023863
9.966420000000001,9662821675.0063,4.233496732304415,-0.0010147598959448117,-7.475399964197853,-0.005135489458141337,0.302823899101396,5155923984.552591,2.637916237261636,0.009268531366704335,3.6334491413758445
