x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.2302,2336605680.433322,3.03033142546764,-0.00021191488219399695,-1.1319470907726252,-0.0025685901403204297,0.3079581728463138,20493764774.402843,16.44629672727061,0.018388808332665246,48.61371109174764
11.10474,8595375136.192364,1.8624047981994265,-0.0006376909937591914,-0.004137476716186314,-0.0038796950493517487,0.32981253687625217,23256458729.30472,4.632253434834849,0.009112750251930314,9.103308923547669
10.95327,4402400782.348616,1.2960687236849662,-0.0002847864629662657,-2.815381971315749,-0.003260811073592424,0.4578362034045088,14233443797.40644,3.4728367736299006,0.005949903431209141,6.664355575561314
10.76355,29344223346.173237,1.5300033015909684,-0.0020180841954940527,-0.6045531870316763,-0.004860667787546718,0.35718337130641903,29008404567.705006,1.7475257803033233,0.009460345523226223,3.1895964286686844
10.63656,8901676556.25282,1.1496724069326218,-0.0005518727557677029,-3.9373733823069132,-0.006712428712738568,0.26052209856867015,6545932944.220576,0.9837594980116153,0.002758596950702963,1.130104317364891
10.48662,52593220700.284195,2.2667233280008396,-0.004222609520004197,-0.6102079353877403,-0.007890965152081491,0.38970216121283635,33341839290.136395,1.2366982658686778,0.018683363822110426,2.408926740039103
10.33362,40065223015.35881,1.153044669632121,-0.002486440945166108,-5.560426185010133,-0.010159521835702038,0.35416126577655316,46048495451.01245,0.9353995438804692,0.02510634488399165,1.7794629153938448
10.17297,66763855227.17848,1.4766009145606847,-0.00453074053998483,-4.297956558009804,-0.010827572063080914,0.24023689893607758,45686687517.43744,1.2679309637216416,0.023935548749147054,2.477053086195966
10.07964,65994342910.24042,1.8577164883167694,-0.0048912604527186,-3.6982543080590298,-0.011546386241554641,0.27842447686350497,44950282710.43346,1.0696629765357109,0.029226949607123475,2.0037005652784834
9.91593,59125357210.314224,2.774137629281555,-0.005164051119756278,-2.8279868618564192,-0.013917930435709422,0.41184451876604616,39200447852.371544,1.1674064143918064,0.03686590939471691,2.6290454939082335
9.78588,57740412238.39273,2.973997180906202,-0.005194729054669565,-2.7789216161872368,-0.012810928097694605,0.287585607251295,41938976293.49499,1.2528650398192704,0.04287150496329953,2.95676302353338
9.65889,75310300614.42522,2.9164973570989705,-0.006719132654025631,-2.4168160919792907,-0.01425331166082398,0.26683305883947744,47359213271.332756,1.6347288497569616,0.04367289283527199,3.4858011960363555
9.50589,63057009546.526276,5.801755005593994,-0.007640687150749996,2.1883248032311524,-0.015349083476667911,0.44515453915397274,37914526573.07934,1.761513757090074,0.0680697349382265,4.870316045327866
9.37431,77285416221.23486,3.815332897645014,-0.007749487674031775,-3.131100441886472,-0.01906178427579168,0.3538714151106439,58766661041.35528,1.4999215394474987,0.08373570266479063,3.711644321611629
9.22743,78453331777.76033,4.160672762684614,-0.008175305435970217,-4.00169407779312,-0.017256762343350284,0.23501596863343138,66734612318.658844,1.6501177383010628,0.1122335258636732,4.5063314448199
9.10656,93786082812.78752,5.773958082953623,-0.011339071478062946,-0.13224094561625707,-0.018364532275450863,0.4042059967088377,63476991850.18846,1.845523625484093,0.1308478322170793,5.124852551577175
8.94438,80416163376.8088,5.847169855880357,-0.009779163317397338,-1.249525342406668,-0.01926606812605972,0.3595779078243589,72229564771.03368,2.265391933264506,0.16187010787864364,6.773499400946231
8.82657,81007977236.03519,6.6482111834821405,-0.010454295337999249,-0.5100911934851382,-0.019992991872468262,0.2372539854113005,70508777186.22552,2.3338229351696276,0.18291819927166242,7.17476612779806
8.71947,100300370916.27554,4.853979047449375,-0.011202350642632341,-2.7135554668407327,-0.02082218662371833,0.42477076001332265,77145259046.41557,2.0035851599839223,0.14445225253134963,4.970234162027589
8.52822,72433606381.90279,6.471341031080026,-0.009231378597077799,-3.50596803905582,-0.021125790615857416,0.33484712533901734,71124491019.63252,3.3180194336019433,0.2015284226775804,9.450922065854519
8.37522,98983858156.2701,5.063186078138279,-0.01126923564922971,-5.0195543326788155,-0.02106790487371925,0.2883188802498286,80434348506.2475,2.3305144704559853,0.17879430939183114,6.022491318858518
8.25282,98360815131.35321,5.49316539427845,-0.011623008096695456,-5.505937690236581,-0.022920686432701242,0.42037517922831596,84150540088.88312,2.4930329152582926,0.21203555093858326,6.676053306904915
8.13042,110296109340.741,11.6265571162629,-0.01853946686344899,8.598705392137045,-0.023882389668195714,0.24193442868343265,83489755820.6565,3.8508777550866835,0.360568285997626,11.860173100935324
7.957529999999999,110292938400.83743,10.35269110599572,-0.01753818786893112,5.628216850694047,-0.025511617842777837,0.3706301329440819,89660724362.35437,3.6877059568061004,0.35453304549268677,11.406993237764729
7.81983,117705031405.74126,8.824219218715466,-0.01734880457355322,3.3812103125268482,-0.02742076859985488,0.3393931478722113,86552100254.83965,2.700715682258055,0.28886701251041874,8.28600733738956
7.72344,115638832097.71085,9.297106180055897,-0.01747112592320265,2.8815113520750435,-0.028870814020843696,0.31429098898207203,86975853932.9479,2.9816235914662723,0.32185358914958756,9.269448424952095
7.56585,129051201769.12936,8.365007355165416,-0.01854683861362513,0.8901677535373674,-0.027898330798302656,0.33994314772900613,99694389936.79202,2.741125110015096,0.3398152411561652,8.307324824345748
7.4648699999999995,137088404810.63666,7.142701749896418,-0.018293317348856284,-3.0586312421083903,-0.03274486279884608,0.30179700626716693,102249436873.4667,2.9004373916960002,0.32297173368878496,7.704136779992409
7.305750000000001,168263635345.29987,7.837815863608946,-0.023452260369026007,-1.2324284301295028,-0.03334319461441297,0.36226466069507673,113190957564.34392,2.9709578724906374,0.3762438018422003,8.027796138169316
7.16193,177488307672.9396,8.672750284417909,-0.02594704012321393,2.0679558277324745,-0.03833691981900319,0.2589696996289315,113163280392.13538,2.7837085262868495,0.38474471048908576,7.82474015822787
7.04259,184022998565.41614,12.146074959056634,-0.031587719188722614,7.579108758864304,-0.03960835784918154,0.3428759537707276,126985429009.14618,4.140595128153102,0.6107842254925082,12.077228204758082
6.8865300000000005,204603332678.73688,9.382550769202744,-0.031046705357390382,3.3445983895245237,-0.044734045777967996,0.3081853279571026,128523600357.40326,3.1332931917105586,0.4678544184845854,8.58604577288131
6.74577,238706886184.59265,9.541969897207789,-0.03651259457131159,2.6500089989787963,-0.04619003149969462,0.3593797218591513,146777489865.91058,3.332729005287838,0.5611531760801787,8.929765002740872
6.6096,231610083401.52576,11.192575838663945,-0.03822793600357785,6.734970795849954,-0.052329132227766514,0.35207072910304155,164229822936.9452,3.7758139671008344,0.7082811999154253,11.064657946529742
6.479550000000001,241664110809.89142,12.337790878055625,-0.041795121957272696,7.626083428451408,-0.05103219282230231,0.32125115539636717,193411238582.03406,5.019604150828023,0.9526631542747531,14.368356773480855
6.349500000000001,268346299837.66052,11.492300966329273,-0.04485544406897504,7.627947179881893,-0.05880594597041012,0.3183218229944041,205036295132.555,4.456988209333071,0.8921485857209357,12.583569014123476
6.211799999999999,192762884950.07166,5.539241956328057,-0.022865616846464577,-8.356753624286684,-0.059275076159739454,0.37188288655771573,142481226384.1477,2.387914119264906,0.4064763877727951,5.648268015464929
6.06951,290687251373.6625,6.643329500617583,-0.03750115265783804,-4.532451464883621,-0.0661396665147437,0.3284907529115704,244399310677.0842,2.8607741692594333,0.7488960952887064,7.6016825222486135
5.95476,290179873019.2805,7.290077936992179,-0.03909367311629248,-5.040476300657925,-0.06383539467747419,0.367745838466045,268782894551.25507,3.3766401313169547,0.9470612506011428,8.93131420246197
