Wavelength (nm),Brightness (photons/cm^2/s/nm),Brightness error (photons/cm^2/s/nm)
201.76380251355408,0.0,0.0
201.77583251355406,0.0,0.0
201.78784251355407,0.0,0.0
201.79986251355407,0.0,0.0
201.81188251355408,0.0,0.0
201.82392251355407,0.0,0.0
201.83595251355408,0.0,0.0
201.84797251355408,0.0,0.0
201.86000251355406,0.0,0.0
201.87202251355407,0.0,0.0
201.88404251355408,0.0,0.0
201.8960825135541,0.0,0.0
201.90811251355407,0.0,0.0
201.9201525135541,0.0,0.0
201.93217251355406,0.0,0.0
201.94421251355408,0.0,0.0
201.95623251355408,0.0,0.0
201.96827251355407,0.0,0.0
201.98030251355408,0.0,0.0
201.99234251355406,0.0,0.0
202.00437251355407,0.0,0.0
202.01640251355408,0.0,0.0
202.02844251355407,0.0,0.0
202.04048251355408,0.0,0.0
202.05252251355407,0.0,0.0
202.06456251355408,0.0,0.0
202.0765925135541,0.0,0.0
202.08863251355407,0.0,0.0
202.1006725135541,0.0,0.0
202.11271251355407,0.0,0.0
202.12475251355409,0.0,0.0
202.13679251355407,0.0,0.0
202.14883251355408,0.0,0.0
202.16088251355407,0.0,0.0
202.17292251355408,0.0,0.0
202.18496251355407,0.0,0.0
202.1970225135541,0.0,0.0
202.20906251355407,0.0,0.0
202.2211125135541,0.0,0.0
202.23315251355407,0.0,0.0
202.2452025135541,0.0,0.0
202.25724251355408,0.0,0.0
202.26930251355407,0.0,0.0
202.28135251355408,0.0,0.0
202.29339251355407,0.0,0.0
202.3054525135541,0.0,0.0
202.31750251355407,0.0,0.0
202.3295525135541,0.0,0.0
202.34161251355408,0.0,0.0
202.35366251355407,0.0,0.0
202.3657225135541,0.0,0.0
202.37777251355408,0.0,0.0
202.38983251355407,0.0,0.0
202.40188251355409,0.0,0.0
202.41394251355408,0.0,0.0
202.42599251355406,0.0,0.0
202.43804251355408,0.0,0.0
202.45011251355407,0.0,0.0
202.46217251355407,0.0,0.0
202.47422251355408,0.0,0.0
202.48629251355408,0.0,0.0
202.49835251355407,0.0,0.0
202.5104225135541,0.0,0.0
202.52247251355408,0.0,0.0
202.53454251355407,0.0,0.0
202.54660251355406,0.0,0.0
202.5586725135541,0.0,0.0
202.57073251355408,0.0,0.0
202.58280251355407,0.0,0.0
202.5948625135541,0.0,0.0
202.60693251355409,0.0,0.0
202.61900251355408,0.0,0.0
202.63107251355407,0.0,0.0
202.64314251355407,0.0,0.0
202.6552125135541,0.0,0.0
202.66728251355408,0.0,0.0
202.67935251355408,0.0,0.0
202.69142251355407,0.0,0.0
202.70349251355407,0.0,0.0
202.71557251355406,0.0,0.0
202.7276425135541,0.0,0.0
202.73971251355408,0.0,0.0
202.75180251355408,0.0,0.0
202.76387251355408,0.0,0.0
202.77594251355407,0.0,0.0
202.78802251355407,0.0,0.0
202.8000925135541,0.0,0.0
202.8121725135541,0.0,0.0
202.8242625135541,0.0,0.0
202.83633251355408,0.0,0.0
202.84841251355408,0.0,0.0
202.86050251355408,0.0,0.0
202.87257251355408,0.0,0.0
202.88465251355407,0.0,0.0
202.89674251355407,0.0,0.0
202.90882251355407,0.0,0.0
202.92091251355407,0.0,0.0
202.93299251355407,0.0,0.0
202.94508251355407,0.0,0.0
202.95716251355407,0.0,0.0
202.96925251355407,0.0,0.0
202.98133251355407,0.0,0.0
202.99343251355407,0.0,0.0
203.00552251355407,0.0,0.0
203.01760251355407,0.0,0.0
203.02970251355407,0.0,0.0
203.04179251355407,0.0,0.0
203.05387251355407,0.0,0.0
203.06597251355407,0.0,0.0
203.07806251355407,3539896632.496985,14319044564.543238
203.09016251355408,0.0,0.0
203.10224251355407,0.0,0.0
203.11434251355408,0.0,0.0
203.12644251355408,0.0,0.0
203.1385525135541,0.0,0.0
203.1506325135541,2362721004.9728627,7549809743.413854
203.1627325135541,723460205.8113236,2221547821.8663244
203.17483251355407,0.0,0.0
203.18693251355407,0.0,0.0
203.19903251355407,0.0,0.0
203.21113251355408,0.0,0.0
203.22323251355408,693128690.4369384,3635668375.571952
203.23533251355408,588221804.7973759,2601641325.9669676
203.2474325135541,0.0,0.0
203.25953251355406,0.0,0.0
203.27163251355407,0.0,0.0
203.28375251355408,0.0,0.0
203.29585251355408,0.0,0.0
203.30795251355408,0.0,0.0
203.32006251355406,326025589.3922701,1609015103.8834944
203.33216251355407,0.0,0.0
203.34428251355408,0.0,0.0
203.35638251355408,0.0,0.0
203.3684925135541,0.0,0.0
203.38060251355407,0.0,0.0
203.39271251355407,0.0,0.0
203.40481251355408,314898151.1999147,1097250639.386334
203.4169325135541,0.0,0.0
203.42904251355407,0.0,0.0
203.44116251355408,0.0,0.0
203.45327251355408,0.0,0.0
203.46539251355406,0.0,0.0
203.47749251355407,0.0,0.0
203.48960251355408,0.0,0.0
203.50172251355409,0.0,0.0
203.51385251355407,0.0,0.0
203.52597251355408,649253239.8436886,2145878009.1108248
203.5380825135541,0.0,0.0
203.55020251355407,0.0,0.0
203.56231251355408,0.0,0.0
203.5744425135541,0.0,0.0
203.58656251355407,0.0,0.0
203.59867251355408,0.0,0.0
203.6108025135541,0.0,0.0
203.62292251355407,0.0,0.0
203.6350525135541,0.0,0.0
203.64717251355407,0.0,0.0
203.65930251355408,0.0,0.0
203.6714125135541,0.0,0.0
203.68354251355407,0.0,0.0
203.6956725135541,0.0,0.0
203.70780251355407,0.0,0.0
203.71992251355408,355798357.50344104,1062867598.149466
203.73205251355407,88759900.15184684,213967898.7074889
203.74418251355408,228271518.36639768,517524684.9066164
