x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sc (eV),V_sc error (eV),synthetic
-4.331429999999999,0.1295121667602497,71719867711.65796,45466838471.63931,0.1000000000000393,0.3963541302684119,-0.0026815345356115,0.0028724055437297,-1.424121647244958,0.7324584498488473,True
-4.2075,0.3611072699945805,65721756011.28452,50893538472.75165,0.1,0.1887959520168463,-0.0024572711036476,0.0038535596380657,-1.5122793126535872,0.2087298295171276,True
-4.08051,0.381771758779813,87616526875.75804,68508924399.58569,0.1,0.3290935434847242,-0.0032758948141434,0.0057016378975682,-1.863010867308009,0.5169085266787155,True
-3.91221,0.1414568595313689,101632284528.05807,83414470914.47389,0.1501861015571731,0.5838660902143508,-0.0039556587493914,0.0076855416796186,-2.218470616629623,0.7517409079679584,True
-3.78369,0.3933889953909615,118681150232.55048,86341281480.15817,0.1,0.4002004978105999,-0.0044373701908396,0.0108493998322207,-3.366175879122729,0.5668407468331207,True
-3.6505799999999997,0.3616847638112104,81210136885.55249,66372050764.54147,0.8206883132154782,0.5375697578591837,-0.0045048330391732,0.0177996464873744,-2.434681106050723,0.8130543260526681,True
-3.4853400000000008,0.1365472923227658,95165667397.53468,74713340135.88464,0.4327127301059137,0.3242221028015188,-0.00443631667327,0.0153721293898031,-3.120276811791887,0.4256591325582639,True
-3.3445800000000006,0.4567935073826073,102351512363.03766,81745463698.88028,0.5017682062723761,0.3865165370988738,-0.0049447709131354,0.0229342899388472,-4.401885021731833,0.4720732167026042,True
-3.2022900000000014,0.2717851225696839,166631195565.84415,164551466223.13974,0.1000000000000023,0.8180907445235337,-0.0062301747043992,0.0333098666145433,-7.2460043243227075,1.2812209370668377,True
-3.0447000000000006,0.2290779912813625,160531853618.6946,128443886118.82324,0.1000000000943145,0.3782012720067649,-0.0060021263746434,0.0338352803888591,-7.3259302729400195,0.2995211840921294,True
-2.943720000000001,0.4463059741325089,156391941723.43863,108380632750.51897,0.1,0.1612027930570673,-0.0058473391851301,0.0296858714753293,-7.105574570822022,0.2084014275259367,True
-2.7540000000000013,0.1716280975005214,155321242184.77246,139833774694.89276,0.2851004086574599,0.9107405533915308,-0.0066429616688862,0.0342630818487495,-6.668922358729425,1.878757822693097,True
-2.6055900000000003,0.4309304536161477,64291511460.24598,64825472526.79069,0.5595372685289117,0.4328687954960355,-0.0031943319415479,0.0304462855719329,-7.929987545886994,0.6996125981708765,True
-2.4617700000000005,0.2455589754172536,55719680162.722206,80550093141.6398,0.6057383278377543,0.5504973070508902,-0.0028281542091823,0.0401549884665481,-8.108482890989956,1.106326746282928,True
-2.314890000000001,0.3432839718843619,96217896315.75696,65605519227.39066,2.319586865239347,0.8783026320634582,-0.0077986043270312,0.0610273141293322,-4.799209805007756,1.95734980751184,True
-2.1848400000000003,0.3079672172302407,120354150461.92838,80368960970.66447,2.5740931885144067,1.1640736360958803,-0.0101856295201304,0.0837603976460385,-5.101127353043726,2.373545061590913,True
-2.030310000000001,0.2905170135221703,109741285036.71526,76279291922.62254,3.588828191046078,1.4955020110657289,-0.0107111909618414,0.1046539510681646,-3.789063202360768,3.336183517685249,True
-1.9048499999999997,0.3441630915435648,126551497725.09456,84020107620.65944,3.428372637294152,1.248416612343692,-0.0121071498484507,0.095772776773531,-1.9591668320428703,2.8300455549752996,True
-1.7273700000000005,0.2729562730815524,125173909463.09631,99519583295.14449,3.7802158481710166,1.8772716149992408,-0.0125001418516909,0.1340600616752584,-2.678663018492735,4.2038602911206855,True
-1.5850800000000005,0.3874444785086213,140260900850.52197,102400022996.27794,3.940042531947735,1.6438374606013468,-0.0142658771134102,0.1469623314057045,-2.751280031935781,3.797903068359885,True
-1.4397300000000008,0.1934772357703963,147254067831.0138,102276694347.95424,5.3214502496041876,1.914035697146395,-0.0171494890636318,0.1923071663662578,-0.6407454193973385,4.858079316231274,True
-1.3096800000000002,0.3700262315432106,167564865152.4232,120748095283.96268,4.344004479128995,1.8535748547254611,-0.0178013737690465,0.1961294516164385,-2.817236872466755,4.296865048723543,True
