x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sc (eV),V_sc error (eV),synthetic
-4.8852899999999995,0.189345113620534,1910586340.6521297,5986920028.981061,1.2145575150839532,2.963585589501199,-0.0001207566307551,0.0007406358201752,1.9340462395559397,5.1554173099033305,True
-4.79655,0.4481237713727672,7795492133.221846,14822367166.196676,1.2059397464191246,1.6584386616259592,-0.0004914662181662,0.0016682916979704,2.067212262558494,2.802909442814555,True
-4.64814,0.2617411027133026,22015321371.57442,14864786677.76889,2.7447539739998588,2.1101700769041516,-0.0019141863088561,0.0030456982122338,5.724236282170655,4.475179650068969,True
-4.48137,0.1685709482348427,23712794119.300316,22605230570.268597,0.7587423947606552,0.8108162460198648,-0.0012841609225928,0.0026383619596442,0.210984858550896,1.1504124061379668,True
-4.36356,0.4350239750176741,31099334759.55136,21518558539.88751,1.1240350705363624,0.8648984828342023,-0.001913009340614,0.0034762408044457,0.6993234360935844,1.5121188412972135,True
-4.21668,0.3250084748631985,34834170060.898964,25937097104.98329,1.5050922039258348,1.0585153398010108,-0.0023808987749115,0.0058044531390741,1.150585688164552,1.9593897725610712,True
-4.06062,0.139304556740424,61587468175.278465,34558128385.6638,0.7401849893549526,0.4728618966730977,-0.0033105783892795,0.0046697553887863,-0.2648537319128045,0.6808770512175328,True
-3.9290400000000005,0.3958741397280662,73963753672.85474,48487893169.83968,0.2304095630528072,0.2709836782544965,-0.0030511984740825,0.0046879612394309,-1.5425270275141585,0.3075357858984304,True
-3.7882800000000003,0.3109381239281013,69936331386.92508,39735434459.7039,1.226658469847734,0.6837863848395296,-0.0044358245307616,0.0093780181718398,-0.1721569007539436,1.163474646257162,True
-3.6230399999999996,0.1358892812688735,70915228429.57065,45143576119.546486,0.974312442155115,0.6150385715917475,-0.0041562585985643,0.0106813818638258,-1.240935438030038,1.005992786049851,True
-3.5037000000000003,0.4376363809820507,76400860809.54758,46394669282.90585,1.6754733190234832,0.8933349631164174,-0.0054393051279896,0.0199359631180236,-1.323788959946856,1.6461982455171429,True
-3.3598800000000004,0.3192583150249817,82982517731.87343,54756492995.30448,0.9253193612770538,0.4396196906598206,-0.004782015608296,0.0152940796688156,-2.1130019605987025,0.7192995195859502,True
-3.18393,0.1874331316093007,79773919571.76237,46352256579.48621,2.317502798080554,0.7348321658418762,-0.0064634054276438,0.0277192681656631,-0.5627180432501163,1.6053906982088375,True
-3.0722400000000007,0.443882391278618,72360642784.3461,50843216596.22246,2.2646028050934652,1.0165123477179212,-0.0058074713751802,0.0326677633800245,-1.4515781293507637,2.043350926494313,True
-2.913120000000001,0.2260975447104162,83910768887.30869,58100457094.28691,1.7178790338093497,0.6935563756662921,-0.0060319109027039,0.0358469593056944,-3.608639901824107,1.430629593035765,True
-2.7494099999999992,0.3130740554985897,101991290278.29036,60283054742.44527,1.4680440802261652,0.6747751913061313,-0.006906353222664,0.029834082069986,-3.1799392677503646,1.1694698439271618,True
-2.6315999999999997,0.373754184040775,70419796243.10135,52095511075.73436,2.3913989266266675,0.7916049390260431,-0.0057798565719354,0.0420398136591973,-2.786858800360707,2.0562621460108756,True
-2.4464700000000006,0.1571468154235062,77945058156.06259,59925146087.087,1.6086878147936892,0.6408731063323159,-0.00546340026329,0.0372504484146017,-4.172185051039419,1.4162207625105545,True
-2.31489,0.3906595759950793,84124258779.33986,67174031834.274536,1.1378008854196866,0.5353600245517922,-0.0051966095974236,0.0360603124611795,-5.415375014284637,1.0698431135413866,True
-2.1771899999999995,0.1772916403383911,122086894367.45284,77282155055.0262,1.1047783355096508,0.5060888164340644,-0.0074652587004815,0.0431869463294747,-6.080491484779292,0.8632449877876311,True
-2.0211300000000003,0.3773950145637401,126598049099.11945,91897032453.99306,0.8608339621638468,0.4238979500224746,-0.0071284953799754,0.0453938328349618,-6.351363052389027,0.7352841795095344,True
-1.9048500000000006,0.237569479884657,116932044211.412,79386072314.77344,2.2457290901005207,0.8383323549758677,-0.0093525636859332,0.0725769750724893,-4.962325704574896,1.8618646281649531,True
-1.7365500000000003,0.3251465262957004,120306148560.89745,90489447879.21802,2.572415573976462,1.3730864602703263,-0.010178788540886,0.0874420821092535,-4.2235074160156225,2.753209206473897,True
-1.61721,0.303312768065248,111227788129.93684,83460053651.18495,4.279099995669224,1.4541343008166605,-0.0117369336467131,0.1294217122396742,-2.14844046860178,3.9468439971006166,True
-1.4458499999999992,0.2744203261821134,138232808336.6663,113007149869.7436,2.3441206324171335,1.0164517754437186,-0.0112526141512508,0.1174586562080753,-6.026268623519441,2.3144838347486143,True
-1.3188600000000008,0.3543764472998926,160256460412.90714,116827318243.30144,2.74077164425903,1.169246434138186,-0.0139254119301893,0.1339693569244036,-5.3777080392921315,2.49590873284612,True
-1.15515,0.1876744919198297,135667966188.52684,109925983318.31038,4.655234726872759,1.7412367674400375,-0.0148685913781115,0.1811500417678736,-1.3886820210636213,4.6308087363243065,True
-1.0388699999999993,0.3822221618208939,206997311606.3441,193747668959.3413,0.92496854304924,0.656742454521343,-0.0119271212220872,0.1318363113599907,-9.382938369361304,1.0810570262084216,True
-0.884339999999999,0.199991012065298,190548096583.0747,171627878533.15518,1.9150244285820064,1.162968267677,-0.0142933381579356,0.168651036909163,-7.83215571030108,2.1592337012459915,True
-0.7542900000000001,0.370132720855826,191364911928.23865,147443413270.61832,4.486346204521947,1.7364377368045112,-0.0206263229705801,0.2701526417933612,-3.980052602135309,4.341702485475003,True
-0.5829300000000002,0.238154122937037,205518661298.8967,178076634619.58228,3.3003141186133744,1.678213199280612,-0.0193387900948321,0.2629990255905502,-6.320094451836728,3.5642860763641853,True
-0.4528799999999995,0.3223616272606817,210798684003.88428,191776034365.64288,2.952548620021336,1.2534352858133295,-0.0189062800450782,0.2791920507870831,-7.689800866887338,3.1369277136264815,True
-0.27998999999999974,0.2649873286879189,270813860481.34448,191323159074.59476,4.220164627185632,1.3799574926341975,-0.0283999614631617,0.3469182875433182,-4.9989079539030925,3.3065826069839344,True
-0.1346400000000001,0.3093018644550881,248758967874.27515,215824829795.35757,5.246363705614947,1.5106489165875718,-0.0287834992789174,0.5499637766380124,-6.527798553107249,4.991254065867034,False
0.0,0.3083025858321729,295769674764.4738,247546585577.39725,2.7095241896817095,1.3680961048211229,-0.025576567523034,0.3594635315542338,-9.22950176634208,2.649945811301542,False
0.15146999999999977,0.2649873286879189,270813860481.34448,191323159074.59476,4.220164627185632,1.3799574926341975,-0.0283999614631617,0.3469182875433182,-4.9989079539030925,3.3065826069839344,False
0.27998999999999974,0.3223616272606817,210798684003.88428,191776034365.64288,2.952548620021336,1.2534352858133295,-0.0189062800450782,0.2791920507870831,-7.689800866887338,3.1369277136264815,False
0.4528799999999995,0.238154122937037,205518661298.8967,178076634619.58228,3.3003141186133744,1.678213199280612,-0.0193387900948321,0.2629990255905502,-6.320094451836728,3.5642860763641853,False
0.5829300000000002,0.370132720855826,191364911928.23865,147443413270.61832,4.486346204521947,1.7364377368045112,-0.0206263229705801,0.2701526417933612,-3.980052602135309,4.341702485475003,False
0.7542900000000001,0.199991012065298,190548096583.0747,171627878533.15518,1.9150244285820064,1.162968267677,-0.0142933381579356,0.168651036909163,-7.83215571030108,2.1592337012459915,False
0.884339999999999,0.3822221618208939,206997311606.3441,193747668959.3413,0.92496854304924,0.656742454521343,-0.0119271212220872,0.1318363113599907,-9.382938369361304,1.0810570262084216,False
1.0388699999999993,0.1876744919198297,135667966188.52684,109925983318.31038,4.655234726872759,1.7412367674400375,-0.0148685913781115,0.1811500417678736,-1.3886820210636213,4.6308087363243065,False
1.15515,0.3543764472998926,160256460412.90714,116827318243.30144,2.74077164425903,1.169246434138186,-0.0139254119301893,0.1339693569244036,-5.3777080392921315,2.49590873284612,False
1.3188600000000008,0.2744203261821134,138232808336.6663,113007149869.7436,2.3441206324171335,1.0164517754437186,-0.0112526141512508,0.1174586562080753,-6.026268623519441,2.3144838347486143,False
1.4458499999999992,0.303312768065248,111227788129.93684,83460053651.18495,4.279099995669224,1.4541343008166605,-0.0117369336467131,0.1294217122396742,-2.14844046860178,3.9468439971006166,False
1.61721,0.3251465262957004,120306148560.89745,90489447879.21802,2.572415573976462,1.3730864602703263,-0.010178788540886,0.0874420821092535,-4.2235074160156225,2.753209206473897,False
1.7365500000000003,0.237569479884657,116932044211.412,79386072314.77344,2.2457290901005207,0.8383323549758677,-0.0093525636859332,0.0725769750724893,-4.962325704574896,1.8618646281649531,False
1.9048500000000006,0.3773950145637401,126598049099.11945,91897032453.99306,0.8608339621638468,0.4238979500224746,-0.0071284953799754,0.0453938328349618,-6.351363052389027,0.7352841795095344,False
2.0211300000000003,0.1772916403383911,122086894367.45284,77282155055.0262,1.1047783355096508,0.5060888164340644,-0.0074652587004815,0.0431869463294747,-6.080491484779292,0.8632449877876311,False
2.1771899999999995,0.3906595759950793,84124258779.33986,67174031834.274536,1.1378008854196866,0.5353600245517922,-0.0051966095974236,0.0360603124611795,-5.415375014284637,1.0698431135413866,False
2.31489,0.1571468154235062,77945058156.06259,59925146087.087,1.6086878147936892,0.6408731063323159,-0.00546340026329,0.0372504484146017,-4.172185051039419,1.4162207625105545,False
2.4464700000000006,0.373754184040775,70419796243.10135,52095511075.73436,2.3913989266266675,0.7916049390260431,-0.0057798565719354,0.0420398136591973,-2.786858800360707,2.0562621460108756,False
2.6315999999999997,0.3130740554985897,101991290278.29036,60283054742.44527,1.4680440802261652,0.6747751913061313,-0.006906353222664,0.029834082069986,-3.1799392677503646,1.1694698439271618,False
2.7494099999999992,0.2260975447104162,83910768887.30869,58100457094.28691,1.7178790338093497,0.6935563756662921,-0.0060319109027039,0.0358469593056944,-3.608639901824107,1.430629593035765,False
2.913120000000001,0.443882391278618,72360642784.3461,50843216596.22246,2.2646028050934652,1.0165123477179212,-0.0058074713751802,0.0326677633800245,-1.4515781293507637,2.043350926494313,False
3.0722400000000007,0.1874331316093007,79773919571.76237,46352256579.48621,2.317502798080554,0.7348321658418762,-0.0064634054276438,0.0277192681656631,-0.5627180432501163,1.6053906982088375,False
3.18393,0.3192583150249817,82982517731.87343,54756492995.30448,0.9253193612770538,0.4396196906598206,-0.004782015608296,0.0152940796688156,-2.1130019605987025,0.7192995195859502,False
3.3598800000000004,0.4376363809820507,76400860809.54758,46394669282.90585,1.6754733190234832,0.8933349631164174,-0.0054393051279896,0.0199359631180236,-1.323788959946856,1.6461982455171429,False
3.5037000000000003,0.1358892812688735,70915228429.57065,45143576119.546486,0.974312442155115,0.6150385715917475,-0.0041562585985643,0.0106813818638258,-1.240935438030038,1.005992786049851,False
3.6230399999999996,0.3109381239281013,69936331386.92508,39735434459.7039,1.226658469847734,0.6837863848395296,-0.0044358245307616,0.0093780181718398,-0.1721569007539436,1.163474646257162,False
3.7882800000000003,0.3958741397280662,73963753672.85474,48487893169.83968,0.2304095630528072,0.2709836782544965,-0.0030511984740825,0.0046879612394309,-1.5425270275141585,0.3075357858984304,False
3.9290400000000005,0.139304556740424,61587468175.278465,34558128385.6638,0.7401849893549526,0.4728618966730977,-0.0033105783892795,0.0046697553887863,-0.2648537319128045,0.6808770512175328,False
4.06062,0.3250084748631985,34834170060.898964,25937097104.98329,1.5050922039258348,1.0585153398010108,-0.0023808987749115,0.0058044531390741,1.150585688164552,1.9593897725610712,False
4.21668,0.4350239750176741,31099334759.55136,21518558539.88751,1.1240350705363624,0.8648984828342023,-0.001913009340614,0.0034762408044457,0.6993234360935844,1.5121188412972135,False
4.36356,0.1685709482348427,23712794119.300316,22605230570.268597,0.7587423947606552,0.8108162460198648,-0.0012841609225928,0.0026383619596442,0.210984858550896,1.1504124061379668,False
4.48137,0.2617411027133026,22015321371.57442,14864786677.76889,2.7447539739998588,2.1101700769041516,-0.0019141863088561,0.0030456982122338,5.724236282170655,4.475179650068969,False
4.64814,0.4481237713727672,7795492133.221846,14822367166.196676,1.2059397464191246,1.6584386616259592,-0.0004914662181662,0.0016682916979704,2.067212262558494,2.802909442814555,False
4.79655,0.189345113620534,1910586340.6521297,5986920028.981061,1.2145575150839532,2.963585589501199,-0.0001207566307551,0.0007406358201752,1.9340462395559397,5.1554173099033305,False
4.8852899999999995,0.2344670800149348,1653920193.3646162,11368284721.386942,1.2750954042490137,6.866227427310768,-0.0001063637618885,0.0014860198011998,1.992720823399914,16.0260198626666,False
