x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sat (eV),V_sat error (eV),synthetic
-4.505850000000001,0.4480557348290646,24887675237.323,22250312684.838856,1.1192990750955112,1.106169745862,-0.0015286784893706,0.0024374640629542,1.7025035973366511,1.7992013410112124,True
-4.351319999999999,0.2368250657951651,31113155791.11681,22423866996.987255,1.785246774763285,1.3503841366248612,-0.0022702772937566,0.0050547340440583,2.1081124325736247,2.6584445358990867,True
-4.20903,0.162661567391057,35899330011.45064,33239456233.699898,1.0040386591696278,0.8209567614883477,-0.0021251232987475,0.0056459266256405,0.1758057633352853,1.3323578055766707,True
-4.082040000000001,0.4489775875065622,57872887502.20745,46357551882.69112,0.7605924556649715,0.6556699859356525,-0.0031363952898678,0.0057425832781671,0.0763464098313286,1.006445916301198,True
-3.9366900000000005,0.2897829420132958,70598958024.4158,45243968515.80204,0.5477410629756538,0.3721092103238723,-0.0034881372371583,0.0075202209847121,-1.717660522680118,0.5199811876159182,True
-3.76839,0.1536578586425985,64372037462.69533,34500013178.65541,2.3378135088110175,0.7313607805559665,-0.0052342862670437,0.0152610404264759,1.4926150598748014,1.545847924732349,True
-3.6505800000000015,0.439626425655898,67936683372.576546,48847650306.36845,1.0886383128400152,0.4217879338623345,-0.0041331878754839,0.0118953479994058,-0.6847595128360889,0.8369999281513054,True
-3.50676,0.2966985539460372,87327610054.27066,52763839129.56799,1.769043010848964,0.6575447766959273,-0.006349524868113,0.0243076669806996,-1.149643331843754,1.2875740605932215,True
-3.26196,0.1927662540476406,77457766699.49782,45970222792.949554,2.6221111033318447,0.8020808209398766,-0.006606287007976,0.0319158996455773,-0.4188923384280162,1.8583160798869869,True
-3.2099400000000013,0.4606811831831416,81180698925.59286,58858581067.30586,1.7460577909193578,0.6474271964706235,-0.0058726151192917,0.0276862870916431,-1.325894125798565,1.4134718726556812,True
-3.064590000000001,0.2264435290319129,110393787258.3837,73094187661.4822,0.947295730856812,0.564902469737821,-0.0064104949588477,0.0277366241869158,-3.935139194309533,0.8456579712345595,True
-2.9115900000000003,0.2909540977894971,100972038305.79028,70909980913.23218,0.911560226872082,0.5369745850490675,-0.0057905407125326,0.0315223334235835,-5.267368203666048,0.8456600142580255,True
-2.77848,0.4533195439668341,93125517409.88388,59203641514.03016,2.5506358772076045,1.0935953862364785,-0.0078511301187466,0.0494156553033293,-2.6349697183730574,2.2322711357032783,True
-2.5979400000000004,0.1352556548122953,101021232474.31548,65187815972.77104,2.073326523645816,0.9862712921314958,-0.0078221907161348,0.0462776499015248,-3.346412774063805,1.8640398853887816,True
-2.449530000000001,0.4130463381473678,96180142249.30827,67144562833.32579,1.7294627949007932,0.7971674046545287,-0.006931924426832,0.0424011408150416,-3.832166157120788,1.485777730168011,True
-2.314890000000001,0.2070327050106725,119722443841.6723,84511199580.37721,0.8896025693857647,0.7338182027525441,-0.0068122278765249,0.0449009408320175,-7.38003083545648,1.1562101420560325,True
-2.1618900000000005,0.3186776603692438,162586687780.2716,99650813414.3952,0.8328785176612807,0.5117361091192698,-0.0090604247447549,0.0517492504473404,-7.28254538140607,0.823468486211878,True
-2.05173,0.3207509618506945,98860501665.5652,74552425010.22183,2.9280186605620036,1.1411138552102735,-0.0088351247950421,0.0836977674843847,-4.06888477879878,2.7551526232220764,True
-1.880370000000001,0.2153189170496103,114963191580.48611,100745232031.9056,1.905033635954427,0.9336032210630452,-0.0086057292627836,0.0888195219862545,-6.332396897727547,2.0299798985563857,True
-1.7533800000000008,0.4275753452624197,149144858166.53784,121043254434.91092,1.6714610866165076,1.2626626482593468,-0.0106084662880911,0.0965513181740557,-6.988131349548516,2.340791286793743,True
-1.6034400000000009,0.1947554183705431,164113683746.48526,129647805434.25224,1.5156321396088466,0.6862416462117842,-0.0112465345258245,0.0975543656191138,-6.662933791765415,1.3810153984059497,True
-1.4580899999999994,0.3946864275392764,163756320644.8054,125903778837.53584,2.515559448549136,1.373574146429802,-0.0137261995622853,0.1303750829169951,-5.371931741638532,2.7855584946394143,True
-1.3234499999999993,0.1926605154147746,155205247208.31412,141070028657.39273,2.786855370459615,1.7939998326495372,-0.0135820394241365,0.1683851854011591,-5.930183103445572,3.575780381400501,True
-1.15362,0.3188541634673619,180025426120.90472,180212350599.71283,1.4640983347125118,0.9815643501631156,-0.0121782181929978,0.1581920303978028,-8.98722152070723,1.839437452009154,True
-1.0419300000000007,0.2503555512872037,225044801740.65143,175700991676.73398,1.8539065224414364,0.9572141238322966,-0.0166660193405561,0.1753009199996008,-8.375093251814246,1.8252972575610933,True
-0.8812800000000003,0.2977570227944109,209454809398.9625,185002778461.84064,2.3691302252189654,1.3012782441986386,-0.0171251252606338,0.2073108596489729,-7.056779872339976,2.5854264770469495,True
-0.7619400000000001,0.2969783427315723,105642521595.08406,49738570688.91315,1.206471402811757,0.5526974814195846,-0.0066612626174642,0.0419104688296223,-10.61161794981184,0.7347731146099878,True
-0.5859899999999998,0.2968432398332298,215628880320.07535,190828114456.0899,3.484780063279471,1.4337946339991705,-0.0207767395341993,0.304579619495335,-6.447639933897901,3.652297341561374,True
-0.44216999999999995,0.2688282368019022,266519254331.92776,219993103103.11655,3.769436916286327,1.8183567833873204,-0.0265816649503326,0.3861796185342756,-6.90541018195948,4.069688048587013,True
-0.28917000000000037,0.2994525852243031,304110254264.39325,213529797280.48227,4.595434943073662,1.549213981655262,-0.0331352296159304,0.4368234453855028,-5.4366266200832465,3.815844096141765,True
-0.13922999999999952,0.2899971734498298,171049363072.67065,68691347449.909546,4.071321430115477,1.0681936252627269,-0.0176526792754663,0.1661134714040664,-12.298414380085587,2.2320939022149826,False
0.0,0.2833787499996128,357928988254.1166,254034493294.14984,3.68398867502674,1.3792026310011043,-0.0353395009760402,0.4807457440057618,-8.649289274940513,3.1469943870181405,False
0.16371000000000002,0.2994525852243031,304110254264.39325,213529797280.48227,4.595434943073662,1.549213981655262,-0.0331352296159304,0.4368234453855028,-5.4366266200832465,3.815844096141765,False
0.28917000000000037,0.2688282368019022,266519254331.92776,219993103103.11655,3.769436916286327,1.8183567833873204,-0.0265816649503326,0.3861796185342756,-6.90541018195948,4.069688048587013,False
0.44216999999999995,0.2968432398332298,215628880320.07535,190828114456.0899,3.484780063279471,1.4337946339991705,-0.0207767395341993,0.304579619495335,-6.447639933897901,3.652297341561374,False
0.5859899999999998,0.2969783427315723,105642521595.08406,49738570688.91315,1.206471402811757,0.5526974814195846,-0.0066612626174642,0.0419104688296223,-10.61161794981184,0.7347731146099878,False
0.7619400000000001,0.2977570227944109,209454809398.9625,185002778461.84064,2.3691302252189654,1.3012782441986386,-0.0171251252606338,0.2073108596489729,-7.056779872339976,2.5854264770469495,False
0.8812800000000003,0.2503555512872037,225044801740.65143,175700991676.73398,1.8539065224414364,0.9572141238322966,-0.0166660193405561,0.1753009199996008,-8.375093251814246,1.8252972575610933,False
1.0419300000000007,0.3188541634673619,180025426120.90472,180212350599.71283,1.4640983347125118,0.9815643501631156,-0.0121782181929978,0.1581920303978028,-8.98722152070723,1.839437452009154,False
1.15362,0.1926605154147746,155205247208.31412,141070028657.39273,2.786855370459615,1.7939998326495372,-0.0135820394241365,0.1683851854011591,-5.930183103445572,3.575780381400501,False
1.3234499999999993,0.3946864275392764,163756320644.8054,125903778837.53584,2.515559448549136,1.373574146429802,-0.0137261995622853,0.1303750829169951,-5.371931741638532,2.7855584946394143,False
