x (cm),x error (cm),n_e (cm^{-3}),n_e error (cm^{-3}),T_e (eV),T_e error (eV),J_sat (A/cm^2),J_sat error (A/cm^2),V_sc (eV),V_sc error (eV),synthetic
-3.1670999999999987,0.1566980401513643,91047750089.71973,62115115455.9764,1.040576062065271,0.6690194928460644,-0.0054548031243137,0.0220783800878682,-3.069163197881564,1.0509176726488918,True
-3.0446999999999997,0.4535329884822268,85114411850.18837,56941875855.157745,1.5896900800403275,0.7869812013237811,-0.0059389864254708,0.0268080939493674,-2.2021137696710116,1.4471199111904407,True
-2.902409999999999,0.1980789690002134,77792646797.2359,50715214258.37634,2.4379071536320023,0.990628407206092,-0.0064361457598163,0.0363675444170188,-1.6148165542496384,2.047784250071871,True
-2.7402299999999995,0.3361426730772725,86116127998.85863,58602474503.81875,1.7538214079084085,0.6636833988644402,-0.0062404015215904,0.0341939086092576,-2.932512207379357,1.4011081435713817,True
-2.61477,0.3626976264410089,87167507968.93597,55312686959.65407,1.939015813550533,0.6657863340007506,-0.0065709812475295,0.0370279166368065,-3.229073070047062,1.4524982686008825,True
-2.4189299999999996,0.1902922369726922,90877831191.02094,64441410732.60388,1.5108758616279636,0.826781864601239,-0.0062204080406453,0.0403253404512814,-4.983518628352367,1.46705066907601,True
-2.30112,0.3901396198267221,82399342989.787,62363622856.92615,2.139811536786055,0.8388795249382475,-0.0064621717997324,0.0535243853899767,-4.738448739579811,1.9479507104652036,True
-2.1572999999999993,0.1714817434484316,92628501884.68346,67949188779.17726,2.0485263262404305,0.9144625808678176,-0.0071376868742625,0.0538241536637999,-4.4212031503143105,1.8129974689426385,True
-2.02419,0.4084529399273575,98515276023.21046,69397988616.65485,2.9861017237759184,1.1601958604802278,-0.0088785469564023,0.0749967667038649,-3.3548107361109274,2.6833507474923577,True
-1.8681300000000007,0.2046457352592744,130054373394.66074,96847657048.05704,1.8497916287630043,1.264784556786314,-0.0096229432971731,0.0845124610947456,-7.094742769868565,2.413325374212783,True
-1.7273699999999996,0.4186095341172974,147721210697.7692,133741548586.61464,0.5823252969628194,0.4537363004874803,-0.0074180550618038,0.0670386467998936,-8.475555170029136,0.6563301080277677,True
-1.58967,0.2160998842801775,178802384434.52335,130654455641.55428,0.8412099566728569,0.4407570839535336,-0.0099951652820426,0.0754066225007154,-8.035345668115784,0.7395336773573256,True
-1.43973,0.3707271399088797,132063019518.0099,97248829679.14851,3.688228459151254,1.2560297032972252,-0.013045619105583,0.1349135902928242,-3.256268820206265,3.2359394781961184,True
-1.3020300000000002,0.2804129415401025,149798483077.71075,114376933992.59029,3.353591163678686,1.3167696753655371,-0.0141941216786721,0.1568731813487647,-4.771181924551636,3.13063149271829,True
-1.1612699999999991,0.3675055619492228,167436787794.181,139890858367.52127,1.9543739010503065,1.038262147889901,-0.0126616275798629,0.1343244240536483,-7.24061843939044,2.0585000190880436,True
-1.0159199999999995,0.267766248783475,135433576175.19438,134892473924.21674,2.912322998163571,1.3106532770741546,-0.0120759054094351,0.1801081382260527,-6.501907813879372,3.419281857998781,True
-0.8613900000000001,0.3766533448034336,180794705358.44547,152777188414.2915,2.8731177472416647,1.3292770697301313,-0.0160276462431563,0.2032633497783261,-6.797752187602462,2.8759593544136814,True
-0.7206299999999999,0.24620834486262,193006563970.55832,143679731030.24384,4.658949206427865,1.8332313705650416,-0.021160259763285,0.2578304113978121,-2.8670971744222737,4.453298819087898,True
-0.5645699999999998,0.3897837366670622,211597892131.9723,188233838703.4579,3.1942906803895883,1.432962984606061,-0.019631123664832,0.2708815891962745,-6.293847080394504,3.3000748545100183,True
-0.43757999999999964,0.2308293185210812,220611030446.96744,181407702660.3439,4.357824698180321,1.6132852878055726,-0.0234701806336997,0.3406963833231753,-4.937351370780412,4.193009650531924,True
-0.2907000000000002,0.3022271309249191,152713865804.70523,43781752903.13225,3.3257100392185857,0.7794506916654038,-0.0144179257933691,0.0875996107006521,-12.73256165198393,1.2419787482988731,False
-0.17136000000000084,0.3167765184418604,275444419903.94434,222859835168.3449,5.347281310485945,1.72828921720866,-0.0321498730443189,0.564420814457529,-6.0190812486246585,4.821041906737426,False
0.0,0.2665210772383357,292781384076.59326,210924995297.40628,4.2610268220482315,1.442330237746389,-0.0308362858718459,0.4083301193410504,-6.007406520401214,3.57738995990086,False
0.1361699999999999,0.3481500940072918,254927408515.4184,206545921339.8046,4.353136813872794,1.692675331637945,-0.0271079133064878,0.4141779818330866,-6.242350433869098,4.221174838104639,False
0.2769300000000001,0.2308293185210812,220611030446.96744,181407702660.3439,4.357824698180321,1.6132852878055726,-0.0234701806336997,0.3406963833231753,-4.937351370780412,4.193009650531924,False
0.43757999999999964,0.3897837366670622,211597892131.9723,188233838703.4579,3.1942906803895883,1.432962984606061,-0.019631123664832,0.2708815891962745,-6.293847080394504,3.3000748545100183,False
0.5645699999999998,0.24620834486262,193006563970.55832,143679731030.24384,4.658949206427865,1.8332313705650416,-0.021160259763285,0.2578304113978121,-2.8670971744222737,4.453298819087898,False
0.7206299999999999,0.3766533448034336,180794705358.44547,152777188414.2915,2.8731177472416647,1.3292770697301313,-0.0160276462431563,0.2032633497783261,-6.797752187602462,2.8759593544136814,False
0.8613900000000001,0.267766248783475,135433576175.19438,134892473924.21674,2.912322998163571,1.3106532770741546,-0.0120759054094351,0.1801081382260527,-6.501907813879372,3.419281857998781,False
1.0159199999999995,0.3675055619492228,167436787794.181,139890858367.52127,1.9543739010503065,1.038262147889901,-0.0126616275798629,0.1343244240536483,-7.24061843939044,2.0585000190880436,False
1.1612699999999991,0.2804129415401025,149798483077.71075,114376933992.59029,3.353591163678686,1.3167696753655371,-0.0141941216786721,0.1568731813487647,-4.771181924551636,3.13063149271829,False
1.3020300000000002,0.3707271399088797,132063019518.0099,97248829679.14851,3.688228459151254,1.2560297032972252,-0.013045619105583,0.1349135902928242,-3.256268820206265,3.2359394781961184,False
1.43973,0.2160998842801775,178802384434.52335,130654455641.55428,0.8412099566728569,0.4407570839535336,-0.0099951652820426,0.0754066225007154,-8.035345668115784,0.7395336773573256,False
1.58967,0.4186095341172974,147721210697.7692,133741548586.61464,0.5823252969628194,0.4537363004874803,-0.0074180550618038,0.0670386467998936,-8.475555170029136,0.6563301080277677,False
1.7273699999999996,0.2046457352592744,130054373394.66074,96847657048.05704,1.8497916287630043,1.264784556786314,-0.0096229432971731,0.0845124610947456,-7.094742769868565,2.413325374212783,False
1.8681300000000007,0.4084529399273575,98515276023.21046,69397988616.65485,2.9861017237759184,1.1601958604802278,-0.0088785469564023,0.0749967667038649,-3.3548107361109274,2.6833507474923577,False
2.02419,0.1714817434484316,92628501884.68346,67949188779.17726,2.0485263262404305,0.9144625808678176,-0.0071376868742625,0.0538241536637999,-4.4212031503143105,1.8129974689426385,False
2.1572999999999993,0.3901396198267221,82399342989.787,62363622856.92615,2.139811536786055,0.8388795249382475,-0.0064621717997324,0.0535243853899767,-4.738448739579811,1.9479507104652036,False
2.30112,0.1902922369726922,90877831191.02094,64441410732.60388,1.5108758616279636,0.826781864601239,-0.0062204080406453,0.0403253404512814,-4.983518628352367,1.46705066907601,False
2.4189299999999996,0.3626976264410089,87167507968.93597,55312686959.65407,1.939015813550533,0.6657863340007506,-0.0065709812475295,0.0370279166368065,-3.229073070047062,1.4524982686008825,False
2.61477,0.3361426730772725,86116127998.85863,58602474503.81875,1.7538214079084085,0.6636833988644402,-0.0062404015215904,0.0341939086092576,-2.932512207379357,1.4011081435713817,False
2.7402299999999995,0.1980789690002134,77792646797.2359,50715214258.37634,2.4379071536320023,0.990628407206092,-0.0064361457598163,0.0363675444170188,-1.6148165542496384,2.047784250071871,False
2.902409999999999,0.4535329884822268,85114411850.18837,56941875855.157745,1.5896900800403275,0.7869812013237811,-0.0059389864254708,0.0268080939493674,-2.2021137696710116,1.4471199111904407,False
3.0446999999999997,0.1566980401513643,91047750089.71973,62115115455.9764,1.040576062065271,0.6690194928460644,-0.0054548031243137,0.0220783800878682,-3.069163197881564,1.0509176726488918,False
3.1670999999999987,0.3402896154555597,89669483253.81453,55341527730.35664,1.1104058110407389,0.4824074885135954,-0.0054926334970441,0.0184259136341128,-2.1883654643248085,0.8039282021422589,False
3.34152,0.385481079639385,67933248200.755905,40039351674.33522,2.719450867236908,1.1747685480779104,-0.005883578755258,0.0218642741288176,1.5905295053558337,2.452143127796857,False
3.4792200000000006,0.1157890304868755,74663879675.46385,44865490601.62421,1.1281548838617952,0.5317090318505238,-0.0045986112844318,0.01149755695053,-0.8282158414561911,0.8769603359644499,False
3.6108000000000002,0.3709458952590971,73286771144.53195,47544275512.97905,0.616778473739182,0.5336433576629352,-0.0037383279238194,0.0077778585430447,-1.461294236231645,0.8132942694791288,False
3.77757,0.3258284113891766,74780913097.09314,57070917738.73179,0.1594881428828777,0.192180713158504,-0.0029313153968284,0.0058861517421996,-2.0104395558545165,0.1715043098494784,False
3.9014999999999995,0.1119965354890255,67505484875.264854,44563895325.51006,0.469320118145307,0.4480973561485826,-0.0032080487845308,0.0063249529710099,-1.628095456327481,0.5848843177479872,False
4.037669999999999,0.3964204168172368,39491412507.41745,28130229550.965717,1.1420243700144597,1.0228005720407256,-0.002442647265168,0.0039532789204459,1.0949348324566972,1.7934988725237075,False
4.20597,0.3581482840229955,46477916347.85699,28486836837.41527,0.7308856727255001,0.5680720907028544,-0.0024889937030254,0.0031540975360484,0.1900967534658952,0.8185560559059428,False
4.33449,0.0834532997223891,30030112303.73418,25783419817.86796,0.5889977342374915,1.1035967474498551,-0.0015126509833089,0.0021277191685785,-0.0202708264403309,2.248771020933087,False
4.4492400000000005,0.3631157599534957,36049952607.150314,24030903915.38781,0.268445190442551,0.4494358929603271,-0.0015253848760506,0.0011871958811471,-0.0326156008965619,0.6606764034644096,False
4.62672,0.3825310059099226,41525848680.7164,51932902440.501434,0.1084614197204003,1.3653458293130236,-0.0015635196001825,0.0008209475841702,0.0847562365371201,2.3315686396838076,False
4.75677,0.11475765177866,33508507354.898254,119410490440.36928,0.1000000000000055,4.145180869990788,-0.0012528497691908,0.001410578565911,-1.3801282057174324,13.306796589345309,False
