x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.12157,13308947213.891075,0.7789677991531541,-0.0007265103359540594,0.48981482129767423,-0.0013357684459443155,0.2700930250529205,19126440522.19847,2.6281629849605874,0.0015045542838907672,5.94738198417948
10.9701,6702632081.587674,2.6134501392911953,-0.0005708665918605409,4.916484449991046,-0.0029255770155243244,0.38625189782162705,9791415870.794136,2.8928810409853463,0.0024414952568263793,5.912102843089032
10.81557,9518112053.865313,2.970913064806461,-0.0008559353656618726,4.768640422362069,-0.0030529865709329244,0.301211511687658,10209104820.12963,2.5948571506719826,0.003661301049564835,5.473016004357819
10.68552,17603620299.021465,3.1235002369289036,-0.0016174632767189056,5.425088366040041,-0.003913591268844702,0.13640553347831824,10239323994.791147,1.8237470707426477,0.003438948811579121,3.901537367817153
10.55241,16524466556.753119,0.9323652111287064,-0.0009546026163118721,-0.796725403255057,-0.004793223364453014,0.30870275785417023,16014064300.966475,1.0463814745965476,0.0031879968317934044,1.7659281614107836
10.3887,29991289639.856766,1.1971894108162664,-0.0018859431072997524,0.22566041396695094,-0.004410770284887865,0.46312554235610937,16157092680.556866,0.8719923499831534,0.0031192003006704637,1.669918894831304
10.22193,32940074863.270878,0.7009165766304662,-0.0017424057325833248,-0.5214854336469238,-0.005168709761465596,0.3418407918689808,17654012979.36793,0.5561419965696116,0.0023554684956236327,0.9201417269759848
10.10259,27996251474.97658,0.8800644599462801,-0.001587515087445081,-0.7312248580213531,-0.005053904462478451,0.12789172707834476,19928143488.508636,0.7362177825365896,0.0036736107039530824,1.1909301649482045
10.000079999999999,26464474650.49053,1.7129690796218362,-0.0019002871855200328,0.6673732125123332,-0.005149639513153253,0.23935152509791108,13149965261.413073,0.5861513780547194,0.0041643537442393125,1.1088817140192333
9.84861,23399653555.88628,2.0271876939618934,-0.0017955457122623823,1.1335247718925272,-0.005601155663083774,0.44539988359516774,14822684089.038712,1.0542093952179958,0.005410082503849602,2.085883581624548
9.69102,26746296083.468147,1.3882634884118608,-0.0017740392957622149,-0.6000752642274966,-0.00677570782996587,0.3609969141816038,20789652667.85453,0.8611219173182205,0.006407891068670301,1.584420044767273
9.55332,41805149885.91372,2.0403120371255112,-0.0032161893354857463,0.4524862922065975,-0.007561615615212527,0.1688862633634915,25461534249.76739,1.1163140989917046,0.010487439741873337,2.1842967634478514
9.43398,41629974538.84037,2.051862121436473,-0.0032099852561045276,-0.4195386107052884,-0.010128594118880499,0.18218389562302606,33371241620.8231,0.9937881889553597,0.01658244915774606,2.106378915620172
9.29475,72226116945.79341,2.114876764122172,-0.005637520956773032,-0.7816613229150995,-0.010820488558539459,0.40652259939373514,42446657610.30259,0.8369858252679925,0.0229068974003226,1.645985786022059
