x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.0007,6072948976.547656,0.10244620532688789,-0.0002275239184072334,0.10978175637572413,-0.0023062891183329936,0.26444735645903833,26083997137.786358,3.6596888687235754,0.0007079154465303227,4.0955792902552
10.85688,21964054115.90373,0.10000000000000002,-0.0008212141423716049,-0.39086937950629846,-0.0021815287179725498,0.27756972126177726,24544259493.606495,0.8819185960657125,0.0008287213986477557,1.9760958762552374
10.706940000000001,3952742005.68056,0.1514348468946685,-0.00015399345104940773,0.6775542138996173,-0.003370024202250745,0.32605418281202064,17932337910.75016,0.7156943591880222,0.0007119404704661956,0.640864980608419
10.553939999999999,27261966108.087494,0.1000333177685855,-0.0010193261037378001,-1.0278474095079158,-0.0033871253860035095,0.283913995891697,44471014860.018005,1.7342744035989601,0.001196594687337478,2.991933682241735
10.410120000000001,22062130660.141327,0.10000000000000002,-0.000824881126833482,-0.9620734640488384,-0.003590377081151008,0.2375077812683504,22235690920.71227,0.5919403094398246,0.001161186801301061,0.86108710949897
10.26783,36507511933.82816,0.1647386841884235,-0.0014367327846967746,-0.8843183179530655,-0.003395611100474924,0.2862359312983861,20481096637.706696,0.2912351011868686,0.0012595942654666363,0.3992388749406877
10.12707,21006115250.10487,0.10000000000000002,-0.0007853977607523379,-1.6063090858973441,-0.004759373422039332,0.30500857085027006,24052978690.036083,0.7272278563721212,0.001631664790252576,0.709876547744222
10.00161,40794146055.19061,0.178615547970342,-0.001622101548624077,-1.5940886598107005,-0.003955902427342241,0.24363600389836718,31993560919.04261,0.7864717853773806,0.0019724161397136454,1.9703320126040273
9.868500000000001,29406016648.633213,0.10000000000000002,-0.0010994617211941267,-1.6757885749959516,-0.004730097811965225,0.25531361954761767,24055508849.334076,0.3760019388306735,0.0018342004273409584,0.5088270000846131
9.73386,44816834697.39218,0.46277808866508974,-0.0021226215478629094,-0.8406507831313231,-0.005340714548251556,0.34848983326569527,23274985519.723476,0.500575812499344,0.00231732380224968,0.7853178052659125
9.58698,38573458980.42917,0.6482862853055464,-0.001995179451947556,-0.7229882914154823,-0.00770811197257766,0.3050341906366116,26452677796.403824,0.6119685473256617,0.0035808568121654927,0.9733261623153451
9.443159999999999,60002887592.39779,0.7380131410480542,-0.003222575254233669,-1.4050997328157964,-0.007423999976883631,0.19362896823426798,30335392487.3925,0.6162328958275043,0.005293654970567315,1.1572167107900422
9.331470000000001,54543346117.89404,0.7589238069275925,-0.002953995233844775,-1.8473148931549417,-0.010023740939632195,0.23304655747058478,36836367215.29136,0.5234821505657488,0.00803974502416656,0.8078540086189967
9.17235,42192735912.83614,2.6293151016168603,-0.0036027209495909465,0.625890450811473,-0.009959711058855333,0.41229041162467767,28840457861.73621,0.7535289267803553,0.017759991480590775,2.0652198545990945
9.01017,42263334750.00237,2.5707642850204184,-0.003574829159021295,-0.47361788428769336,-0.011173302860914275,0.3309809897683853,28278313792.929165,0.7159567831533487,0.019413030227978214,2.012769963561037
8.88318,54350391614.415955,1.6373435023780507,-0.0038353776215605253,-1.8498300981377145,-0.010904161378800509,0.1341792987898384,37013367970.92122,0.7800350490836085,0.017176806318957745,1.452547307192472
8.75925,57920414389.08446,3.1703132058246077,-0.0053561349796864425,-0.10277216028437151,-0.010764948819528379,0.3681216192670596,37152268119.72557,1.1555618360045554,0.03215412770896064,2.6816511458368653
8.60013,49256653543.598335,2.8951348476042424,-0.004380883524209938,-2.1658555525167777,-0.011090044195048134,0.38678989355474835,38338984486.51673,1.4058501048076213,0.0357699516258551,3.0763611154303954
8.45172,72073163958.80455,0.8478094746847225,-0.0040388351735326285,-5.419894695130446,-0.01172210760491,0.14593153701746234,59782417006.40973,0.6331405806760826,0.0257457698701869,0.9562258774609882
8.33238,71021130438.52847,0.8747670444263391,-0.004019485133036073,-6.800695743125331,-0.01211535493342085,0.3856161376518903,62804878535.70932,0.5098489400929707,0.032912320299704166,0.9454997672004577
8.15796,66331590069.64279,1.3763978357976785,-0.004385823592638381,-6.760576043917764,-0.012538524527484076,0.37762036409143485,57180161490.93718,0.7453705978289622,0.040190945162272305,1.5291442178225774
8.0325,38878992268.47202,0.6222169407268784,-0.0019880243498493484,-7.515236474266203,-0.013237351578744786,0.15687475791656957,70729717672.94965,0.6270542914887819,0.033703994228574626,1.4137833438074159
7.88409,26626533289.699604,0.5656030967913717,-0.0013267242051732962,-7.9487098829112,-0.011491479431773272,0.4347443765636727,7707037232.061061,0.3144046119501538,0.0031843958672078997,0.3854130916349465
7.70814,74499948844.7835,2.6560450180393267,-0.006388455277435482,-4.827624010987631,-0.013395295606000047,0.3288338403568893,53215164513.00517,1.0356406374374134,0.05694428062415738,2.4050395390790733
7.590330000000001,86187727067.84724,2.618726483788617,-0.007346870104959672,-5.164363353085658,-0.013826367672987358,0.23070221342849356,56376974661.85216,1.1271959586046822,0.06022343283916358,2.32896887027041
7.45416,75433243069.6025,2.7630944628243936,-0.006577273363678272,-5.177653951939892,-0.014835014666751327,0.4311437526260974,61484701173.08566,1.1943077280491323,0.07047893905868687,2.861895861958813
7.31952,92630302940.8107,3.542044513993513,-0.008989218149778986,-3.4988152029303228,-0.014613758954758378,0.18152556545830117,59148488051.10407,1.3262168639008194,0.07845006405752729,3.099076062230438
7.18641,89662679618.98027,0.8460766639827897,-0.005021285337256634,-8.858768349165546,-0.016714651181034865,0.3804621186032146,89210018566.31656,0.5334195355713782,0.05597023870777815,1.0584171055586644
7.02423,108781232224.20164,1.2053788215508658,-0.006856977055991763,-9.900750208068386,-0.017777723501300777,0.25759749324890635,100417398358.83908,0.8257209995351034,0.08267746192062612,1.5436401152786665
6.895709999999999,107746774507.17574,2.6543782283565553,-0.009236968252211958,-8.735050442594714,-0.01882928456986268,0.3197021649523934,89518263952.21701,1.400040858951476,0.12353711604851565,3.0199567800416744
6.724349999999999,62699831217.89101,0.7461413024310143,-0.0033784563073037863,-11.094579085603616,-0.02091848939240491,0.374459569261812,25118553177.78608,0.41316860784020937,0.016412632003786697,0.4826853789656589
6.60348,113715199639.72868,3.539428818390913,-0.011031810358513344,-7.368570833452648,-0.022903675901167566,0.21852185221647513,105533413128.5469,1.7832235180020626,0.17894584235281738,4.321384089081763
6.46731,142776319290.0739,3.5914013548129637,-0.013939927459282303,-6.375564191529012,-0.024282434875823017,0.3678680261514474,113476125156.27583,1.7448166849946092,0.18308995273477496,3.864812637940517
6.30207,152690816798.38748,2.2127749940259944,-0.012139144878532583,-8.352640261633804,-0.025778526777326977,0.22764775667981016,141204934614.9797,1.108717194529215,0.16433832962930697,2.5142586390897614
6.178140000000001,144508038821.76758,5.160381214162923,-0.01659522470088345,-3.038794157290439,-0.028252108052607666,0.3040991610238681,123898066418.86919,2.0759760671424967,0.2575594917454226,5.5525075613487305
