# ********************
time (s),Line brightness (a.u.)
1e-06,6.7142513060629385
0.02000100000000002,8.74837462842292
0.040001000000000037,4.1986541259147625
0.060001000000000054,-0.17480571073282858
0.08000100000000007,5.070104889139488
0.10000100000000009,7.518151463998575
0.12000100000000011,0.2271215262038595
0.14000100000000013,7.325819969217723
0.16000100000000014,4.722903651287869
0.18000099999999994,-4.276105062306464
0.20000099999999996,4.460483878308151
0.22000099999999997,1.2471003419710647
0.240001,-0.16652464839600192
0.260001,2.7374816074375965
0.280001,3.4951804438204164
0.300001,1.4386616074686027
0.32000100000000004,1.2335586409073065
0.34000100000000005,5.419692098260111
0.36000100000000007,5.198724424101414
0.3800010000000001,3.7769064262126735
0.4000010000000001,6.039321516595228
0.4200009999999999,1.2498323328757017
0.4400009999999999,-1.7988380458702626
0.46000099999999994,4.141172685986163
0.48000099999999996,2.8872678527383604
0.500001,2.790307280024821
0.520001,-2.8228728863186117
0.5400010000000001,4.818115226816762
0.5600010000000001,11.5962493595217
0.5800010000000001,9.027121960599523
0.6000010000000001,2.845664588762388
0.6200010000000001,0.9464565868278113
0.6400010000000002,-0.9285585632183758
0.6600010000000002,8.542372434992334
0.6800010000000002,4.909226455172577
0.7000010000000002,0.5281884353747285
0.7200010000000002,7.844313584317295
0.7400010000000002,6.497966052067162
0.7600010000000003,1.0339795692280291
0.7800010000000003,6.943302938405479
0.8000010000000003,10.725480718176694
0.8200009999999999,9.057597853687755
0.8400009999999999,6.747446813917338
0.8600009999999999,14.05494355941249
0.8800009999999999,306.0199638651009
0.9000009999999999,528.0639626131308
0.920001,425.44314704073486
0.940001,342.6302218554521
0.960001,258.80585644154667
0.980001,187.87902661500502
1.000001,134.94831046064738
1.020001,94.10242181077156
1.040001,83.80145176245367
1.060001,74.957737108569
1.080001,64.43820311745445
1.100001,3.4804947928082486
1.120001,6.68218292692414
1.140001,3.428513481145993
1.160001,6.310030092517572
1.180001,0.08221352075347732
1.200001,5.585563315081793
1.2200010000000001,8.065543721752892
1.2400010000000001,3.275780889811677
1.2600010000000001,4.742711606272497
1.2800010000000002,17.872451202106877
1.3000010000000002,12.843886580271157
1.3200009999999998,3.3938524486184773
1.3400009999999998,3.4591387343358413
1.3600009999999998,13.372702640285167
1.3800009999999998,17.35858229769248
1.4000009999999998,18.323236869810685
1.4200009999999998,115.0388102718061
1.4400009999999999,109.38790710580783
1.4600009999999999,32.72097676216608
1.480001,30.067965296135455
1.500001,71.93926798712717
1.520001,109.96123909204218
1.540001,215.57993180944976
1.560001,139.04491514607153
1.580001,127.57394077469591
1.600001,235.93436165888463
1.620001,202.65930611640078
1.640001,409.7621660741946
1.660001,444.22095724524405
1.680001,1210.9243965711084
1.700001,275.1827541253179
1.7200010000000001,325.91485187888424
1.7400010000000001,604.2811562676527
1.7600010000000001,806.5049501981389
1.7800010000000002,1104.005813218251
1.8000010000000002,2514.3599270509562
1.8200010000000002,383.2194378258252
1.8400009999999998,1257.1039049696778
1.8600009999999998,490.51380583406393
1.8800009999999998,701.8245033741313
1.9000009999999998,909.5967757031609
1.9200009999999998,815.1892423097555
1.9400009999999999,2592.2903080320366
1.9600009999999999,4920.600243691682
1.980001,15191.107162163393
2.000001,22349.259579512593
2.020001,24839.88108459364
2.040001,14480.271517310995
2.060001,11164.112437968859
2.080001,15365.33487091907
2.1000010000000002,14353.607169734763
2.1200010000000002,17474.981487964757
2.1400010000000003,5100.902317601856
2.1600010000000003,43859.35371440468
2.1800010000000003,18516.77832542956
2.2000010000000003,7363.746787317568
2.2200010000000003,29099.72941994233
2.2400010000000004,1575.0199144833146
2.2600010000000004,2025.2094058959099
2.2800010000000004,9394.462140235948
2.3000010000000004,5555.683376308615
2.3200010000000004,19842.028649272594
2.340001,1354.0188808142154
2.360001,2881.6821406900776
2.380001,5358.670265923433
2.400001,2452.631477710125
2.420001,7995.359277736012
