# ********************
time (s),Line brightness (a.u.)
1e-06,1.9638665049540827
0.010870565217391352,1.485313069202661
0.021740130434782484,6.789280991036413
0.03260969565217384,-0.49334571224101875
0.04347926086956519,1.7887467963991728
0.05434882608695654,1.610973141422019
0.06521839130434767,5.760791334356492
0.07608795652173903,4.359316469581513
0.08695752173913038,5.290964397482201
0.09782708695652173,1.6846620553580671
0.10869665217391308,5.354659132921355
0.11956621739130421,6.262206860044055
0.13043578260869557,3.4960380857940807
0.14130534782608692,4.391225368042462
0.15217491304347827,2.2213433122704123
0.16304447826086962,3.0484984277198035
0.17391404347826075,5.623339913348109
0.1847836086956521,7.3288753188267695
0.19565317391304346,-0.012012559227831288
0.2065227391304348,5.8743740042188595
0.21739230434782594,3.4972253263482176
0.2282618695652173,8.232626301399932
0.23913143478260865,2.278403938275339
0.250001,1.940352110452086
0.2608705652173913,-0.9148292824173163
0.27174013043478246,6.881809964211572
0.2826096956521738,9.496877115891436
0.29347926086956516,1.094133533862644
0.3043488260869565,4.90797073750439
0.31521839130434764,1.668663651136543
0.326087956521739,1.934105806793705
0.33695752173913035,-1.9550552947774178
0.3478270869565217,1.6264581089054089
0.35869665217391306,0.9174654228129536
0.3695662173913042,11.160906256778192
0.38043578260869554,2.9788278320318407
0.3913053478260869,3.841331718069075
0.40217491304347824,-1.4547909933436658
0.4130444782608696,1.199100918477742
0.4239140434782607,4.060947677145092
0.4347836086956521,1.7520414566799605
0.44565317391304343,1.960942681682075
0.4565227391304348,2.9838515069728127
0.4673923043478259,1.407961290400893
0.47826186956521727,1.3038561625546083
0.4891314347826086,1.2688030130523473
0.500001,3.419602269099198
0.5108705652173912,3.277269121971487
0.5217401304347827,4.233278019212499
0.5326096956521739,3.260319920918739
0.543479260869565,4.67479193145498
0.5543488260869566,3.510934398529606
0.5652183913043477,-0.19313164862810128
0.5760879565217393,-1.3717568379755918
0.5869575217391304,-1.799758843535538
0.5978270869565215,0.5385814166722729
0.6086966521739131,7.173559646378922
0.6195662173913042,2.3802555997353396
0.6304357826086958,5.29135457097614
0.641305347826087,1.5291099567346498
0.6521749130434781,-1.6567637678896112
0.6630444782608697,-1.5280079719090789
0.6739140434782608,5.761083800085734
0.6847836086956524,-2.183892342789254
0.6956531739130435,0.7149769077984055
0.7065227391304346,-2.5148522634845554
0.7173923043478262,-0.9295771636875965
0.7282618695652173,-0.9008051795084149
0.7391314347826085,5.898650831060673
0.750001,6.898726385168436
0.7608705652173912,-0.43853776829679425
0.7717401304347827,1.675952529689266
0.7826096956521739,1.0638546924384336
0.793479260869565,-4.78654318485763
0.8043488260869566,2.072830232847483
0.8152183913043477,1.5482242730928648
0.8260879565217393,7.037198286557933
0.8369575217391304,1.2892837484122264
0.8478270869565215,2.22205153628493
0.8586966521739131,-2.583046659389374
0.8695662173913042,0.23811066452938387
0.8804357826086958,5.861753226459453
0.891305347826087,3.226953773286419
0.9021749130434781,0.5331913306478192
0.9130444782608697,-0.6406243147708468
0.9239140434782608,5.993677347604482
0.9347836086956524,10.87593334310826
0.9456531739130435,5.825003189639506
0.9565227391304346,2.4850176538132516
0.9673923043478262,3.0214603238404543
0.9782618695652173,20.228893329995795
0.9891314347826085,29.057461638021547
1.000001,42.17733534596253
1.010870565217391,39.556466383417195
1.0217401304347826,77.86253874002216
1.0326096956521738,109.17178532248103
1.0434792608695649,129.06136130667826
1.0543488260869565,138.59546710748765
1.0652183913043476,113.1135679670607
1.0760879565217392,127.72174283900681
1.0869575217391303,108.984338514198
1.0978270869565214,123.52748799524825
1.108696652173913,159.09847179396832
1.1195662173913041,164.94284095093278
1.1304357826086957,180.23688045218412
1.1413053478260868,132.11622896544839
1.152174913043478,137.00885099647112
1.1630444782608695,140.69545393989517
1.1739140434782607,114.64361289879663
1.1847836086956518,91.37727264803526
1.1956531739130434,110.69585082302075
1.2065227391304345,87.70081707519127
1.217392304347826,78.86364289025119
1.2282618695652172,84.61729063030162
1.2391314347826083,80.44468436311197
1.250001,85.70551378612213
1.260870565217391,89.98873954352244
1.2717401304347826,60.69908538359458
1.2826096956521738,49.35462307654316
1.2934792608695649,68.00491376750374
1.3043488260869565,60.06964869102877
1.3152183913043476,56.86591651542496
1.3260879565217392,53.30713904961824
1.3369575217391303,48.74810336033751
1.3478270869565214,57.30776488189045
1.358696652173913,60.75072054022427
1.3695662173913041,58.92723556030746
1.3804357826086957,62.61963559260847
1.3913053478260868,50.02748485123002
1.402174913043478,61.80687030442183
1.4130444782608695,71.70068337841612
1.4239140434782607,60.80029669187285
1.4347836086956518,63.951936406283494
1.4456531739130434,66.25475920691831
1.4565227391304345,63.63469675351243
1.467392304347826,76.40696772185089
1.4782618695652172,88.54627196044356
1.4891314347826083,67.72304629926398
1.500001,75.1360967967652
1.510870565217391,81.84877920155193
1.5217401304347826,62.964851777958636
1.5326096956521738,81.19554190768949
1.5434792608695649,60.172502763694474
1.5543488260869565,67.22086518994706
1.5652183913043476,73.90316014578
1.5760879565217392,88.97066315945705
1.5869575217391303,74.66785904100603
1.5978270869565214,104.91169128242794
1.608696652173913,98.23170406003719
1.6195662173913041,93.56854041818336
1.6304357826086953,64.67254070058907
1.6413053478260868,94.80604531720026
1.652174913043478,77.98334020745466
1.6630444782608695,77.12076835195425
1.6739140434782607,61.962049735152014
1.6847836086956518,72.20953407794222
1.6956531739130434,75.7224916569717
1.7065227391304345,79.70544390446462
1.717392304347826,113.79312203165135
1.7282618695652172,90.58144969035465
1.7391314347826083,75.85026351718994
1.750001,77.57143036059588
1.760870565217391,75.06622562293111
1.7717401304347826,63.08532617231228
1.7826096956521738,75.59902425210386
1.7934792608695649,80.89958706053066
1.8043488260869565,72.94735879695125
1.8152183913043476,68.33024337424528
1.8260879565217392,76.29551116167742
1.8369575217391303,84.19548035640621
1.8478270869565214,79.87723815550623
1.858696652173913,48.11314319064805
1.8695662173913041,70.0088652667249
1.8804357826086953,82.38102087849981
1.8913053478260868,72.81366726898689
1.902174913043478,64.25155209413023
1.9130444782608695,77.38917448285419
1.9239140434782607,72.12496617058908
1.9347836086956518,29.54668814171134
1.9456531739130434,111.90720099148284
1.9565227391304345,82.57034244566253
1.967392304347826,93.54394868237611
1.9782618695652172,83.12326768466508
1.9891314347826083,86.33336755034948
2.000001,80.02283128516152
2.0108705652173913,75.13963046914229
2.021740130434783,59.52688044101906
2.032609695652174,81.43593924147962
2.043479260869565,31.877164563898212
2.0543488260869567,79.79295758005476
2.065218391304348,74.66274148541338
2.0760879565217394,127.42994277693907
2.0869575217391305,129.10182247853814
2.0978270869565216,147.84071597819676
2.108696652173913,182.60869378147032
2.1195662173913044,218.9296866414633
2.1304357826086955,214.36565267358523
2.141305347826087,317.5410010969334
2.152174913043478,161.05258586320727
2.1630444782608698,590.0210879165088
2.173914043478261,618.2021776417683
2.184783608695652,1061.9833019930006
2.1956531739130436,1750.0869060549437
2.2065227391304347,1501.122661595625
2.2173923043478263,2051.0691686153828
2.2282618695652174,2520.0206525238773
2.2391314347826086,3673.4577813404135
2.250001,9329.142517613624
2.2608705652173913,8508.806557233525
2.271740130434783,7371.929841779698
2.282609695652174,6219.982959982205
2.293479260869565,4947.418213473021
2.3043488260869567,2841.9800292248206
2.315218391304348,1239.7646527652046
2.3260879565217394,394.7382210904332
2.3369575217391305,158.76929157937764
2.3478270869565216,135.35630354811803
2.358696652173913,89.77854101233876
2.3695662173913044,77.81291919506369
2.3804357826086955,47.66576982207974
2.391305347826087,30.696552920828687
2.402174913043478,23.482967605268374
2.4130444782608698,18.284325367822166
2.423914043478261,17.61702684687227
2.434783608695652,13.030229552266553
2.4456531739130436,15.142850826353946
2.4565227391304347,18.394023951613082
2.4673923043478263,6.483516068642789
2.4782618695652174,9.980312986648263
2.4891314347826086,3.1478957422599136
2.500001,7.512912637757752
2.5108705652173917,13.612686134013762
2.5217401304347824,2.6056308481169035
2.532609695652174,13.909590539001723
2.5434792608695656,2.3075325650894096
2.5543488260869562,1.8997758115524106
2.565218391304348,5.333286657614413
2.5760879565217394,6.175812918131078
2.58695752173913,5.288566509318639
2.5978270869565216,3.9198889623062803
2.608696652173913,6.739200243997912
2.619566217391305,6.757490130060838
2.6304357826086955,1.7390033414855743
2.641305347826087,3.197732521022304
2.6521749130434786,2.998494854032046
2.6630444782608693,0.8999985774646472
2.673914043478261,1.027192579021123
2.6847836086956525,3.6462007652505752
2.695653173913043,-0.31350644718849785
2.7065227391304347,5.05118705557914
2.7173923043478263,7.528594388580211
2.728261869565217,10.088695911892204
2.7391314347826086,25.49862029504869
2.750001,20.384913855193872
2.7608705652173917,22.9077782839916
2.7717401304347824,61.941708037180554
2.782609695652174,195.66994472355228
2.7934792608695656,759.6441272488642
2.8043488260869562,2013.6435504315918
2.815218391304348,5316.704938826096
2.8260879565217394,6459.1985800593975
2.83695752173913,3666.577643146992
2.8478270869565216,3859.2901546864477
2.858696652173913,2970.82687697254
2.869566217391305,5586.317075921802
2.8804357826086955,3436.355958305297
2.891305347826087,1312.1163137106546
2.9021749130434786,1001.3185406230198
2.9130444782608693,683.6190408556943
2.923914043478261,538.2941950948427
2.9347836086956525,390.97401238766196
2.945653173913043,398.67261523004527
2.9565227391304347,233.81806138678274
2.9673923043478263,233.31280242631547
2.978261869565217,554.4064338062004
2.9891314347826086,416.09963493709375
3.000001,277.80814687246504
3.0108705652173917,220.82926451437032
3.0217401304347824,222.55480582519445
3.032609695652174,170.15257959729294
3.0434792608695656,166.6137626857021
3.0543488260869562,135.64855016527764
3.065218391304348,175.24906314138784
3.0760879565217394,132.3922691697352
3.08695752173913,98.70240657412127
3.0978270869565216,69.75948820950273
3.108696652173913,180.48359066290197
3.119566217391305,206.7463355837823
