t (s),q (A)
0.3261199999999994,0.7451687230144877
0.3261400000000003,0.7451960414383901
0.3261599999999999,0.7452233054024817
0.3261799999999989,0.7452505182012488
0.3261999999999998,0.7452776824774334
0.32621999999999884,0.7453048078510716
0.3262400000000002,0.7453319058686416
0.3262599999999998,0.7453589791054744
0.3262799999999988,0.7453860309217564
0.3262999999999997,0.7454130621596329
0.3263199999999993,0.745440079816064
0.32633999999999963,0.7454670909053653
0.3263599999999992,0.7454940951383902
0.3263800000000001,0.745521092508395
0.3263999999999996,0.7455480784605242
0.3264199999999987,0.7455750495195097
0.32644000000000006,0.7456019980158104
0.3264599999999991,0.7456289189857883
0.32648,0.7456558143072652
0.32649999999999957,0.7456826850073663
0.3265200000000005,0.7457095263064971
0.3265399999999995,0.7457363315930734
0.3265599999999991,0.7457630979402383
0.32657999999999987,0.7457898371882141
0.326599999999999,0.7458165616632192
0.32662000000000035,0.7458432689127108
0.3266399999999994,0.7458699430668849
0.3266600000000003,0.7458965794000472
0.32667999999999986,0.7459231692480268
0.3266999999999989,0.7459497126024015
0.3267199999999998,0.7459762046199736
0.32673999999999936,0.746002654767415
0.32676000000000016,0.7460290720100555
0.3267799999999993,0.7460554656922314
0.32680000000000065,0.7460818579974828
0.32681999999999967,0.7461082530766516
0.3268399999999988,0.7461346456040299
0.32686000000000015,0.7461610474725011
0.32687999999999917,0.7461874655810077
0.3269000000000001,0.7462138895519521
0.32691999999999966,0.7462403017441434
0.32694000000000045,0.7462667007811851
0.3269599999999996,0.7462930891117011
0.32697999999999905,0.7463194600740668
0.32699999999999996,0.7463457889407705
0.3270199999999991,0.7463720829294995
0.32704000000000044,0.7463983475866838
0.32705999999999946,0.7464245949380023
0.32708000000000037,0.7464508188436738
0.32709999999999995,0.746477010493102
0.32711999999999897,0.746503175225373
0.3271399999999999,0.746529328754862
0.32715999999999934,0.746555482279798
0.32718000000000025,0.7465816300739696
0.3271999999999994,0.7466077623494947
0.32722000000000073,0.7466338946971942
0.32723999999999975,0.7466600221433783
0.3272599999999989,0.7466861339789617
0.32728000000000024,0.7467122209745849
0.32729999999999926,0.7467382875264108
0.32732000000000017,0.7467643401195824
0.32733999999999963,0.746790378526465
0.32736000000000054,0.7468163891614759
0.32737999999999967,0.7468423695768955
