nist_wl_nm,line,nist_intensity,spec_wl_nm,spec_intensity
429.362,C II,63*,429.4411284270701,875441925722.5272
430.754,C II,16hql,430.6884084270701,1988534007453.8044
430.88,C II,21hql,430.9542784270701,1446243688950.336
432.7372,C II,38,432.79335842707013,1103462011757.1775
434.04663,D I,,433.9971284270701,33302736195339.95
434.04703,D I,,433.9971284270701,33302736195339.95
434.05033,D I,,433.9971284270701,33302736195339.95
434.05337,D I,,433.9971284270701,33302736195339.95
434.0534,D I,,433.9971284270701,33302736195339.95
438.034,N III,300,438.0347884270701,764977328159.0945
441.4494,C II,29,441.48366842707014,810649112460.8907
443.27,B II,14*,443.3144784270701,839501814059.9706
443.27,B II,14*,443.3144784270701,839501814059.9706
443.27,B II,14*,443.3144784270701,839501814059.9706
446.8563,C I,3900,446.8891884270701,721227591098.3464
459.86,B III,25*,459.86427842707013,871277786932.8925
459.86,B III,25*,459.86427842707013,871277786932.8925
460.845,N II,450,460.8607784270701,1234320550020.4175
462.86398,C I,1i,462.8604684270701,815123334180.1488
462.874,C II,28h,462.8604684270701,815123334180.1488
465.155,C III,520,465.12798842707014,1080442485232.9756
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.945,B IV,1100*,465.93440842707014,1704068442631.068
465.96,C IV,200w,465.93440842707014,1704068442631.068
473.592,C II,"37h,bl",473.66756842707014,972713157409.8744
473.649,C I,3200,473.66756842707014,972713157409.8744
473.6785,C II,25,473.66756842707014,972713157409.8744
473.9538,C I,3000,474.0195284270701,1038189995073.6254
473.9791,C I,6800,474.0195284270701,1038189995073.6254
474.3896,C I,4200,474.4598684270701,1358762341960.5637
481.412,B IV,70*,481.4730784270701,814525871441.4216
481.412,B IV,70*,481.4730784270701,814525871441.4216
481.412,B IV,70*,481.4730784270701,814525871441.4216
481.4261,C I,5300,481.4730784270701,814525871441.4216
484.873,N I,180,484.8242484270702,1055103959251.4728
484.899,C I,"670d,bl(Fe II)",484.8242484270702,1055103959251.4728
485.534,C I,1300,485.45525842707013,1083493451349.7394
486.018,N III,90,486.0870884270701,64723801644433.89
486.034,C I,1100bl(Nd II),486.0870884270701,64723801644433.89
486.1314,D I,,486.0870884270701,64723801644433.89
486.13185561,D I,,486.0870884270701,64723801644433.89
486.13194,D I,,486.0870884270701,64723801644433.89
486.13221428,D I,,486.0870884270701,64723801644433.89
486.133190313,D I,,486.0870884270701,64723801644433.89
486.13329561,D I,,486.0870884270701,64723801644433.89
486.13589,D I,,486.0870884270701,64723801644433.89
486.13961,D I,,486.0870884270701,64723801644433.89
486.13968,D I,,486.0870884270701,64723801644433.89
486.8429,C II,17,486.8102384270701,766769425250.9473
486.851,N III,150,486.8102384270701,766769425250.9473
487.544,C I,2400bl(Ti II),487.5042984270701,1266549354482.93
502.525,C I,37000*,502.5333784270701,1115700185987.655
502.525,C I,37000*,502.5333784270701,1115700185987.655
505.4924,C I,2700,505.5328284270701,867168070582.6206
505.59,C I,1600bl(Fe),505.5328284270701,867168070582.6206
511.818,C II,10h,511.7769684270702,775272384493.2601
516.74,B III,160*,516.7518284270702,857839415489.3857
516.74,B III,160*,516.7518284270702,857839415489.3857
536.916,C II,6h,536.8466184270701,1047414912614.7102
537.007,C II,6wh*,537.0465084270702,885631689925.8319
537.007,C II,6wh*,537.0465084270702,885631689925.8319
537.007,C II,6wh*,537.0465084270702,885631689925.8319
539.467,B II,30,539.4845484270702,1095311773850.7458
551.63,C I,"1700d,l",551.6033284270702,1080937549379.994
554.2295,C I,3700,554.1766284270702,713145437243.8629
555.4716,C I,2100,555.4850384270701,1105092061034.7085
563.4633,B I,,563.5405784270702,922009373685.4054
570.274,C II,6w*,570.2602484270701,1008753064686.9344
570.274,C II,6w*,570.2602484270701,1008753064686.9344
571.4095,C II,5,571.3583284270701,763459684603.9115
572.2366,C I,4800,572.2099584270702,1622514711316.2512
575.41,N I,700,575.4862584270702,927922815715.2572
578.944,C I,2200bl(Cr),578.88896842707,1090108786130.9392
586.6574,C I,1700,586.7368084270702,955033687803.848
587.894,C I,3700p(He I),587.8300084270702,989803772504.8982
589.0902,C II,16,589.0714684270702,9685030727422.56
589.1147,C I,2500,589.0714684270702,9685030727422.56
589.1402,C II,120,589.0714684270702,9685030727422.56
597.098,C I,18000,597.1672884270702,954691632121.5364
597.238,C I,3000,597.1672884270702,954691632121.5364
600.4645,C I,6300,600.3991084270701,1375921026014.1223
600.7691,C I,23000,600.8089584270701,1353086886676.0032
600.8842,C I,9600,600.8089584270701,1353086886676.0032
601.3901,C I,6400,601.3309884270702,1885210942144.728
603.963,C II,3h,603.9853484270702,1139048999880.7026
608.0078,C I,3800,608.0827584270701,1001181128627.8628
608.1454,C I,1400,608.0827584270701,1001181128627.8628
612.96,B III,89*,612.89140842707,1015190008479.3724
612.96,B III,89*,612.89140842707,1015190008479.3724
615.062,B II,40*,615.0236784270701,1635253683431.4775
615.062,B II,40*,615.0236784270701,1635253683431.4775
615.062,B II,40*,615.0236784270701,1635253683431.4775
624.4426,C I,2300,624.3993484270702,840271693470.542
678.1801,C II,40,678.1747984270701,16771770040355.455
678.2481,C II,19,678.1747984270701,16771770040355.455
678.799,B II,0.5,678.8042584270702,722270187872.1663
682.328,C II,16p(N II)*,682.2973584270701,907903660084.7028
682.328,C II,16p(N II)*,682.2973584270701,907903660084.7028
682.328,C II,16p(N II)*,682.2973584270701,907903660084.7028
707.6815,C I,4100,707.7168484270701,819583240007.6525
709.521,C I,12000p,709.4666684270701,794170684804.5588
711.0895,C I,14000,711.0449784270702,747168624196.7535
713.6077,C II,18,713.55089842707,742858155880.4481
722.6232,C I,4500,722.54369842707,1154161013691.3433
723.3313,C II,430,723.3016284270702,753649007514.9623
728.8118,C I,2100,728.8531484270702,734475149656.4055
740.816,N I,160,740.8071884270701,1048136988539.3324
740.828,N I,265,740.8071884270701,1048136988539.3324
783.9261,C I,7800,783.8748684270702,2595028525025.74
785.5023,C I,19000,785.56053842707,862818083405.3645
786.271,C II,25w*,786.2839884270702,3240368724185.974
786.271,C II,25w*,786.2839884270702,3240368724185.974
786.271,C II,25w*,786.2839884270702,3240368724185.974
786.304,C I,110000bl(Ni),786.2839884270702,3240368724185.974
802.0769,C I,6000,802.0627984270702,1336199123535.8032
803.05,C I,2300d,803.0955784270702,1393049313866.1516
803.107,C II,6,803.0955784270702,1393049313866.1516
803.81,C I,12000w,803.7355284270702,936793883207.7748
806.4337,C II,13,806.3989184270702,1817789639674.024
806.4573,C I,21000,806.3989184270702,1817789639674.024
808.0701,C I,28000,808.0800084270702,1431276015004.748
814.28,C II,25*,814.2386984270702,4718878300011.226
814.28,C II,25*,814.2386984270702,4718878300011.226
814.28,C II,25*,814.2386984270702,4718878300011.226
818.712,N I,400,818.6857884270701,731200401106.3584
822.54,N I,400,822.60167842707,821676673063.796
841.573,C II,6h*,841.5673184270702,1047386393499.1304
841.573,C II,6h*,841.5673184270702,1047386393499.1304
