x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.009879999999999,3363594836.3646784,2.5211637796208115,-0.00028220135934400566,32.68497519134665,-0.000255938908056309,0.24945939485114427,14236862616944.96,25117.4116621423,0.016328043549284504,246995.85687346954
10.84311,0.0,0.7760960408096181,0.0004975443320907645,0.6886552715057578,-0.0002310332301852013,0.4542199714571973,0.0,19.20166352683695,0.001478723583981732,69.51227552151788
10.66257,10627277220.506306,0.7026975632060387,-0.0005625595669709161,-0.2218360304658238,-0.0003703836084750935,0.32560836419173844,90329579220.55386,19.84494727768125,0.001847934877166989,82.84224169522166
10.538640000000001,15303873769.589155,0.12925624235961333,-0.000585980859907665,-0.051687907549792425,-0.0009352717272259687,0.117864831749108,35332537113.423164,2.4883025662960025,0.0007236292935621788,6.7318179963867495
10.39482,7273328152.451499,0.14026377761205167,-0.00028091888638924077,-0.8551943533878072,-0.0014744411043589793,0.4092195389221403,35904152099.43029,5.33778593624826,0.0011512660571678212,13.175695130481532
10.23417,16257704677.275736,0.10017038082845021,-0.0006079457114453824,-1.4049515099609238,-0.002114628358052443,0.3043377534096575,22888725656.66541,0.9724691080335679,0.0013715780694264178,1.9087867471089623
10.1133,33508507354.898254,0.10000000000000552,-0.0012528497691908585,-1.3801282057174324,-0.002594141295129407,0.11475765177866006,119410490440.36928,4.145180869990788,0.0014105785659110188,13.306796589345307
9.98325,41525848680.7164,0.10846141972040033,-0.0015635196001825803,0.08475623653712014,-0.003800971777055701,0.3825310059099226,51932902440.501434,1.3653458293130236,0.000820947584170206,2.3315686396838076
9.80577,36049952607.150314,0.268445190442551,-0.0015253848760506152,-0.032615600896561944,-0.0039031846055189337,0.36311575995349576,24030903915.387806,0.44943589296032715,0.0011871958811471087,0.6606764034644096
9.69102,30030112303.73418,0.5889977342374915,-0.0015126509833089954,-0.02027082644033095,-0.005040607251600269,0.08345329972238914,25783419817.86796,1.1035967474498551,0.0021277191685785185,2.248771020933087
9.5625,46477916347.85699,0.7308856727255001,-0.002488993703025495,0.19009675346589522,-0.005425501701590804,0.35814828402299553,28486836837.41527,0.5680720907028544,0.003154097536048432,0.8185560559059428
9.3942,39491412507.41745,1.1420243700144597,-0.0024426472651680646,1.0949348324566972,-0.007005619700946363,0.3964204168172368,28130229550.965717,1.0228005720407256,0.003953278920445915,1.7934988725237075
9.25803,67505484875.264854,0.46932011814530705,-0.003208048784530888,-1.628095456327481,-0.008332994341182454,0.11199653548902559,44563895325.51006,0.4480973561485826,0.006324952971009996,0.5848843177479872
9.1341,74780913097.09314,0.1594881428828777,-0.00293131539682849,-2.0104395558545165,-0.009761891629357623,0.3258284113891766,57070917738.73179,0.19218071315850407,0.005886151742199669,0.1715043098494784
8.96733,73286771144.53195,0.616778473739182,-0.003738327923819413,-1.461294236231645,-0.010873753992702028,0.3709458952590971,47544275512.97905,0.5336433576629352,0.0077778585430447,0.8132942694791288
8.83575,74663879675.46385,1.1281548838617952,-0.004598611284431802,-0.8282158414561911,-0.010951689497006544,0.11578903048687553,44865490601.62421,0.5317090318505238,0.011497556950530067,0.8769603359644499
8.69805,67933248200.755905,2.719450867236908,-0.005883578755258029,1.5905295053558337,-0.011889730725964649,0.385481079639385,40039351674.33522,1.1747685480779104,0.021864274128817647,2.452143127796857
8.523629999999999,89669483253.81453,1.1104058110407389,-0.005492633497044102,-2.1883654643248085,-0.01225549922618983,0.34028961545555975,55341527730.356636,0.4824074885135954,0.018425913634112834,0.8039282021422589
8.40123,91047750089.71973,1.0405760620652713,-0.005454803124313763,-3.069163197881564,-0.013898608786398703,0.15669804015136432,62115115455.9764,0.6690194928460644,0.022078380087868207,1.0509176726488918
8.258939999999999,85114411850.18837,1.5896900800403277,-0.005938986425470895,-2.2021137696710116,-0.013355949151977655,0.45353298848222684,56941875855.157745,0.7869812013237811,0.026808093949367413,1.4471199111904407
8.09676,77792646797.2359,2.4379071536320023,-0.006436145759816301,-1.6148165542496384,-0.013969731386133374,0.1980789690002134,50715214258.37634,0.990628407206092,0.03636754441701886,2.047784250071871
7.9713,86116127998.85863,1.7538214079084085,-0.006240401521590418,-2.932512207379357,-0.014514845270032495,0.3361426730772725,58602474503.81875,0.6636833988644402,0.03419390860925764,1.4011081435713815
7.77546,87167507968.93597,1.9390158135505333,-0.0065709812475295785,-3.229073070047062,-0.015053722045437217,0.3626976264410089,55312686959.65407,0.6657863340007506,0.03702791663680659,1.4524982686008825
7.65765,90877831191.02094,1.5108758616279636,-0.006220408040645369,-4.983518628352367,-0.01565027248283097,0.1902922369726922,64441410732.60388,0.826781864601239,0.040325340451281444,1.4670506690760101
7.51383,82399342989.787,2.139811536786055,-0.006462171799732446,-4.738448739579811,-0.016303366928850076,0.39013961982672213,62363622856.92615,0.8388795249382475,0.05352438538997676,1.9479507104652036
7.38072,92628501884.68346,2.0485263262404305,-0.007137686874262594,-4.4212031503143105,-0.016773117111794775,0.17148174344843164,67949188779.17726,0.9144625808678177,0.05382415366379997,1.8129974689426382
7.224660000000001,98515276023.21046,2.9861017237759184,-0.00887854695640232,-3.3548107361109274,-0.0174031077450497,0.40845293992735754,69397988616.65485,1.1601958604802278,0.07499676670386496,2.6833507474923577
7.0839,130054373394.66074,1.8497916287630045,-0.00962294329717318,-7.094742769868565,-0.01892957211930476,0.20464573525927446,96847657048.05705,1.264784556786314,0.08451246109474565,2.413325374212783
6.9462,147721210697.7692,0.5823252969628194,-0.007418055061803803,-8.475555170029136,-0.02093188509863935,0.41860953411729745,133741548586.61465,0.45373630048748037,0.06703864679989366,0.6563301080277677
6.79626,178802384434.52335,0.8412099566728569,-0.009995165282042683,-8.035345668115784,-0.022066912232523477,0.21609988428017757,130654455641.55429,0.44075708395353363,0.07540662250071542,0.7395336773573256
6.6585600000000005,132063019518.0099,3.688228459151254,-0.01304561910558306,-3.256268820206265,-0.02334718056163757,0.37072713990887973,97248829679.14853,1.2560297032972252,0.1349135902928242,3.2359394781961184
6.517799999999999,149798483077.71075,3.353591163678686,-0.014194121678672154,-4.771181924551636,-0.024754914001158385,0.28041294154010254,114376933992.59027,1.3167696753655371,0.15687318134876474,3.13063149271829
6.37245,167436787794.181,1.9543739010503065,-0.012661627579862911,-7.24061843939044,-0.026278140246244103,0.36750556194922285,139890858367.52127,1.038262147889901,0.13432442405364833,2.0585000190880436
6.21792,135433576175.19438,2.9123229981635714,-0.012075905409435123,-6.501907813879372,-0.028023683116692667,0.267766248783475,134892473924.21674,1.3106532770741546,0.18010813822605276,3.419281857998781
6.07716,180794705358.44547,2.8731177472416647,-0.016027646243156397,-6.797752187602462,-0.029245180023024987,0.37665334480343365,152777188414.2915,1.3292770697301313,0.20326334977832614,2.8759593544136814
5.9211,193006563970.55832,4.658949206427865,-0.021160259763285064,-2.8670971744222737,-0.03221824636763006,0.24620834486262003,143679731030.24384,1.8332313705650414,0.2578304113978121,4.453298819087898
5.79411,211597892131.9723,3.1942906803895883,-0.01963112366483207,-6.293847080394504,-0.03383222601806885,0.38978373666706223,188233838703.4579,1.432962984606061,0.2708815891962745,3.3000748545100183
