x (cm),n_e (cm^{-3}),T_e (eV),J_sat (A/cm^2),V_sc (eV),J_sat_robust (A/cm^2),x error (cm),n_e error (cm^{-3}),T_e error (eV),J_sat error (A/cm^2),V_sc error (eV)
11.24703,706402856.7425946,5.956070413703039,-8.66372913045594e-05,47.16617102699448,-0.0001510139390100924,0.36092552286047613,6273531453.465841,0.0,0.022555616712796413,0.0
11.08026,2592857137.6966443,12.904096276656778,-0.00045821114407439004,40.815919198816,3.356370140624893e-06,0.45990307920639345,935133319861.027,9493.856541185316,0.008365227926711077,71559.57743180054
10.931849999999999,2834923313.6712804,17.343183898506677,-0.0005780238799508216,32.90068427111423,-0.0009807436480642326,0.25154696437987184,26001094655.285183,242.72040331178388,0.06660243028751348,908.8384140019095
10.79568,0.0,17.488211585314154,0.00013863250125870034,30.659317072763944,-0.0009433247602732263,0.18698292567192173,0.0,756.6114767576521,0.06729727809830917,3185.0895346611064
10.6488,4883821471.34351,14.494397729999278,-0.000912835628924675,30.73777809469991,-0.0010126771294193715,0.3953183359783349,20196046793.691586,99.85074452454626,0.02763367872505312,366.7432265881362
10.460609999999999,1801214952.6171756,1.7794744272412528,-0.00013126568080188238,3.9355715031294856,-0.0010033051566352156,0.38349714888282804,10825997012.737535,9.432350834963694,0.0012998726522927986,17.063351737948153
10.33515,3562004962.9226,2.113250646758865,-0.0002779414655199879,4.605107176651012,-0.002747180035035103,0.1112499126490324,11162467407.599632,3.8508858992142203,0.0017026125845337311,7.805206352528424
10.21734,8339269595.691883,3.705676825879502,-0.0008254946300338983,7.087703361183091,-0.0031917503160169103,0.3644312310442335,9867027232.05985,3.986086056727226,0.003707737534945574,8.957860244722891
10.04598,27862298665.57172,0.8808230193838819,-0.0015803534981877554,2.401597345153779,-0.003306982793843297,0.34705968790954966,16373702948.596315,0.9619439437867477,0.0007624228757360794,1.8029266274910904
9.9297,15971685076.460773,1.4617598996528467,-0.0010797965968902708,2.482429886491192,-0.004672641839416413,0.16246498566331985,15412981125.808624,1.2763286519721309,0.0021066196543322586,2.165997734289222
9.79812,46843066285.74791,0.10000000000000002,-0.001751415667750184,-0.7448385883091324,-0.0054982150335783336,0.3446067177531262,27389579662.80057,0.22363725156446485,0.0014010214262573605,0.42881036563349234
9.61911,44339824371.07626,0.2686263493427915,-0.0018763760992983032,-0.32338333818483866,-0.006549317126443636,0.39262908241615246,37411644395.95759,0.5407709369853078,0.0021628181906300616,0.7296930723436434
9.495180000000001,71719867711.65796,0.10000000000003932,-0.002681534535611514,-1.424121647244958,-0.00688053977141136,0.12951216676024976,45466838471.63931,0.39635413026841193,0.0028724055437297255,0.7324584498488473
9.36819,65721756011.28452,0.10000000000000002,-0.0024572711036476235,-1.5122793126535872,-0.008724256036775646,0.36110726999458054,50893538472.75165,0.18879595201684635,0.003853559638065709,0.2087298295171276
9.19989,87616526875.75804,0.10000000000000002,-0.003275894814143413,-1.863010867308009,-0.009589321762914379,0.38177175877981306,68508924399.58569,0.3290935434847242,0.0057016378975682435,0.5169085266787155
9.07137,101632284528.05809,0.15018610155717313,-0.003955658749391401,-2.218470616629623,-0.011281213699404085,0.14145685953136897,83414470914.47389,0.5838660902143508,0.007685541679618615,0.7517409079679584
8.93826,118681150232.55049,0.10000000000000002,-0.004437370190839623,-3.366175879122729,-0.011904418307619478,0.39338899539096156,86341281480.15817,0.4002004978105999,0.010849399832220715,0.5668407468331207
8.77302,81210136885.55249,0.8206883132154782,-0.004504833039173271,-2.434681106050723,-0.012827751505943352,0.36168476381121045,66372050764.54147,0.5375697578591837,0.017799646487374494,0.8130543260526681
8.63226,95165667397.53468,0.43271273010591377,-0.004436316673270016,-3.120276811791887,-0.013102462084530715,0.13654729232276588,74713340135.88464,0.3242221028015188,0.015372129389803193,0.42565913255826393
8.489970000000001,102351512363.03766,0.5017682062723761,-0.0049447709131354555,-4.401885021731833,-0.014322465896151835,0.4567935073826073,81745463698.88028,0.3865165370988738,0.0229342899388472,0.47207321670260427
8.33238,166631195565.84415,0.10000000000000236,-0.006230174704399272,-7.2460043243227075,-0.014020550018444617,0.27178512256968396,164551466223.13974,0.8180907445235337,0.03330986661454339,1.2812209370668377
8.2314,160531853618.6946,0.10000000009431456,-0.006002126374643443,-7.3259302729400195,-0.015842091694197254,0.2290779912813625,128443886118.82324,0.3782012720067649,0.033835280388859156,0.29952118409212947
8.041680000000001,156391941723.43863,0.10000000000000002,-0.0058473391851301786,-7.105574570822022,-0.015114840044045398,0.4463059741325089,108380632750.51895,0.16120279305706736,0.029685871475329334,0.2084014275259367
7.89327,155321242184.77246,0.28510040865745995,-0.006642961668886225,-6.668922358729425,-0.01526425090469764,0.1716280975005214,139833774694.89276,0.9107405533915307,0.034263081848749585,1.878757822693097
7.74945,64291511460.24598,0.5595372685289117,-0.003194331941547939,-7.929987545886994,-0.01599352523534814,0.4309304536161477,64825472526.79069,0.4328687954960355,0.03044628557193296,0.6996125981708765
7.602570000000001,55719680162.722206,0.6057383278377543,-0.0028281542091823826,-8.108482890989956,-0.016962734893594598,0.24555897541725366,80550093141.6398,0.5504973070508902,0.04015498846654813,1.106326746282928
7.47252,96217896315.75697,2.3195868652393474,-0.007798604327031222,-4.799209805007756,-0.017170933304532236,0.34328397188436194,65605519227.39066,0.8783026320634582,0.0610273141293322,1.9573498075118398
7.317990000000001,120354150461.92838,2.5740931885144067,-0.010185629520130416,-5.101127353043726,-0.01773152972269098,0.3079672172302407,80368960970.66447,1.1640736360958805,0.0837603976460385,2.373545061590913
7.19253,109741285036.71526,3.588828191046078,-0.010711190961841484,-3.7890632023607678,-0.019095768173159756,0.2905170135221703,76279291922.62254,1.4955020110657289,0.10465395106816462,3.336183517685249
7.0150500000000005,126551497725.09456,3.428372637294152,-0.012107149848450734,-1.9591668320428703,-0.02035681230849033,0.3441630915435648,84020107620.65944,1.248416612343692,0.09577277677353105,2.8300455549752996
6.87276,125173909463.09633,3.7802158481710166,-0.012500141851690927,-2.678663018492735,-0.021981219405781308,0.2729562730815524,99519583295.14447,1.8772716149992408,0.1340600616752584,4.2038602911206855
6.727410000000001,140260900850.52197,3.940042531947735,-0.0142658771134102,-2.751280031935781,-0.022608992524560532,0.3874444785086213,102400022996.27794,1.6438374606013468,0.1469623314057045,3.797903068359885
