#Temperatures Spanned = 305.841 to 1128.010 [K]
#D  Retention = 7.8205e+22 [ D/m^2] where D = 2 x D2 + 1 x HD
Time[s]     Temp[K]     [D/m^2/s]   [HD/m^2/s]  [D2/m^2/s] 
6.0723e+02	3.0584e+02	3.7649e+15	3.0677e+15	3.4859e+14
6.2808e+02	3.1196e+02	3.7700e+15	2.9006e+15	4.3470e+14
6.4893e+02	3.1553e+02	3.5845e+15	2.7483e+15	4.1806e+14
6.6978e+02	3.2380e+02	3.4003e+15	2.6920e+15	3.5419e+14
6.9063e+02	3.2927e+02	3.2676e+15	2.6767e+15	2.9543e+14
7.1148e+02	3.3571e+02	3.1103e+15	2.7209e+15	1.9466e+14
7.3233e+02	3.4189e+02	-9.6309e+14	-1.1421e+15	8.9508e+13
7.5318e+02	3.4851e+02	-9.9948e+15	-1.0075e+16	4.0332e+13
7.7403e+02	3.5366e+02	-2.4928e+16	-2.4992e+16	3.2023e+13
7.9488e+02	3.6103e+02	-4.8501e+16	-4.8251e+16	-1.2484e+14
8.1572e+02	3.6639e+02	-8.2821e+16	-8.1791e+16	-5.1499e+14
8.3657e+02	3.7337e+02	-1.2840e+17	-1.2636e+17	-1.0218e+15
8.5742e+02	3.7838e+02	-1.8481e+17	-1.8189e+17	-1.4592e+15
8.7827e+02	3.8685e+02	-2.5021e+17	-2.4634e+17	-1.9333e+15
8.9912e+02	3.9000e+02	-3.1907e+17	-3.1401e+17	-2.5286e+15
9.1997e+02	3.9740e+02	-3.8522e+17	-3.7903e+17	-3.0941e+15
9.4081e+02	4.0452e+02	-4.4375e+17	-4.3657e+17	-3.5892e+15
9.6166e+02	4.0867e+02	-4.9354e+17	-4.8541e+17	-4.0671e+15
9.8251e+02	4.1564e+02	-5.3597e+17	-5.2691e+17	-4.5338e+15
1.0034e+03	4.2151e+02	-5.6809e+17	-5.5838e+17	-4.8535e+15
1.0242e+03	4.2662e+02	-5.9011e+17	-5.8009e+17	-5.0087e+15
1.0451e+03	4.3371e+02	-6.0501e+17	-5.9474e+17	-5.1314e+15
1.0659e+03	4.3968e+02	-6.1512e+17	-6.0457e+17	-5.2771e+15
1.0868e+03	4.4401e+02	-6.2333e+17	-6.1257e+17	-5.3817e+15
1.1076e+03	4.5209e+02	-6.2620e+17	-6.1555e+17	-5.3221e+15
1.1285e+03	4.5821e+02	-6.2124e+17	-6.1087e+17	-5.1828e+15
1.1493e+03	4.6207e+02	-6.1591e+17	-6.0578e+17	-5.0691e+15
1.1702e+03	4.6976e+02	-6.1195e+17	-6.0191e+17	-5.0181e+15
1.1910e+03	4.7591e+02	-6.0739e+17	-5.9739e+17	-5.0028e+15
1.2119e+03	4.8045e+02	-6.0297e+17	-5.9312e+17	-4.9256e+15
1.2327e+03	4.8775e+02	-5.9998e+17	-5.9033e+17	-4.8245e+15
1.2535e+03	4.9344e+02	-5.9745e+17	-5.8786e+17	-4.7975e+15
1.2744e+03	4.9887e+02	-5.9397e+17	-5.8431e+17	-4.8320e+15
1.2952e+03	5.0592e+02	-5.8996e+17	-5.8030e+17	-4.8300e+15
1.3161e+03	5.1046e+02	-5.8679e+17	-5.7729e+17	-4.7490e+15
1.3369e+03	5.1651e+02	-5.8457e+17	-5.7522e+17	-4.6770e+15
1.3578e+03	5.2412e+02	-5.8307e+17	-5.7375e+17	-4.6613e+15
1.3786e+03	5.2913e+02	-5.8353e+17	-5.7433e+17	-4.6002e+15
1.3995e+03	5.3471e+02	-5.8744e+17	-5.7816e+17	-4.6427e+15
1.4203e+03	5.4254e+02	-5.9256e+17	-5.8333e+17	-4.6140e+15
1.4412e+03	5.4737e+02	-5.9571e+17	-5.8628e+17	-4.7132e+15
1.4620e+03	5.5317e+02	-5.9724e+17	-5.8783e+17	-4.7025e+15
1.4829e+03	5.6121e+02	-5.9954e+17	-5.9016e+17	-4.6912e+15
1.5037e+03	5.6479e+02	-6.0301e+17	-5.9365e+17	-4.6779e+15
1.5246e+03	5.7155e+02	-6.0921e+17	-5.9980e+17	-4.7066e+15
1.5454e+03	5.7928e+02	-6.1896e+17	-6.0947e+17	-4.7415e+15
1.5663e+03	5.8561e+02	-6.3139e+17	-6.2178e+17	-4.8064e+15
1.5871e+03	5.9033e+02	-6.4872e+17	-6.3876e+17	-4.9770e+15
1.6080e+03	5.9813e+02	-6.6855e+17	-6.5843e+17	-5.0613e+15
1.6288e+03	6.0506e+02	-6.8599e+17	-6.7610e+17	-4.9429e+15
1.6497e+03	6.0882e+02	-7.0643e+17	-6.9710e+17	-4.6682e+15
1.6705e+03	6.1597e+02	-7.3335e+17	-7.2420e+17	-4.5775e+15
1.6914e+03	6.2263e+02	-7.6541e+17	-7.5641e+17	-4.5003e+15
1.7122e+03	6.2760e+02	-8.0103e+17	-7.9256e+17	-4.2314e+15
1.7331e+03	6.3461e+02	-8.3995e+17	-8.3239e+17	-3.7774e+15
1.7539e+03	6.4029e+02	-8.8250e+17	-8.7570e+17	-3.3987e+15
1.7748e+03	6.4544e+02	-9.2407e+17	-9.1833e+17	-2.8690e+15
1.7956e+03	6.5360e+02	-9.5877e+17	-9.5496e+17	-1.9085e+15
1.8165e+03	6.6004e+02	-9.8494e+17	-9.8361e+17	-6.6703e+14
1.8373e+03	6.6394e+02	-1.0082e+18	-1.0103e+18	1.0634e+15
1.8582e+03	6.7198e+02	-1.0284e+18	-1.0357e+18	3.6218e+15
1.8790e+03	6.7960e+02	-1.0421e+18	-1.0555e+18	6.7056e+15
1.8999e+03	6.8393e+02	-1.0496e+18	-1.0698e+18	1.0127e+16
1.9207e+03	6.9090e+02	-1.0479e+18	-1.0768e+18	1.4447e+16
1.9415e+03	6.9849e+02	-1.0351e+18	-1.0754e+18	2.0149e+16
1.9624e+03	7.0321e+02	-1.0162e+18	-1.0704e+18	2.7095e+16
1.9832e+03	7.0968e+02	-9.9465e+17	-1.0656e+18	3.5493e+16
2.0041e+03	7.1669e+02	-9.7030e+17	-1.0624e+18	4.6052e+16
2.0250e+03	7.2334e+02	-9.4123e+17	-1.0592e+18	5.9010e+16
2.0458e+03	7.2799e+02	-9.0149e+17	-1.0513e+18	7.4888e+16
2.0667e+03	7.3576e+02	-8.4798e+17	-1.0379e+18	9.4961e+16
2.0875e+03	7.4291e+02	-7.8418e+17	-1.0237e+18	1.1975e+17
2.1084e+03	7.4638e+02	-7.1319e+17	-1.0135e+18	1.5017e+17
2.1292e+03	7.5425e+02	-6.3656e+17	-1.0131e+18	1.8828e+17
2.1501e+03	7.6133e+02	-5.4035e+17	-1.0075e+18	2.3356e+17
2.1709e+03	7.6673e+02	-4.1136e+17	-9.8473e+17	2.8668e+17
2.1918e+03	7.7263e+02	-2.6654e+17	-9.6689e+17	3.5018e+17
2.2126e+03	7.8129e+02	-1.1957e+17	-9.7606e+17	4.2824e+17
2.2335e+03	7.8561e+02	4.9950e+16	-9.9487e+17	5.2241e+17
2.2543e+03	7.9198e+02	2.6540e+17	-1.0004e+18	6.3292e+17
2.2752e+03	7.9928e+02	5.3547e+17	-9.9248e+17	7.6397e+17
2.2960e+03	8.0486e+02	8.7331e+17	-9.7924e+17	9.2627e+17
2.3169e+03	8.1040e+02	1.2767e+18	-9.7046e+17	1.1236e+18
2.3377e+03	8.1798e+02	1.7267e+18	-9.8502e+17	1.3559e+18
2.3586e+03	8.2481e+02	2.2290e+18	-1.0010e+18	1.6150e+18
2.3794e+03	8.2968e+02	2.8056e+18	-9.9929e+17	1.9024e+18
2.4002e+03	8.3612e+02	3.4552e+18	-9.9617e+17	2.2257e+18
2.4211e+03	8.4288e+02	4.1734e+18	-9.8899e+17	2.5812e+18
2.4419e+03	8.4949e+02	4.9606e+18	-9.6369e+17	2.9621e+18
2.4628e+03	8.5511e+02	5.9262e+18	-9.0836e+17	3.4173e+18
2.4837e+03	8.6330e+02	7.1412e+18	-8.4023e+17	3.9907e+18
2.5045e+03	8.6849e+02	8.3901e+18	-8.0088e+17	4.5955e+18
2.5254e+03	8.7492e+02	9.5728e+18	-7.5671e+17	5.1647e+18
2.5462e+03	8.8247e+02	1.0626e+19	-7.3369e+17	5.6799e+18
2.5671e+03	8.8533e+02	1.1530e+19	-8.3828e+17	6.1842e+18
2.5879e+03	8.9263e+02	1.2535e+19	-1.0630e+18	6.7992e+18
2.6088e+03	9.0096e+02	1.4204e+19	-1.0927e+18	7.6483e+18
2.6296e+03	9.0450e+02	1.6763e+19	-7.2693e+17	8.7448e+18
2.6505e+03	9.1191e+02	1.9553e+19	-2.9174e+17	9.9222e+18
2.6713e+03	9.1931e+02	2.2317e+19	6.4867e+16	1.1126e+19
2.6922e+03	9.2593e+02	2.5160e+19	3.7873e+17	1.2391e+19
2.7130e+03	9.2975e+02	2.8038e+19	6.3880e+17	1.3700e+19
2.7339e+03	9.3734e+02	3.0915e+19	8.6667e+17	1.5024e+19
2.7547e+03	9.4606e+02	3.3957e+19	1.1767e+18	1.6390e+19
2.7756e+03	9.4824e+02	3.7264e+19	1.6637e+18	1.7800e+19
2.7964e+03	9.5597e+02	4.0634e+19	2.0792e+18	1.9277e+19
2.8173e+03	9.6387e+02	4.4397e+19	2.5604e+18	2.0918e+19
2.8381e+03	9.6706e+02	4.8906e+19	3.4757e+18	2.2715e+19
2.8590e+03	9.7453e+02	5.3684e+19	4.6245e+18	2.4530e+19
2.8798e+03	9.8222e+02	5.8299e+19	5.7292e+18	2.6285e+19
2.9007e+03	9.8655e+02	6.2989e+19	6.8181e+18	2.8085e+19
2.9215e+03	9.9249e+02	6.8956e+19	8.3221e+18	3.0317e+19
2.9424e+03	1.0000e+03	7.6230e+19	1.0046e+19	3.3092e+19
2.9632e+03	1.0031e+03	8.3476e+19	1.1358e+19	3.6059e+19
2.9841e+03	1.0115e+03	9.1383e+19	1.2744e+19	3.9319e+19
3.0049e+03	1.0193e+03	9.9709e+19	1.4518e+19	4.2595e+19
3.0258e+03	1.0248e+03	1.0767e+20	1.6433e+19	4.5617e+19
3.0466e+03	1.0296e+03	1.1543e+20	1.8564e+19	4.8432e+19
3.0675e+03	1.0382e+03	1.2280e+20	2.0762e+19	5.1021e+19
3.0883e+03	1.0440e+03	1.3001e+20	2.2776e+19	5.3615e+19
3.1092e+03	1.0489e+03	1.3739e+20	2.4230e+19	5.6582e+19
3.1300e+03	1.0565e+03	1.4323e+20	2.4241e+19	5.9494e+19
3.1509e+03	1.0633e+03	1.4800e+20	2.3840e+19	6.2078e+19
3.1717e+03	1.0670e+03	1.5326e+20	2.4126e+19	6.4569e+19
3.1925e+03	1.0745e+03	1.5896e+20	2.5577e+19	6.6691e+19
3.2134e+03	1.0805e+03	1.6752e+20	3.1034e+19	6.8244e+19
3.2342e+03	1.0849e+03	1.7544e+20	3.6514e+19	6.9463e+19
3.2551e+03	1.0925e+03	1.8009e+20	3.9369e+19	7.0358e+19
3.2759e+03	1.0976e+03	1.8260e+20	4.1394e+19	7.0604e+19
3.2968e+03	1.1030e+03	1.8372e+20	4.3151e+19	7.0287e+19
3.3176e+03	1.1108e+03	1.8452e+20	4.4891e+19	6.9816e+19
3.3385e+03	1.1168e+03	1.8494e+20	4.6591e+19	6.9174e+19
3.3593e+03	1.1214e+03	1.8427e+20	4.8253e+19	6.8008e+19
3.3802e+03	1.1280e+03	1.8196e+20	5.0413e+19	6.5772e+19
