# Results from black body fit 
# =========================== 
# Temperature [K]: 811.0 -/+ 32.9
# Scaling factor: 1.71E+01 -/+ 1.49E+01
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 350
Wavelength (nm),Radiance (W/cm^2/ster/nm)
400.172860170133,-8.896864984791436e-09
400.54731017013296,-1.263955448141572e-08
401.39744017013294,-5.48417809351433e-09
401.422460170133,1.8340810487587835e-09
401.447490170133,-5.945886895783375e-09
401.472510170133,-1.523164863546035e-08
402.02372017013295,-3.2209663410085194e-09
402.048810170133,-3.670444091359456e-09
402.29963017013296,-1.1216039691509547e-08
402.324720170133,-4.915841859486788e-09
402.349800170133,-8.118399016041405e-09
402.50041017013297,-1.4849680151262485e-08
402.52552017013295,-9.586719917695734e-09
402.55064017013297,-1.0189511852679722e-08
402.72642017013294,-1.4926304597258762e-08
402.751530170133,-3.2148601579590233e-09
402.77665017013294,-4.365989845494221e-09
402.80177017013295,-1.1429036454256629e-08
402.826910170133,-1.1503076821634919e-08
402.852030170133,-2.024828956520102e-09
402.877140170133,-3.5186507844229697e-09
402.95255017013295,-1.2653406526974689e-08
402.97770017013295,-6.040835237740439e-09
403.078260170133,-3.3025780165319984e-09
403.10337017013296,-7.739005617351317e-09
403.153660170133,-1.496268466001334e-08
403.178810170133,-1.3562862476850597e-08
403.254280170133,-1.5485308135114442e-08
403.48072017013294,-1.1372489103041475e-08
403.505900170133,-1.0258904090021001e-08
403.95924017013294,-1.5506966215829954e-08
403.98441017013295,-1.2725492931526693e-08
404.00962017013296,-1.0713190558135776e-08
404.110450170133,-1.1963274730624745e-08
404.13566017013295,-6.34902066932988e-09
404.16087017013297,-9.054859388415301e-09
404.18607017013295,-1.0843277198545023e-08
404.21131017013295,-1.0974769648296206e-08
404.23652017013296,-1.2053101118482328e-08
404.261730170133,-1.105201852039254e-08
404.286970170133,-1.162545153992078e-08
404.31217017013296,-1.2860382614632744e-08
404.33741017013296,-1.4558101989553433e-08
404.36262017013297,-1.519369007383305e-08
404.69071017013295,1.2196670105110426e-09
404.71595017013294,1.0857713591710056e-08
404.741220170133,1.5113745021750897e-09
404.766460170133,-1.1976879231792384e-08
404.79173017013295,-1.4002213135743517e-08
404.816960170133,-4.767268180077724e-09
404.84223017013295,6.83926367234445e-11
404.867500170133,-4.7848714429092125e-09
404.892740170133,-9.037975657862952e-09
404.91801017013296,-1.1931008857548104e-08
404.943280170133,-1.6016830415489757e-08
404.96854017013294,-1.6066568502011916e-08
405.221290170133,-9.246210754489064e-09
405.24656017013297,-1.1248015614350289e-08
405.322430170133,-1.5760805565517255e-08
405.47419017013294,-1.3022832813092246e-08
405.49949017013296,-5.281600954834186e-09
405.524790170133,-9.731327011304928e-10
405.550090170133,-7.975366026147445e-09
405.62602017013296,-1.462818495439789e-08
405.65131017013294,-1.0203617114306446e-08
405.67664017013294,-1.5490275366134753e-08
405.70194017013296,-1.4219410641329254e-08
405.72727017013295,-9.271951486261399e-10
405.75257017013297,6.646125542065333e-09
405.77790017013297,4.763004589886952e-10
