# Results from black body fit 
# =========================== 
# Temperature [K]: 785.7 -/+ 37.7
# Scaling factor: 2.16E+01 -/+ 2.29E+01
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 350
Wavelength (nm),Radiance (W/cm^2/ster/nm)
400.17332645143046,4.996501505940944e-10
400.1982564514304,-1.3550939188855871e-08
400.5477764514304,-1.0483463096911646e-08
401.3979064514304,-6.004715317263106e-10
401.4229264514304,1.1157973187587408e-08
401.44795645143046,2.8325040679887484e-09
401.4729764514304,-9.614406139093353e-09
402.0241864514304,-1.0336585754195056e-08
402.0492764514304,-1.1350537870178276e-08
402.32518645143045,-1.094209200780333e-08
402.35026645143046,-1.1934595590124672e-08
402.7268864514304,-1.1270430484468052e-08
402.7519964514304,-2.523845548976743e-09
402.7771164514304,-7.411976067231755e-09
402.8022364514304,-1.1863290166816277e-08
402.8273764514304,-1.0024789347785137e-08
402.85249645143045,-2.8232866516942303e-09
402.8776064514304,-6.152924184664409e-09
402.9781664514304,-1.1568280509233772e-08
403.0787264514304,-1.000505771902088e-08
403.1038364514304,-1.0927436719153787e-08
403.4811864514304,-1.4441282736576498e-08
403.5063664514304,-1.2989980420860044e-08
404.0100864514304,-1.3776586523823694e-08
404.1361264514304,-1.270967567836668e-08
404.1613364514304,-1.1923295602606274e-08
404.1865364514304,-1.2944083436544945e-08
404.2117764514304,-1.2538886019575835e-08
404.2369864514304,-1.3291000842646153e-08
404.2621964514304,-1.444526732502679e-08
404.2874364514304,-1.4438766350735339e-08
404.3126364514304,-1.1879836948123312e-08
404.3378764514304,-1.0853551613803732e-08
404.3630864514304,-1.4326555918860213e-08
404.41355645143045,-1.425206515994653e-08
404.4387964514305,-1.2640159428610815e-08
404.6911764514304,-5.5301255608256676e-09
404.7164164514304,5.058196629647026e-09
404.7416864514304,1.3537536643560594e-09
404.7669264514304,-8.393795095895242e-09
404.7921964514304,-1.329048835339469e-08
404.8174264514304,-9.75963580824188e-09
404.8426964514304,-5.663038680447658e-09
404.8679664514305,-5.240112991576673e-09
404.8932064514304,-7.268043620222151e-09
404.9184764514304,-1.0798549083621986e-08
405.4746564514304,-1.2522458036596366e-08
405.4999564514304,-9.100502381007612e-09
405.5252564514304,-1.0818503785412319e-08
405.55055645143045,-1.519007927338911e-08
405.6517764514304,-1.2580251530792156e-08
405.6771064514304,-1.5296658143699376e-08
405.7024064514304,-1.0533377857798966e-08
405.7277364514304,-2.638726781901705e-10
405.7530364514304,1.5356765744567789e-09
405.7783664514304,-3.6578919056056614e-09
405.8036964514304,-2.4527438806918235e-09
405.8290264514304,8.18467500445681e-09
405.8543264514304,1.4879436073726848e-08
405.8796564514304,9.779595690204589e-09
405.9049864514304,-3.4518193661709405e-09
405.9303164514304,-1.4910229281395376e-08
405.9809764514304,-1.116619146819719e-08
406.0063064514304,-6.1489290442574656e-09
406.0316364514304,-4.68670510361935e-09
406.0569964514305,-8.202947668786135e-09
406.0823264514305,-1.1980934142548447e-08
406.18370645143045,-1.3851909233587743e-08
406.2090364514305,-6.4360723861250854e-09
406.2343964514304,-4.524579583733625e-09
406.2597264514304,-9.341535893923794e-09
406.2850864514304,-1.4018382932659044e-08
406.3104464514304,-1.4357348925926854e-08
406.3358064514304,-9.674649420721748e-09
406.3611664514305,-1.0848596612783099e-08
406.3865264514304,-1.5125904371472845e-08
406.6909364514305,-7.53437230674543e-09
406.9194164514304,-1.5455643106897952e-08
406.94480645143045,-6.16135787003275e-09
406.9701964514304,-1.3897636084182518e-08
408.8541764514304,-1.4467194320330927e-08
409.1349964514304,-1.9841674374077826e-09
409.1605364514304,-8.830058968855288e-09
409.2882564514304,-1.2823043009574563e-08
409.3137964514305,-2.0445907102536544e-09
409.3393464514304,-1.0471171436490146e-08
410.0554664514305,4.017038355148573e-08
410.0810764514304,2.070228930546138e-07
410.1066764514304,4.042560221093435e-07
410.1322764514304,4.960868874747054e-07
410.1578864514304,4.2111867287975087e-07
410.1834864514304,2.1554018029775008e-07
410.2090964514304,7.522052107090231e-08
410.2346964514304,1.8424774984663584e-08
410.2603364514304,-3.169525902625437e-09
410.5421664514304,-1.3538335231244908e-08
410.5677964514304,-1.255789625360861e-08
410.5934264514305,-1.5255471645429396e-08
410.7729064514304,-1.1635019329905273e-08
410.7985664514304,-9.649019100104114e-09
410.8242064514304,-1.1340666720352804e-08
411.0294664514304,-6.927465248813942e-09
411.0551364514304,-3.917539880767003e-09
411.0807964514304,-7.882051203630054e-09
411.1064664514304,-1.467437207815141e-08
411.4145964514304,-1.50201569937728e-08
411.4402664514304,-9.4552965914241e-09
411.4659564514304,-6.390514964466395e-09
411.4916564514304,-8.197625316257174e-09
411.51734645143046,-1.0725056000430425e-08
411.5430464514304,-9.944287285824566e-09
411.56874645143046,-1.179872238530545e-08
411.59443645143045,-1.495556098230496e-08
411.6201364514304,-1.2748938882374498e-08
411.6458564514304,-5.627036574085206e-09
411.6715564514304,-1.9682395763800125e-10
411.6972564514304,-3.5783789234545477e-09
411.7229764514304,-1.3402289377615756e-08
411.8515164514304,-1.571546215989377e-08
411.9801164514304,-1.2589495415597419e-08
412.0058464514304,-1.458977663131185e-09
412.03157645143045,-1.0518258387096171e-08
412.1087864514304,-1.482828401184751e-08
412.1345064514304,-1.3173671709099148e-08
412.4434664514304,-2.751672700100116e-09
412.4691964514304,1.8437944952662038e-09
412.4949864514304,-1.07509426205761e-08
412.5722564514304,-1.5792762292445895e-08
412.5980064514304,-1.1343091930560322e-08
412.6237964514305,-2.432848835484117e-09
412.6495564514304,4.871831461365857e-09
412.6753064514304,9.370655931742781e-09
412.7010964514304,1.2568302866415887e-08
412.7268564514304,1.3521069543179011e-08
412.7526464514305,6.706812978853509e-09
412.7784264514305,-6.667939509942419e-09
412.9331264514304,-1.6230848616291295e-08
412.9589064514304,-7.096917365681068e-09
412.9846964514304,-9.518890821651597e-09
413.0104864514304,-1.6330145942076345e-08
413.0620564514304,-1.0716227172106898e-08
413.0878764514304,-5.56162611848157e-09
413.1136664514305,-5.53492854134186e-09
413.1394564514304,-8.952676984404524e-09
413.16526645143045,-1.1909530210268469e-08
413.1910564514304,-1.4190676871017008e-08
413.2168764514304,-1.4795279390406752e-08
413.2426664514304,-1.3939454399129097e-08
413.2684764514304,-1.4002308849604608e-08
413.3717164514304,-1.4513298902983313e-08
413.68165645143046,-1.1506771026570191e-08
413.7074764514304,-1.1982369884910338e-08
413.7333264514304,-1.589393967015076e-08
413.7850164514304,-8.300690088485383e-09
413.8108364514304,7.649977231833694e-09
413.8366864514304,5.131271875409318e-09
413.8625364514304,-5.417161137838187e-10
413.8883864514305,-5.3526480398906414e-09
