# Results from black body fit 
# =========================== 
# Temperature [K]: 891.6 -/+ 35.2
# Scaling factor: 4.83E+00 -/+ 3.73E+00
# Fit local minima: True
# f_scale: 0.1
Wavelength (nm),Radiance (W/cm^2/ster/nm)
400.1178428774392,-5.759737830704316e-10
400.1428128774392,1.667234910492504e-08
400.1677728774392,2.210012603496932e-08
400.1927028774392,-5.206354184882166e-09
400.5172328774392,-1.863820682310813e-08
400.5422228774392,-2.500965490385982e-09
400.5671828774392,-1.829735522313127e-08
401.0170428774392,-1.8324332464790486e-08
401.3923528774392,-4.92716316048554e-09
401.4173728774392,9.852035210579728e-09
401.4424028774392,3.5044323964740885e-09
401.4674228774392,-1.1852504822198622e-08
401.6677728774392,-1.7608661254434993e-08
401.6928228774392,-1.6325307371837337e-08
401.7178828774392,-1.7073769864207417e-08
402.0186328774392,-8.537009990035429e-09
402.0437228774392,-9.099823186738935e-09
402.0688028774392,-1.7070708463212832e-08
402.2945428774392,-1.4811676106683556e-08
402.3196328774392,-4.685394429249636e-09
402.3447128774392,-8.215289926071937e-10
402.3698328774392,-1.070339997789559e-08
402.4702328774392,-1.6297978916188063e-08
402.4953228774392,-1.4741217912512393e-08
402.5204328774392,-1.1556153887211014e-08
402.5455528774392,-1.1248493916169837e-08
402.7213328774392,-1.2511244633679814e-08
402.7464428774392,2.5259527469482065e-09
402.7715628774392,-1.7741571652295191e-09
402.7966828774392,-1.3106207976053155e-08
402.8218228774392,-1.5065313832588987e-08
402.8469428774392,-4.9218218736933186e-09
402.8720528774392,-6.555343313884257e-09
402.9474628774392,-1.7234171750501478e-08
402.9726128774392,-3.506285212461893e-09
402.9977328774392,-1.1349617294592948e-08
403.0480228774392,-1.824590575695359e-08
403.0731728774392,-2.405924108984826e-10
403.0982828774392,-3.3055241813052567e-09
403.1234328774392,-1.2812644738889573e-08
403.1485728774392,-1.1779553820758207e-08
403.1737228774392,-6.89443919183757e-09
403.1988728774392,-7.093326650559548e-09
403.2240428774392,-1.195100727231101e-08
403.2491928774392,-3.504701951048761e-09
403.2743428774392,-8.946668093962572e-09
403.2994828774392,-1.864880863587075e-08
403.4756328774392,-5.700978103977674e-09
403.5008128774392,-1.1426405217066764e-09
403.8281428774392,-1.644951671490289e-08
403.9037328774392,-1.585837908059992e-08
403.9289428774392,-1.3745066819171138e-08
403.9541528774392,-1.6124882430872438e-08
403.9793228774392,-1.4306188954330574e-08
404.0045328774392,-7.668088406993686e-09
404.0297428774392,-1.3469256840032467e-08
404.1053628774392,-9.771491867062045e-09
404.1305728774392,-7.439275899282622e-11
404.1557828774392,-9.40729075013424e-10
404.1809828774392,-3.878469317549626e-09
404.2062228774392,-5.602082842156543e-09
404.2314328774392,-7.894097152647486e-09
404.2566428774392,-1.0090292516717665e-08
404.2818828774392,-1.4177377733467537e-08
404.3070828774392,-1.3462777249080909e-08
404.3323228774392,-1.2430396604066096e-08
404.3575328774392,-1.4273711977204861e-08
404.3827728774392,-1.6233569609587437e-08
404.4080028774392,-1.4823945960912821e-08
404.4332428774392,-1.2079210083634453e-08
404.4584528774392,-1.5349360756751467e-08
404.6856228774392,1.2296631457131335e-10
404.7108628774392,1.1813245535446292e-08
404.7361328774392,7.123060920118473e-09
404.7613728774392,-4.67500361218094e-09
404.7866428774392,-7.597471580935742e-09
404.8118728774392,-6.364140236658346e-10
404.8371428774392,3.845417422097822e-09
404.8624128774392,-9.804420591560513e-10
404.8876528774392,-8.196902781059158e-09
404.9129228774392,-1.0157676337831067e-08
404.9381928774392,-1.703230607696373e-08
404.9634528774392,-1.8764277383768596e-08
405.0645328774392,-1.876742074653799e-08
405.0898028774392,-1.504010356587236e-08
405.1150728774392,-1.8090766066906207e-08
405.1909028774392,-1.932916714399651e-08
405.2162028774392,-8.58547120502843e-09
405.2414728774392,-7.746979068080013e-09
405.2667728774392,-1.6780229021046028e-08
405.3173428774392,-1.5220408784526668e-08
405.3426428774392,-1.672257844714518e-08
405.4185028774392,-1.6516539145765973e-08
405.4438028774392,-1.190580224902578e-08
405.4691028774392,-4.211962856470815e-09
405.4944028774392,9.865304312371802e-09
405.5197028774392,1.543371664918345e-08
405.5450028774392,1.1237056470799158e-09
405.5703328774392,-1.8539942442490207e-08
405.5956328774392,-1.8513454240192862e-08
405.6209328774392,-1.295364786027293e-08
405.6462228774392,-1.2485329607501598e-08
405.6715528774392,-1.4748135902870864e-08
405.6968528774392,-5.917229056782439e-09
405.7221828774392,7.71016160154284e-09
405.7474828774392,7.41404278192131e-09
405.7728128774392,1.0098142319344827e-09
405.7981428774392,2.7872672944025023e-09
405.8234728774392,1.4839405681976007e-08
405.8487728774392,2.0770885269611905e-08
405.8741028774392,1.7691221188600287e-08
405.8994328774392,7.791518550841384e-09
405.9247628774392,-9.342197846412309e-09
405.9500928774392,-1.3508780526493961e-08
405.9754228774392,-7.704708563992252e-09
406.0007528774392,-3.4669911578973545e-09
406.0260828774392,-3.6326184621183723e-09
406.0514428774392,-3.778669040552693e-09
406.0767728774392,-8.167704802494584e-09
406.1021028774392,-1.7631735958993173e-08
406.1274628774392,-1.6382808380354765e-08
406.1527928774392,-1.4062067799498933e-08
406.1781528774392,-8.760527526737094e-09
406.2034828774392,-2.2864403117368917e-09
406.2288428774392,6.627283490630438e-10
406.2541728774392,-2.7300633786290736e-09
406.2795328774392,-1.9780777297318883e-09
406.3048928774392,-1.7460544890166586e-10
406.3302528774392,9.465749184061136e-09
406.3556128774392,8.181700267771444e-09
406.3809728774392,-3.1771151164786384e-09
406.5077728774392,-1.3994806409835053e-08
406.5331328774392,-1.5606233478465426e-08
406.6599928774392,-1.5038648583735654e-08
406.6853828774392,2.2250914976326776e-10
406.7107728774392,-1.1490847632169833e-08
406.9138628774392,-4.219524721972654e-09
406.9392528774392,-8.376045606079146e-10
406.9646428774392,-6.951795675800671e-09
407.0662428774392,-1.9723910674108666e-08
408.6700028774392,-1.4263264755393935e-08
408.8486228774392,-8.177330153085848e-09
408.8741328774392,-3.218902557972675e-09
408.8996428774392,-1.7390320787182448e-08
409.1039028774392,-1.4628363024991989e-08
409.1294428774392,-8.239768380453383e-09
409.1549828774392,-1.2704472550766294e-08
409.2827028774392,-1.4768592086236426e-08
409.3082428774392,-2.4785144020648816e-09
409.3337928774392,-1.0797199648069864e-08
409.4615928774392,-1.8865269107071066e-08
409.4871428774392,-1.8361058783303055e-08
409.6661228774392,-1.525801175993043e-08
409.6917028774392,-7.46856431274414e-09
409.7172728774392,-1.982467305054145e-08
410.0499128774392,5.954855054503758e-08
410.0755228774392,2.323312027891784e-07
410.1011228774392,4.856526946591271e-07
410.1267228774392,6.369290066161525e-07
410.1523328774392,5.910758794600626e-07
410.1779328774392,3.332402133811788e-07
410.2035428774392,1.3375618663471348e-07
410.2291428774392,4.338633256537919e-08
410.2547828774392,8.043807618302806e-09
410.2803828774392,-1.9245801200230163e-08
410.4853428774392,-2.0336945842970615e-08
410.5109728774392,-2.0539114296810198e-08
410.5366128774392,-1.8966033676228078e-08
410.5622428774392,-1.637800162931755e-08
410.5878728774392,-1.5648235805966687e-08
410.6135128774392,-1.869976366310255e-08
410.6391428774392,-1.894715044175608e-08
410.6647828774392,-2.0016815131429292e-08
410.6904128774392,-2.0446854311850255e-08
410.7160528774392,-1.9561662012789448e-08
410.7417128774392,-2.0511195766320452e-08
410.7673528774392,-1.3914586412418485e-08
410.7930128774392,-7.873106266964514e-09
410.8186528774392,-5.270981412612807e-09
410.8442828774392,-1.1497996646329214e-08
410.9982428774392,-1.356687201296129e-08
411.0239128774392,1.3359383754624913e-09
411.0495828774392,2.0081501120991195e-09
411.0752428774392,-1.6707324999328547e-09
411.1009128774392,-3.945255871308603e-09
411.1265728774392,-9.009341720756087e-09
411.1522428774392,-1.4036213862160698e-08
411.1779028774392,-1.9933111128723027e-08
411.3833528774392,-1.8198734583203626e-08
411.4090428774392,-1.3406989654921734e-08
411.4347128774392,-5.96976996786589e-09
411.4604028774392,-2.267463213972607e-09
411.4861028774392,-2.4086655010597746e-09
411.5117928774392,-1.4087730504693365e-09
411.5374928774392,1.6034120218285837e-09
411.5631928774392,-8.603762845640965e-10
411.5888828774392,-9.32233349494566e-09
411.6145828774392,-1.1294992351024742e-08
411.6403028774392,-2.986293387729666e-09
411.6660028774392,2.7430997064815e-09
411.6917028774392,-2.1886519536146917e-09
411.7174228774392,-1.3101846095652879e-08
411.8202728774392,-1.830639605336401e-08
411.8459628774392,-1.52300331846657e-08
411.8716928774392,-1.584564026772703e-08
411.9745628774392,-1.3660594156170249e-08
412.0002928774392,-2.829565461520315e-09
412.0260228774392,-1.2180153637815142e-08
412.1032328774392,-1.4179304180447672e-08
412.1289528774392,-1.158433674218542e-08
412.1546828774392,-1.813394021939025e-08
412.4121528774392,-1.49516567869422e-08
412.4379128774392,-2.631167953970074e-09
412.4636428774392,3.881252012510346e-09
412.4894328774392,-3.341817563970895e-09
412.5151828774392,-9.905543255525132e-09
412.5409428774392,-1.59641125444742e-08
412.5667028774392,-1.7597631674093904e-08
412.5924528774392,-1.0387573869165195e-08
412.6182428774392,1.2692898897134936e-09
412.6440028774392,3.5850464742561478e-09
412.6697528774392,7.45206224563816e-09
412.6955428774392,1.0207130302802688e-08
412.7213028774392,1.0734723879900483e-08
412.7470928774392,6.3574238815273725e-09
412.7728728774392,-7.579084492423034e-09
412.9275728774392,-1.3777281392351407e-08
412.9533528774392,-7.456411624529774e-09
412.9791428774392,-9.673205147990214e-09
413.0049328774392,-9.476408104358735e-09
413.0307228774392,-3.971671605848602e-09
413.0565028774392,1.6064424857139459e-09
413.0823228774392,2.868835851119766e-09
413.1081128774392,-2.1832840033902663e-09
413.1339028774392,-7.2611750754184264e-09
413.1597128774392,-1.0182531609502031e-08
413.1855028774392,-1.1237074594077607e-08
413.2113228774392,-1.0902030693312182e-08
413.2371128774392,-8.953015885776377e-09
413.2629228774392,-1.065795469750419e-08
413.2887428774392,-1.8962259961489787e-08
413.3661628774392,-1.6160304205828534e-08
413.3919828774392,-1.8460276894730097e-08
413.4178028774392,-1.942096257200415e-08
413.4436528774392,-1.6564365482584004e-08
413.4694728774392,-1.7124335533145883e-08
413.4952828774392,-1.9263981074764323e-08
413.5211028774392,-1.280731507960975e-08
413.5469228774392,-1.0586086880031345e-08
413.6502528774392,-1.7689181260057335e-08
413.6761028774392,-1.224320839697869e-08
413.7019228774392,-7.622638861004548e-09
413.7277728774392,-1.2726789828243827e-08
413.7536228774392,-1.979786810558007e-08
413.7794628774392,-8.254051089875296e-09
413.8052828774392,9.679882909603655e-09
413.8311328774392,1.343347210396162e-08
413.8569828774392,7.440423820903039e-09
413.8828328774392,1.35936103511146e-09
413.9086828774392,-2.4033554504182333e-09
413.9345228774392,-6.839231541798934e-09
413.9604028774392,-1.1213402614731907e-08
413.9862528774392,-1.4163935037766636e-08
414.0121028774392,-1.2117628963052417e-08
414.0379528774392,-1.3642528910429175e-08
414.0638328774392,-1.6752285764575406e-08
414.0896828774392,-1.9438378077392183e-08
414.1931628774392,-1.692309194728456e-08
414.2190128774392,-3.980834424407709e-09
414.2448928774392,7.320746540731345e-09
414.2707728774392,1.4573846054079946e-08
414.2966528774392,7.181162828827056e-09
414.3225228774392,-6.37208947020746e-09
414.3484028774392,-1.6130415845048693e-08
414.3742828774392,-2.0538717472064285e-08
414.6072828774392,-1.5535411788807474e-08
414.6331928774392,-3.715773043600255e-09
414.6590728774392,-6.246554889469607e-09
414.6849828774392,-1.2756599271402983e-08
414.7108928774392,-2.0834353843245893e-08
414.7627128774392,-1.8235596820678846e-08
414.9700228774392,-9.550777922543995e-09
414.9959328774392,-1.685050933403628e-09
415.0218728774392,-1.1106826562501976e-08
415.1255628774392,-1.4744075845960132e-08
415.1515028774392,-1.3793755108848638e-08
415.1774428774392,-1.873651286826004e-08
415.3849628774392,-1.8758761841641516e-08
415.4109028774392,-1.2289185458248477e-08
415.4368428774392,-1.583636401252618e-08
415.5666328774392,-1.1506974899256208e-08
415.5926128774392,-1.2937444495719062e-09
415.6185528774392,-1.9180601864988593e-08
416.0861728774392,-1.560463488894457e-08
416.9448728774392,-1.8787825058374678e-08
416.9709328774392,-1.698727387987855e-08
417.6227328774392,-1.5799516008771685e-08
417.6488228774392,-1.3846184886467682e-08
417.6749128774392,-1.916867617267107e-08
418.2233428774392,-1.3958561953193325e-08
418.2494728774392,-1.5552272348173584e-08
418.4847628774392,-1.1637015695987756e-08
418.5108828774392,-1.7431470705266787e-08
418.5370328774392,-2.0726860279430047e-08
418.5631928774392,-1.9955407070621054e-08
418.5893728774392,-1.9355244023727277e-08
418.6155228774392,-1.7536154567956898e-08
418.6416828774392,-1.115130601332066e-08
418.6678328774392,-5.155022301565995e-09
418.6939828774392,-7.461867334534071e-09
418.7201728774392,-8.807373404792427e-09
418.7463228774392,-6.70948008575727e-09
418.7725128774392,-4.829631659312688e-10
418.7986628774392,-6.206082092462729e-10
418.8248428774392,-1.1245027061481884e-08
419.0604428774392,-2.1063544547329175e-08
419.0866228774392,-2.1603041555599838e-08
419.1128428774392,-2.155362292673869e-08
419.1390228774392,-1.6706027262943484e-08
419.1652128774392,-1.3582905324855862e-08
419.1914228774392,-1.739383404737987e-08
419.2700028774392,-1.9005678909506962e-08
419.2962228774392,-1.5884267933702947e-08
419.3224028774392,-1.0245596850723657e-08
419.3486228774392,-1.1229982840646118e-08
419.3748328774392,-2.107596066340609e-08
419.4534428774392,-1.686753443924524e-08
419.4796628774392,-1.657745954774251e-08
419.5058728774392,-1.9482675761876363e-08
419.5320928774392,-2.177971422460086e-08
419.7156528774392,-1.6201511111361948e-08
419.7419028774392,-1.7013545551044553e-08
419.8993128774392,-2.083256502327877e-08
419.9255528774392,-2.0388656468778213e-08
420.2668628774392,-1.1920924088443233e-08
420.2931428774392,-1.0687715818994679e-08
420.3194128774392,-1.5167895069001256e-08
420.5558928774392,-2.0369277328468055e-08
420.6084728774392,-2.1822063454489248e-08
420.6873328774392,-1.7769278565853254e-08
420.7136428774392,1.081213669605953e-08
420.7399128774392,3.1323513682566376e-08
420.7662228774392,2.4030779899591104e-08
420.7925328774392,7.501956294968637e-09
420.8188328774392,-3.242533034189807e-09
420.8451428774392,-1.4359748455872323e-08
420.8714428774392,-1.92230197771252e-08
420.9503628774392,-2.0998722899380214e-08
420.9766728774392,-1.870228340993525e-08
421.0029728774392,-2.021715601296649e-08
421.0292828774392,-1.6915644826871415e-08
421.0556228774392,-1.1054970819818208e-08
421.0819228774392,-1.0372740289710453e-08
421.1082628774392,-1.2609653644839e-08
421.1345728774392,-6.826098745379825e-09
421.1609028774392,1.2006971827502684e-08
421.1872128774392,2.562843394336331e-08
421.2135528774392,1.723164254607816e-08
421.2398828774392,-3.1267949255309387e-09
421.2661928774392,-1.778243877831218e-08
421.2925328774392,-2.0529013164682553e-08
421.3188628774392,-1.667356073356569e-08
421.3452028774392,-1.1264828383813143e-08
421.3715428774392,-7.516311332468805e-09
421.3978728774392,-7.968244947146664e-09
421.4242128774392,-9.18664871153448e-09
421.4505528774392,-6.436355836548128e-09
421.4769128774392,6.0876221695198966e-09
421.5032528774392,1.989664535138278e-08
421.5295928774392,2.4536198498849727e-08
421.5559528774392,1.5237712856503485e-08
421.5822928774392,-6.529916058318734e-09
421.6086628774392,-2.0293732687159353e-08
421.6877028774392,-1.8209933005648314e-08
421.7140728774392,-1.140618445065632e-08
421.7404328774392,-1.0274931726402516e-08
421.7668028774392,-5.84404642390787e-09
421.7931728774392,1.1015510211702864e-08
421.8195328774392,2.4186657172863136e-08
421.8459028774392,2.4868899736296002e-08
421.8722728774392,1.7047988991810778e-08
421.8986428774392,1.2047594521814602e-08
421.9250028774392,5.672175568117107e-09
421.9513728774392,1.3389792674850177e-08
421.9777728774392,2.972941143307286e-08
422.0041328774392,4.791570160676015e-08
422.0305028774392,4.3417291327113154e-08
422.0569028774392,2.7302776455997948e-08
422.0832728774392,5.243458797698039e-09
422.1096628774392,-7.540749651915244e-09
422.1360628774392,-1.1985527027318978e-08
422.1624328774392,-7.250200833354948e-09
422.1888328774392,-1.3410965252154985e-09
422.2152228774392,5.407398138637633e-09
422.2416228774392,1.2274405190309928e-08
422.2680228774392,9.599636275488306e-09
422.2944228774392,1.777809076791424e-09
422.3208228774392,1.4307294463873622e-09
422.3472128774392,1.0454913086811793e-08
422.3736128774392,2.3575959832505474e-08
422.4000128774392,3.147836655812962e-08
422.4264128774392,2.912747424477368e-08
422.4528328774392,1.96089713150434e-08
422.4792328774392,1.040580533935447e-08
422.5056328774392,4.9803029698045265e-09
422.5320628774392,-2.7823043482136174e-09
422.5584628774392,-6.738750491222159e-09
422.5848828774392,-6.613387779938055e-09
422.6113128774392,-7.027090980558722e-09
422.6377128774392,-3.2935044272569887e-11
422.6641428774392,1.0186018995841735e-08
422.6905728774392,2.3853868898254072e-08
422.7169928774392,3.5232171743822544e-08
422.7434228774392,3.8405652740482716e-08
422.7698528774392,2.8477138863031363e-08
422.7962828774392,1.50206322167529e-08
422.8227128774392,7.0854244971890756e-09
422.8491428774392,2.576596770237122e-09
422.8755628774392,1.5459556184221907e-10
422.9019928774392,6.723007412759031e-09
422.9284528774392,1.7159175903796362e-08
422.9548828774392,8.692359121527607e-09
422.9813128774392,-1.9731657010952926e-09
423.0077728774392,-8.975238304762422e-09
423.0342328774392,-6.052688150853956e-09
423.0606528774392,-2.5913694935245983e-09
423.0871128774392,-1.036826130207365e-08
423.1135428774392,-1.9534783497840342e-08
423.1664628774392,-2.1802152646070845e-08
423.1929228774392,-1.7212572747891313e-08
423.2193828774392,-9.752691524106806e-09
423.2458328774392,4.707120532090928e-10
423.2722928774392,6.770005339530927e-09
423.2987528774392,5.034394573179657e-09
423.3252128774392,-3.3824107323504265e-09
423.3516728774392,-9.494435746889465e-09
423.3781628774392,-9.319131947606596e-09
423.4046228774392,-5.293800633393513e-09
423.4310828774392,-1.8681447963799243e-09
423.4575628774392,-2.5244391686578265e-09
423.4840228774392,-1.1626642398021004e-08
423.5105128774392,-2.0537553905817383e-08
423.5370028774392,-1.652023908479281e-08
423.5634628774392,-3.943845520411885e-09
423.5899528774392,-1.8498616796061196e-09
423.6164428774392,-6.052097067571159e-09
423.6429328774392,-1.514608571871477e-09
423.6693928774392,1.941719035974816e-09
423.6958828774392,-5.134756621714292e-10
423.7223728774392,-4.912046509698459e-09
423.7488628774392,-6.846730711058845e-09
423.7753728774392,-4.625725520826004e-09
423.8018628774392,-2.0780459764545916e-09
423.8283528774392,-4.621729884580978e-09
423.8548428774392,-3.826032029324886e-09
423.8813628774392,-8.742265376230123e-09
423.9078528774392,-9.721436240767634e-09
423.9343728774392,-9.229416586133055e-09
423.9608628774392,-1.7954283405480074e-10
423.9873828774392,-9.01261369431218e-09
424.0138728774392,-7.290650736625648e-09
424.0403928774392,-2.1350167606240836e-08
424.8099228774392,-2.189436721219126e-08
424.9693428774392,-7.882809722042152e-10
424.9958928774392,1.4207903272693227e-08
425.0224828774392,-1.9597849443706857e-08
425.0756428774392,-1.921795289628385e-08
425.1022228774392,-7.996870743688903e-09
425.2351228774392,-7.534778647251275e-09
425.2617328774392,-1.4875729896944741e-08
425.5809228774392,-1.8419355650050213e-08
425.6075328774392,-1.1512171330638347e-08
425.6341428774392,-1.6607070452637976e-08
426.1667928774392,-2.0380233416171546e-08
426.2733928774392,-1.908137446090213e-08
426.3000628774392,-6.690079534189479e-09
426.3267128774392,1.157396700622465e-09
426.3533828774392,-1.627934891730632e-08
426.6467428774392,-1.7955333435282613e-08
426.7801728774392,-2.0864177830172347e-08
426.8869528774392,-1.6423122602828842e-08
426.9136528774392,-1.331254472986283e-08
426.9403528774392,-3.4080536941064618e-09
426.9670328774392,-5.248414218157372e-09
427.2608528774392,-1.5884638760134186e-08
427.2875828774392,-1.1286840554392428e-08
427.4479528774392,-1.0826324432247565e-08
427.4746528774392,-1.6947855851420443e-08
427.5281528774392,-2.1800576296372476e-08
427.6083528774392,-1.8598964770078795e-08
427.6351228774392,-6.612148517526277e-09
427.6618528774392,-6.9022627619828996e-09
427.6885828774392,-1.1525401726998154e-08
427.7153528774392,-3.1473276183534456e-09
427.7420828774392,-8.707159979730255e-09
427.7688428774392,-1.7386244195114614e-08
427.7956128774392,-6.098575581751444e-09
427.8223428774392,6.885522795078215e-09
427.8491128774392,-7.873283335769359e-10
427.8758728774392,-1.1068735799011779e-08
427.9026328774392,-7.950241168950923e-09
427.9294028774392,-7.3531341635676475e-09
427.9561628774392,-9.226578210136281e-09
427.9829228774392,-8.893107127373564e-09
428.0096928774392,-9.401523995017689e-09
428.0364528774392,-1.4073267481910313e-08
428.0632528774392,-1.3006329894496996e-08
428.0900128774392,-1.481349928018925e-08
428.1703328774392,-1.9455994377367724e-08
428.1971328774392,-1.1697246568938105e-08
428.2238928774392,-9.539822675994391e-09
428.2506928774392,-8.513836075662603e-09
428.2774828774392,-5.9387615013742435e-09
428.3042428774392,-7.691920343322678e-09
428.3310428774392,-1.515014814870637e-08
428.4114228774392,-1.611770010545501e-08
428.4382228774392,-4.926385180234504e-09
428.4650128774392,3.6935223125057758e-09
428.4918128774392,9.64870732009411e-09
428.5186028774392,6.193309574313376e-09
428.5454228774392,1.443399783492761e-09
428.5722228774392,-8.354922837495026e-09
428.5990128774392,-1.7794967500251102e-08
428.6794628774392,-2.1524139549114333e-08
428.7062528774392,-1.8520095932676786e-08
428.8940028774392,-5.909590540420172e-09
428.9208228774392,3.901721770355306e-09
428.9476528774392,4.394550645796681e-09
428.9744728774392,2.3974351134479943e-09
429.0013328774392,-6.625737021099169e-09
429.0281528774392,-1.6038333370004186e-08
429.0549828774392,-1.2631334130271003e-08
429.0818328774392,-5.736197432001638e-09
429.1086628774392,-6.4631398589954e-09
429.1355128774392,-1.1882953095920826e-08
429.1623428774392,-9.245359464590391e-09
429.1891928774392,-3.075388688061443e-09
429.2160528774392,2.8142879888027315e-09
429.2428728774392,8.901439411827845e-09
429.2697328774392,1.021293199360024e-08
429.2965828774392,9.444756567502785e-09
429.3234428774392,-7.380811326552711e-10
429.3503028774392,-1.3429149108778244e-08
429.3771528774392,-1.9405836211424316e-08
429.4040128774392,-1.1973530085002381e-08
429.4308628774392,-1.148442773204266e-08
429.4577228774392,-1.340615752562953e-08
429.4846028774392,-1.0932136628574637e-08
429.5114628774392,-1.140689583881871e-09
429.5383128774392,2.989880650955005e-09
429.5652028774392,-5.662821833711605e-09
429.6726828774392,-1.288058002244075e-08
429.6995728774392,7.647539165438308e-09
429.7264228774392,3.251590546594061e-08
429.7533128774392,4.5747458443052e-08
429.7802028774392,3.3635841117322874e-08
429.8070828774392,3.841445972168782e-08
429.8339728774392,5.00626153531842e-08
429.8608528774392,5.749576509157541e-08
429.8877428774392,3.925945843556659e-08
429.9146328774392,9.13617260251561e-09
429.9415428774392,-3.6206011713896863e-09
429.9684328774392,-1.0635298432303868e-08
429.9953228774392,-1.5785578380159862e-08
430.0222328774392,-1.8580697785315842e-08
430.0491228774392,-1.1539228327846539e-08
430.0760328774392,-4.000862514597338e-09
430.1029228774392,-1.0656443037930243e-09
430.1298428774392,3.7012923867446363e-09
430.1567228774392,1.351560776767661e-08
430.1836428774392,1.1881929060589497e-08
430.2105628774392,1.3743406313634391e-08
430.2374728774392,8.422725697826994e-09
430.2643928774392,3.369560050304282e-09
430.2913128774392,6.0954324564361665e-09
430.3182228774392,2.0535086235417656e-08
430.3451428774392,3.2215690202365656e-08
430.3720528774392,3.824110959113935e-08
430.3989728774392,3.2194876689335673e-08
430.4258928774392,2.2461961892731073e-08
430.4528328774392,1.193451705269925e-08
430.4797528774392,-8.780069386813256e-11
430.5066728774392,-4.262300986177768e-09
430.5336128774392,2.225565312984298e-09
430.5605328774392,1.3533772112732488e-08
430.5874828774392,2.076523818760483e-08
430.6144328774392,2.012143269633148e-08
430.6413428774392,2.930772942621516e-08
430.6682928774392,5.924880789109487e-08
430.6952428774392,7.697314800538868e-08
430.7221828774392,6.949636238097679e-08
430.7491328774392,3.238011772657923e-08
430.7760828774392,-1.5744011884594448e-09
430.8030228774392,-1.8427558502111095e-08
430.8299728774392,-1.6386505453486178e-08
430.8569228774392,-4.515143909909918e-09
430.8838628774392,4.063496725861825e-09
430.9108428774392,1.2758651532689703e-08
430.9377928774392,3.219076874374555e-08
430.9647428774392,5.279791369907403e-08
430.9917128774392,5.5077579506652096e-08
431.0186628774392,5.5798091003447994e-08
431.0456428774392,4.2276593661915704e-08
431.0726228774392,3.854088556397509e-08
431.0995628774392,4.6630791267737915e-08
431.1265428774392,5.0442862487850836e-08
431.1535228774392,3.591086425191715e-08
431.1805028774392,1.1323833128565236e-08
431.2074728774392,-1.0701427969665617e-09
431.2344228774392,3.1318441024950876e-09
431.2614028774392,7.089426946670381e-09
431.2884128774392,1.0899543651564744e-08
431.3153828774392,1.5603270325847964e-08
431.3423628774392,1.4682797130383563e-08
431.3693428774392,3.0933026399027627e-09
431.3963228774392,-4.700506152662671e-09
431.4233228774392,-6.648501924124778e-09
431.4503028774392,-5.128710082169519e-09
431.4773128774392,-1.2064450702252891e-09
431.5042928774392,6.211699992699571e-09
431.5313028774392,1.85207436975513e-08
431.5583028774392,3.499870597924645e-08
431.5852828774392,4.12701101635249e-08
431.6122928774392,2.8256653331190373e-08
431.6393028774392,1.6194916366894763e-08
431.6663128774392,2.0820808960480245e-08
431.6933128774392,2.6324209334818295e-08
431.7203228774392,2.6866401986493735e-08
431.7473328774392,2.062554968643382e-08
431.7743428774392,7.438509443161276e-09
431.8013528774392,-6.123061028363031e-09
431.8283528774392,-1.0317687848461089e-08
431.8553628774392,-5.476488672013603e-09
431.8824028774392,3.023163501690508e-09
431.9094128774392,1.111246615343415e-09
431.9364528774392,-1.0765528986973157e-09
431.9634528774392,-5.458281329373251e-09
431.9904928774392,-7.912142099036808e-09
432.0175028774392,-2.143308048741724e-09
432.0445428774392,4.591344959329472e-09
432.0715828774392,-2.0998660053144494e-09
432.0986228774392,-1.0784840179211789e-08
432.1256328774392,-1.3088121342501334e-08
432.1526628774392,-1.5986047784259984e-08
432.1797028774392,-1.6598646614331812e-08
432.2067428774392,-1.5189562419413527e-08
432.2337828774392,-1.5996644745385337e-08
432.2608528774392,-1.9127664387683767e-08
432.2878928774392,-1.7172308969745418e-08
432.3149328774392,-1.6047975494581527e-08
432.3419628774392,-1.589179864937239e-08
432.3690328774392,-1.4288017507152337e-08
432.3960728774392,-1.3828129746595324e-08
432.4231428774392,-1.353333995112059e-08
432.4501828774392,-1.2796212730305053e-08
432.4772528774392,-1.1134395657301841e-08
432.5042928774392,-1.1182522160205427e-08
