# Results from black body fit 
# =========================== 
# Temperature [K]: 593.0 -/+ 143.2
# Scaling factor: 6.26E+03 -/+ 4.31E+04
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0259398222188,1.55020064268622e-08
600.0631698222188,2.6764917507312108e-08
600.1003998222187,3.611495624489146e-08
600.1376398222188,3.398943695423917e-08
600.1748698222187,2.4061921728318297e-08
600.2120998222188,1.8002893851221484e-08
600.2493298222188,1.8094407073714393e-08
600.2865598222188,2.6321856943690192e-08
600.3237898222188,5.196677798352588e-08
600.3610198222187,7.833383385071321e-08
600.3982598222187,7.709665249773063e-08
600.4355498222187,5.2462082457470805e-08
600.4727798222187,3.205690208607891e-08
600.5100098222188,2.765643111189151e-08
600.5472998222187,3.068848594953474e-08
600.5845298222188,3.243358656068769e-08
600.6218298222187,3.178428748839842e-08
600.6590598222188,3.05183545084541e-08
600.6963498222187,3.6469318702626624e-08
600.7335798222188,5.956611304107612e-08
600.7708698222187,8.538345317304595e-08
600.8081098222187,8.597134280148835e-08
600.8453998222187,6.540683388523256e-08
600.8826898222188,4.3563029928808e-08
600.9199198222187,3.6566810167776645e-08
600.9572198222188,3.4799399237596213e-08
600.9945098222188,3.653404938135016e-08
601.0317998222188,2.5003286402124697e-08
601.0690898222188,3.277452204815951e-08
601.1063898222188,3.6816741171660403e-08
601.1436798222188,3.461671568525714e-08
601.1809698222188,3.107365655836157e-08
601.2182598222188,3.566922154850103e-08
601.2555598222187,6.744641771988865e-08
601.2928498222187,1.1101822189771858e-07
601.3301398222188,1.3301360985051914e-07
601.3674298222188,1.1316441545121236e-07
601.4047898222187,2.582065243558584e-08
601.4420798222188,1.8923161753557222e-08
601.4793698222188,1.5385353650488953e-08
601.5167198222188,1.2581068065154999e-08
601.5540198222187,1.169889461432631e-08
601.5913098222188,1.3668016978159789e-08
601.6286598222188,1.5082554402869715e-08
601.6659598222187,1.582595799419636e-08
601.7033098222188,1.6217579773768354e-08
601.7406598222187,1.5523323737457225e-08
601.7779598222188,1.3395892782739378e-08
601.8153098222188,1.2149085498118094e-08
601.8525998222187,1.256899317656478e-08
601.8899498222188,1.483676308385478e-08
601.9273098222187,2.0315357771257282e-08
601.9646598222188,2.9217445633618515e-08
602.0020198222188,3.4642525351654243e-08
602.0393098222188,3.343964512473121e-08
602.0766598222187,2.754376202906433e-08
602.1140098222188,2.0146424447069608e-08
602.1513698222187,1.7448928481947172e-08
602.1887198222188,1.871411627378249e-08
602.2260798222188,1.967945872940042e-08
602.2634898222187,1.7587741381020012e-08
602.3008398222188,1.4389449385269427e-08
602.3381998222188,1.1206375793749539e-08
602.3755498222188,1.2159840462276473e-08
602.4128998222187,1.8341257072500708e-08
602.4503198222187,3.3525473756642726e-08
602.4876698222188,4.3914751768437174e-08
602.5250298222188,4.4440678120123106e-08
602.5624398222187,3.652875324408531e-08
602.5997898222188,2.6360017890247173e-08
602.6372098222188,2.0526092066316748e-08
602.6745598222187,2.4711975117844983e-08
602.7119798222187,3.6116601860850517e-08
602.7493298222188,5.2660728175382384e-08
602.7867398222188,6.420584799524606e-08
602.8241598222188,5.772196226617402e-08
602.8615098222187,4.335750202130472e-08
602.8989298222187,2.9278641794943176e-08
602.9363398222188,2.1226225465328826e-08
602.9737598222188,1.8126583118862446e-08
603.0111098222188,1.7373152162894704e-08
603.0485198222187,1.7461470509452503e-08
603.0859398222187,1.8620894834685306e-08
603.1233498222188,1.762977207122878e-08
603.1607698222188,1.6159838433561366e-08
603.1981798222188,1.5764262741990336e-08
603.2355998222188,1.6960981418938935e-08
603.2730098222188,1.8663036424025598e-08
603.3104898222188,2.002292093182388e-08
603.3478998222188,2.3615513354905787e-08
603.3853198222188,2.8566964653343305e-08
603.4227298222188,3.197444413911184e-08
603.4602098222188,3.555264301881954e-08
603.4976198222188,3.908409244888034e-08
603.5350398222188,4.4676864723286456e-08
603.5725098222188,4.6339401063560467e-08
603.6099298222188,4.040148970562857e-08
603.6473998222187,3.3563914083681635e-08
603.6848198222187,3.2191355839447824e-08
603.7222898222187,3.4326696266965623e-08
603.7597098222187,3.2612877784640546e-08
603.7971798222188,2.6738178841203764e-08
603.8346598222188,2.4414480417359577e-08
603.8720698222188,3.1700776717585205e-08
603.9095498222188,4.458255433360865e-08
603.9470198222187,5.691915460995908e-08
603.9844998222188,6.331154901308708e-08
604.0219698222188,5.8333800429303225e-08
604.0593898222188,4.7233001811678646e-08
604.0968598222188,3.5120674506345704e-08
604.1343398222187,2.7378933248679882e-08
604.1718098222187,1.4685132102418351e-08
604.3592498222188,2.966327518404401e-08
604.3967298222187,2.8941976824123172e-08
604.4342698222188,3.364015869233509e-08
604.4717398222188,5.129035547444511e-08
604.5092198222188,7.267541341861212e-08
604.5467498222188,7.498717261825988e-08
