# Results from black body fit 
# =========================== 
# Temperature [K]: 521.4 -/+ 410.0
# Scaling factor: 8.19E+03 -/+ 2.08E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0165481628305,3.2489980379058424e-09
600.0537781628306,6.02076071071091e-09
600.0910081628305,9.329807479969446e-09
600.1282481628306,1.043275781106605e-08
600.1654781628305,8.248076821901933e-09
600.2027081628305,5.724368694625086e-09
600.2399381628305,4.72303110435356e-09
600.2771681628305,4.471304448073246e-09
600.3143981628306,9.295444296540953e-09
600.3516281628305,1.9715009619823944e-08
600.3888681628305,2.4443237624990584e-08
600.4261581628305,1.850091741466423e-08
600.4633881628305,1.1081399903917081e-08
600.5006181628305,7.679000852324971e-09
600.5379081628305,7.565854148383845e-09
600.5751381628305,8.647363428395305e-09
600.6124381628305,8.848821860942814e-09
600.6496681628305,8.513562119438957e-09
600.6869581628305,7.78432732407483e-09
600.7241881628305,8.684436918602484e-09
600.7614781628305,1.579908200902562e-08
600.7987181628305,2.0774579637671348e-08
600.8360081628305,1.8255584963158082e-08
600.8732981628306,1.263637434385347e-08
600.9105281628305,1.057517523004289e-08
600.9478281628305,9.735376340747676e-09
600.9851181628305,9.240754712856596e-09
601.0224081628305,5.060694890759129e-09
601.0596981628305,7.191400540374186e-09
601.0969981628306,8.883723625325226e-09
601.1342881628306,7.150990829447042e-09
601.1715781628305,5.052342387923938e-09
601.2088681628305,6.063769699375854e-09
601.2461681628305,1.2823050505490732e-08
601.2834581628305,2.319303978583306e-08
601.3207481628306,3.218637618239491e-08
601.3580381628306,3.2278446260377044e-08
601.3953981628305,8.84025253334594e-09
601.4326881628306,4.727793343470507e-09
601.4699781628306,1.6180557168536618e-09
601.5073281628305,1.188518178375368e-09
601.5446281628305,1.8684844096742473e-09
601.5819181628306,2.2850065673339907e-09
601.6192681628305,1.963383292680993e-09
601.6565681628305,2.6189836646140992e-09
601.6939181628305,2.897145054682718e-09
601.7312681628305,2.692591700129516e-09
601.7685681628305,2.1657024672738506e-09
601.8059181628305,2.1096962749585834e-09
601.8432081628305,2.5173834538943664e-09
601.8805581628305,2.7318074178249513e-09
601.9179181628305,3.7758317628462145e-09
601.9552681628305,6.3688808807591e-09
601.9926281628306,7.760185795642246e-09
602.0299181628305,6.8112954717149565e-09
602.0672681628305,5.554262416615397e-09
602.1046181628305,4.729510580004265e-09
602.1419781628305,4.203265579406476e-09
602.1793281628305,5.182180251615021e-09
602.2166881628306,4.625980535063741e-09
602.2540981628305,3.2556948659738654e-09
602.2914481628305,3.4874368258795055e-09
602.3288081628306,2.613323477866636e-10
602.4035081628305,2.014540094317128e-09
602.4409281628305,7.750774253922736e-09
602.4782781628305,1.092417795101695e-08
602.5156381628306,1.4961626073409684e-08
602.5530481628305,1.4144498776568342e-08
602.5903981628305,8.019420651153836e-09
602.6278181628305,4.9558736382765504e-09
602.6651681628305,4.2137808434925116e-09
602.7025881628305,6.341746550710008e-09
602.7399381628305,9.80478124160631e-09
602.7773481628305,1.3135794164358538e-08
602.8147681628305,1.4236145521671501e-08
602.8521181628305,1.1174080181455819e-08
602.8895381628305,8.097382887085884e-09
602.9269481628305,5.485032779178355e-09
602.9643681628305,4.5940273403413926e-09
603.0017181628306,4.569398185883593e-09
603.0391281628305,4.459359375890891e-09
603.0765481628305,3.820622325525166e-09
603.1139581628305,3.112601154204072e-09
603.1513781628305,2.629217007464139e-09
603.1887881628305,2.7141382601239323e-09
603.2262081628305,3.2582172960829647e-09
603.2636181628305,4.158426438301825e-09
603.3010981628305,5.076253282089663e-09
603.3385081628305,5.010016715640967e-09
603.3759281628305,5.731121439373057e-09
603.4133381628305,7.083026688062608e-09
603.4508181628305,7.862082465590563e-09
603.4882281628305,8.810101381098495e-09
603.5256481628305,1.226073735662969e-08
603.5631181628305,1.5301801317871973e-08
603.6005381628305,1.4010975095459105e-08
603.6380081628305,1.0665640726837518e-08
603.6754281628305,9.181335889858705e-09
603.7128981628305,9.638763088732162e-09
603.7503181628305,9.919550519560239e-09
603.7877881628306,8.848933295336932e-09
603.8252681628305,7.407784637423726e-09
603.8626781628305,7.787065147159408e-09
603.9001581628305,1.1050359545438012e-08
603.9376281628305,1.5636271556297705e-08
603.9751081628306,1.8593803504418256e-08
604.0125781628306,1.8461739784050327e-08
604.0499981628305,1.5819046350325732e-08
604.0874681628305,1.1951862853434557e-08
604.1249481628305,9.756559491389016e-09
604.1624181628305,1.2276771621913527e-10
604.3498581628305,9.973395081111385e-09
604.3873381628305,7.706367536983986e-09
604.4248781628305,7.72154233965189e-09
604.4623481628305,1.280590139024476e-08
604.4998281628306,2.2172409171321575e-08
604.5373581628305,2.6985303395209195e-08
604.5748381628305,2.1747683627426367e-08
604.6123781628305,1.3126944094363192e-08
604.6498481628305,6.2015581379276105e-09
604.6873881628305,3.931080227187875e-09
604.7248581628305,4.136589340692507e-09
604.7623981628306,5.280007290621668e-09
604.7998781628305,6.281619315567683e-09
604.8374081628306,5.7196356232771955e-09
604.8749481628305,4.3964774053015355e-09
604.9124881628305,1.6207799696399168e-09
604.9499581628305,6.632380154785353e-10
604.9874981628305,1.213173928473011e-09
605.0250281628305,3.251207942769e-09
605.0625681628305,3.471768210593036e-09
605.1001081628306,4.492966251150647e-09
605.1376381628305,4.865349771710387e-09
605.1751781628305,5.463381853326231e-09
605.2127181628305,6.755486425232097e-09
605.2502481628305,1.0731180714941709e-08
605.2877881628306,1.775749570839319e-08
605.3253281628305,1.914865992700608e-08
605.3629281628305,1.356395866677316e-08
605.4004581628305,9.222386148537895e-09
605.4379981628305,6.150136485279732e-09
605.4755981628305,6.619985730537407e-09
605.5131281628305,1.0929434705445094e-08
605.5506681628306,1.4928168687427304e-08
605.5882681628306,1.8256286999827924e-08
605.6257981628305,1.512837685459965e-08
605.6633981628305,1.2320327132284901e-08
605.7009381628305,6.606620766128367e-09
605.7385381628305,4.313186627536473e-09
605.7761281628306,3.6253429949919367e-09
605.8136681628305,3.6946463355603873e-09
605.8512681628305,4.6664784806474575e-09
605.8888681628305,4.904062600116389e-09
