# Results from black body fit 
# =========================== 
# Temperature [K]: 535.8 -/+ 225.3
# Scaling factor: 8.19E+03 -/+ 1.08E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.036855067857,6.790086734574936e-09
600.0740850678569,1.0616553673624196e-08
600.1113150678568,1.219909989678108e-08
600.1485550678569,9.909237890072924e-09
600.1857850678568,6.4242813583242135e-09
600.223015067857,5.425618763189566e-09
600.2602450678569,6.539922181942367e-09
600.297475067857,1.1723700956790793e-08
600.3347050678569,2.2142055795716705e-08
600.3719350678568,2.93159809229323e-08
600.409175067857,2.529133355660679e-08
600.4464650678569,1.478611134132195e-08
600.4836950678568,9.204741469547588e-09
600.520925067857,8.59112900297511e-09
600.558215067857,9.74279163067378e-09
600.5954450678569,9.471217905028437e-09
600.6327450678568,8.890977701571522e-09
600.669975067857,1.051733790211975e-08
600.707265067857,1.4806198723445383e-08
600.7444950678569,2.139805598426809e-08
600.7817850678568,2.62173591125907e-08
600.819025067857,2.3843355125107787e-08
600.8563150678569,1.795862011211353e-08
600.8936050678569,1.1794988770605864e-08
600.9308350678568,1.012392989164365e-08
600.968135067857,8.466790796734094e-09
601.005425067857,8.96416860829003e-09
601.042715067857,6.265829600453419e-09
601.080005067857,9.723688239491311e-09
601.1173050678569,9.978583711424111e-09
601.1545950678569,6.659983729168101e-09
601.1918850678569,5.486892435272522e-09
601.2291750678569,1.030369492379746e-08
601.2664750678568,2.6215292216468363e-08
601.3037650678568,3.876164864209447e-08
601.341055067857,4.0178961112971765e-08
601.378345067857,3.046777358812971e-08
601.4157050678568,7.183383839718509e-09
601.452995067857,5.242412474517396e-09
601.490285067857,3.603465385241182e-09
601.5276350678569,3.230025292047208e-09
601.5649350678568,4.0863332442165174e-09
601.602225067857,5.305706277822393e-09
601.6395750678569,5.0183706105001146e-09
601.6768750678568,4.023329466417204e-09
601.7142250678569,3.4087324185786362e-09
601.751575067857,2.9494695836685972e-09
601.7888750678569,2.429102835903731e-09
601.826225067857,2.7274068120841505e-09
601.863515067857,3.730628532880516e-09
601.900865067857,5.005556078957989e-09
601.9382250678568,7.3498665300012495e-09
601.9755750678569,9.060052478609573e-09
602.0129350678569,9.749996913617537e-09
602.0502250678569,7.890097360284668e-09
602.087575067857,4.566465421170933e-09
602.124925067857,3.3017082673063783e-09
602.1622850678568,3.2183539454947655e-09
602.1996350678569,3.4559556697669142e-09
602.2369950678569,3.125229507462364e-09
602.2744050678568,2.5652550646219257e-09
602.3117550678569,3.7476396837572276e-09
602.3491150678569,1.5752596246106865e-09
602.386465067857,1.5691100528516053e-09
602.4238150678568,4.86478939616004e-09
602.4612350678569,1.2449541681667664e-08
602.498585067857,1.7793548478937775e-08
602.535945067857,1.697662317362844e-08
602.5733550678569,1.1096823426591658e-08
602.610705067857,5.9327796016208994e-09
602.6481250678569,4.472140480417892e-09
602.6854750678569,6.480430142546862e-09
602.7228950678568,9.983313311313117e-09
602.7602450678569,1.321077677845953e-08
602.797655067857,1.3465530772157698e-08
602.8350750678569,9.906541072817439e-09
602.872425067857,6.283157569276676e-09
602.9098450678568,4.895999695538375e-09
602.947255067857,4.352575142205445e-09
602.9846750678569,4.30594175311623e-09
603.0220250678569,3.8214466334397184e-09
603.0594350678568,3.846340599528558e-09
603.096855067857,3.633224703310111e-09
603.1342650678569,3.165508526123163e-09
603.171685067857,3.5724113693256424e-09
603.2090950678569,4.7283775775753816e-09
603.246515067857,5.370726695380385e-09
603.2839250678569,5.373351617576977e-09
603.3214050678569,4.787846905644103e-09
603.358815067857,5.695500294967275e-09
603.3962350678569,7.345498543348757e-09
603.433645067857,8.237475304964492e-09
603.471125067857,1.04262358264731e-08
603.5085350678569,1.3935854106408548e-08
603.545955067857,1.5639236234551375e-08
603.583425067857,1.49699360575738e-08
603.6208450678569,1.2470836793859275e-08
603.6583150678568,1.0631618056878783e-08
603.695735067857,1.1807030578916891e-08
603.7332050678569,1.287728306489597e-08
603.7706250678568,1.03580941803773e-08
603.808095067857,7.177009350009667e-09
603.845575067857,7.553463732463572e-09
603.8829850678569,1.1516343132770225e-08
603.9204650678569,1.662944083706127e-08
603.9579350678569,2.0526641049304892e-08
603.995415067857,2.2176192599437823e-08
604.032885067857,2.043544895082987e-08
604.0703050678569,1.5284935820429747e-08
604.1077750678569,9.62699257631257e-09
604.1452550678569,8.918820465507466e-09
604.1827250678568,1.42970668777677e-10
604.370165067857,1.2614710646961419e-08
604.407645067857,1.0217199231950447e-08
604.445185067857,1.3070737282861973e-08
604.482655067857,2.3131152904038323e-08
604.5201350678569,3.252376409049292e-08
604.557665067857,2.780323015278183e-08
604.595145067857,1.6528883436065814e-08
604.632685067857,7.53401505851285e-09
