# Results from black body fit 
# =========================== 
# Temperature [K]: 525.2 -/+ 299.3
# Scaling factor: 8.19E+03 -/+ 1.50E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0168433979599,3.879439991989649e-09
600.0540733979599,7.488865860602908e-09
600.0913033979598,1.0795556816471491e-08
600.1285433979599,1.1008651775362895e-08
600.1657733979598,8.181043006143725e-09
600.2030033979598,5.467302754216653e-09
600.2402333979599,4.4286161538108405e-09
600.2774633979599,5.361949782586227e-09
600.3146933979599,1.3575813710472218e-08
600.3519233979598,2.6179264569634965e-08
600.3891633979598,3.096261650005422e-08
600.4264533979598,2.2695453778265887e-08
600.4636833979598,1.2630131648836548e-08
600.5009133979598,8.984036548924285e-09
600.5382033979598,9.091995496976848e-09
600.5754333979598,9.82113122675155e-09
600.6127333979598,9.724060281275767e-09
600.6499633979598,8.807102660688078e-09
600.6872533979598,8.968713543985679e-09
600.7244833979598,1.3235917358974075e-08
600.7617733979598,2.158913057908488e-08
600.7990133979598,2.7889041225554308e-08
600.8363033979598,2.3535355919145183e-08
600.8735933979599,1.405497915945556e-08
600.9108233979598,9.784726630880398e-09
600.9481233979599,8.162624535090283e-09
600.9854133979599,8.01666754994085e-09
601.0227033979598,4.973256351241842e-09
601.0599933979598,7.754389389277323e-09
601.0972933979599,9.80276877657774e-09
601.1345833979599,7.859501320999259e-09
601.1718733979599,5.4514218058705686e-09
601.2091633979599,6.156141753102619e-09
601.2464633979598,1.4212342181432412e-08
601.2837533979598,2.851295665536462e-08
601.3210433979599,3.824611649954569e-08
601.3583333979599,3.471116326626713e-08
601.3956933979598,6.320555198462524e-09
601.4329833979599,4.301740609653977e-09
601.4702733979599,3.2029433040344815e-09
601.5076233979598,2.7244231990185793e-09
601.5449233979598,2.5563200022479015e-09
601.5822133979599,3.574824485499194e-09
601.6195633979598,4.155206299602681e-09
601.6568633979598,4.149775777066478e-09
601.6942133979599,3.2064603506014296e-09
601.7315633979598,2.415610117318487e-09
601.7688633979599,1.8859527257950245e-09
601.8062133979598,1.6037920398394208e-09
601.8435033979598,1.852111177962012e-09
601.8808533979599,2.612612938655081e-09
601.9182133979598,4.0061514210040835e-09
601.9555633979598,6.38426903097511e-09
601.9929233979599,8.68404374580697e-09
602.0302133979599,9.341952448546295e-09
602.0675633979598,7.4181013797945716e-09
602.1049133979599,5.294622381799453e-09
602.1422733979598,4.238259760875221e-09
602.1796233979599,4.005351917002251e-09
602.2169833979599,3.7181550422487167e-09
602.2543933979598,3.1879795488981204e-09
602.2917433979599,4.312739524593602e-09
602.3291033979599,7.236200795051007e-10
602.4038033979598,8.619209520284284e-10
602.4412233979598,7.389349823967869e-09
602.4785733979598,1.0485050395831708e-08
602.5159333979599,1.6357310624744498e-08
602.5533433979598,1.570665422810322e-08
602.5906933979599,9.608427193255839e-09
602.6281133979599,6.074778884299638e-09
602.6654633979598,4.976952721241327e-09
602.7028833979598,5.556541247052497e-09
602.7402333979599,8.186982643999034e-09
602.7776433979599,1.1932072436484934e-08
602.8150633979599,1.359252923879765e-08
602.8524133979598,1.1531750503780742e-08
602.8898333979598,7.600443475605062e-09
602.9272433979598,6.117580752972172e-09
602.9646633979598,5.406285962152913e-09
603.0020133979599,4.932211389828415e-09
603.0394233979598,4.334768236046303e-09
603.0768433979598,3.917214768999696e-09
603.1142533979598,3.3010549786644124e-09
603.1516733979598,2.8411310786985797e-09
603.1890833979598,2.5329034236714707e-09
603.2265033979598,2.8757099239267747e-09
603.2639133979599,3.035235300685414e-09
603.3013933979598,2.9742791713222375e-09
603.3388033979599,3.795294403444861e-09
603.3762233979598,5.72793681392708e-09
603.4136333979599,7.0574294423229784e-09
603.4511133979598,8.214175398506843e-09
603.4885233979599,1.0603009920759599e-08
603.5259433979598,1.3102865348472208e-08
603.5634133979598,1.4610396484773367e-08
603.6008333979598,1.4090524923039873e-08
603.6383033979598,1.1024763657956008e-08
603.6757233979598,8.336897657810603e-09
603.7131933979598,8.119630054031383e-09
603.7506133979598,8.415140342749625e-09
603.7880833979599,7.602217979624714e-09
603.8255633979599,6.89105919327525e-09
603.8629733979599,8.502934493836824e-09
603.9004533979598,1.2766888471387035e-08
603.9379233979598,1.779145714578256e-08
603.9754033979599,2.133110053925993e-08
604.0128733979599,2.117003538436528e-08
604.0502933979599,1.6953652719410853e-08
604.0877633979599,1.1765915484439936e-08
604.1252433979598,1.0630432113029377e-08
604.1627133979598,9.425718152358605e-10
604.3501533979598,9.706710975423353e-09
604.3876333979598,8.058171725012835e-09
604.4251733979598,9.046651484731624e-09
604.4626433979598,1.4695648827931087e-08
604.5001233979599,2.2823914705211788e-08
604.5376533979598,2.689229108348425e-08
604.5751333979598,2.1421574257706318e-08
604.6126733979598,1.2510257389920738e-08
604.6501433979598,5.810354748933109e-09
604.6876833979599,3.994574317940576e-09
604.7251533979598,4.338804082954623e-09
604.7626933979599,4.6010952512785895e-09
604.8001733979598,5.00322720505519e-09
604.8377033979599,4.501177118932424e-09
604.8752433979598,4.295041202782239e-09
604.9127833979599,1.6856982576552662e-09
604.9502533979598,1.0567756568658584e-09
604.9877933979599,1.564791653342976e-09
605.0253233979598,3.763007359339072e-09
605.0628633979599,3.883356478321251e-09
605.1004033979599,5.156946665378022e-09
605.1379333979598,6.435298492077026e-09
605.1754733979599,6.319747793694394e-09
605.2130133979598,7.08052296298099e-09
605.2505433979599,1.0718545342912127e-08
605.2880833979599,1.8115527274238636e-08
605.3256233979598,2.1238159317230272e-08
605.3632233979598,1.5394035414197133e-08
605.4007533979599,9.407541177807234e-09
605.4382933979598,6.987100164360193e-09
605.4758933979598,7.860944211032505e-09
605.5134233979599,1.2535641183413082e-08
605.5509633979599,1.7343968140924924e-08
605.5885633979599,2.1535100225943093e-08
605.6260933979598,1.6760637332142715e-08
605.6636933979598,1.2210117978341284e-08
605.7012333979599,5.183591219512802e-09
605.7388333979599,3.3187407570171397e-09
605.7764233979599,3.991645792078107e-09
605.8139633979598,4.529558345080477e-09
605.8515633979598,4.959543688963195e-09
605.8891633979598,4.578614852808687e-09
605.9267533979598,4.857392278769881e-09
605.9642933979599,4.5925130562503575e-09
606.0018933979599,2.3964787007753528e-09
606.1146833979599,7.143092797386037e-09
606.1522833979599,2.1078008828379102e-08
606.1898833979599,3.210899843467642e-08
606.2274733979599,3.7398158225241485e-08
606.2650733979599,2.7980746838275152e-08
606.3026733979599,1.5629012512792626e-08
606.3403333979599,3.800588397461431e-09
606.3779233979599,2.7314705846142965e-11
606.4155233979599,8.37405785346082e-10
606.4531233979599,4.8923289099224945e-09
606.4907833979598,3.601449377460006e-09
606.5283833979598,3.1771222670761633e-09
606.5660433979599,3.1588263924309517e-09
606.6036333979598,3.726122650418797e-09
606.6412933979599,4.514832765371705e-09
606.6788933979599,5.42099333422656e-09
606.7165533979598,5.8806724039212584e-09
606.7541533979598,5.658614350071859e-09
606.7918033979598,5.9282035520799164e-09
606.8294633979599,5.976716019183238e-09
606.8670633979599,5.168062553420938e-09
606.9047233979599,4.680112213623868e-09
606.9423833979598,4.6318032860485905e-09
606.9800433979599,4.155889557669244e-09
607.0177033979598,3.5815453448907255e-09
