# Results from black body fit 
# =========================== 
# Temperature [K]: 548.0 -/+ 256.1
# Scaling factor: 8.19E+03 -/+ 1.18E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0280959505075,9.23009308407576e-09
600.0653259505075,1.5966592409652208e-08
600.1025559505074,2.073254041648099e-08
600.1397959505075,1.8849382267431653e-08
600.1770259505074,1.2857042599483134e-08
600.2142559505074,9.401226063476732e-09
600.2514859505075,9.52660042477717e-09
600.2887159505075,1.5394616128352103e-08
600.3259459505075,3.268582383857426e-08
600.3631759505074,4.987188658330613e-08
600.4004159505074,4.78127333872977e-08
600.4377059505074,3.166818635675153e-08
600.4749359505074,1.9043297110072794e-08
600.5121659505074,1.6284058085442907e-08
600.5494559505074,1.7306655509932836e-08
600.5866859505074,1.8047060084814404e-08
600.6239859505074,1.694624213766723e-08
600.6612159505074,1.6913723824200863e-08
600.6985059505074,2.1312634271438302e-08
600.7357359505074,3.509257061231189e-08
600.7730259505074,4.844641755996447e-08
600.8102659505074,4.675690774060903e-08
600.8475559505074,3.5577664614583206e-08
600.8848459505075,2.3578528390982716e-08
600.9220759505074,1.956046839188571e-08
600.9593759505075,1.735021970679592e-08
600.9966659505075,1.7634904094848914e-08
601.0339559505074,1.1341486220989688e-08
601.0712459505074,1.5229619123400292e-08
601.1085459505075,1.666825943895908e-08
601.1458359505075,1.4095164505335875e-08
601.1831259505075,1.256123251689763e-08
601.2204159505075,1.691862187193754e-08
601.2577159505074,3.60862115636276e-08
601.2950059505074,6.085678412030139e-08
601.3322959505075,7.317432350814896e-08
601.3695859505075,5.991506090568444e-08
601.4069459505074,1.2725908085537693e-08
601.4442359505075,9.343102232500327e-09
601.4815259505075,6.754129678546949e-09
601.5188759505074,4.8377013714171e-09
601.5561759505074,5.194106804775955e-09
601.5934659505075,6.664184554661194e-09
601.6308159505074,6.956213783562308e-09
601.6681159505074,7.3765644716350626e-09
601.7054659505075,7.279994656203645e-09
601.7428159505074,6.953563310765823e-09
601.7801159505075,6.704027192433129e-09
601.8174659505074,6.47069273991984e-09
601.8547559505074,6.760185663664391e-09
601.8921059505075,7.72342363088553e-09
601.9294659505074,1.0840858634713522e-08
601.9668159505075,1.44792235962399e-08
602.0041759505075,1.6151087052745928e-08
602.0414659505075,1.4441336784366652e-08
602.0788159505074,1.0839653340467959e-08
602.1161659505075,9.327053367021418e-09
602.1535259505074,1.017378141019068e-08
602.1908759505075,1.0773969513979125e-08
602.2282359505075,1.040001308848376e-08
602.2656459505074,1.0462354051339683e-08
602.3029959505075,1.001196884767471e-08
602.3403559505075,6.256280263972316e-09
602.3777059505074,5.451310919201773e-09
602.4150559505074,1.0188046084501457e-08
602.4524759505074,2.0901785577958782e-08
602.4898259505075,2.7817550960822275e-08
602.5271859505075,2.9263227347139094e-08
602.5645959505074,2.275274751947797e-08
602.6019459505075,1.4588560703195516e-08
602.6393659505075,1.1328949583513525e-08
602.6767159505074,1.2162950467089073e-08
602.7141359505074,1.663553146910235e-08
602.7514859505075,2.3643827680667846e-08
602.7888959505075,2.950426440826572e-08
602.8263159505075,2.731641272792849e-08
602.8636659505074,1.9188801510091913e-08
602.9010859505074,1.069446106406394e-08
602.9384959505074,8.492378071641589e-09
602.9759159505074,8.646846786491603e-09
603.0132659505075,8.43852196379421e-09
603.0506759505074,8.909122378452653e-09
603.0880959505074,8.91181173800398e-09
603.1255059505074,7.6968843748664e-09
603.1629259505074,6.143183706185427e-09
603.2003359505075,6.178574466737784e-09
603.2377559505074,7.412117027145964e-09
603.2751659505075,9.222314254258724e-09
603.3126459505074,1.1304005251270944e-08
603.3500559505075,1.2956403107808064e-08
603.3874759505075,1.4571576104393709e-08
603.4248859505075,1.6119567040515564e-08
603.4623659505074,1.68864848300297e-08
603.4997759505075,2.129551124983337e-08
603.5371959505075,2.7615619958484088e-08
603.5746659505074,2.796062746005413e-08
603.6120859505074,2.218045456645396e-08
603.6495559505074,1.6705786352124502e-08
603.6869759505074,1.5436880993816077e-08
603.7244459505074,1.7189229914851417e-08
603.7618659505074,1.733828424485725e-08
603.7993359505075,1.497422334218458e-08
603.8368159505075,1.4557624137421081e-08
603.8742259505075,1.8762423885074837e-08
603.9117059505074,2.6968542254743876e-08
603.9491759505074,3.493390228832862e-08
603.9866559505075,3.657713410464133e-08
604.0241259505075,3.1750457577861904e-08
604.0615459505075,2.4767818014246117e-08
604.0990159505075,1.7691020916977787e-08
604.1364959505074,1.4883953688798677e-08
604.1739659505074,5.112346790286225e-09
