# Results from black body fit 
# =========================== 
# Temperature [K]: 518.8 -/+ 545.5
# Scaling factor: 8.19E+03 -/+ 2.82E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0159822924406,3.474964306820628e-09
600.0532122924405,6.5945104473156855e-09
600.0904422924405,9.791038118684513e-09
600.1276822924406,1.0741310613296407e-08
600.1649122924405,8.550576487629883e-09
600.2021422924406,5.715163907670504e-09
600.2393722924405,4.383903886315111e-09
600.2766022924407,4.642171806405081e-09
600.3138322924406,1.1631447111426114e-08
600.3510622924405,2.44124380811882e-08
600.3883022924406,2.8659369898953328e-08
600.4255922924406,2.1387557224343585e-08
600.4628222924405,1.1834795957559043e-08
600.5000522924406,7.473970751164185e-09
600.5373422924406,7.244065491003624e-09
600.5745722924405,8.48871136052008e-09
600.6118722924405,8.172312474584476e-09
600.6491022924406,7.99667638492896e-09
600.6863922924406,8.243586691365788e-09
600.7236222924405,1.0943596016861306e-08
600.7609122924405,1.9130785862097503e-08
600.7981522924406,2.3952398590325305e-08
600.8354422924406,1.947478318607333e-08
600.8727322924406,1.3129381167761129e-08
600.9099622924405,1.110544119699712e-08
600.9472622924407,8.778594951301836e-09
600.9845522924406,8.59086693860775e-09
601.0218422924406,4.697567265183982e-09
601.0591322924406,7.201808730200051e-09
601.0964322924406,8.746541041079966e-09
601.1337222924406,6.544844977850752e-09
601.1710122924405,4.806565282432308e-09
601.2083022924405,5.903763752760293e-09
601.2456022924405,1.2722323594786471e-08
601.2828922924405,2.4666320786770163e-08
601.3201822924407,3.3152748698191945e-08
601.3574722924407,3.156408857831224e-08
601.3948322924405,6.331095440497765e-09
601.4321222924407,3.841522459116781e-09
601.4694122924407,1.9552376649037003e-09
601.5067622924405,9.383210588554164e-10
601.5440622924405,7.468697243783789e-10
601.5813522924407,1.7721027189325452e-09
601.6187022924405,2.3753813225336693e-09
601.6560022924405,2.9281287314131436e-09
601.6933522924405,3.4221913920141744e-09
601.7307022924406,3.214477493744406e-09
601.7680022924405,2.2814852167129778e-09
601.8053522924406,2.2571815191634967e-09
601.8426422924406,2.7135315099894135e-09
601.8799922924406,2.743337197313764e-09
601.9173522924405,3.6876857084347566e-09
601.9547022924405,6.3391598421965644e-09
601.9920622924406,8.866327528529456e-09
602.0293522924405,9.883110316863718e-09
602.0667022924406,7.769538872718314e-09
602.1040522924407,6.125871314663653e-09
602.1414122924405,5.575658235984456e-09
602.1787622924405,5.448258683723002e-09
602.2161222924406,4.419496643303721e-09
602.2535322924405,3.137043575628454e-09
602.2908822924405,3.846427757927538e-09
602.3282422924406,7.227989429455006e-10
602.4029422924405,2.4496028268813263e-09
602.4403622924406,7.335618314511307e-09
602.4777122924406,1.2381207070031385e-08
602.5150722924407,1.609877394039973e-08
602.5524822924406,1.2696520531277266e-08
602.5898322924406,8.508188153648719e-09
602.6272522924405,5.829164277921457e-09
602.6646022924406,3.928386730933279e-09
602.7020222924405,4.777167794104138e-09
602.7393722924405,8.110732605253718e-09
602.7767822924407,1.1777516479013607e-08
602.8142022924405,1.2823246453774816e-08
602.8515522924406,1.1086706047223936e-08
602.8889722924405,6.297420333939096e-09
602.9263822924406,3.2844281439597057e-09
602.9638022924405,3.0089152866689357e-09
603.0011522924406,3.490664245920937e-09
603.0385622924405,3.749393252988881e-09
603.0759822924406,3.1782365386477477e-09
603.1133922924405,3.129851904729687e-09
603.1508122924406,3.2364332714144032e-09
603.1882222924405,2.8722478806825944e-09
603.2256422924406,2.873313694892615e-09
603.2630522924405,3.0748089620752857e-09
603.3005322924405,3.583448396236361e-09
603.3379422924406,4.75438755116147e-09
603.3753622924405,5.9531177707581685e-09
603.4127722924406,6.891434558644178e-09
603.4502522924406,7.58404183609787e-09
603.4876622924405,9.382860302693296e-09
603.5250822924406,1.2302482603050338e-08
603.5625522924406,1.3680100319396128e-08
603.5999722924405,1.1789005055183548e-08
