# Results from black body fit 
# =========================== 
# Temperature [K]: 543.8 -/+ 252.4
# Scaling factor: 8.19E+03 -/+ 1.18E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0308978103383,8.406807340590532e-09
600.0681278103384,1.412312629621011e-08
600.1053578103383,1.733200584960937e-08
600.1425978103384,1.481544212602671e-08
600.1798278103383,9.776019772794171e-09
600.2170578103382,7.302267824473742e-09
600.2542878103384,8.083225660405881e-09
600.2915178103383,1.4794442043520732e-08
600.3287478103384,2.99378470813079e-08
600.3659778103383,4.213729813026871e-08
600.4032178103382,3.930086717107785e-08
600.4405078103382,2.5178360399876616e-08
600.4777378103383,1.497936822214135e-08
600.5149678103382,1.288850337625425e-08
600.5522578103382,1.4661847229074252e-08
600.5894878103384,1.4572949210254546e-08
600.6267878103383,1.3595344110891144e-08
600.6640178103382,1.515012210459496e-08
600.7013078103382,1.9515477864157786e-08
600.7385378103384,2.9680940908779638e-08
600.7758278103383,3.84322736749417e-08
600.8130678103382,3.6004265162039703e-08
600.8503578103382,2.6650322561775e-08
600.8876478103384,1.7699532699721867e-08
600.9248778103383,1.508493768471374e-08
600.9621778103383,1.3226767748441608e-08
600.9994678103383,1.4050831775709274e-08
601.0367578103383,1.0572821584727418e-08
601.0740478103382,1.4697864784779918e-08
601.1113478103384,1.4952614570746934e-08
601.1486378103384,1.147834256596441e-08
601.1859278103384,9.818457674895276e-09
601.2232178103384,1.525844863611398e-08
601.2605178103383,3.5359842815297637e-08
601.2978078103383,5.4317738235579655e-08
601.3350978103383,5.999513355673772e-08
601.3723878103383,4.6821534004828085e-08
601.4097478103383,1.0198776086816608e-08
601.4470378103383,6.812024423692024e-09
601.4843278103383,5.3438026840212765e-09
601.5216778103384,4.3024619902321115e-09
601.5589778103383,4.043435137121088e-09
601.5962678103383,4.9889149005319816e-09
601.6336178103384,5.459787066220237e-09
601.6709178103383,6.4276639013823265e-09
601.7082678103384,6.369215425747982e-09
601.7456178103382,5.8828411981031734e-09
601.7829178103384,5.891981658052949e-09
601.8202678103382,5.9183131945081595e-09
601.8575578103382,5.907930108996861e-09
601.8949078103383,7.205760591795241e-09
601.9322678103383,1.0782447141468537e-08
601.9696178103384,1.4191222003495593e-08
602.0069778103384,1.493056255187772e-08
602.0442678103384,1.3717478865759115e-08
602.0816178103382,1.0978018087847365e-08
602.1189678103383,8.901458236913855e-09
602.1563278103383,7.693668229279075e-09
602.1936778103384,8.354815008588254e-09
602.2310378103384,7.933746547998818e-09
602.2684478103383,6.528597843458002e-09
602.3057978103384,6.383088444315089e-09
602.3431578103384,2.5836278229392836e-09
602.3805078103383,2.644494944564633e-09
602.4178578103383,6.274104341412484e-09
602.4552778103382,1.5931165311173007e-08
602.4926278103383,2.0730264721880225e-08
602.5299878103383,2.132537262029948e-08
602.5673978103382,1.5964689869924854e-08
602.6047478103383,1.0689171618422302e-08
602.6421678103384,8.52362107086279e-09
602.6795178103382,1.0125143296167817e-08
602.7169378103383,1.36920333693139e-08
602.7542878103384,1.649664079502501e-08
602.7916978103383,2.0854192778859104e-08
602.8291178103384,2.2138353550612e-08
602.8664678103382,1.5371507647738518e-08
602.9038878103383,9.736483875163527e-09
602.9412978103383,6.490582564522509e-09
602.9787178103384,5.4851577240888426e-09
603.0160678103384,6.0847052277488985e-09
603.0534778103383,6.654813104048534e-09
603.0908978103382,7.492283770151808e-09
603.1283078103384,7.06581418395505e-09
603.1657278103382,6.554629100537149e-09
603.2031378103384,6.343266242441933e-09
603.2405578103383,6.9679862659373986e-09
603.2779678103384,8.382764807886503e-09
603.3154478103384,9.163593037816614e-09
603.3528578103383,1.0141372158258647e-08
603.3902778103384,1.0856076333518334e-08
603.4276878103383,1.1920679734548677e-08
603.4651678103382,1.414275471494215e-08
603.5025778103384,1.6813643910428833e-08
603.5399978103383,2.063142388331273e-08
603.5774678103382,2.257763136736536e-08
603.6148878103384,1.922677281773916e-08
603.6523578103383,1.4764789210188361e-08
603.6897778103382,1.4253749388332943e-08
603.7272478103382,1.5438511179075838e-08
603.7646678103383,1.3905446390501473e-08
603.8021378103383,1.1411948040302986e-08
603.8396178103383,1.1170814291099351e-08
603.8770278103384,1.47943150781585e-08
603.9145078103384,2.2116073889940574e-08
603.9519778103383,2.8817264621656512e-08
603.9894578103383,3.119447730303201e-08
604.0269278103383,2.8079718253955876e-08
604.0643478103384,2.1629800817411664e-08
604.1018178103384,1.493422174796404e-08
604.1392978103383,1.2789925462060182e-08
604.1767678103383,2.9638392630797766e-09
604.3642078103383,1.4416606916373727e-08
604.4016878103382,1.2193028036274657e-08
604.4392278103383,1.56649118126528e-08
604.4766978103382,2.7348142676855555e-08
604.5141778103384,3.970652936381734e-08
604.5517078103383,3.73095826472992e-08
604.5891878103382,2.6160163055343574e-08
604.6267278103383,1.4283168391344483e-08
604.6641978103382,7.649861432884757e-09
604.7017378103383,6.481271593533666e-09
604.7392078103383,8.525032347349169e-09
604.7767478103383,1.0912061619309188e-08
604.8142278103383,1.0553177950256555e-08
604.8517578103383,8.822039715804082e-09
604.8892978103383,7.976570156968173e-09
604.9268378103384,4.954925826317856e-09
604.9643078103384,3.575641234972132e-09
605.0018478103384,4.049462572901398e-09
