# Results from black body fit 
# =========================== 
# Temperature [K]: 554.1 -/+ 236.0
# Scaling factor: 8.19E+03 -/+ 1.06E+05
# Fit local minima: True
# f_scale: 0.1
# lm_window_size: 150
Wavelength (nm),Radiance (W/cm^2/ster/nm)
600.0267884184058,1.0380066202707315e-08
600.0640184184058,1.776492702922253e-08
600.1012484184057,2.3033852294162666e-08
600.1384884184058,2.1228179456385853e-08
600.1757184184057,1.4802793257718262e-08
600.2129484184057,1.0862887875865801e-08
600.2501784184058,1.1164047807545375e-08
600.2874084184058,1.802433759548704e-08
600.3246384184058,3.7690147224639456e-08
600.3618684184057,5.552422946858464e-08
600.3991084184057,5.378271219895541e-08
600.4363984184057,3.4911583025555214e-08
600.4736284184057,2.0575652663147464e-08
600.5108584184057,1.7634230979788687e-08
600.5481484184057,1.926631642060842e-08
600.5853784184058,2.0228111827385254e-08
600.6226784184057,1.9711930528522882e-08
600.6599084184057,1.9546348359785817e-08
600.6971984184057,2.4860044418141917e-08
600.7344284184057,4.0622632083797923e-08
600.7717184184057,5.8538367822469295e-08
600.8089584184057,5.869533425704705e-08
600.8462484184057,4.362521442313081e-08
600.8835384184058,2.8382871814047362e-08
600.9207684184057,2.2117959100617026e-08
600.9580684184058,1.977726199024506e-08
600.9953584184058,2.0128632374685388e-08
601.0326484184058,1.3794203762403053e-08
601.0699384184057,1.8997962565557596e-08
601.1072384184058,2.1370936907608538e-08
601.1445284184058,1.904559345974486e-08
601.1818184184058,1.7687507380944698e-08
601.2191084184058,2.1807189017217346e-08
601.2564084184057,4.315921782617798e-08
601.2936984184057,7.161051821341865e-08
601.3309884184058,8.537289645645633e-08
601.3682784184058,6.975417532606241e-08
601.4056384184057,1.4641919400150514e-08
601.4429284184058,1.064792613602211e-08
601.4802184184058,8.480204411566698e-09
601.5175684184057,6.789006383824785e-09
601.5548684184057,5.8016883040855504e-09
601.5921584184058,6.641821912933525e-09
601.6295084184057,7.952674646646208e-09
601.6668084184057,9.17477307850342e-09
601.7041584184058,9.106680124317964e-09
601.7415084184057,8.765223360614534e-09
601.7788084184058,8.750670179172101e-09
601.8161584184057,9.62374151018354e-09
601.8534484184057,9.997944582073668e-09
601.8907984184058,1.1282448135654788e-08
601.9281584184057,1.4937538943869433e-08
601.9655084184058,2.0677028934165724e-08
602.0028684184058,2.4829339162453884e-08
602.0401584184058,2.2165677214770055e-08
602.0775084184057,1.7710973733917633e-08
602.1148584184058,1.2690411613308718e-08
602.1522184184057,1.025836889884231e-08
602.1895684184058,9.885251436418093e-09
602.2269284184058,9.860778580483986e-09
602.2643384184057,9.529508121590653e-09
602.3016884184058,9.608358829621539e-09
602.3390484184058,7.963988641653177e-09
602.3763984184058,7.403693126359527e-09
602.4137484184057,1.1227471754672066e-08
602.4511684184057,1.9601067454037945e-08
602.4885184184058,2.8160493997575528e-08
602.5258784184058,3.3007040031731236e-08
602.5632884184057,2.7366675742027704e-08
602.6006384184058,1.7022510176670214e-08
602.6380584184058,1.2789662439278063e-08
602.6754084184057,1.5494630637117495e-08
602.7128284184057,2.2105024532969293e-08
602.7501784184058,3.131854055475656e-08
602.7875884184058,3.6671851529157286e-08
602.8250084184058,3.4265878960247376e-08
602.8623584184057,2.5683338998954574e-08
602.8997784184057,1.6018979476389064e-08
602.9371884184058,1.1236650407528574e-08
602.9746084184058,1.0505485148775121e-08
603.0119584184058,1.0673937538052968e-08
603.0493684184057,1.0592633707172412e-08
603.0867884184057,9.592909937224016e-09
603.1241984184057,8.194118688329195e-09
603.1616184184057,7.311796098589751e-09
603.1990284184058,7.067117155881838e-09
603.2364484184058,7.382726683003695e-09
603.2738584184058,8.414204700690726e-09
603.3113384184057,1.0617582880400864e-08
603.3487484184058,1.353841820306469e-08
603.3861684184058,1.646492754003954e-08
603.4235784184058,1.8165296403551814e-08
603.4610584184057,2.0024974825836183e-08
603.4984684184058,2.3401288051906832e-08
603.5358884184058,2.984720618670638e-08
603.5733584184057,3.253836493216554e-08
603.6107784184057,2.7697117399480313e-08
603.6482484184057,2.1193229932113314e-08
603.6856684184057,1.9449902617686403e-08
603.7231384184057,2.1414933894230525e-08
603.7605584184057,2.0258155977142623e-08
603.7980284184058,1.6377391730194236e-08
603.8355084184058,1.5885839774052425e-08
603.8729184184058,2.2115959810032362e-08
603.9103984184057,3.2067555989026705e-08
603.9478684184057,3.95293207577964e-08
603.9853484184058,4.13255680261102e-08
604.0228184184058,3.6834861280911546e-08
604.0602384184058,2.904709547512581e-08
604.0977084184058,2.132091346744394e-08
604.1351884184057,1.8125239495124873e-08
604.1726584184057,7.745028136398145e-09
604.3600984184058,1.8220790510071234e-08
